LANGUAGE,AGE,SET
language_1,"[0, 0]",868
language_2,"[0, 0]",868
language_3,"[1, 0]",868
language_4,"[0, 0]",868
language_5,"[0, 0]",868
language_6,"[1, 0]",868
language_7,"[0, 0]",868
language_8,"[0, 0]",868
language_9,"[0, 0]",868
language_11,"[1, 0]",868
language_12,"[1, 0]",868
language_13,"[1, 0]",868
language_14,"[0, 0]",868
language_15,"[0, 0]",868
language_16,"[1, 0]",868
language_18,"[1, 0]",868
language_19,"[0, 0]",868
language_20,"[1, 0]",868
language_21,"[1, 0]",868
language_22,"[1, 1]",868
language_23,"[0, 0]",868
language_24,"[1, 0]",868
language_25,"[0, 0]",868
language_26,"[1, 0]",868
language_27,"[0, 0]",868
language_28,"[1, 0]",868
language_29,"[1, 0]",868
language_30,"[0, 0]",868
language_33,"[0, 0]",868
language_34,"[1, 0]",868
language_35,"[1, 0]",868
language_37,"[0, 0]",868
language_39,"[1, 0]",868
language_40,"[1, 0]",868
language_41,"[1, 0]",868
language_43,"[0, 0]",868
language_44,"[0, 0]",868
language_45,"[1, 0]",868
language_46,"[0, 0]",868
language_47,"[1, 0]",868
language_48,"[1, 0]",868
language_49,"[0, 0]",868
language_50,"[1, 0]",868
language_51,"[0, 0]",868
language_52,"[1, 0]",868
language_53,"[0, 0]",868
language_54,"[0, 0]",868
language_55,"[1, 0]",868
language_56,"[1, 0]",868
language_57,"[0, 0]",868
language_58,"[1, 0]",868
language_59,"[1, 0]",868
language_60,"[0, 0]",868
language_61,"[0, 1]",868
language_64,"[1, 0]",868
language_65,"[1, 0]",868
language_66,"[1, 0]",868
language_67,"[0, 0]",868
language_68,"[1, 0]",868
language_69,"[0, 0]",868
language_70,"[1, 0]",868
language_71,"[0, 0]",868
language_72,"[0, 0]",868
language_73,"[1, 0]",868
language_75,"[1, 0]",868
language_76,"[1, 0]",868
language_77,"[1, 0]",868
language_78,"[1, 0]",868
language_81,"[1, 0]",868
language_82,"[0, 0]",868
language_83,"[0, 0]",868
language_84,"[1, 1]",868
language_85,"[1, 0]",868
language_87,"[1, 1]",868
language_88,"[0, 0]",868
language_89,"[1, 0]",868
language_90,"[1, 0]",868
language_91,"[0, 0]",868
language_93,"[0, 0]",868
language_96,"[0, 0]",868
language_97,"[1, 0]",868
language_99,"[1, 0]",868
language_100,"[1, 0]",868
language_101,"[1, 1]",868
language_102,"[1, 0]",868
language_105,"[1, 0]",868
language_106,"[0, 0]",868
language_107,"[0, 0]",868
language_108,"[1, 0]",868
language_109,"[1, 0]",868
language_110,"[1, 0]",868
language_111,"[1, 0]",868
language_113,"[1, 0]",868
language_114,"[1, 0]",868
language_115,"[1, 0]",868
language_116,"[1, 1]",868
language_117,"[1, 0]",868
language_118,"[1, 0]",868
language_119,"[0, 0]",868
language_120,"[0, 0]",868
language_121,"[1, 0]",868
language_122,"[1, 0]",868
language_123,"[0, 0]",868
language_125,"[1, 0]",868
language_126,"[1, 0]",868
language_127,"[0, 0]",868
language_128,"[1, 1]",868
language_129,"[1, 0]",868
language_131,"[1, 0]",868
language_132,"[1, 0]",868
language_133,"[0, 0]",868
language_134,"[0, 0]",868
language_136,"[1, 0]",868
language_137,"[1, 0]",868
language_138,"[0, 0]",868
language_139,"[1, 0]",868
language_141,"[0, 0]",868
language_142,"[1, 0]",868
language_143,"[1, 0]",868
language_145,"[0, 0]",868
language_146,"[0, 0]",868
language_147,"[0, 0]",868
language_149,"[0, 0]",868
language_150,"[1, 0]",868
language_151,"[1, 0]",868
language_152,"[1, 1]",868
language_153,"[0, 0]",868
language_154,"[1, 0]",868
language_156,"[1, 0]",868
language_157,"[1, 0]",868
language_158,"[1, 1]",868
language_160,"[1, 0]",868
language_161,"[1, 0]",868
language_162,"[1, 0]",868
language_163,"[0, 0]",868
language_164,"[0, 0]",868
language_165,"[1, 1]",868
language_166,"[1, 0]",868
language_167,"[0, 0]",868
language_168,"[1, 1]",868
language_169,"[0, 0]",868
language_170,"[1, 0]",868
language_171,"[1, 0]",868
language_174,"[1, 0]",868
language_175,"[1, 1]",868
language_176,"[1, 0]",868
language_178,"[1, 0]",868
language_179,"[1, 0]",868
language_180,"[1, 0]",868
language_181,"[0, 1]",868
language_182,"[1, 0]",868
language_184,"[0, 0]",868
language_185,"[0, 0]",868
language_186,"[0, 0]",868
language_187,"[0, 0]",868
language_188,"[1, 0]",868
language_190,"[0, 1]",868
language_191,"[1, 0]",868
language_192,"[1, 0]",868
language_193,"[1, 0]",868
language_194,"[0, 0]",868
language_195,"[1, 0]",868
language_196,"[1, 0]",868
language_197,"[0, 0]",868
language_198,"[0, 0]",868
language_200,"[0, 0]",868
language_202,"[1, 0]",868
language_204,"[0, 0]",868
language_205,"[0, 0]",868
language_207,"[1, 0]",868
language_208,"[1, 0]",868
language_209,"[0, 0]",868
language_210,"[1, 0]",868
language_211,"[0, 0]",868
language_213,"[0, 0]",868
language_214,"[1, 0]",868
language_215,"[0, 0]",868
language_216,"[1, 0]",868
language_217,"[1, 0]",868
language_218,"[1, 0]",868
language_220,"[1, 0]",868
language_221,"[0, 1]",868
language_222,"[1, 0]",868
language_223,"[0, 0]",868
language_224,"[0, 0]",868
language_225,"[0, 0]",868
language_228,"[1, 0]",868
language_230,"[1, 0]",868
language_231,"[0, 0]",868
language_233,"[0, 0]",868
language_234,"[0, 0]",868
language_235,"[1, 1]",868
language_236,"[0, 0]",868
language_237,"[0, 0]",868
language_238,"[0, 0]",868
language_239,"[0, 0]",868
language_240,"[1, 0]",868
language_242,"[0, 0]",868
language_243,"[1, 0]",868
language_244,"[0, 0]",868
language_245,"[0, 0]",868
language_246,"[0, 0]",868
language_247,"[1, 1]",868
language_248,"[1, 0]",868
language_251,"[1, 0]",868
language_252,"[1, 0]",868
language_253,"[0, 0]",868
language_254,"[1, 0]",868
language_255,"[1, 0]",868
language_256,"[0, 0]",868
