LANGUAGE,AGE,SET
language_1,"[1, 0]",888
language_2,"[1, 0]",888
language_3,"[1, 0]",888
language_5,"[1, 0]",888
language_6,"[1, 0]",888
language_8,"[0, 0]",888
language_9,"[1, 0]",888
language_10,"[1, 0]",888
language_12,"[1, 0]",888
language_13,"[1, 0]",888
language_14,"[0, 0]",888
language_15,"[1, 1]",888
language_16,"[1, 0]",888
language_18,"[0, 0]",888
language_19,"[1, 0]",888
language_20,"[1, 0]",888
language_24,"[1, 0]",888
language_25,"[0, 1]",888
language_26,"[1, 0]",888
language_27,"[1, 0]",888
language_28,"[0, 0]",888
language_29,"[1, 0]",888
language_30,"[0, 0]",888
language_31,"[0, 0]",888
language_32,"[1, 0]",888
language_33,"[1, 0]",888
language_34,"[1, 0]",888
language_35,"[0, 1]",888
language_36,"[1, 0]",888
language_37,"[0, 0]",888
language_38,"[1, 0]",888
language_41,"[1, 0]",888
language_42,"[1, 0]",888
language_43,"[1, 0]",888
language_45,"[1, 0]",888
language_46,"[1, 0]",888
language_47,"[0, 0]",888
language_48,"[1, 0]",888
language_49,"[0, 0]",888
language_50,"[1, 1]",888
language_51,"[0, 0]",888
language_52,"[1, 1]",888
language_53,"[0, 0]",888
language_54,"[1, 0]",888
language_55,"[0, 0]",888
language_56,"[0, 0]",888
language_57,"[1, 0]",888
language_58,"[0, 0]",888
language_59,"[1, 0]",888
language_60,"[1, 0]",888
language_61,"[1, 0]",888
language_62,"[1, 0]",888
language_63,"[0, 0]",888
language_64,"[0, 1]",888
language_66,"[1, 0]",888
language_69,"[0, 0]",888
language_71,"[1, 0]",888
language_72,"[1, 1]",888
language_73,"[1, 0]",888
language_74,"[1, 0]",888
language_76,"[0, 0]",888
language_78,"[1, 0]",888
language_79,"[1, 0]",888
language_80,"[1, 0]",888
language_81,"[0, 0]",888
language_82,"[1, 0]",888
language_84,"[0, 0]",888
language_85,"[0, 0]",888
language_86,"[1, 1]",888
language_87,"[1, 0]",888
language_88,"[1, 0]",888
language_89,"[1, 0]",888
language_91,"[1, 0]",888
language_92,"[1, 0]",888
language_93,"[1, 0]",888
language_94,"[1, 0]",888
language_96,"[1, 0]",888
language_97,"[1, 0]",888
language_98,"[1, 0]",888
language_99,"[0, 0]",888
language_100,"[1, 0]",888
language_101,"[0, 0]",888
language_102,"[1, 0]",888
language_103,"[1, 0]",888
language_104,"[1, 0]",888
language_105,"[1, 0]",888
language_106,"[0, 1]",888
language_107,"[1, 0]",888
language_109,"[1, 0]",888
language_110,"[0, 0]",888
language_111,"[0, 0]",888
language_112,"[1, 0]",888
language_113,"[1, 0]",888
language_115,"[1, 0]",888
language_116,"[1, 1]",888
language_117,"[1, 0]",888
language_118,"[1, 0]",888
language_120,"[0, 0]",888
language_121,"[1, 0]",888
language_122,"[1, 0]",888
language_123,"[1, 0]",888
language_124,"[1, 0]",888
language_126,"[0, 0]",888
language_127,"[0, 0]",888
language_129,"[1, 0]",888
language_130,"[0, 0]",888
language_131,"[1, 0]",888
language_132,"[1, 0]",888
language_134,"[0, 1]",888
language_136,"[0, 0]",888
language_137,"[1, 0]",888
language_139,"[1, 0]",888
language_140,"[1, 0]",888
language_141,"[1, 0]",888
language_142,"[1, 1]",888
language_143,"[1, 0]",888
language_146,"[0, 0]",888
language_147,"[1, 0]",888
language_148,"[1, 0]",888
language_150,"[0, 0]",888
language_152,"[1, 0]",888
language_153,"[0, 0]",888
language_155,"[0, 0]",888
language_156,"[1, 0]",888
language_157,"[1, 0]",888
language_158,"[1, 0]",888
language_160,"[1, 1]",888
language_161,"[0, 1]",888
language_162,"[0, 0]",888
language_163,"[1, 0]",888
language_166,"[1, 0]",888
language_167,"[0, 0]",888
language_168,"[0, 0]",888
language_169,"[1, 0]",888
language_170,"[1, 0]",888
language_171,"[1, 0]",888
language_172,"[1, 0]",888
language_173,"[0, 1]",888
language_175,"[1, 0]",888
language_176,"[1, 0]",888
language_177,"[1, 0]",888
language_178,"[1, 0]",888
language_179,"[0, 0]",888
language_180,"[1, 1]",888
language_181,"[0, 0]",888
language_182,"[1, 0]",888
language_183,"[0, 0]",888
language_184,"[0, 0]",888
language_185,"[1, 0]",888
language_186,"[0, 1]",888
language_187,"[1, 0]",888
language_188,"[1, 0]",888
language_189,"[1, 0]",888
language_190,"[0, 0]",888
language_191,"[0, 0]",888
language_193,"[0, 0]",888
language_194,"[0, 0]",888
language_195,"[1, 0]",888
language_197,"[0, 0]",888
language_198,"[1, 0]",888
language_199,"[0, 0]",888
language_200,"[0, 0]",888
language_201,"[1, 0]",888
language_202,"[1, 0]",888
language_203,"[1, 0]",888
language_204,"[1, 0]",888
language_205,"[1, 0]",888
language_206,"[1, 0]",888
language_207,"[1, 0]",888
language_208,"[1, 0]",888
language_209,"[1, 0]",888
language_210,"[0, 0]",888
language_211,"[0, 0]",888
language_212,"[1, 0]",888
language_213,"[1, 0]",888
language_215,"[1, 1]",888
language_216,"[1, 0]",888
language_217,"[0, 0]",888
language_218,"[1, 0]",888
language_219,"[1, 0]",888
language_220,"[0, 0]",888
language_221,"[1, 0]",888
language_224,"[1, 0]",888
language_225,"[0, 0]",888
language_226,"[1, 0]",888
language_227,"[1, 0]",888
language_229,"[0, 0]",888
language_230,"[1, 0]",888
language_231,"[0, 0]",888
language_232,"[1, 1]",888
language_233,"[1, 0]",888
language_235,"[1, 0]",888
language_238,"[0, 0]",888
language_239,"[1, 0]",888
language_240,"[1, 0]",888
language_241,"[1, 0]",888
language_242,"[1, 0]",888
language_243,"[0, 0]",888
language_244,"[0, 0]",888
language_245,"[0, 0]",888
language_246,"[1, 0]",888
language_247,"[1, 0]",888
language_248,"[1, 0]",888
language_250,"[1, 0]",888
language_251,"[1, 0]",888
language_252,"[0, 0]",888
language_253,"[0, 0]",888
language_255,"[1, 0]",888
language_256,"[1, 0]",888
language_257,"[1, 0]",888
language_258,"[1, 0]",888
language_259,"[1, 0]",888
language_260,"[0, 0]",888
language_261,"[1, 1]",888
language_262,"[1, 0]",888
language_264,"[0, 0]",888
language_266,"[1, 0]",888
language_267,"[1, 1]",888
language_268,"[1, 0]",888
language_270,"[1, 0]",888
language_271,"[0, 0]",888
language_272,"[1, 0]",888
language_275,"[0, 0]",888
language_276,"[1, 1]",888
language_277,"[0, 0]",888
language_278,"[0, 0]",888
language_279,"[1, 0]",888
language_281,"[0, 0]",888
language_282,"[0, 0]",888
language_285,"[1, 0]",888
language_286,"[1, 0]",888
language_287,"[1, 0]",888
language_288,"[0, 0]",888
language_290,"[1, 0]",888
language_291,"[0, 0]",888
language_293,"[0, 0]",888
language_294,"[1, 0]",888
language_295,"[1, 0]",888
language_296,"[1, 0]",888
language_297,"[1, 0]",888
language_298,"[1, 0]",888
language_299,"[0, 1]",888
language_300,"[1, 0]",888
language_301,"[0, 0]",888
language_302,"[1, 0]",888
language_305,"[1, 0]",888
language_307,"[1, 0]",888
language_309,"[1, 0]",888
language_310,"[1, 0]",888
language_312,"[1, 1]",888
language_313,"[0, 0]",888
language_315,"[0, 1]",888
language_316,"[0, 0]",888
language_317,"[1, 0]",888
language_318,"[0, 0]",888
language_319,"[1, 0]",888
language_322,"[0, 0]",888
language_326,"[1, 0]",888
language_328,"[1, 0]",888
language_329,"[1, 0]",888
language_332,"[1, 0]",888
language_334,"[1, 0]",888
language_335,"[0, 0]",888
language_336,"[1, 0]",888
language_338,"[0, 0]",888
language_339,"[0, 0]",888
language_340,"[0, 0]",888
language_341,"[1, 0]",888
language_342,"[1, 0]",888
language_343,"[0, 0]",888
language_344,"[0, 0]",888
language_345,"[1, 0]",888
language_347,"[1, 0]",888
language_348,"[0, 1]",888
language_349,"[1, 0]",888
language_350,"[0, 0]",888
language_351,"[1, 0]",888
language_353,"[1, 0]",888
language_354,"[1, 0]",888
language_355,"[1, 0]",888
language_357,"[1, 0]",888
language_358,"[0, 0]",888
language_360,"[0, 0]",888
language_361,"[1, 0]",888
language_362,"[1, 0]",888
language_363,"[0, 0]",888
language_365,"[0, 0]",888
language_366,"[1, 0]",888
language_367,"[1, 0]",888
language_369,"[0, 0]",888
language_370,"[1, 0]",888
language_372,"[1, 1]",888
language_373,"[1, 0]",888
language_374,"[0, 0]",888
language_375,"[1, 0]",888
language_376,"[1, 0]",888
language_377,"[1, 0]",888
language_379,"[1, 0]",888
language_380,"[0, 0]",888
language_381,"[1, 0]",888
language_382,"[1, 0]",888
language_383,"[1, 0]",888
language_384,"[1, 0]",888
language_385,"[1, 0]",888
language_387,"[0, 1]",888
language_388,"[1, 0]",888
language_389,"[1, 1]",888
language_390,"[1, 0]",888
language_391,"[1, 0]",888
language_392,"[1, 0]",888
language_393,"[1, 0]",888
language_394,"[1, 0]",888
language_395,"[0, 0]",888
language_396,"[1, 0]",888
language_397,"[1, 0]",888
language_398,"[1, 0]",888
language_400,"[1, 0]",888
language_401,"[1, 0]",888
language_402,"[1, 0]",888
language_404,"[1, 0]",888
language_405,"[0, 0]",888
language_406,"[0, 0]",888
language_407,"[1, 0]",888
language_408,"[1, 1]",888
language_411,"[1, 0]",888
language_412,"[1, 0]",888
language_413,"[0, 1]",888
language_414,"[1, 0]",888
language_416,"[1, 0]",888
language_417,"[1, 0]",888
language_418,"[1, 0]",888
language_419,"[0, 0]",888
language_421,"[0, 0]",888
language_423,"[1, 0]",888
language_424,"[0, 1]",888
language_425,"[0, 0]",888
language_427,"[1, 1]",888
language_428,"[1, 0]",888
language_429,"[0, 0]",888
language_431,"[0, 0]",888
language_433,"[0, 1]",888
language_434,"[1, 0]",888
language_435,"[0, 0]",888
language_436,"[0, 0]",888
language_437,"[1, 0]",888
language_438,"[1, 0]",888
language_439,"[1, 0]",888
language_440,"[1, 0]",888
language_441,"[1, 0]",888
language_443,"[0, 0]",888
language_444,"[0, 0]",888
language_445,"[0, 0]",888
language_446,"[1, 0]",888
language_447,"[0, 0]",888
language_448,"[0, 0]",888
language_449,"[1, 0]",888
language_451,"[1, 0]",888
language_452,"[1, 0]",888
language_453,"[1, 0]",888
language_454,"[1, 0]",888
language_455,"[0, 1]",888
language_456,"[1, 0]",888
language_457,"[0, 0]",888
language_459,"[0, 0]",888
language_460,"[1, 0]",888
language_463,"[0, 1]",888
language_465,"[0, 0]",888
language_466,"[0, 0]",888
language_467,"[1, 0]",888
language_468,"[1, 0]",888
language_469,"[1, 0]",888
language_470,"[1, 0]",888
language_472,"[1, 0]",888
language_473,"[0, 0]",888
language_474,"[1, 1]",888
language_475,"[1, 0]",888
language_476,"[1, 1]",888
language_477,"[0, 0]",888
language_478,"[1, 1]",888
language_479,"[1, 0]",888
language_481,"[1, 0]",888
language_482,"[1, 0]",888
language_484,"[0, 0]",888
language_485,"[1, 0]",888
language_486,"[0, 1]",888
language_487,"[1, 0]",888
language_488,"[1, 0]",888
language_489,"[1, 0]",888
language_490,"[1, 0]",888
language_491,"[0, 1]",888
language_492,"[1, 0]",888
language_493,"[1, 0]",888
language_494,"[1, 0]",888
language_496,"[1, 0]",888
language_497,"[0, 1]",888
language_498,"[1, 0]",888
language_499,"[1, 0]",888
language_501,"[1, 0]",888
language_502,"[1, 0]",888
language_504,"[0, 0]",888
language_505,"[1, 0]",888
language_506,"[1, 0]",888
language_507,"[1, 0]",888
language_508,"[1, 0]",888
language_509,"[0, 0]",888
language_510,"[1, 0]",888
language_511,"[1, 1]",888
language_513,"[1, 0]",888
language_515,"[1, 0]",888
language_517,"[1, 0]",888
language_519,"[0, 1]",888
language_520,"[1, 0]",888
language_521,"[1, 0]",888
language_522,"[1, 0]",888
language_523,"[1, 0]",888
language_524,"[0, 0]",888
language_525,"[0, 1]",888
language_526,"[1, 0]",888
language_527,"[1, 0]",888
language_528,"[1, 0]",888
language_529,"[1, 0]",888
language_530,"[0, 0]",888
language_531,"[1, 0]",888
language_533,"[1, 0]",888
language_534,"[0, 0]",888
language_535,"[1, 0]",888
language_536,"[0, 0]",888
language_537,"[0, 0]",888
language_538,"[1, 0]",888
language_539,"[0, 0]",888
language_540,"[1, 0]",888
language_541,"[1, 0]",888
language_542,"[0, 0]",888
language_543,"[1, 0]",888
language_544,"[1, 0]",888
language_545,"[0, 0]",888
language_546,"[1, 0]",888
language_548,"[1, 0]",888
language_549,"[1, 0]",888
language_550,"[0, 0]",888
language_551,"[1, 0]",888
language_552,"[1, 0]",888
language_553,"[1, 1]",888
language_555,"[1, 0]",888
language_556,"[0, 0]",888
language_557,"[1, 0]",888
language_558,"[1, 0]",888
language_562,"[0, 0]",888
language_563,"[1, 0]",888
language_564,"[0, 0]",888
language_565,"[0, 0]",888
language_566,"[1, 0]",888
language_567,"[0, 0]",888
language_569,"[0, 0]",888
language_570,"[1, 0]",888
language_572,"[1, 0]",888
language_574,"[0, 0]",888
language_575,"[1, 0]",888
language_576,"[1, 0]",888
language_577,"[1, 0]",888
language_578,"[0, 0]",888
language_580,"[0, 0]",888
language_581,"[1, 0]",888
language_582,"[1, 1]",888
language_583,"[1, 0]",888
language_584,"[0, 0]",888
language_585,"[0, 1]",888
language_587,"[1, 0]",888
language_588,"[1, 0]",888
language_590,"[1, 1]",888
language_591,"[1, 0]",888
language_592,"[1, 0]",888
language_593,"[1, 0]",888
language_594,"[1, 0]",888
language_595,"[1, 0]",888
language_596,"[1, 0]",888
language_597,"[1, 0]",888
language_598,"[0, 0]",888
language_600,"[1, 0]",888
language_601,"[1, 0]",888
language_602,"[0, 0]",888
language_603,"[1, 0]",888
language_604,"[0, 0]",888
language_605,"[1, 0]",888
language_606,"[0, 0]",888
language_608,"[1, 0]",888
language_610,"[0, 0]",888
language_611,"[0, 0]",888
language_612,"[1, 0]",888
language_613,"[1, 0]",888
language_614,"[1, 0]",888
language_615,"[1, 0]",888
language_616,"[1, 0]",888
language_617,"[1, 0]",888
language_618,"[1, 0]",888
language_619,"[0, 0]",888
language_622,"[0, 0]",888
language_624,"[1, 0]",888
language_625,"[0, 1]",888
language_626,"[1, 1]",888
language_628,"[1, 0]",888
language_629,"[1, 0]",888
language_630,"[1, 0]",888
