LANGUAGE,AGE,SET
language_1,"[0, 1]",287
language_2,"[1, 1]",287
language_3,"[1, 0]",287
language_4,"[1, 0]",287
language_5,"[0, 0]",287
language_6,"[1, 0]",287
language_7,"[1, 0]",287
language_8,"[1, 0]",287
language_10,"[1, 0]",287
language_11,"[0, 1]",287
language_12,"[1, 0]",287
language_15,"[0, 0]",287
language_19,"[1, 0]",287
language_20,"[1, 0]",287
language_21,"[0, 0]",287
language_22,"[1, 0]",287
language_24,"[1, 0]",287
language_25,"[1, 1]",287
language_26,"[1, 0]",287
language_27,"[1, 0]",287
language_28,"[0, 0]",287
language_29,"[0, 0]",287
language_30,"[1, 0]",287
language_31,"[0, 1]",287
language_34,"[1, 0]",287
language_36,"[1, 1]",287
language_37,"[1, 0]",287
language_38,"[0, 0]",287
language_40,"[1, 0]",287
language_41,"[0, 0]",287
language_42,"[1, 0]",287
language_43,"[0, 0]",287
language_44,"[1, 0]",287
language_46,"[1, 0]",287
language_47,"[1, 0]",287
language_48,"[1, 0]",287
language_49,"[1, 0]",287
language_50,"[1, 0]",287
language_51,"[1, 0]",287
language_52,"[0, 0]",287
language_53,"[1, 0]",287
language_54,"[1, 0]",287
language_55,"[1, 0]",287
language_56,"[1, 0]",287
language_58,"[1, 0]",287
language_59,"[1, 1]",287
language_60,"[0, 0]",287
language_61,"[0, 0]",287
language_62,"[1, 0]",287
language_63,"[1, 0]",287
language_64,"[0, 0]",287
language_65,"[0, 0]",287
language_66,"[1, 0]",287
language_67,"[1, 0]",287
language_68,"[1, 0]",287
language_69,"[1, 0]",287
language_70,"[1, 1]",287
language_71,"[0, 0]",287
language_72,"[1, 0]",287
language_73,"[1, 1]",287
language_75,"[1, 0]",287
language_76,"[0, 0]",287
language_77,"[0, 0]",287
language_78,"[1, 0]",287
language_81,"[0, 0]",287
language_83,"[1, 0]",287
language_85,"[1, 0]",287
language_90,"[0, 0]",287
language_91,"[1, 0]",287
language_94,"[0, 0]",287
language_95,"[0, 0]",287
language_96,"[1, 0]",287
language_97,"[1, 0]",287
language_99,"[0, 0]",287
language_100,"[1, 0]",287
language_101,"[1, 0]",287
language_102,"[1, 0]",287
language_103,"[1, 0]",287
language_104,"[1, 0]",287
language_105,"[1, 0]",287
language_106,"[0, 0]",287
language_109,"[0, 0]",287
language_111,"[1, 0]",287
language_112,"[1, 0]",287
language_113,"[0, 0]",287
language_114,"[1, 0]",287
language_115,"[0, 1]",287
language_117,"[0, 0]",287
language_119,"[0, 0]",287
language_120,"[1, 0]",287
language_121,"[1, 0]",287
language_124,"[0, 0]",287
language_125,"[1, 0]",287
language_126,"[1, 0]",287
language_128,"[0, 1]",287
language_130,"[1, 0]",287
language_131,"[1, 0]",287
language_132,"[1, 0]",287
language_133,"[0, 0]",287
language_134,"[0, 1]",287
language_135,"[1, 0]",287
language_136,"[1, 0]",287
language_137,"[1, 0]",287
language_138,"[1, 0]",287
language_139,"[1, 0]",287
language_141,"[0, 0]",287
language_142,"[1, 0]",287
language_143,"[0, 0]",287
language_144,"[1, 0]",287
language_145,"[1, 0]",287
language_146,"[1, 0]",287
language_147,"[1, 0]",287
language_149,"[1, 0]",287
language_150,"[1, 0]",287
language_152,"[1, 0]",287
language_153,"[1, 0]",287
language_154,"[0, 0]",287
language_158,"[1, 0]",287
language_159,"[1, 0]",287
language_160,"[0, 0]",287
language_161,"[1, 0]",287
