LANGUAGE,AGE,SET
language_1,"[1, 0]",154
language_2,"[1, 0]",154
language_4,"[1, 0]",154
language_5,"[1, 0]",154
language_6,"[1, 1]",154
language_8,"[0, 0]",154
language_10,"[1, 1]",154
language_13,"[0, 0]",154
language_14,"[0, 0]",154
language_17,"[0, 1]",154
language_18,"[1, 0]",154
language_19,"[1, 1]",154
language_20,"[0, 0]",154
language_21,"[1, 0]",154
language_22,"[1, 0]",154
language_23,"[1, 0]",154
language_24,"[1, 0]",154
language_25,"[1, 1]",154
language_26,"[1, 1]",154
language_27,"[1, 0]",154
language_28,"[0, 0]",154
language_29,"[1, 0]",154
language_30,"[1, 0]",154
language_31,"[0, 0]",154
language_32,"[1, 0]",154
language_33,"[1, 0]",154
language_34,"[0, 0]",154
language_37,"[1, 0]",154
language_38,"[0, 0]",154
language_39,"[0, 0]",154
language_40,"[1, 0]",154
language_42,"[0, 0]",154
language_43,"[1, 0]",154
language_44,"[1, 0]",154
language_45,"[1, 0]",154
language_46,"[0, 0]",154
language_47,"[0, 0]",154
language_49,"[1, 0]",154
language_50,"[1, 0]",154
language_51,"[1, 0]",154
language_52,"[0, 0]",154
language_53,"[1, 0]",154
language_54,"[0, 1]",154
language_55,"[0, 0]",154
language_56,"[1, 0]",154
language_57,"[1, 1]",154
language_58,"[1, 0]",154
language_60,"[0, 0]",154
language_61,"[0, 0]",154
language_62,"[1, 0]",154
language_63,"[0, 0]",154
language_64,"[1, 0]",154
language_65,"[0, 0]",154
language_68,"[0, 0]",154
language_69,"[1, 0]",154
language_70,"[1, 0]",154
language_71,"[1, 0]",154
language_73,"[1, 0]",154
language_74,"[1, 0]",154
language_76,"[0, 0]",154
language_77,"[0, 0]",154
language_78,"[1, 1]",154
language_79,"[1, 0]",154
language_80,"[1, 0]",154
language_81,"[0, 0]",154
language_82,"[1, 1]",154
language_83,"[1, 0]",154
language_84,"[0, 1]",154
language_85,"[1, 0]",154
language_86,"[0, 0]",154
language_87,"[1, 0]",154
language_88,"[1, 0]",154
language_89,"[1, 0]",154
language_90,"[1, 0]",154
language_91,"[1, 0]",154
language_92,"[1, 0]",154
language_93,"[0, 0]",154
language_95,"[0, 0]",154
language_96,"[0, 1]",154
language_97,"[0, 0]",154
language_99,"[1, 0]",154
language_100,"[1, 0]",154
language_101,"[1, 0]",154
language_103,"[0, 0]",154
language_106,"[1, 1]",154
language_107,"[0, 0]",154
language_109,"[0, 0]",154
language_111,"[1, 0]",154
language_112,"[1, 0]",154
language_113,"[0, 0]",154
language_115,"[0, 1]",154
language_116,"[0, 1]",154
language_117,"[1, 0]",154
language_118,"[0, 1]",154
language_120,"[1, 1]",154
language_121,"[0, 0]",154
language_122,"[1, 0]",154
language_124,"[0, 0]",154
language_125,"[1, 0]",154
language_126,"[0, 0]",154
language_128,"[1, 0]",154
language_129,"[1, 0]",154
language_130,"[0, 0]",154
language_133,"[1, 0]",154
language_134,"[1, 0]",154
language_135,"[0, 0]",154
language_137,"[0, 0]",154
language_138,"[0, 0]",154
language_139,"[1, 0]",154
language_140,"[1, 0]",154
language_142,"[0, 0]",154
language_143,"[1, 0]",154
language_144,"[0, 0]",154
language_145,"[1, 0]",154
language_146,"[1, 0]",154
language_147,"[0, 0]",154
language_148,"[0, 0]",154
language_149,"[1, 0]",154
language_150,"[1, 0]",154
language_151,"[1, 0]",154
language_152,"[0, 1]",154
language_155,"[1, 0]",154
language_156,"[1, 0]",154
language_157,"[0, 0]",154
language_159,"[0, 0]",154
language_160,"[1, 0]",154
language_163,"[0, 0]",154
language_164,"[1, 0]",154
language_165,"[0, 0]",154
language_166,"[0, 0]",154
language_167,"[1, 0]",154
language_169,"[1, 0]",154
language_170,"[1, 0]",154
language_171,"[1, 0]",154
language_172,"[0, 0]",154
language_173,"[0, 0]",154
language_174,"[1, 0]",154
language_176,"[1, 0]",154
language_177,"[0, 0]",154
language_178,"[1, 0]",154
language_181,"[1, 0]",154
language_183,"[0, 0]",154
language_184,"[1, 0]",154
language_185,"[1, 0]",154
language_186,"[0, 0]",154
language_187,"[0, 0]",154
language_188,"[1, 0]",154
language_189,"[1, 0]",154
language_193,"[1, 0]",154
language_194,"[1, 0]",154
language_195,"[1, 0]",154
language_197,"[0, 0]",154
language_198,"[0, 0]",154
language_199,"[0, 0]",154
language_200,"[1, 0]",154
language_201,"[0, 0]",154
language_202,"[0, 1]",154
language_203,"[1, 0]",154
language_207,"[1, 0]",154
language_208,"[1, 0]",154
language_210,"[1, 0]",154
language_211,"[1, 0]",154
language_212,"[1, 0]",154
language_213,"[0, 1]",154
language_215,"[1, 0]",154
language_216,"[1, 0]",154
language_217,"[1, 0]",154
language_218,"[1, 0]",154
language_219,"[0, 0]",154
language_220,"[1, 0]",154
language_221,"[1, 0]",154
language_222,"[0, 0]",154
language_223,"[0, 0]",154
language_224,"[1, 0]",154
language_225,"[0, 0]",154
language_226,"[0, 0]",154
language_227,"[1, 1]",154
language_229,"[1, 0]",154
language_231,"[0, 0]",154
language_232,"[0, 0]",154
language_233,"[1, 1]",154
language_234,"[1, 0]",154
language_235,"[0, 0]",154
language_236,"[1, 0]",154
language_237,"[1, 0]",154
language_238,"[0, 0]",154
language_240,"[1, 0]",154
language_241,"[0, 0]",154
language_243,"[1, 0]",154
language_245,"[1, 0]",154
language_246,"[1, 0]",154
language_247,"[1, 0]",154
language_248,"[1, 0]",154
language_250,"[1, 0]",154
language_251,"[1, 0]",154
language_252,"[0, 0]",154
language_253,"[1, 0]",154
language_254,"[1, 0]",154
language_255,"[0, 1]",154
language_257,"[1, 0]",154
language_260,"[1, 0]",154
language_261,"[1, 0]",154
language_262,"[1, 0]",154
language_263,"[1, 0]",154
language_265,"[1, 0]",154
language_266,"[1, 0]",154
language_268,"[1, 0]",154
language_269,"[0, 0]",154
language_270,"[1, 0]",154
language_271,"[0, 0]",154
language_272,"[0, 0]",154
language_273,"[0, 0]",154
language_274,"[0, 1]",154
language_276,"[1, 0]",154
language_277,"[1, 1]",154
language_278,"[1, 0]",154
language_279,"[1, 0]",154
language_280,"[1, 0]",154
language_281,"[1, 0]",154
language_283,"[1, 0]",154
language_284,"[0, 0]",154
language_286,"[1, 0]",154
language_287,"[1, 0]",154
language_288,"[0, 0]",154
language_289,"[1, 0]",154
language_290,"[0, 0]",154
language_291,"[1, 0]",154
language_292,"[1, 0]",154
language_293,"[1, 0]",154
language_295,"[1, 0]",154
language_298,"[0, 1]",154
language_299,"[0, 0]",154
language_300,"[1, 0]",154
language_301,"[1, 0]",154
language_302,"[0, 0]",154
language_304,"[1, 0]",154
language_306,"[1, 0]",154
language_307,"[0, 1]",154
language_308,"[0, 0]",154
language_309,"[1, 1]",154
language_310,"[1, 0]",154
language_311,"[1, 0]",154
language_312,"[1, 0]",154
language_313,"[1, 0]",154
language_314,"[1, 0]",154
language_315,"[0, 1]",154
language_316,"[1, 0]",154
language_317,"[1, 0]",154
language_318,"[1, 0]",154
language_319,"[1, 0]",154
language_320,"[1, 0]",154
language_321,"[0, 0]",154
language_323,"[1, 0]",154
language_324,"[0, 0]",154
language_326,"[0, 0]",154
language_327,"[1, 0]",154
language_328,"[1, 0]",154
language_329,"[0, 0]",154
language_331,"[1, 0]",154
language_332,"[0, 0]",154
language_333,"[1, 0]",154
language_334,"[0, 0]",154
language_336,"[1, 0]",154
language_337,"[0, 0]",154
language_338,"[0, 0]",154
language_339,"[0, 0]",154
language_340,"[1, 0]",154
language_341,"[0, 0]",154
language_342,"[0, 0]",154
language_343,"[1, 0]",154
language_344,"[1, 0]",154
language_346,"[0, 0]",154
language_347,"[1, 0]",154
language_348,"[1, 0]",154
language_351,"[1, 0]",154
language_352,"[1, 1]",154
language_353,"[0, 1]",154
language_354,"[1, 0]",154
language_355,"[0, 0]",154
language_356,"[0, 0]",154
language_357,"[1, 0]",154
language_358,"[1, 1]",154
language_360,"[1, 0]",154
language_361,"[1, 0]",154
language_363,"[0, 0]",154
language_365,"[0, 0]",154
language_366,"[0, 0]",154
language_367,"[0, 0]",154
language_368,"[1, 0]",154
language_371,"[1, 0]",154
language_372,"[0, 0]",154
language_375,"[0, 0]",154
language_376,"[1, 1]",154
language_378,"[0, 0]",154
language_379,"[1, 0]",154
language_380,"[0, 0]",154
language_381,"[0, 0]",154
language_384,"[1, 0]",154
language_385,"[1, 1]",154
language_386,"[1, 0]",154
language_388,"[0, 0]",154
language_390,"[1, 1]",154
language_391,"[1, 0]",154
language_392,"[1, 0]",154
language_393,"[0, 0]",154
language_394,"[1, 0]",154
language_395,"[1, 0]",154
language_396,"[1, 1]",154
language_397,"[1, 0]",154
language_398,"[0, 0]",154
language_399,"[1, 0]",154
language_400,"[0, 0]",154
language_401,"[1, 0]",154
language_402,"[1, 0]",154
language_403,"[1, 0]",154
language_405,"[1, 0]",154
language_406,"[0, 0]",154
language_407,"[1, 0]",154
language_408,"[1, 0]",154
language_409,"[1, 0]",154
language_410,"[0, 0]",154
language_411,"[1, 0]",154
language_412,"[1, 0]",154
language_413,"[1, 0]",154
language_414,"[1, 0]",154
language_415,"[1, 0]",154
language_416,"[1, 0]",154
language_417,"[0, 0]",154
language_418,"[1, 0]",154
language_419,"[1, 0]",154
language_421,"[1, 0]",154
language_424,"[1, 0]",154
language_425,"[1, 0]",154
language_426,"[0, 0]",154
language_427,"[0, 0]",154
language_428,"[0, 0]",154
language_429,"[0, 1]",154
language_431,"[1, 0]",154
language_433,"[1, 0]",154
language_434,"[1, 0]",154
language_435,"[1, 0]",154
language_437,"[1, 0]",154
language_438,"[1, 0]",154
language_439,"[1, 0]",154
language_440,"[1, 0]",154
language_441,"[1, 0]",154
language_442,"[0, 0]",154
language_443,"[1, 0]",154
language_444,"[0, 0]",154
language_445,"[1, 1]",154
language_446,"[0, 0]",154
language_447,"[0, 0]",154
language_448,"[1, 0]",154
language_449,"[1, 1]",154
language_450,"[0, 0]",154
language_451,"[0, 0]",154
language_453,"[1, 0]",154
language_455,"[0, 0]",154
language_456,"[1, 0]",154
language_457,"[1, 0]",154
language_458,"[0, 0]",154
language_459,"[1, 0]",154
language_460,"[1, 0]",154
language_461,"[1, 0]",154
language_462,"[1, 0]",154
language_464,"[1, 0]",154
language_465,"[1, 0]",154
language_466,"[1, 0]",154
language_467,"[1, 0]",154
language_470,"[1, 0]",154
language_471,"[1, 0]",154
language_472,"[0, 0]",154
language_474,"[1, 0]",154
language_475,"[1, 0]",154
language_476,"[1, 0]",154
language_477,"[1, 0]",154
language_478,"[0, 0]",154
language_479,"[0, 0]",154
language_482,"[1, 0]",154
language_483,"[1, 0]",154
language_484,"[0, 0]",154
language_485,"[0, 0]",154
language_486,"[1, 0]",154
language_487,"[0, 0]",154
language_488,"[1, 0]",154
language_489,"[1, 0]",154
language_490,"[0, 0]",154
language_491,"[1, 1]",154
language_494,"[1, 0]",154
language_496,"[1, 0]",154
language_497,"[1, 0]",154
language_498,"[1, 1]",154
language_499,"[0, 0]",154
language_501,"[1, 0]",154
language_502,"[0, 0]",154
language_503,"[1, 1]",154
language_504,"[1, 0]",154
language_505,"[1, 0]",154
language_507,"[0, 0]",154
language_508,"[1, 0]",154
language_509,"[0, 0]",154
language_510,"[1, 0]",154
language_511,"[0, 0]",154
language_512,"[1, 0]",154
language_514,"[1, 0]",154
language_515,"[1, 0]",154
language_516,"[0, 0]",154
language_517,"[1, 0]",154
language_518,"[0, 1]",154
language_519,"[1, 0]",154
language_522,"[0, 0]",154
language_523,"[1, 0]",154
language_525,"[1, 0]",154
language_526,"[0, 0]",154
language_527,"[0, 0]",154
language_529,"[0, 0]",154
language_530,"[1, 0]",154
language_531,"[1, 0]",154
language_532,"[1, 0]",154
language_533,"[1, 0]",154
language_534,"[0, 0]",154
language_535,"[1, 0]",154
language_536,"[0, 0]",154
language_537,"[1, 0]",154
language_538,"[1, 1]",154
language_540,"[1, 0]",154
language_541,"[1, 0]",154
language_542,"[0, 0]",154
language_543,"[0, 0]",154
language_544,"[0, 1]",154
language_546,"[0, 0]",154
language_547,"[1, 0]",154
language_548,"[0, 0]",154
language_550,"[1, 0]",154
language_554,"[1, 1]",154
language_555,"[1, 0]",154
language_556,"[0, 0]",154
language_557,"[1, 0]",154
language_558,"[1, 1]",154
language_559,"[1, 0]",154
language_560,"[1, 0]",154
language_561,"[1, 0]",154
language_562,"[1, 1]",154
language_563,"[1, 0]",154
language_564,"[1, 0]",154
language_565,"[1, 0]",154
language_566,"[1, 0]",154
language_567,"[1, 0]",154
language_568,"[1, 0]",154
language_569,"[1, 0]",154
language_570,"[1, 0]",154
language_571,"[1, 0]",154
