LANGUAGE,AGE,SET
language_1,"[1, 0]",414
language_4,"[1, 0]",414
language_5,"[1, 0]",414
language_6,"[1, 0]",414
language_7,"[0, 0]",414
language_8,"[1, 1]",414
language_9,"[1, 0]",414
language_10,"[0, 0]",414
language_11,"[0, 0]",414
language_12,"[1, 0]",414
language_13,"[1, 0]",414
language_14,"[1, 0]",414
language_15,"[0, 0]",414
language_16,"[0, 0]",414
language_17,"[1, 1]",414
language_18,"[1, 0]",414
language_19,"[0, 0]",414
language_20,"[1, 0]",414
language_21,"[1, 0]",414
language_22,"[0, 0]",414
language_23,"[0, 0]",414
language_24,"[1, 0]",414
language_25,"[0, 0]",414
language_27,"[1, 0]",414
language_28,"[1, 0]",414
language_30,"[0, 0]",414
language_31,"[1, 0]",414
language_32,"[1, 0]",414
language_33,"[1, 0]",414
language_34,"[1, 0]",414
language_36,"[1, 0]",414
language_37,"[0, 0]",414
language_38,"[1, 0]",414
language_39,"[1, 0]",414
language_40,"[1, 0]",414
language_42,"[0, 1]",414
language_43,"[1, 1]",414
language_44,"[0, 0]",414
language_45,"[1, 0]",414
language_47,"[0, 0]",414
language_49,"[1, 0]",414
language_50,"[1, 0]",414
language_51,"[1, 0]",414
language_53,"[1, 0]",414
language_54,"[0, 0]",414
language_55,"[1, 0]",414
language_56,"[1, 0]",414
language_59,"[1, 0]",414
language_61,"[0, 0]",414
language_62,"[1, 0]",414
language_63,"[1, 0]",414
language_64,"[0, 0]",414
language_65,"[0, 0]",414
language_68,"[0, 0]",414
language_70,"[1, 0]",414
language_71,"[1, 0]",414
language_73,"[1, 0]",414
language_75,"[1, 0]",414
language_76,"[1, 0]",414
language_77,"[1, 0]",414
language_78,"[0, 0]",414
language_79,"[0, 0]",414
language_81,"[0, 1]",414
language_83,"[0, 0]",414
language_84,"[1, 0]",414
language_86,"[1, 0]",414
language_88,"[0, 0]",414
language_90,"[1, 0]",414
language_91,"[1, 0]",414
language_92,"[1, 0]",414
language_93,"[1, 0]",414
language_94,"[1, 1]",414
language_96,"[1, 0]",414
language_97,"[1, 0]",414
language_98,"[0, 0]",414
language_101,"[1, 0]",414
language_102,"[1, 0]",414
language_103,"[1, 0]",414
language_104,"[1, 1]",414
language_105,"[1, 0]",414
language_106,"[1, 0]",414
language_107,"[1, 0]",414
language_108,"[0, 1]",414
language_109,"[1, 0]",414
language_110,"[1, 0]",414
language_111,"[0, 1]",414
language_113,"[0, 0]",414
language_114,"[1, 0]",414
language_115,"[0, 0]",414
language_117,"[0, 0]",414
language_120,"[0, 0]",414
language_121,"[1, 0]",414
language_122,"[0, 0]",414
language_123,"[1, 0]",414
language_124,"[1, 0]",414
language_125,"[1, 0]",414
language_128,"[0, 0]",414
language_129,"[1, 0]",414
language_130,"[0, 0]",414
language_131,"[0, 0]",414
language_132,"[1, 0]",414
language_133,"[1, 0]",414
language_134,"[0, 0]",414
language_135,"[0, 0]",414
language_136,"[1, 0]",414
language_137,"[0, 0]",414
language_138,"[0, 0]",414
language_139,"[1, 0]",414
language_140,"[1, 0]",414
language_141,"[1, 0]",414
language_142,"[1, 0]",414
language_144,"[0, 0]",414
language_146,"[1, 0]",414
language_148,"[1, 0]",414
language_149,"[1, 0]",414
language_150,"[0, 0]",414
language_152,"[1, 0]",414
language_154,"[1, 0]",414
language_155,"[1, 0]",414
language_156,"[0, 1]",414
language_157,"[1, 1]",414
language_158,"[0, 1]",414
language_159,"[1, 0]",414
language_161,"[1, 0]",414
language_162,"[1, 0]",414
language_163,"[0, 0]",414
language_164,"[1, 0]",414
language_165,"[1, 0]",414
language_166,"[1, 0]",414
language_168,"[1, 1]",414
language_170,"[1, 0]",414
language_171,"[1, 0]",414
language_172,"[1, 0]",414
language_173,"[1, 0]",414
language_175,"[0, 0]",414
language_176,"[0, 0]",414
language_177,"[1, 0]",414
language_178,"[0, 0]",414
language_179,"[1, 0]",414
language_180,"[0, 0]",414
language_182,"[1, 0]",414
language_183,"[1, 0]",414
language_184,"[1, 0]",414
language_185,"[0, 0]",414
language_186,"[0, 0]",414
language_187,"[1, 0]",414
language_188,"[1, 0]",414
language_189,"[1, 0]",414
language_190,"[1, 0]",414
language_191,"[1, 0]",414
language_193,"[0, 1]",414
language_194,"[1, 0]",414
language_195,"[1, 0]",414
language_196,"[0, 0]",414
language_197,"[1, 0]",414
language_198,"[1, 1]",414
language_201,"[1, 0]",414
language_202,"[0, 0]",414
language_203,"[1, 0]",414
language_204,"[1, 0]",414
language_205,"[0, 0]",414
language_206,"[0, 0]",414
language_207,"[0, 0]",414
language_208,"[1, 0]",414
language_209,"[1, 0]",414
language_210,"[0, 0]",414
language_212,"[0, 0]",414
language_213,"[1, 1]",414
language_214,"[1, 0]",414
language_216,"[1, 0]",414
language_217,"[1, 0]",414
language_218,"[1, 1]",414
language_219,"[1, 0]",414
language_221,"[1, 0]",414
language_222,"[1, 0]",414
language_223,"[1, 0]",414
language_225,"[0, 0]",414
language_226,"[1, 0]",414
language_227,"[1, 0]",414
language_228,"[1, 0]",414
language_229,"[0, 0]",414
language_230,"[1, 0]",414
language_231,"[0, 0]",414
language_233,"[0, 0]",414
language_234,"[1, 0]",414
language_235,"[1, 0]",414
language_237,"[1, 0]",414
language_238,"[0, 0]",414
language_239,"[0, 1]",414
language_240,"[1, 1]",414
language_242,"[1, 0]",414
language_243,"[1, 0]",414
language_245,"[1, 0]",414
language_246,"[0, 0]",414
language_247,"[0, 0]",414
language_248,"[0, 0]",414
language_249,"[1, 0]",414
language_250,"[1, 0]",414
language_251,"[1, 0]",414
language_252,"[0, 0]",414
language_253,"[1, 0]",414
language_254,"[1, 0]",414
language_255,"[1, 0]",414
language_256,"[1, 0]",414
language_258,"[0, 0]",414
language_259,"[1, 0]",414
language_260,"[1, 0]",414
language_261,"[1, 0]",414
language_262,"[1, 1]",414
language_263,"[0, 0]",414
language_264,"[0, 1]",414
language_266,"[1, 0]",414
language_267,"[0, 0]",414
language_269,"[0, 0]",414
language_270,"[0, 1]",414
language_272,"[0, 0]",414
language_273,"[0, 0]",414
language_274,"[0, 1]",414
language_275,"[1, 0]",414
language_276,"[1, 0]",414
language_277,"[1, 0]",414
language_278,"[1, 0]",414
language_282,"[0, 0]",414
language_283,"[1, 0]",414
language_285,"[0, 0]",414
language_286,"[0, 0]",414
language_287,"[1, 0]",414
language_288,"[1, 0]",414
language_289,"[1, 0]",414
language_290,"[0, 0]",414
language_291,"[0, 0]",414
language_292,"[1, 0]",414
language_294,"[1, 0]",414
language_295,"[1, 0]",414
language_296,"[0, 0]",414
language_297,"[1, 0]",414
language_299,"[0, 0]",414
language_300,"[1, 0]",414
language_301,"[1, 0]",414
language_302,"[1, 0]",414
language_304,"[0, 0]",414
language_305,"[1, 0]",414
language_306,"[1, 0]",414
language_307,"[1, 0]",414
language_308,"[1, 0]",414
language_309,"[1, 0]",414
language_310,"[0, 0]",414
language_311,"[1, 0]",414
language_312,"[1, 0]",414
language_313,"[0, 0]",414
language_314,"[0, 0]",414
language_315,"[1, 1]",414
language_317,"[1, 0]",414
language_319,"[0, 0]",414
language_320,"[1, 1]",414
language_321,"[1, 0]",414
language_322,"[0, 0]",414
language_327,"[1, 0]",414
language_328,"[1, 0]",414
language_329,"[1, 0]",414
language_330,"[1, 0]",414
language_331,"[1, 0]",414
language_333,"[1, 0]",414
language_334,"[1, 0]",414
language_335,"[1, 1]",414
language_336,"[1, 1]",414
language_338,"[0, 0]",414
language_339,"[1, 0]",414
language_340,"[1, 0]",414
language_342,"[1, 0]",414
language_344,"[0, 0]",414
language_345,"[1, 0]",414
language_346,"[0, 0]",414
