LANGUAGE,AGE,SET
language_1,"[0, 0]",636
language_3,"[0, 0]",636
language_4,"[0, 0]",636
language_5,"[1, 0]",636
language_7,"[0, 0]",636
language_9,"[0, 0]",636
language_10,"[0, 0]",636
language_11,"[1, 1]",636
language_12,"[1, 0]",636
language_13,"[1, 0]",636
language_14,"[1, 0]",636
language_16,"[1, 1]",636
language_17,"[1, 0]",636
language_20,"[1, 0]",636
language_21,"[0, 1]",636
language_22,"[0, 1]",636
language_24,"[1, 0]",636
language_25,"[1, 0]",636
language_26,"[1, 1]",636
language_27,"[1, 0]",636
language_28,"[1, 0]",636
language_31,"[1, 0]",636
language_32,"[1, 0]",636
language_33,"[1, 0]",636
language_34,"[1, 0]",636
language_35,"[0, 1]",636
language_36,"[1, 0]",636
language_37,"[1, 0]",636
language_39,"[1, 0]",636
language_40,"[1, 0]",636
language_41,"[0, 0]",636
language_42,"[1, 0]",636
language_45,"[1, 0]",636
language_46,"[1, 0]",636
language_47,"[1, 1]",636
language_48,"[0, 0]",636
language_49,"[1, 0]",636
language_50,"[1, 0]",636
language_52,"[1, 0]",636
language_53,"[1, 0]",636
language_54,"[1, 0]",636
language_55,"[1, 0]",636
language_56,"[1, 0]",636
language_57,"[1, 0]",636
language_58,"[0, 0]",636
language_59,"[1, 0]",636
language_61,"[1, 1]",636
language_62,"[1, 0]",636
language_63,"[0, 1]",636
language_65,"[1, 0]",636
language_68,"[1, 0]",636
language_69,"[1, 0]",636
language_72,"[1, 1]",636
language_73,"[1, 1]",636
language_74,"[1, 1]",636
language_75,"[1, 0]",636
language_77,"[1, 0]",636
language_78,"[1, 0]",636
language_79,"[0, 0]",636
language_80,"[1, 0]",636
language_82,"[1, 0]",636
language_83,"[0, 0]",636
language_84,"[1, 0]",636
language_85,"[1, 1]",636
language_86,"[1, 0]",636
language_88,"[1, 1]",636
language_89,"[0, 0]",636
language_91,"[1, 0]",636
language_92,"[1, 0]",636
language_93,"[0, 1]",636
language_94,"[1, 0]",636
language_95,"[1, 0]",636
language_96,"[1, 0]",636
language_98,"[1, 0]",636
language_99,"[0, 0]",636
language_100,"[1, 0]",636
language_101,"[1, 0]",636
language_104,"[1, 1]",636
language_107,"[1, 0]",636
language_108,"[1, 0]",636
language_109,"[1, 0]",636
language_110,"[1, 0]",636
language_111,"[1, 0]",636
language_112,"[0, 0]",636
language_113,"[1, 0]",636
language_114,"[1, 1]",636
language_115,"[1, 1]",636
language_116,"[1, 0]",636
language_117,"[1, 0]",636
language_118,"[1, 0]",636
language_119,"[1, 0]",636
language_121,"[1, 0]",636
language_122,"[0, 0]",636
language_123,"[0, 0]",636
language_124,"[1, 0]",636
language_125,"[1, 0]",636
language_126,"[0, 0]",636
language_127,"[0, 0]",636
language_128,"[0, 0]",636
language_129,"[0, 0]",636
