LANGUAGE,AGE,SET
language_1,"[0, 0]",522
language_2,"[0, 0]",522
language_3,"[0, 0]",522
language_5,"[1, 0]",522
language_6,"[1, 0]",522
language_8,"[1, 0]",522
language_9,"[0, 0]",522
language_11,"[1, 0]",522
language_12,"[0, 0]",522
language_13,"[1, 0]",522
language_14,"[1, 0]",522
language_15,"[1, 0]",522
language_16,"[0, 1]",522
language_20,"[1, 1]",522
language_22,"[1, 0]",522
language_24,"[1, 0]",522
language_25,"[0, 0]",522
language_27,"[0, 0]",522
language_28,"[1, 0]",522
language_30,"[1, 0]",522
language_31,"[1, 0]",522
language_32,"[1, 0]",522
language_33,"[0, 0]",522
language_34,"[1, 0]",522
language_35,"[1, 0]",522
language_36,"[1, 0]",522
language_37,"[1, 0]",522
language_38,"[1, 0]",522
language_39,"[1, 0]",522
language_40,"[0, 0]",522
language_41,"[0, 0]",522
language_42,"[1, 0]",522
language_43,"[0, 0]",522
language_44,"[0, 0]",522
language_45,"[1, 0]",522
language_47,"[0, 0]",522
language_48,"[1, 0]",522
language_49,"[0, 0]",522
language_50,"[1, 0]",522
language_51,"[1, 0]",522
language_52,"[0, 0]",522
language_53,"[0, 0]",522
language_55,"[1, 1]",522
language_56,"[1, 0]",522
language_58,"[1, 0]",522
language_60,"[0, 0]",522
language_61,"[1, 0]",522
language_62,"[1, 1]",522
language_64,"[0, 0]",522
language_65,"[1, 1]",522
language_66,"[0, 0]",522
language_67,"[1, 0]",522
language_68,"[0, 0]",522
language_69,"[0, 0]",522
language_71,"[1, 0]",522
language_72,"[1, 0]",522
language_73,"[1, 0]",522
language_74,"[0, 1]",522
language_75,"[1, 0]",522
language_76,"[1, 0]",522
language_77,"[1, 0]",522
language_78,"[1, 0]",522
language_79,"[1, 0]",522
language_80,"[1, 0]",522
language_81,"[1, 0]",522
language_82,"[1, 1]",522
language_83,"[1, 0]",522
language_84,"[1, 0]",522
language_85,"[1, 0]",522
language_87,"[1, 0]",522
language_89,"[1, 0]",522
language_90,"[1, 0]",522
language_91,"[1, 1]",522
language_93,"[1, 0]",522
language_94,"[1, 0]",522
language_95,"[1, 0]",522
language_98,"[1, 0]",522
language_99,"[1, 0]",522
language_100,"[1, 1]",522
language_101,"[1, 1]",522
language_103,"[1, 0]",522
language_104,"[0, 0]",522
language_105,"[1, 0]",522
language_106,"[1, 1]",522
language_107,"[0, 0]",522
language_108,"[1, 0]",522
language_109,"[1, 0]",522
language_111,"[1, 0]",522
language_112,"[1, 0]",522
language_115,"[1, 0]",522
language_116,"[0, 0]",522
language_117,"[1, 0]",522
language_119,"[1, 0]",522
