LANGUAGE,AGE,SET
language_2,"[1, 0]",811
language_3,"[1, 0]",811
language_5,"[1, 0]",811
language_6,"[1, 0]",811
language_7,"[0, 0]",811
language_8,"[0, 0]",811
language_10,"[1, 0]",811
language_12,"[1, 0]",811
language_14,"[1, 0]",811
language_15,"[0, 0]",811
language_16,"[0, 0]",811
language_17,"[1, 0]",811
language_18,"[1, 0]",811
language_19,"[1, 0]",811
language_20,"[0, 0]",811
language_21,"[1, 0]",811
language_22,"[0, 1]",811
language_23,"[1, 1]",811
language_24,"[1, 0]",811
language_25,"[1, 0]",811
language_26,"[1, 0]",811
language_27,"[1, 0]",811
language_28,"[1, 0]",811
language_29,"[0, 1]",811
language_30,"[1, 1]",811
language_31,"[0, 0]",811
language_32,"[1, 1]",811
language_33,"[0, 0]",811
language_34,"[0, 0]",811
language_37,"[1, 0]",811
language_38,"[0, 0]",811
language_39,"[1, 0]",811
language_41,"[1, 1]",811
language_43,"[1, 0]",811
language_44,"[0, 0]",811
language_46,"[1, 0]",811
language_47,"[1, 0]",811
language_48,"[1, 0]",811
language_49,"[0, 0]",811
language_50,"[1, 0]",811
language_51,"[1, 0]",811
language_52,"[1, 1]",811
language_53,"[1, 0]",811
language_54,"[1, 0]",811
language_55,"[0, 0]",811
language_56,"[0, 0]",811
language_57,"[1, 0]",811
language_58,"[0, 0]",811
language_59,"[1, 0]",811
language_60,"[1, 0]",811
language_61,"[1, 0]",811
language_62,"[1, 0]",811
language_64,"[0, 0]",811
language_65,"[1, 1]",811
language_66,"[0, 0]",811
language_67,"[1, 1]",811
language_68,"[0, 1]",811
language_69,"[0, 0]",811
language_70,"[0, 1]",811
language_71,"[0, 0]",811
language_72,"[1, 0]",811
language_73,"[1, 0]",811
language_75,"[1, 1]",811
language_76,"[1, 0]",811
language_77,"[1, 0]",811
language_78,"[0, 0]",811
language_79,"[1, 0]",811
language_80,"[0, 1]",811
language_81,"[0, 0]",811
language_83,"[1, 0]",811
language_84,"[1, 1]",811
language_85,"[1, 0]",811
language_86,"[1, 0]",811
language_87,"[1, 0]",811
language_88,"[0, 0]",811
language_89,"[0, 0]",811
language_91,"[1, 0]",811
language_92,"[0, 0]",811
language_93,"[1, 0]",811
language_94,"[1, 0]",811
language_95,"[0, 0]",811
language_96,"[0, 0]",811
language_98,"[1, 0]",811
language_99,"[0, 0]",811
language_100,"[1, 0]",811
language_101,"[0, 0]",811
language_102,"[1, 1]",811
language_103,"[0, 0]",811
language_104,"[1, 0]",811
language_105,"[0, 0]",811
language_106,"[1, 0]",811
language_107,"[1, 1]",811
language_108,"[1, 0]",811
language_109,"[1, 1]",811
language_110,"[1, 0]",811
language_111,"[1, 0]",811
language_114,"[1, 1]",811
language_115,"[0, 0]",811
language_116,"[1, 0]",811
language_117,"[1, 0]",811
language_119,"[0, 1]",811
language_120,"[0, 0]",811
language_121,"[1, 0]",811
language_122,"[1, 1]",811
language_123,"[0, 0]",811
language_124,"[0, 0]",811
language_125,"[1, 0]",811
language_126,"[1, 1]",811
language_127,"[1, 0]",811
language_128,"[1, 1]",811
language_129,"[1, 0]",811
language_130,"[0, 1]",811
language_131,"[1, 0]",811
language_132,"[1, 0]",811
language_134,"[1, 0]",811
language_135,"[1, 0]",811
language_136,"[1, 0]",811
language_137,"[1, 0]",811
language_138,"[1, 0]",811
language_139,"[1, 0]",811
language_141,"[1, 1]",811
language_142,"[0, 0]",811
language_144,"[0, 0]",811
language_148,"[0, 0]",811
language_149,"[0, 0]",811
language_150,"[0, 0]",811
language_151,"[1, 0]",811
language_152,"[1, 0]",811
language_153,"[0, 0]",811
language_154,"[0, 0]",811
language_155,"[1, 0]",811
language_156,"[0, 0]",811
language_157,"[1, 0]",811
language_158,"[1, 0]",811
language_159,"[1, 0]",811
language_160,"[1, 0]",811
language_161,"[1, 0]",811
language_162,"[1, 0]",811
language_163,"[1, 0]",811
language_164,"[1, 0]",811
language_165,"[0, 0]",811
language_166,"[1, 0]",811
language_167,"[1, 0]",811
language_168,"[1, 0]",811
language_169,"[0, 0]",811
language_170,"[0, 0]",811
language_171,"[1, 0]",811
language_173,"[1, 1]",811
language_174,"[0, 0]",811
language_175,"[0, 0]",811
language_176,"[1, 0]",811
language_177,"[1, 0]",811
language_178,"[1, 0]",811
language_179,"[1, 0]",811
language_180,"[1, 0]",811
language_182,"[1, 0]",811
language_184,"[0, 0]",811
language_185,"[0, 0]",811
language_186,"[1, 0]",811
language_187,"[1, 0]",811
language_188,"[1, 0]",811
language_189,"[1, 0]",811
language_191,"[0, 0]",811
language_192,"[0, 0]",811
language_194,"[1, 0]",811
language_195,"[1, 0]",811
language_196,"[0, 0]",811
language_198,"[0, 1]",811
language_199,"[1, 0]",811
