LANGUAGE,AGE,SET
language_1,"[1, 0]",40
language_2,"[0, 0]",40
language_3,"[0, 0]",40
language_4,"[1, 1]",40
language_5,"[1, 0]",40
language_6,"[0, 1]",40
language_7,"[1, 0]",40
language_8,"[1, 0]",40
language_9,"[1, 0]",40
language_10,"[0, 0]",40
language_11,"[0, 0]",40
language_12,"[1, 0]",40
language_13,"[0, 0]",40
language_14,"[1, 0]",40
language_15,"[0, 1]",40
language_16,"[0, 0]",40
language_18,"[0, 0]",40
language_19,"[1, 1]",40
language_20,"[1, 0]",40
language_21,"[1, 1]",40
language_22,"[1, 0]",40
language_23,"[1, 0]",40
language_24,"[1, 0]",40
language_26,"[1, 0]",40
language_27,"[1, 0]",40
language_28,"[1, 1]",40
language_29,"[1, 0]",40
language_30,"[0, 0]",40
language_31,"[1, 0]",40
language_32,"[0, 0]",40
language_33,"[1, 1]",40
language_34,"[0, 0]",40
language_35,"[0, 0]",40
language_36,"[0, 0]",40
language_37,"[1, 0]",40
language_38,"[1, 0]",40
language_41,"[1, 0]",40
language_42,"[1, 0]",40
language_43,"[1, 0]",40
language_44,"[0, 0]",40
language_45,"[1, 1]",40
language_46,"[1, 0]",40
language_48,"[1, 0]",40
language_49,"[0, 0]",40
language_50,"[1, 0]",40
language_51,"[1, 0]",40
language_53,"[1, 0]",40
language_54,"[1, 1]",40
language_55,"[1, 0]",40
language_56,"[0, 0]",40
language_58,"[0, 0]",40
language_59,"[1, 0]",40
language_60,"[1, 0]",40
language_62,"[1, 0]",40
language_63,"[1, 0]",40
language_64,"[1, 0]",40
language_65,"[1, 0]",40
language_67,"[1, 1]",40
language_68,"[1, 0]",40
language_69,"[0, 0]",40
language_71,"[0, 0]",40
language_74,"[0, 0]",40
language_75,"[0, 0]",40
language_76,"[1, 0]",40
language_77,"[0, 0]",40
language_80,"[0, 0]",40
language_81,"[1, 0]",40
language_82,"[1, 0]",40
language_84,"[1, 0]",40
language_86,"[0, 0]",40
language_87,"[1, 0]",40
language_92,"[1, 0]",40
language_93,"[1, 0]",40
language_94,"[1, 0]",40
language_95,"[0, 0]",40
language_97,"[0, 0]",40
language_98,"[1, 0]",40
language_99,"[1, 0]",40
language_101,"[1, 0]",40
language_102,"[1, 0]",40
language_103,"[1, 0]",40
language_104,"[1, 1]",40
language_105,"[0, 0]",40
language_106,"[1, 0]",40
language_107,"[1, 1]",40
language_108,"[0, 0]",40
language_109,"[0, 0]",40
language_111,"[1, 0]",40
language_112,"[0, 0]",40
language_113,"[0, 0]",40
language_115,"[1, 0]",40
language_116,"[1, 1]",40
language_117,"[1, 0]",40
language_118,"[1, 0]",40
language_119,"[0, 0]",40
language_120,"[1, 0]",40
language_121,"[0, 0]",40
language_123,"[0, 0]",40
language_126,"[1, 0]",40
language_127,"[0, 0]",40
language_128,"[1, 0]",40
language_129,"[1, 1]",40
language_130,"[1, 0]",40
language_131,"[0, 0]",40
language_132,"[0, 0]",40
language_133,"[1, 0]",40
language_134,"[1, 0]",40
language_135,"[0, 0]",40
