LANGUAGE,AGE,SET
language_2,"[1, 0]",470
language_5,"[0, 0]",470
language_7,"[1, 0]",470
language_8,"[0, 0]",470
language_9,"[0, 0]",470
language_11,"[0, 0]",470
language_12,"[1, 0]",470
language_13,"[1, 0]",470
language_14,"[1, 1]",470
language_15,"[1, 0]",470
language_16,"[1, 0]",470
language_17,"[1, 0]",470
language_18,"[1, 1]",470
language_20,"[1, 0]",470
language_21,"[0, 0]",470
language_23,"[1, 0]",470
language_25,"[0, 0]",470
language_27,"[1, 0]",470
language_28,"[0, 0]",470
language_29,"[1, 0]",470
language_33,"[1, 0]",470
language_34,"[1, 0]",470
language_35,"[0, 0]",470
language_36,"[0, 0]",470
language_38,"[0, 0]",470
language_39,"[0, 0]",470
language_40,"[1, 0]",470
language_41,"[1, 0]",470
language_42,"[0, 0]",470
language_43,"[1, 0]",470
language_45,"[1, 0]",470
language_46,"[1, 1]",470
language_48,"[1, 0]",470
language_49,"[1, 0]",470
language_50,"[1, 0]",470
language_51,"[1, 0]",470
language_52,"[0, 1]",470
language_53,"[1, 0]",470
language_54,"[1, 0]",470
language_56,"[1, 0]",470
language_57,"[1, 0]",470
language_58,"[1, 0]",470
language_59,"[1, 1]",470
language_61,"[1, 1]",470
language_63,"[1, 0]",470
language_64,"[1, 0]",470
language_65,"[0, 1]",470
language_66,"[0, 0]",470
language_67,"[0, 0]",470
language_68,"[0, 0]",470
language_69,"[1, 0]",470
language_70,"[0, 0]",470
language_71,"[0, 0]",470
language_72,"[0, 0]",470
language_73,"[1, 0]",470
language_75,"[1, 1]",470
language_77,"[0, 0]",470
language_78,"[0, 0]",470
language_79,"[0, 0]",470
language_80,"[0, 1]",470
language_81,"[1, 0]",470
language_82,"[0, 0]",470
language_84,"[1, 0]",470
language_85,"[1, 0]",470
language_88,"[0, 0]",470
language_89,"[0, 0]",470
language_90,"[1, 0]",470
language_91,"[1, 0]",470
language_92,"[1, 0]",470
language_95,"[1, 0]",470
language_96,"[0, 0]",470
language_98,"[0, 0]",470
language_99,"[0, 0]",470
language_101,"[1, 0]",470
language_102,"[0, 0]",470
language_107,"[1, 0]",470
