LANGUAGE,AGE,SET
language_2,"[1, 0]",695
language_3,"[1, 1]",695
language_4,"[1, 0]",695
language_5,"[0, 0]",695
language_6,"[1, 1]",695
language_9,"[0, 0]",695
language_10,"[0, 0]",695
language_11,"[0, 0]",695
language_12,"[0, 0]",695
language_13,"[0, 0]",695
language_14,"[1, 0]",695
language_16,"[1, 0]",695
language_17,"[1, 0]",695
language_18,"[0, 0]",695
language_19,"[0, 0]",695
language_23,"[0, 0]",695
language_24,"[0, 0]",695
language_26,"[0, 0]",695
language_27,"[1, 0]",695
language_28,"[1, 0]",695
language_30,"[1, 0]",695
language_31,"[1, 0]",695
language_32,"[1, 1]",695
language_33,"[1, 0]",695
language_34,"[1, 1]",695
language_37,"[1, 1]",695
language_39,"[1, 0]",695
language_40,"[0, 0]",695
language_41,"[1, 0]",695
language_43,"[0, 1]",695
language_44,"[1, 0]",695
language_47,"[1, 0]",695
language_48,"[1, 0]",695
language_50,"[1, 0]",695
language_51,"[0, 0]",695
language_52,"[1, 0]",695
language_54,"[1, 0]",695
language_55,"[1, 0]",695
language_56,"[1, 0]",695
language_58,"[1, 0]",695
language_60,"[0, 1]",695
language_61,"[1, 0]",695
language_62,"[1, 0]",695
language_63,"[1, 0]",695
language_64,"[1, 0]",695
language_65,"[0, 0]",695
language_66,"[0, 0]",695
language_67,"[0, 1]",695
language_68,"[0, 0]",695
language_69,"[1, 1]",695
language_70,"[1, 0]",695
language_72,"[1, 0]",695
language_74,"[1, 0]",695
language_76,"[1, 0]",695
language_77,"[1, 1]",695
language_78,"[1, 0]",695
language_79,"[1, 0]",695
language_80,"[1, 0]",695
language_81,"[0, 0]",695
language_82,"[1, 0]",695
language_83,"[1, 0]",695
language_85,"[1, 0]",695
language_86,"[1, 0]",695
language_87,"[1, 0]",695
language_88,"[0, 0]",695
language_89,"[0, 0]",695
language_90,"[1, 0]",695
language_91,"[1, 0]",695
language_92,"[0, 0]",695
language_93,"[0, 0]",695
language_94,"[0, 0]",695
language_95,"[0, 0]",695
language_96,"[1, 0]",695
language_97,"[0, 0]",695
language_98,"[1, 0]",695
language_99,"[0, 0]",695
language_100,"[1, 0]",695
language_101,"[0, 0]",695
language_104,"[1, 0]",695
language_105,"[1, 0]",695
language_106,"[0, 0]",695
language_107,"[0, 0]",695
language_108,"[1, 1]",695
language_110,"[1, 0]",695
language_111,"[0, 0]",695
language_112,"[1, 0]",695
language_113,"[1, 0]",695
language_114,"[1, 0]",695
language_115,"[1, 0]",695
language_116,"[0, 0]",695
language_117,"[1, 0]",695
language_118,"[1, 0]",695
language_119,"[1, 1]",695
language_121,"[0, 0]",695
language_122,"[0, 0]",695
language_123,"[0, 0]",695
language_124,"[1, 0]",695
language_125,"[1, 0]",695
language_126,"[1, 0]",695
language_128,"[1, 0]",695
language_130,"[0, 0]",695
language_131,"[1, 0]",695
language_132,"[1, 0]",695
language_133,"[1, 0]",695
language_134,"[1, 0]",695
language_136,"[1, 1]",695
language_137,"[1, 0]",695
language_138,"[1, 0]",695
language_139,"[0, 0]",695
language_140,"[1, 1]",695
language_141,"[1, 0]",695
language_143,"[0, 0]",695
language_145,"[1, 0]",695
language_146,"[1, 0]",695
language_147,"[1, 0]",695
language_148,"[1, 1]",695
language_149,"[1, 0]",695
language_150,"[1, 0]",695
language_151,"[1, 0]",695
language_152,"[1, 0]",695
language_158,"[1, 0]",695
language_159,"[1, 0]",695
language_161,"[1, 0]",695
language_162,"[0, 0]",695
language_163,"[1, 0]",695
language_164,"[0, 0]",695
language_165,"[1, 0]",695
language_166,"[1, 0]",695
language_168,"[1, 0]",695
language_169,"[1, 0]",695
language_170,"[0, 0]",695
language_172,"[0, 1]",695
language_173,"[1, 1]",695
language_175,"[1, 0]",695
language_178,"[1, 0]",695
language_179,"[1, 0]",695
language_180,"[1, 0]",695
language_182,"[1, 0]",695
language_183,"[1, 0]",695
language_185,"[1, 0]",695
language_186,"[1, 0]",695
language_187,"[1, 0]",695
language_189,"[1, 0]",695
language_190,"[1, 0]",695
language_191,"[1, 0]",695
language_192,"[1, 1]",695
language_193,"[1, 0]",695
language_194,"[1, 0]",695
language_195,"[1, 1]",695
language_196,"[0, 0]",695
language_197,"[1, 0]",695
language_198,"[1, 0]",695
language_199,"[1, 0]",695
language_200,"[1, 0]",695
language_201,"[0, 0]",695
language_204,"[1, 0]",695
language_205,"[1, 0]",695
language_206,"[1, 0]",695
language_207,"[0, 0]",695
language_209,"[1, 0]",695
language_210,"[1, 0]",695
language_211,"[1, 1]",695
language_212,"[0, 0]",695
language_213,"[1, 0]",695
language_214,"[0, 0]",695
language_216,"[1, 0]",695
language_217,"[1, 0]",695
language_218,"[1, 0]",695
language_219,"[1, 0]",695
language_220,"[0, 0]",695
language_221,"[0, 0]",695
language_222,"[1, 0]",695
language_223,"[1, 0]",695
language_224,"[0, 1]",695
language_225,"[1, 0]",695
language_226,"[1, 0]",695
language_227,"[0, 0]",695
language_228,"[1, 0]",695
language_229,"[1, 0]",695
language_230,"[1, 0]",695
language_231,"[0, 0]",695
language_232,"[1, 0]",695
language_234,"[0, 0]",695
language_235,"[0, 0]",695
language_236,"[0, 0]",695
language_237,"[1, 0]",695
language_238,"[0, 0]",695
language_240,"[0, 0]",695
language_241,"[1, 0]",695
language_242,"[1, 1]",695
language_243,"[0, 0]",695
language_244,"[1, 0]",695
language_246,"[1, 0]",695
language_247,"[1, 1]",695
language_248,"[1, 1]",695
language_249,"[0, 0]",695
language_251,"[0, 0]",695
language_252,"[1, 0]",695
language_253,"[0, 0]",695
language_254,"[1, 0]",695
language_255,"[1, 0]",695
language_256,"[1, 0]",695
language_257,"[1, 0]",695
language_259,"[1, 1]",695
language_260,"[0, 0]",695
language_261,"[0, 0]",695
language_262,"[0, 0]",695
language_263,"[1, 1]",695
language_264,"[1, 0]",695
language_266,"[1, 0]",695
language_268,"[0, 0]",695
language_269,"[0, 0]",695
language_270,"[0, 0]",695
language_271,"[1, 0]",695
language_272,"[1, 1]",695
language_273,"[0, 0]",695
language_274,"[1, 0]",695
language_276,"[1, 1]",695
language_278,"[0, 0]",695
language_280,"[1, 0]",695
language_281,"[1, 0]",695
language_282,"[0, 0]",695
language_283,"[0, 0]",695
language_284,"[1, 0]",695
language_285,"[1, 0]",695
language_286,"[0, 0]",695
language_287,"[0, 0]",695
language_288,"[1, 1]",695
language_289,"[0, 0]",695
language_290,"[0, 0]",695
language_291,"[1, 0]",695
language_292,"[1, 0]",695
language_293,"[1, 0]",695
language_294,"[1, 0]",695
language_295,"[0, 0]",695
language_297,"[1, 0]",695
language_299,"[0, 0]",695
language_300,"[1, 0]",695
language_302,"[1, 0]",695
language_303,"[1, 0]",695
language_304,"[1, 0]",695
language_305,"[0, 0]",695
language_306,"[0, 0]",695
language_307,"[1, 0]",695
language_309,"[1, 0]",695
language_310,"[1, 0]",695
language_312,"[1, 0]",695
language_313,"[1, 0]",695
language_314,"[1, 1]",695
language_315,"[0, 1]",695
language_316,"[0, 0]",695
language_317,"[1, 0]",695
language_318,"[0, 0]",695
language_319,"[1, 1]",695
language_320,"[1, 0]",695
language_321,"[1, 0]",695
language_322,"[0, 0]",695
language_323,"[1, 0]",695
language_324,"[0, 0]",695
language_325,"[0, 0]",695
language_327,"[0, 0]",695
language_328,"[1, 0]",695
language_329,"[1, 1]",695
language_331,"[1, 0]",695
language_332,"[1, 0]",695
language_334,"[1, 0]",695
language_336,"[0, 0]",695
language_337,"[0, 0]",695
language_339,"[0, 0]",695
language_340,"[1, 0]",695
language_341,"[1, 0]",695
language_342,"[0, 0]",695
language_343,"[1, 0]",695
language_344,"[0, 0]",695
language_345,"[1, 0]",695
language_346,"[1, 0]",695
language_347,"[0, 0]",695
language_348,"[0, 0]",695
language_349,"[1, 0]",695
language_350,"[0, 0]",695
language_351,"[0, 0]",695
language_352,"[0, 0]",695
language_353,"[0, 0]",695
language_354,"[1, 0]",695
language_355,"[1, 0]",695
language_356,"[1, 0]",695
language_357,"[0, 0]",695
language_358,"[0, 0]",695
language_360,"[1, 0]",695
language_361,"[0, 0]",695
language_362,"[1, 0]",695
language_363,"[1, 0]",695
language_364,"[0, 0]",695
language_365,"[0, 0]",695
language_366,"[0, 0]",695
language_368,"[0, 0]",695
language_369,"[0, 0]",695
language_370,"[1, 0]",695
language_371,"[0, 0]",695
language_373,"[1, 0]",695
language_375,"[1, 0]",695
language_376,"[1, 0]",695
language_378,"[0, 0]",695
language_379,"[1, 0]",695
language_380,"[1, 0]",695
language_381,"[1, 1]",695
language_383,"[1, 0]",695
language_385,"[1, 0]",695
language_386,"[0, 0]",695
language_388,"[1, 0]",695
language_389,"[0, 0]",695
language_390,"[0, 0]",695
language_393,"[1, 0]",695
language_394,"[1, 0]",695
language_395,"[1, 0]",695
language_399,"[1, 1]",695
language_401,"[0, 0]",695
language_402,"[1, 0]",695
language_403,"[1, 1]",695
language_404,"[0, 0]",695
language_405,"[0, 0]",695
language_406,"[0, 0]",695
language_408,"[1, 0]",695
language_410,"[0, 0]",695
language_411,"[1, 0]",695
language_412,"[1, 0]",695
language_413,"[1, 0]",695
language_414,"[1, 1]",695
language_416,"[1, 1]",695
language_417,"[1, 0]",695
language_418,"[0, 0]",695
language_419,"[1, 0]",695
language_420,"[0, 1]",695
language_422,"[1, 0]",695
language_423,"[1, 0]",695
language_424,"[0, 0]",695
language_426,"[1, 0]",695
language_427,"[1, 0]",695
language_428,"[1, 0]",695
language_429,"[0, 0]",695
language_430,"[1, 0]",695
language_431,"[1, 0]",695
language_432,"[0, 0]",695
language_433,"[0, 0]",695
language_434,"[1, 0]",695
language_435,"[0, 1]",695
language_436,"[0, 0]",695
language_437,"[0, 0]",695
language_438,"[1, 0]",695
language_439,"[0, 0]",695
language_440,"[1, 0]",695
language_441,"[1, 0]",695
language_442,"[1, 0]",695
language_443,"[1, 1]",695
language_444,"[1, 0]",695
language_445,"[1, 0]",695
language_447,"[0, 0]",695
language_449,"[1, 0]",695
language_450,"[0, 1]",695
language_452,"[1, 0]",695
language_453,"[1, 0]",695
language_456,"[0, 0]",695
language_457,"[1, 0]",695
language_458,"[1, 0]",695
language_461,"[1, 0]",695
language_463,"[0, 0]",695
language_464,"[0, 0]",695
language_465,"[1, 0]",695
