LANGUAGE,AGE,SET
language_1,"[0, 0]",869
language_2,"[1, 1]",869
language_3,"[1, 0]",869
language_4,"[1, 0]",869
language_7,"[1, 0]",869
language_8,"[1, 0]",869
language_9,"[1, 0]",869
language_10,"[0, 0]",869
language_12,"[1, 0]",869
language_13,"[1, 0]",869
language_14,"[0, 0]",869
language_16,"[1, 0]",869
language_17,"[1, 0]",869
language_18,"[0, 0]",869
language_19,"[1, 0]",869
language_20,"[1, 0]",869
language_21,"[0, 0]",869
language_22,"[1, 0]",869
language_23,"[1, 0]",869
language_24,"[0, 0]",869
language_25,"[0, 0]",869
language_26,"[1, 0]",869
language_27,"[0, 0]",869
language_29,"[0, 0]",869
language_30,"[0, 1]",869
language_31,"[1, 0]",869
language_32,"[0, 0]",869
language_33,"[1, 0]",869
language_34,"[0, 0]",869
language_35,"[1, 0]",869
language_36,"[0, 0]",869
language_37,"[1, 0]",869
language_38,"[0, 0]",869
language_39,"[1, 1]",869
language_40,"[1, 0]",869
language_41,"[1, 0]",869
language_43,"[1, 0]",869
language_44,"[1, 0]",869
language_45,"[1, 0]",869
language_46,"[0, 0]",869
language_47,"[1, 0]",869
language_48,"[1, 0]",869
language_49,"[1, 0]",869
language_51,"[1, 0]",869
language_52,"[1, 0]",869
language_53,"[0, 1]",869
language_54,"[1, 0]",869
language_55,"[0, 0]",869
language_57,"[1, 0]",869
language_58,"[0, 0]",869
language_59,"[0, 0]",869
language_61,"[1, 0]",869
language_62,"[1, 1]",869
language_65,"[1, 0]",869
language_67,"[1, 0]",869
language_68,"[1, 0]",869
language_69,"[1, 0]",869
language_70,"[0, 0]",869
language_72,"[0, 0]",869
language_74,"[1, 0]",869
language_75,"[1, 0]",869
language_76,"[1, 0]",869
language_77,"[0, 0]",869
language_78,"[0, 0]",869
language_80,"[0, 0]",869
language_81,"[1, 1]",869
language_82,"[1, 0]",869
language_83,"[1, 0]",869
language_84,"[0, 0]",869
language_85,"[0, 1]",869
language_86,"[1, 0]",869
language_87,"[0, 0]",869
language_89,"[1, 0]",869
language_90,"[1, 0]",869
language_91,"[1, 0]",869
language_92,"[0, 0]",869
language_93,"[1, 0]",869
language_96,"[0, 0]",869
language_97,"[0, 0]",869
language_98,"[1, 0]",869
language_100,"[1, 0]",869
language_101,"[0, 0]",869
language_102,"[1, 0]",869
language_103,"[1, 0]",869
language_104,"[1, 0]",869
language_105,"[1, 0]",869
language_106,"[1, 0]",869
language_107,"[1, 0]",869
language_108,"[1, 0]",869
language_109,"[0, 0]",869
language_112,"[0, 0]",869
language_113,"[0, 0]",869
language_115,"[1, 0]",869
language_116,"[1, 1]",869
language_117,"[1, 0]",869
language_119,"[1, 0]",869
language_122,"[0, 1]",869
language_124,"[0, 0]",869
language_126,"[1, 0]",869
language_127,"[0, 0]",869
language_128,"[1, 1]",869
language_129,"[0, 0]",869
language_130,"[1, 0]",869
language_131,"[1, 1]",869
language_132,"[1, 1]",869
language_133,"[1, 0]",869
language_134,"[0, 0]",869
language_135,"[1, 0]",869
language_136,"[0, 0]",869
language_137,"[1, 0]",869
language_138,"[1, 0]",869
language_139,"[0, 0]",869
language_141,"[1, 0]",869
language_142,"[0, 0]",869
language_143,"[0, 0]",869
language_145,"[1, 0]",869
language_146,"[1, 0]",869
language_148,"[1, 1]",869
language_149,"[1, 0]",869
language_150,"[1, 0]",869
language_151,"[1, 0]",869
language_153,"[1, 0]",869
