LANGUAGE,AGE,SET
language_1,"[0, 0]",524
language_2,"[1, 0]",524
language_3,"[0, 1]",524
language_4,"[1, 0]",524
language_5,"[1, 0]",524
language_6,"[0, 0]",524
language_7,"[1, 0]",524
language_8,"[1, 0]",524
language_9,"[0, 0]",524
language_11,"[0, 0]",524
language_13,"[0, 0]",524
language_14,"[1, 0]",524
language_15,"[0, 0]",524
language_17,"[1, 0]",524
language_19,"[1, 1]",524
language_21,"[1, 1]",524
language_22,"[1, 0]",524
language_23,"[1, 0]",524
language_24,"[0, 1]",524
language_25,"[1, 0]",524
language_26,"[1, 0]",524
language_27,"[0, 0]",524
language_28,"[0, 0]",524
language_30,"[1, 0]",524
language_31,"[1, 0]",524
language_32,"[1, 0]",524
language_33,"[0, 0]",524
language_34,"[1, 0]",524
language_36,"[0, 0]",524
language_38,"[1, 0]",524
language_39,"[0, 0]",524
language_41,"[1, 0]",524
language_43,"[1, 0]",524
language_44,"[0, 0]",524
language_45,"[0, 0]",524
language_46,"[1, 0]",524
language_47,"[1, 0]",524
language_48,"[0, 0]",524
language_50,"[1, 0]",524
language_51,"[1, 0]",524
language_52,"[1, 0]",524
language_53,"[1, 0]",524
language_54,"[1, 0]",524
language_56,"[1, 0]",524
language_57,"[1, 0]",524
language_58,"[0, 1]",524
language_59,"[1, 0]",524
language_60,"[1, 0]",524
language_62,"[1, 1]",524
language_63,"[1, 0]",524
language_64,"[1, 0]",524
language_66,"[0, 1]",524
language_67,"[0, 0]",524
language_68,"[1, 0]",524
language_69,"[1, 0]",524
language_70,"[1, 0]",524
language_75,"[0, 0]",524
language_76,"[1, 0]",524
language_77,"[1, 0]",524
language_78,"[1, 0]",524
language_79,"[1, 0]",524
language_80,"[1, 0]",524
language_82,"[1, 0]",524
language_83,"[0, 1]",524
language_84,"[1, 0]",524
language_85,"[1, 0]",524
language_86,"[1, 0]",524
language_87,"[0, 0]",524
language_88,"[0, 0]",524
language_89,"[0, 0]",524
language_90,"[1, 0]",524
language_91,"[1, 0]",524
language_92,"[1, 0]",524
language_94,"[1, 0]",524
language_96,"[0, 0]",524
language_97,"[1, 0]",524
language_98,"[0, 0]",524
language_99,"[1, 0]",524
language_100,"[0, 0]",524
language_104,"[0, 0]",524
language_106,"[0, 0]",524
language_107,"[1, 0]",524
language_108,"[1, 0]",524
language_109,"[1, 0]",524
language_110,"[1, 0]",524
language_111,"[0, 1]",524
language_112,"[0, 0]",524
language_113,"[0, 0]",524
language_114,"[0, 0]",524
language_115,"[1, 0]",524
language_116,"[1, 0]",524
language_120,"[1, 0]",524
language_121,"[0, 1]",524
language_122,"[1, 0]",524
language_124,"[1, 0]",524
language_125,"[0, 0]",524
language_126,"[1, 0]",524
language_127,"[1, 1]",524
language_128,"[1, 0]",524
language_129,"[1, 0]",524
language_130,"[1, 0]",524
language_131,"[1, 0]",524
language_132,"[1, 1]",524
language_133,"[0, 0]",524
language_134,"[1, 0]",524
language_135,"[0, 0]",524
language_136,"[1, 0]",524
language_137,"[1, 0]",524
language_138,"[1, 0]",524
language_139,"[1, 0]",524
language_140,"[1, 0]",524
language_141,"[0, 1]",524
language_142,"[1, 0]",524
language_144,"[1, 0]",524
language_146,"[1, 0]",524
language_147,"[0, 0]",524
language_148,"[1, 0]",524
language_149,"[1, 0]",524
language_151,"[0, 0]",524
language_152,"[1, 1]",524
language_153,"[1, 0]",524
language_154,"[1, 0]",524
language_155,"[1, 0]",524
language_157,"[1, 0]",524
language_159,"[0, 0]",524
language_160,"[1, 0]",524
language_161,"[1, 0]",524
language_162,"[0, 0]",524
language_163,"[0, 0]",524
language_164,"[1, 0]",524
language_165,"[1, 0]",524
language_166,"[0, 0]",524
language_167,"[0, 0]",524
