LANGUAGE,AGE,SET
language_1,"[1, 0]",561
language_2,"[1, 0]",561
language_6,"[1, 0]",561
language_7,"[0, 0]",561
language_8,"[1, 0]",561
language_9,"[1, 0]",561
language_10,"[1, 0]",561
language_11,"[1, 0]",561
language_13,"[1, 0]",561
language_14,"[0, 0]",561
language_16,"[0, 1]",561
language_17,"[0, 0]",561
language_18,"[1, 0]",561
language_19,"[1, 0]",561
language_20,"[0, 0]",561
language_22,"[1, 0]",561
language_24,"[0, 0]",561
language_25,"[1, 0]",561
language_26,"[1, 0]",561
language_27,"[1, 0]",561
language_28,"[0, 0]",561
language_29,"[1, 0]",561
language_30,"[0, 0]",561
language_31,"[0, 0]",561
language_34,"[1, 0]",561
language_35,"[0, 1]",561
language_37,"[1, 0]",561
language_38,"[1, 0]",561
language_40,"[1, 0]",561
language_41,"[1, 0]",561
language_42,"[0, 0]",561
language_43,"[0, 0]",561
language_46,"[0, 0]",561
language_48,"[1, 0]",561
language_49,"[0, 0]",561
language_50,"[1, 0]",561
language_52,"[1, 0]",561
language_53,"[0, 0]",561
language_54,"[1, 0]",561
language_55,"[1, 1]",561
language_56,"[1, 0]",561
language_57,"[0, 0]",561
language_58,"[1, 0]",561
language_59,"[1, 0]",561
language_61,"[1, 0]",561
language_62,"[0, 0]",561
language_63,"[1, 0]",561
language_64,"[0, 0]",561
language_66,"[0, 0]",561
language_68,"[0, 0]",561
language_69,"[0, 0]",561
language_70,"[0, 0]",561
language_71,"[1, 0]",561
language_72,"[0, 0]",561
language_73,"[1, 0]",561
language_74,"[1, 0]",561
language_75,"[0, 0]",561
language_76,"[0, 1]",561
language_77,"[1, 0]",561
language_78,"[1, 0]",561
language_80,"[0, 0]",561
language_81,"[1, 0]",561
language_82,"[1, 0]",561
language_84,"[1, 0]",561
language_85,"[1, 0]",561
language_86,"[0, 0]",561
language_87,"[1, 0]",561
language_88,"[1, 1]",561
language_90,"[0, 1]",561
language_91,"[1, 0]",561
language_92,"[1, 0]",561
language_94,"[0, 0]",561
language_95,"[0, 0]",561
language_96,"[0, 0]",561
language_98,"[1, 0]",561
language_99,"[1, 0]",561
language_100,"[1, 0]",561
language_101,"[1, 0]",561
language_102,"[1, 0]",561
language_103,"[1, 0]",561
language_104,"[1, 0]",561
language_105,"[1, 1]",561
language_107,"[1, 1]",561
language_108,"[1, 0]",561
language_109,"[1, 0]",561
language_110,"[1, 1]",561
language_111,"[0, 0]",561
language_112,"[1, 0]",561
language_113,"[1, 0]",561
language_115,"[1, 0]",561
language_116,"[1, 0]",561
language_117,"[1, 0]",561
language_118,"[1, 0]",561
language_119,"[1, 0]",561
language_120,"[1, 0]",561
language_123,"[1, 0]",561
language_124,"[1, 0]",561
language_125,"[1, 0]",561
language_126,"[1, 0]",561
language_127,"[1, 0]",561
language_128,"[1, 0]",561
language_129,"[1, 0]",561
language_130,"[1, 0]",561
language_131,"[1, 0]",561
language_132,"[1, 0]",561
language_135,"[1, 0]",561
language_136,"[0, 1]",561
language_137,"[1, 0]",561
language_138,"[0, 0]",561
language_139,"[0, 0]",561
language_140,"[0, 0]",561
language_141,"[1, 0]",561
language_142,"[1, 0]",561
language_143,"[1, 0]",561
language_144,"[1, 0]",561
language_145,"[0, 0]",561
language_146,"[0, 0]",561
language_147,"[0, 0]",561
language_148,"[1, 0]",561
language_149,"[0, 0]",561
language_152,"[1, 0]",561
language_154,"[0, 0]",561
language_155,"[1, 1]",561
language_156,"[1, 0]",561
language_157,"[0, 0]",561
language_158,"[1, 0]",561
language_159,"[1, 0]",561
language_160,"[1, 0]",561
language_161,"[1, 0]",561
language_162,"[0, 0]",561
language_164,"[0, 0]",561
language_165,"[1, 0]",561
language_166,"[1, 0]",561
language_167,"[1, 0]",561
language_168,"[0, 0]",561
language_169,"[1, 0]",561
language_170,"[0, 1]",561
language_171,"[1, 0]",561
language_172,"[0, 0]",561
language_173,"[1, 0]",561
language_174,"[0, 0]",561
language_175,"[0, 0]",561
language_176,"[1, 0]",561
language_177,"[0, 0]",561
language_178,"[1, 0]",561
language_179,"[0, 0]",561
language_180,"[0, 0]",561
language_181,"[1, 1]",561
language_182,"[1, 0]",561
language_183,"[0, 0]",561
language_184,"[0, 1]",561
language_185,"[1, 0]",561
language_186,"[1, 1]",561
language_187,"[1, 1]",561
language_188,"[1, 0]",561
language_189,"[1, 0]",561
language_190,"[0, 0]",561
language_191,"[0, 0]",561
language_192,"[1, 0]",561
language_193,"[0, 0]",561
language_194,"[1, 0]",561
