LANGUAGE,AGE,SET
language_1,"[1, 0]",108
language_2,"[1, 0]",108
language_3,"[1, 0]",108
language_4,"[1, 0]",108
language_5,"[1, 0]",108
language_6,"[1, 0]",108
language_7,"[1, 0]",108
language_9,"[0, 0]",108
language_10,"[1, 0]",108
language_12,"[1, 0]",108
language_13,"[1, 0]",108
language_14,"[1, 0]",108
language_16,"[1, 0]",108
language_17,"[1, 0]",108
language_18,"[1, 0]",108
language_21,"[1, 0]",108
language_22,"[1, 0]",108
language_24,"[1, 0]",108
language_25,"[1, 0]",108
language_27,"[1, 0]",108
language_28,"[1, 0]",108
language_29,"[0, 0]",108
language_30,"[1, 1]",108
language_32,"[1, 0]",108
language_33,"[0, 0]",108
language_34,"[0, 0]",108
language_35,"[1, 0]",108
language_36,"[1, 0]",108
language_39,"[1, 0]",108
language_40,"[1, 0]",108
language_42,"[1, 0]",108
language_44,"[1, 0]",108
language_45,"[1, 0]",108
language_46,"[0, 1]",108
language_47,"[1, 0]",108
language_48,"[1, 0]",108
language_49,"[0, 0]",108
language_50,"[1, 1]",108
language_52,"[0, 0]",108
language_53,"[1, 0]",108
language_54,"[1, 0]",108
language_55,"[1, 0]",108
language_56,"[1, 1]",108
language_57,"[1, 0]",108
language_58,"[1, 0]",108
language_59,"[1, 0]",108
language_61,"[0, 0]",108
language_62,"[1, 0]",108
language_63,"[0, 0]",108
language_64,"[0, 0]",108
language_65,"[0, 0]",108
language_66,"[1, 0]",108
language_67,"[1, 0]",108
language_68,"[0, 0]",108
language_69,"[1, 0]",108
language_70,"[1, 0]",108
language_72,"[1, 0]",108
language_73,"[1, 0]",108
language_74,"[1, 0]",108
language_76,"[1, 0]",108
language_77,"[1, 0]",108
language_78,"[1, 0]",108
language_79,"[0, 0]",108
language_80,"[0, 0]",108
language_81,"[1, 0]",108
language_82,"[1, 0]",108
language_83,"[1, 0]",108
language_84,"[1, 0]",108
language_85,"[0, 0]",108
language_86,"[1, 1]",108
language_88,"[0, 0]",108
language_89,"[1, 0]",108
language_90,"[1, 0]",108
language_91,"[0, 0]",108
language_93,"[1, 0]",108
language_94,"[1, 0]",108
language_95,"[0, 0]",108
language_96,"[1, 0]",108
language_97,"[0, 1]",108
language_99,"[0, 0]",108
language_100,"[0, 0]",108
language_101,"[0, 0]",108
language_102,"[0, 1]",108
language_103,"[1, 0]",108
language_104,"[0, 0]",108
language_105,"[1, 0]",108
language_107,"[1, 0]",108
language_108,"[1, 0]",108
language_109,"[1, 0]",108
language_110,"[1, 0]",108
language_111,"[0, 0]",108
language_115,"[1, 0]",108
language_116,"[1, 0]",108
language_118,"[1, 0]",108
language_120,"[1, 0]",108
language_121,"[1, 0]",108
language_122,"[1, 0]",108
language_124,"[1, 0]",108
language_125,"[1, 0]",108
language_126,"[1, 0]",108
language_127,"[1, 0]",108
language_129,"[0, 0]",108
language_130,"[1, 0]",108
language_131,"[1, 0]",108
language_132,"[1, 0]",108
language_133,"[0, 0]",108
language_134,"[0, 0]",108
language_135,"[1, 0]",108
language_136,"[0, 0]",108
language_137,"[0, 0]",108
language_138,"[0, 0]",108
language_139,"[1, 0]",108
language_140,"[1, 0]",108
language_141,"[1, 0]",108
language_142,"[1, 0]",108
language_143,"[0, 0]",108
language_144,"[1, 0]",108
language_145,"[1, 0]",108
language_146,"[1, 0]",108
language_147,"[1, 0]",108
language_148,"[1, 1]",108
language_149,"[1, 0]",108
language_150,"[0, 0]",108
language_151,"[1, 1]",108
language_152,"[0, 0]",108
language_153,"[1, 0]",108
language_155,"[1, 0]",108
language_158,"[1, 0]",108
language_159,"[1, 0]",108
language_160,"[1, 0]",108
language_162,"[0, 0]",108
language_164,"[1, 0]",108
language_165,"[1, 0]",108
language_166,"[1, 0]",108
language_167,"[1, 0]",108
language_168,"[0, 0]",108
language_169,"[1, 0]",108
language_170,"[1, 0]",108
language_172,"[1, 0]",108
language_174,"[0, 1]",108
language_175,"[0, 0]",108
language_176,"[1, 0]",108
language_177,"[1, 0]",108
language_178,"[1, 0]",108
language_179,"[1, 0]",108
language_180,"[1, 0]",108
language_181,"[0, 1]",108
language_182,"[1, 0]",108
language_183,"[1, 0]",108
language_185,"[0, 0]",108
language_186,"[0, 0]",108
language_187,"[0, 0]",108
language_188,"[1, 0]",108
language_189,"[0, 1]",108
language_190,"[0, 0]",108
language_192,"[1, 0]",108
language_193,"[1, 0]",108
language_195,"[0, 0]",108
language_196,"[1, 0]",108
language_197,"[1, 0]",108
language_198,"[1, 0]",108
language_199,"[1, 0]",108
language_200,"[1, 0]",108
language_201,"[1, 0]",108
language_204,"[1, 0]",108
language_205,"[1, 0]",108
language_208,"[1, 0]",108
language_209,"[1, 0]",108
language_210,"[1, 0]",108
language_211,"[0, 1]",108
language_212,"[1, 0]",108
language_213,"[1, 0]",108
language_215,"[1, 0]",108
language_216,"[0, 0]",108
language_217,"[0, 0]",108
language_218,"[1, 0]",108
language_219,"[1, 0]",108
language_220,"[1, 0]",108
language_221,"[1, 0]",108
language_222,"[1, 0]",108
language_223,"[1, 0]",108
language_224,"[1, 1]",108
language_225,"[0, 0]",108
language_226,"[0, 1]",108
language_227,"[1, 0]",108
language_228,"[1, 0]",108
language_230,"[1, 0]",108
language_231,"[1, 0]",108
language_232,"[0, 0]",108
language_233,"[1, 0]",108
language_234,"[1, 0]",108
language_236,"[1, 0]",108
language_237,"[1, 0]",108
language_239,"[1, 0]",108
language_240,"[0, 0]",108
language_241,"[1, 0]",108
language_246,"[0, 0]",108
language_247,"[0, 1]",108
language_248,"[1, 0]",108
language_249,"[1, 0]",108
language_250,"[1, 0]",108
language_251,"[1, 1]",108
language_252,"[0, 0]",108
language_253,"[0, 0]",108
language_254,"[0, 0]",108
language_255,"[1, 0]",108
language_256,"[1, 0]",108
language_258,"[1, 0]",108
language_259,"[1, 1]",108
language_260,"[1, 1]",108
language_261,"[1, 1]",108
language_262,"[1, 0]",108
language_263,"[1, 0]",108
language_264,"[1, 1]",108
language_265,"[0, 0]",108
language_266,"[1, 1]",108
language_267,"[1, 0]",108
language_268,"[1, 0]",108
language_269,"[1, 0]",108
language_270,"[1, 0]",108
language_271,"[1, 0]",108
language_273,"[1, 0]",108
language_274,"[0, 0]",108
language_275,"[1, 0]",108
language_276,"[0, 0]",108
language_277,"[1, 0]",108
language_278,"[0, 0]",108
language_280,"[0, 0]",108
language_281,"[1, 0]",108
language_284,"[0, 0]",108
language_285,"[0, 0]",108
language_286,"[1, 0]",108
language_287,"[0, 0]",108
language_288,"[1, 0]",108
language_289,"[0, 0]",108
language_290,"[1, 0]",108
language_291,"[0, 0]",108
language_292,"[1, 0]",108
language_294,"[1, 1]",108
language_296,"[0, 0]",108
language_298,"[1, 0]",108
language_300,"[0, 0]",108
language_302,"[1, 0]",108
language_304,"[1, 0]",108
language_305,"[1, 1]",108
language_306,"[1, 0]",108
language_307,"[0, 0]",108
language_308,"[1, 0]",108
language_309,"[1, 0]",108
language_310,"[1, 0]",108
language_311,"[1, 1]",108
language_312,"[0, 0]",108
language_313,"[1, 0]",108
language_314,"[1, 0]",108
language_318,"[1, 0]",108
language_319,"[1, 0]",108
language_320,"[1, 0]",108
language_321,"[1, 0]",108
language_322,"[1, 0]",108
language_323,"[0, 1]",108
language_324,"[1, 0]",108
language_325,"[0, 1]",108
language_326,"[1, 0]",108
language_327,"[1, 0]",108
language_328,"[1, 0]",108
language_329,"[0, 0]",108
language_330,"[1, 0]",108
language_331,"[0, 0]",108
language_333,"[0, 1]",108
language_334,"[0, 0]",108
language_335,"[1, 0]",108
language_337,"[1, 0]",108
language_338,"[1, 0]",108
language_339,"[0, 0]",108
language_340,"[1, 0]",108
language_342,"[0, 0]",108
language_343,"[1, 0]",108
language_344,"[1, 0]",108
language_345,"[1, 0]",108
language_346,"[1, 0]",108
language_348,"[1, 0]",108
language_349,"[0, 0]",108
language_350,"[1, 0]",108
language_351,"[1, 0]",108
language_352,"[1, 0]",108
language_353,"[1, 0]",108
language_354,"[0, 0]",108
language_355,"[0, 0]",108
language_356,"[1, 0]",108
language_357,"[1, 0]",108
language_358,"[0, 0]",108
language_359,"[1, 0]",108
language_360,"[1, 0]",108
language_361,"[1, 0]",108
language_362,"[0, 0]",108
language_363,"[1, 0]",108
language_364,"[1, 1]",108
language_365,"[1, 0]",108
language_366,"[1, 0]",108
language_367,"[1, 0]",108
language_368,"[0, 0]",108
language_369,"[0, 0]",108
language_370,"[0, 0]",108
language_371,"[0, 0]",108
language_373,"[1, 0]",108
language_374,"[0, 0]",108
language_375,"[1, 0]",108
language_377,"[0, 1]",108
language_378,"[1, 0]",108
language_379,"[0, 0]",108
language_380,"[1, 0]",108
language_381,"[1, 0]",108
language_382,"[0, 0]",108
language_383,"[0, 0]",108
language_384,"[0, 0]",108
language_385,"[1, 0]",108
language_387,"[0, 0]",108
language_389,"[0, 0]",108
language_390,"[1, 0]",108
language_391,"[0, 0]",108
language_392,"[0, 0]",108
language_393,"[0, 0]",108
language_394,"[0, 0]",108
language_395,"[1, 0]",108
language_396,"[0, 0]",108
language_397,"[1, 0]",108
language_398,"[1, 0]",108
language_400,"[1, 0]",108
language_401,"[1, 0]",108
language_403,"[1, 1]",108
language_404,"[0, 1]",108
language_406,"[0, 0]",108
language_407,"[0, 0]",108
language_408,"[1, 0]",108
language_409,"[1, 0]",108
language_410,"[0, 0]",108
language_411,"[0, 0]",108
language_412,"[1, 0]",108
language_413,"[1, 0]",108
language_414,"[1, 0]",108
language_415,"[0, 1]",108
language_416,"[0, 0]",108
language_417,"[1, 0]",108
language_418,"[1, 0]",108
language_420,"[1, 1]",108
language_421,"[1, 0]",108
language_422,"[1, 1]",108
language_423,"[1, 0]",108
language_425,"[1, 0]",108
language_426,"[0, 0]",108
language_427,"[0, 0]",108
language_428,"[1, 0]",108
language_430,"[0, 1]",108
language_432,"[0, 0]",108
language_433,"[0, 0]",108
language_434,"[1, 0]",108
language_435,"[0, 0]",108
language_436,"[0, 0]",108
language_437,"[1, 0]",108
language_438,"[1, 0]",108
language_439,"[1, 1]",108
language_440,"[0, 0]",108
language_442,"[0, 1]",108
language_443,"[1, 0]",108
language_444,"[1, 0]",108
language_445,"[0, 0]",108
language_446,"[1, 1]",108
language_447,"[1, 0]",108
language_449,"[1, 0]",108
language_450,"[1, 0]",108
language_451,"[0, 0]",108
language_453,"[0, 0]",108
language_454,"[1, 1]",108
language_455,"[1, 0]",108
language_456,"[0, 0]",108
language_457,"[1, 0]",108
language_458,"[1, 0]",108
language_459,"[1, 0]",108
language_460,"[1, 0]",108
language_462,"[0, 0]",108
language_463,"[1, 0]",108
language_464,"[0, 1]",108
language_465,"[1, 0]",108
language_466,"[0, 0]",108
language_467,"[0, 0]",108
language_468,"[1, 0]",108
language_469,"[1, 0]",108
language_470,"[0, 0]",108
language_471,"[1, 1]",108
language_472,"[0, 0]",108
language_474,"[0, 0]",108
language_475,"[0, 0]",108
language_477,"[1, 0]",108
language_478,"[1, 0]",108
language_479,"[1, 0]",108
language_480,"[1, 0]",108
language_483,"[1, 0]",108
language_484,"[0, 0]",108
language_485,"[1, 0]",108
language_486,"[1, 0]",108
language_487,"[1, 0]",108
language_488,"[0, 0]",108
language_489,"[1, 0]",108
language_490,"[0, 0]",108
language_491,"[1, 0]",108
language_492,"[1, 0]",108
language_493,"[1, 0]",108
language_495,"[1, 0]",108
language_496,"[0, 0]",108
language_498,"[1, 0]",108
language_499,"[1, 1]",108
language_501,"[0, 0]",108
language_502,"[1, 0]",108
language_503,"[0, 0]",108
language_506,"[1, 0]",108
language_507,"[1, 1]",108
language_508,"[0, 0]",108
language_509,"[0, 0]",108
language_510,"[0, 0]",108
language_511,"[1, 0]",108
language_512,"[1, 0]",108
language_514,"[1, 0]",108
language_517,"[0, 0]",108
language_518,"[1, 0]",108
language_520,"[1, 0]",108
language_522,"[1, 0]",108
language_523,"[1, 0]",108
language_524,"[1, 0]",108
language_525,"[1, 0]",108
language_526,"[1, 0]",108
language_527,"[0, 1]",108
language_528,"[1, 0]",108
language_529,"[0, 1]",108
language_530,"[0, 0]",108
language_532,"[0, 0]",108
language_533,"[1, 0]",108
language_535,"[1, 1]",108
language_536,"[0, 0]",108
language_537,"[1, 0]",108
language_538,"[0, 1]",108
