LANGUAGE,AGE,SET
language_1,"[0, 0]",833
language_2,"[1, 0]",833
language_3,"[1, 0]",833
language_4,"[1, 0]",833
language_6,"[1, 0]",833
language_8,"[1, 0]",833
language_9,"[0, 0]",833
language_10,"[1, 0]",833
language_11,"[0, 0]",833
language_12,"[1, 0]",833
language_13,"[0, 0]",833
language_14,"[0, 0]",833
language_15,"[1, 0]",833
language_16,"[1, 0]",833
language_17,"[1, 0]",833
language_18,"[1, 1]",833
language_19,"[1, 0]",833
language_20,"[1, 0]",833
language_21,"[1, 0]",833
language_22,"[1, 0]",833
language_23,"[1, 0]",833
language_25,"[0, 0]",833
language_26,"[1, 0]",833
language_27,"[1, 0]",833
language_30,"[1, 0]",833
language_31,"[1, 0]",833
language_32,"[1, 1]",833
language_33,"[0, 0]",833
language_35,"[1, 0]",833
language_36,"[1, 0]",833
language_37,"[0, 0]",833
language_38,"[1, 0]",833
language_39,"[1, 0]",833
language_40,"[1, 0]",833
language_42,"[1, 0]",833
language_44,"[0, 0]",833
language_45,"[0, 0]",833
language_46,"[1, 0]",833
language_47,"[1, 0]",833
language_48,"[1, 0]",833
language_49,"[1, 0]",833
language_50,"[1, 0]",833
language_51,"[1, 0]",833
language_52,"[0, 0]",833
language_53,"[0, 0]",833
language_54,"[1, 0]",833
language_56,"[0, 0]",833
language_57,"[0, 0]",833
language_58,"[1, 0]",833
language_60,"[1, 0]",833
language_61,"[1, 0]",833
language_62,"[0, 0]",833
language_63,"[1, 0]",833
language_64,"[1, 0]",833
language_65,"[1, 0]",833
language_67,"[0, 0]",833
language_68,"[1, 1]",833
language_70,"[1, 0]",833
language_71,"[1, 0]",833
language_72,"[1, 0]",833
language_73,"[1, 0]",833
language_74,"[0, 0]",833
language_77,"[0, 0]",833
language_80,"[1, 0]",833
language_81,"[1, 0]",833
language_82,"[1, 0]",833
language_83,"[1, 0]",833
language_85,"[1, 1]",833
language_86,"[1, 0]",833
language_88,"[0, 0]",833
language_89,"[1, 0]",833
language_90,"[1, 0]",833
language_91,"[1, 0]",833
language_92,"[1, 0]",833
language_93,"[1, 0]",833
language_94,"[1, 0]",833
language_96,"[1, 0]",833
language_97,"[1, 0]",833
language_98,"[1, 0]",833
language_99,"[0, 0]",833
language_100,"[1, 0]",833
language_101,"[1, 1]",833
language_102,"[1, 0]",833
language_103,"[0, 0]",833
language_104,"[1, 0]",833
language_105,"[0, 0]",833
language_106,"[0, 0]",833
language_107,"[1, 0]",833
language_108,"[1, 0]",833
language_110,"[0, 0]",833
language_111,"[1, 0]",833
language_114,"[1, 0]",833
language_115,"[0, 0]",833
language_116,"[1, 0]",833
language_117,"[0, 0]",833
language_121,"[1, 0]",833
language_123,"[1, 0]",833
language_124,"[0, 1]",833
language_126,"[1, 0]",833
language_127,"[0, 0]",833
language_128,"[0, 0]",833
language_129,"[1, 0]",833
language_130,"[1, 0]",833
language_132,"[1, 0]",833
language_133,"[1, 0]",833
language_134,"[0, 0]",833
language_135,"[1, 0]",833
language_136,"[1, 0]",833
language_137,"[1, 1]",833
language_138,"[1, 0]",833
language_139,"[1, 0]",833
language_140,"[1, 0]",833
language_141,"[1, 0]",833
language_143,"[0, 0]",833
language_145,"[1, 0]",833
language_146,"[1, 0]",833
language_147,"[1, 0]",833
language_148,"[1, 0]",833
language_149,"[0, 0]",833
language_150,"[1, 0]",833
language_152,"[1, 0]",833
language_153,"[1, 0]",833
language_154,"[1, 0]",833
language_155,"[0, 0]",833
language_156,"[0, 0]",833
language_157,"[0, 1]",833
language_158,"[1, 0]",833
language_160,"[0, 0]",833
language_161,"[0, 0]",833
language_162,"[0, 1]",833
language_163,"[1, 0]",833
language_164,"[0, 0]",833
language_165,"[0, 1]",833
language_166,"[1, 1]",833
language_167,"[1, 0]",833
language_168,"[0, 0]",833
language_169,"[1, 0]",833
language_170,"[0, 0]",833
language_171,"[1, 0]",833
language_174,"[1, 0]",833
language_175,"[1, 0]",833
language_176,"[0, 0]",833
language_177,"[1, 1]",833
language_178,"[1, 0]",833
language_179,"[1, 0]",833
language_180,"[1, 1]",833
language_182,"[1, 0]",833
language_183,"[1, 0]",833
language_184,"[1, 0]",833
language_185,"[1, 0]",833
language_187,"[0, 0]",833
language_189,"[1, 0]",833
language_191,"[1, 0]",833
language_192,"[1, 0]",833
language_194,"[1, 0]",833
language_195,"[0, 0]",833
language_196,"[0, 0]",833
language_197,"[1, 0]",833
language_198,"[1, 0]",833
language_199,"[0, 0]",833
language_200,"[0, 1]",833
language_201,"[1, 1]",833
language_203,"[0, 0]",833
language_204,"[1, 1]",833
language_205,"[1, 0]",833
language_206,"[1, 0]",833
language_207,"[1, 0]",833
language_208,"[0, 1]",833
language_209,"[0, 0]",833
language_210,"[1, 0]",833
language_212,"[1, 0]",833
language_213,"[1, 0]",833
language_214,"[1, 0]",833
language_216,"[0, 1]",833
language_217,"[0, 0]",833
language_218,"[0, 0]",833
language_219,"[1, 0]",833
