LANGUAGE,AGE,SET
language_1,"[1, 0]",127
language_2,"[0, 1]",127
language_4,"[1, 0]",127
language_6,"[0, 0]",127
language_7,"[1, 0]",127
language_8,"[1, 0]",127
language_11,"[1, 0]",127
language_12,"[1, 0]",127
language_13,"[0, 0]",127
language_14,"[0, 0]",127
language_15,"[0, 0]",127
language_16,"[0, 0]",127
language_17,"[1, 0]",127
language_18,"[1, 0]",127
language_19,"[1, 0]",127
language_20,"[1, 0]",127
language_21,"[1, 0]",127
language_22,"[1, 0]",127
language_23,"[1, 0]",127
language_25,"[1, 1]",127
language_27,"[0, 1]",127
language_28,"[1, 0]",127
language_29,"[0, 1]",127
language_30,"[1, 0]",127
language_32,"[1, 0]",127
language_33,"[0, 0]",127
language_35,"[1, 0]",127
language_36,"[1, 0]",127
language_37,"[0, 0]",127
language_38,"[0, 0]",127
language_39,"[1, 1]",127
language_40,"[1, 0]",127
language_42,"[0, 0]",127
language_43,"[1, 0]",127
language_46,"[0, 0]",127
language_47,"[1, 0]",127
language_48,"[0, 0]",127
language_49,"[0, 0]",127
language_50,"[1, 0]",127
language_51,"[0, 0]",127
language_52,"[0, 0]",127
language_53,"[0, 0]",127
language_54,"[1, 0]",127
language_55,"[0, 0]",127
language_56,"[0, 0]",127
language_57,"[0, 0]",127
language_60,"[1, 0]",127
language_61,"[1, 1]",127
language_62,"[0, 0]",127
language_63,"[1, 0]",127
language_65,"[0, 0]",127
language_67,"[1, 0]",127
language_68,"[0, 1]",127
language_69,"[1, 0]",127
language_70,"[0, 0]",127
language_72,"[1, 0]",127
language_73,"[0, 0]",127
language_74,"[0, 0]",127
language_75,"[0, 1]",127
language_77,"[0, 1]",127
language_78,"[1, 0]",127
language_79,"[1, 0]",127
language_80,"[1, 0]",127
language_81,"[1, 0]",127
language_82,"[1, 0]",127
language_83,"[1, 0]",127
language_84,"[1, 0]",127
language_85,"[1, 0]",127
language_86,"[1, 1]",127
language_87,"[1, 0]",127
language_88,"[1, 0]",127
language_89,"[1, 0]",127
language_90,"[1, 0]",127
language_91,"[1, 0]",127
language_92,"[0, 0]",127
language_93,"[1, 0]",127
language_94,"[1, 0]",127
language_96,"[1, 0]",127
language_97,"[1, 0]",127
language_98,"[1, 1]",127
language_99,"[1, 0]",127
language_100,"[1, 0]",127
language_101,"[1, 0]",127
language_102,"[1, 0]",127
language_104,"[1, 0]",127
language_105,"[1, 0]",127
language_106,"[0, 0]",127
language_107,"[1, 0]",127
language_108,"[0, 0]",127
language_109,"[0, 0]",127
language_110,"[1, 0]",127
language_113,"[0, 0]",127
language_115,"[1, 0]",127
language_117,"[0, 0]",127
language_118,"[1, 0]",127
language_119,"[1, 0]",127
language_120,"[1, 0]",127
language_122,"[1, 0]",127
language_123,"[1, 0]",127
language_125,"[1, 0]",127
language_126,"[1, 0]",127
language_127,"[1, 1]",127
language_128,"[0, 0]",127
language_130,"[1, 0]",127
language_131,"[1, 0]",127
language_132,"[1, 0]",127
language_133,"[1, 0]",127
language_135,"[1, 0]",127
language_136,"[1, 0]",127
language_137,"[1, 0]",127
language_139,"[1, 0]",127
language_140,"[1, 0]",127
language_142,"[1, 0]",127
language_143,"[0, 0]",127
language_145,"[1, 0]",127
language_146,"[1, 0]",127
language_147,"[1, 0]",127
language_148,"[1, 0]",127
language_149,"[1, 0]",127
language_151,"[1, 1]",127
language_152,"[0, 0]",127
language_153,"[0, 0]",127
language_154,"[1, 0]",127
language_155,"[1, 0]",127
language_156,"[1, 0]",127
language_157,"[0, 0]",127
language_158,"[1, 0]",127
language_160,"[1, 0]",127
language_161,"[1, 0]",127
language_162,"[1, 0]",127
language_164,"[1, 1]",127
language_165,"[1, 0]",127
language_166,"[0, 0]",127
language_167,"[1, 0]",127
language_169,"[1, 0]",127
language_170,"[1, 0]",127
language_171,"[1, 0]",127
