LANGUAGE,AGE,SET
language_1,"[0, 0]",323
language_2,"[1, 0]",323
language_3,"[0, 0]",323
language_4,"[1, 0]",323
language_5,"[1, 0]",323
language_6,"[1, 0]",323
language_7,"[1, 1]",323
language_9,"[0, 1]",323
language_10,"[1, 0]",323
language_11,"[1, 0]",323
language_12,"[1, 0]",323
language_13,"[1, 0]",323
language_14,"[1, 0]",323
language_15,"[0, 0]",323
language_16,"[1, 0]",323
language_18,"[0, 0]",323
language_19,"[1, 0]",323
language_20,"[1, 0]",323
language_21,"[1, 0]",323
language_22,"[1, 0]",323
language_23,"[1, 0]",323
language_24,"[1, 0]",323
language_25,"[1, 0]",323
language_26,"[1, 0]",323
language_27,"[1, 0]",323
language_28,"[0, 0]",323
language_29,"[1, 0]",323
language_30,"[0, 0]",323
language_31,"[0, 0]",323
language_32,"[0, 0]",323
language_33,"[1, 0]",323
language_34,"[1, 0]",323
language_35,"[1, 0]",323
language_36,"[1, 1]",323
language_37,"[0, 0]",323
language_38,"[0, 0]",323
language_39,"[0, 0]",323
language_40,"[0, 1]",323
language_41,"[0, 1]",323
language_42,"[0, 0]",323
language_43,"[0, 1]",323
language_44,"[1, 0]",323
language_45,"[1, 0]",323
language_46,"[1, 0]",323
language_48,"[1, 0]",323
language_49,"[1, 0]",323
language_50,"[0, 0]",323
language_51,"[0, 1]",323
language_52,"[1, 0]",323
language_54,"[1, 0]",323
language_55,"[1, 0]",323
language_56,"[1, 0]",323
language_57,"[1, 0]",323
language_59,"[1, 0]",323
language_60,"[0, 0]",323
language_62,"[1, 0]",323
language_63,"[1, 0]",323
language_64,"[0, 0]",323
language_65,"[1, 0]",323
language_67,"[0, 0]",323
language_68,"[1, 0]",323
language_69,"[1, 0]",323
language_70,"[0, 0]",323
language_71,"[0, 0]",323
language_73,"[0, 1]",323
language_74,"[1, 0]",323
language_75,"[1, 0]",323
language_76,"[0, 0]",323
language_77,"[0, 0]",323
language_78,"[1, 0]",323
language_79,"[0, 1]",323
language_80,"[1, 1]",323
language_81,"[1, 0]",323
language_83,"[0, 0]",323
language_84,"[0, 0]",323
language_85,"[0, 0]",323
language_86,"[1, 0]",323
language_87,"[1, 0]",323
language_88,"[1, 0]",323
language_89,"[0, 1]",323
language_90,"[1, 0]",323
language_91,"[0, 0]",323
language_92,"[1, 0]",323
language_93,"[1, 0]",323
language_94,"[1, 0]",323
language_95,"[0, 0]",323
language_96,"[1, 0]",323
language_97,"[1, 0]",323
language_98,"[1, 0]",323
language_99,"[1, 0]",323
language_100,"[1, 0]",323
language_101,"[1, 0]",323
language_104,"[1, 0]",323
language_105,"[0, 0]",323
language_106,"[1, 0]",323
language_107,"[0, 0]",323
language_109,"[1, 0]",323
language_110,"[0, 0]",323
language_111,"[1, 0]",323
language_112,"[1, 0]",323
language_113,"[1, 0]",323
language_115,"[1, 0]",323
language_116,"[1, 0]",323
language_117,"[1, 0]",323
language_118,"[1, 0]",323
language_119,"[1, 0]",323
language_121,"[1, 0]",323
language_122,"[1, 0]",323
language_123,"[1, 0]",323
language_124,"[1, 0]",323
language_125,"[0, 0]",323
language_126,"[1, 0]",323
language_127,"[1, 0]",323
language_129,"[1, 0]",323
language_131,"[0, 1]",323
language_132,"[0, 0]",323
language_133,"[0, 0]",323
language_135,"[1, 0]",323
language_136,"[1, 0]",323
language_137,"[0, 0]",323
language_138,"[0, 0]",323
language_140,"[1, 0]",323
language_142,"[1, 0]",323
language_143,"[1, 0]",323
language_145,"[1, 1]",323
language_147,"[1, 0]",323
language_148,"[1, 0]",323
language_149,"[1, 0]",323
language_150,"[0, 0]",323
language_152,"[1, 0]",323
language_153,"[0, 0]",323
language_155,"[1, 1]",323
language_156,"[0, 1]",323
language_157,"[1, 0]",323
language_158,"[1, 0]",323
language_159,"[0, 1]",323
language_160,"[1, 1]",323
language_161,"[1, 0]",323
language_163,"[1, 0]",323
language_164,"[1, 0]",323
language_165,"[0, 0]",323
language_166,"[1, 0]",323
language_167,"[1, 0]",323
language_168,"[0, 0]",323
language_169,"[1, 0]",323
language_170,"[1, 0]",323
language_171,"[0, 0]",323
language_174,"[1, 0]",323
language_175,"[1, 0]",323
language_176,"[1, 0]",323
language_177,"[1, 0]",323
