LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage1.csv_973,0.09090909090909091,1.0,973
frankenlanguage10.csv_973,1.0,0.5,973
frankenlanguage1000.csv_973,1.0,1.0,973
frankenlanguage101.csv_973,0.09090909090909091,1.0,973
frankenlanguage103.csv_973,0.9545454545454546,1.0,973
frankenlanguage105.csv_973,1.0,1.0,973
frankenlanguage106.csv_973,0.09090909090909091,1.0,973
frankenlanguage107.csv_973,1.0,1.0,973
frankenlanguage108.csv_973,0.045454545454545456,1.0,973
frankenlanguage11.csv_973,0.09090909090909091,1.0,973
frankenlanguage110.csv_973,0.09090909090909091,1.0,973
frankenlanguage112.csv_973,1.0,1.0,973
frankenlanguage113.csv_973,1.0,1.0,973
frankenlanguage114.csv_973,0.0,1.0,973
frankenlanguage115.csv_973,0.0,1.0,973
frankenlanguage116.csv_973,0.09090909090909091,1.0,973
frankenlanguage117.csv_973,0.045454545454545456,1.0,973
frankenlanguage118.csv_973,0.09090909090909091,0.5,973
frankenlanguage119.csv_973,0.9545454545454546,1.0,973
frankenlanguage12.csv_973,0.9545454545454546,1.0,973
frankenlanguage120.csv_973,0.5,1.0,973
frankenlanguage121.csv_973,0.0,1.0,973
frankenlanguage122.csv_973,1.0,0.5,973
frankenlanguage123.csv_973,0.09090909090909091,1.0,973
frankenlanguage124.csv_973,0.09090909090909091,1.0,973
frankenlanguage125.csv_973,0.9545454545454546,1.0,973
frankenlanguage126.csv_973,1.0,1.0,973
frankenlanguage127.csv_973,1.0,1.0,973
frankenlanguage128.csv_973,0.09090909090909091,1.0,973
frankenlanguage129.csv_973,0.0,1.0,973
frankenlanguage13.csv_973,0.09090909090909091,1.0,973
frankenlanguage130.csv_973,0.13636363636363635,1.0,973
frankenlanguage131.csv_973,1.0,1.0,973
frankenlanguage132.csv_973,0.09090909090909091,1.0,973
frankenlanguage133.csv_973,0.09090909090909091,1.0,973
frankenlanguage134.csv_973,0.09090909090909091,1.0,973
frankenlanguage135.csv_973,0.0,1.0,973
frankenlanguage136.csv_973,0.2857142857142857,1.0,973
frankenlanguage138.csv_973,0.045454545454545456,1.0,973
frankenlanguage139.csv_973,0.09090909090909091,0.5,973
frankenlanguage14.csv_973,1.0,1.0,973
frankenlanguage140.csv_973,0.2857142857142857,1.0,973
frankenlanguage141.csv_973,0.045454545454545456,1.0,973
frankenlanguage144.csv_973,0.09090909090909091,0.5,973
frankenlanguage145.csv_973,0.09090909090909091,1.0,973
frankenlanguage146.csv_973,0.09090909090909091,1.0,973
frankenlanguage148.csv_973,0.13636363636363635,1.0,973
frankenlanguage149.csv_973,0.0,1.0,973
frankenlanguage15.csv_973,0.9545454545454546,1.0,973
frankenlanguage150.csv_973,0.09090909090909091,1.0,973
frankenlanguage151.csv_973,0.9545454545454546,1.0,973
frankenlanguage152.csv_973,1.0,1.0,973
frankenlanguage153.csv_973,1.0,1.0,973
frankenlanguage154.csv_973,1.0,1.0,973
frankenlanguage158.csv_973,0.09090909090909091,1.0,973
frankenlanguage159.csv_973,1.0,1.0,973
frankenlanguage16.csv_973,1.0,1.0,973
frankenlanguage160.csv_973,1.0,0.5,973
frankenlanguage162.csv_973,0.09090909090909091,1.0,973
frankenlanguage163.csv_973,0.13636363636363635,1.0,973
frankenlanguage164.csv_973,1.0,0.5,973
frankenlanguage166.csv_973,0.09090909090909091,1.0,973
frankenlanguage167.csv_973,1.0,1.0,973
frankenlanguage168.csv_973,0.09090909090909091,1.0,973
frankenlanguage169.csv_973,0.2857142857142857,1.0,973
frankenlanguage17.csv_973,1.0,0.5,973
frankenlanguage170.csv_973,1.0,1.0,973
frankenlanguage171.csv_973,1.0,1.0,973
frankenlanguage172.csv_973,0.5,0.5,973
frankenlanguage173.csv_973,0.045454545454545456,1.0,973
frankenlanguage174.csv_973,0.09090909090909091,1.0,973
frankenlanguage175.csv_973,0.2857142857142857,0.5,973
frankenlanguage176.csv_973,0.2857142857142857,1.0,973
frankenlanguage177.csv_973,0.13636363636363635,1.0,973
frankenlanguage178.csv_973,0.13636363636363635,0.5,973
frankenlanguage179.csv_973,0.09090909090909091,1.0,973
frankenlanguage18.csv_973,0.09090909090909091,1.0,973
frankenlanguage180.csv_973,0.09090909090909091,1.0,973
frankenlanguage182.csv_973,0.9545454545454546,1.0,973
frankenlanguage183.csv_973,0.09090909090909091,1.0,973
frankenlanguage184.csv_973,1.0,1.0,973
frankenlanguage185.csv_973,0.09090909090909091,1.0,973
frankenlanguage186.csv_973,0.5833333333333334,1.0,973
frankenlanguage187.csv_973,0.9545454545454546,1.0,973
frankenlanguage189.csv_973,0.045454545454545456,1.0,973
frankenlanguage19.csv_973,1.0,1.0,973
frankenlanguage190.csv_973,0.09090909090909091,1.0,973
frankenlanguage192.csv_973,0.09090909090909091,1.0,973
frankenlanguage193.csv_973,1.0,0.5,973
frankenlanguage194.csv_973,0.09090909090909091,1.0,973
frankenlanguage195.csv_973,1.0,1.0,973
frankenlanguage196.csv_973,1.0,0.5,973
frankenlanguage197.csv_973,0.09090909090909091,1.0,973
frankenlanguage198.csv_973,0.09090909090909091,1.0,973
frankenlanguage199.csv_973,0.2857142857142857,1.0,973
frankenlanguage2.csv_973,0.9545454545454546,1.0,973
frankenlanguage20.csv_973,1.0,1.0,973
frankenlanguage200.csv_973,1.0,1.0,973
frankenlanguage202.csv_973,1.0,1.0,973
frankenlanguage203.csv_973,0.13636363636363635,0.5,973
frankenlanguage204.csv_973,0.09090909090909091,1.0,973
frankenlanguage206.csv_973,0.09090909090909091,1.0,973
frankenlanguage207.csv_973,1.0,1.0,973
frankenlanguage208.csv_973,1.0,1.0,973
frankenlanguage209.csv_973,0.09090909090909091,1.0,973
frankenlanguage21.csv_973,0.09090909090909091,1.0,973
frankenlanguage210.csv_973,0.09090909090909091,1.0,973
frankenlanguage211.csv_973,0.045454545454545456,1.0,973
frankenlanguage212.csv_973,0.09090909090909091,0.5,973
frankenlanguage213.csv_973,0.2857142857142857,1.0,973
frankenlanguage214.csv_973,0.09090909090909091,1.0,973
frankenlanguage215.csv_973,1.0,1.0,973
frankenlanguage216.csv_973,1.0,1.0,973
frankenlanguage217.csv_973,1.0,1.0,973
frankenlanguage218.csv_973,1.0,1.0,973
frankenlanguage219.csv_973,0.9545454545454546,1.0,973
frankenlanguage22.csv_973,0.0,1.0,973
frankenlanguage221.csv_973,0.5833333333333334,1.0,973
frankenlanguage222.csv_973,0.5,1.0,973
frankenlanguage223.csv_973,0.045454545454545456,1.0,973
frankenlanguage224.csv_973,0.0,1.0,973
frankenlanguage226.csv_973,0.5,1.0,973
frankenlanguage227.csv_973,1.0,1.0,973
frankenlanguage228.csv_973,1.0,0.5,973
frankenlanguage229.csv_973,1.0,1.0,973
frankenlanguage23.csv_973,1.0,1.0,973
frankenlanguage231.csv_973,0.2857142857142857,1.0,973
frankenlanguage232.csv_973,1.0,1.0,973
frankenlanguage233.csv_973,1.0,1.0,973
frankenlanguage234.csv_973,0.2857142857142857,1.0,973
frankenlanguage235.csv_973,1.0,1.0,973
frankenlanguage236.csv_973,0.09090909090909091,1.0,973
frankenlanguage237.csv_973,1.0,1.0,973
frankenlanguage238.csv_973,1.0,1.0,973
frankenlanguage239.csv_973,1.0,0.5,973
frankenlanguage24.csv_973,1.0,1.0,973
frankenlanguage240.csv_973,0.09090909090909091,1.0,973
frankenlanguage241.csv_973,0.09090909090909091,1.0,973
frankenlanguage243.csv_973,1.0,1.0,973
frankenlanguage244.csv_973,0.09090909090909091,1.0,973
frankenlanguage247.csv_973,0.09090909090909091,1.0,973
frankenlanguage248.csv_973,0.5,1.0,973
frankenlanguage25.csv_973,1.0,1.0,973
frankenlanguage250.csv_973,1.0,0.5,973
frankenlanguage251.csv_973,0.2857142857142857,1.0,973
frankenlanguage252.csv_973,0.09090909090909091,1.0,973
frankenlanguage254.csv_973,0.09090909090909091,1.0,973
frankenlanguage255.csv_973,0.09090909090909091,1.0,973
frankenlanguage258.csv_973,0.09090909090909091,1.0,973
frankenlanguage260.csv_973,1.0,1.0,973
frankenlanguage262.csv_973,1.0,1.0,973
frankenlanguage263.csv_973,0.09090909090909091,1.0,973
frankenlanguage264.csv_973,0.09090909090909091,1.0,973
frankenlanguage265.csv_973,0.09090909090909091,1.0,973
frankenlanguage266.csv_973,0.09090909090909091,1.0,973
frankenlanguage267.csv_973,0.13636363636363635,1.0,973
frankenlanguage268.csv_973,1.0,0.5,973
frankenlanguage269.csv_973,0.0,1.0,973
frankenlanguage27.csv_973,1.0,1.0,973
frankenlanguage270.csv_973,0.5833333333333334,1.0,973
frankenlanguage271.csv_973,0.09090909090909091,1.0,973
frankenlanguage273.csv_973,0.5,1.0,973
frankenlanguage274.csv_973,0.13636363636363635,1.0,973
frankenlanguage275.csv_973,0.5,1.0,973
frankenlanguage276.csv_973,0.09090909090909091,1.0,973
frankenlanguage277.csv_973,0.045454545454545456,1.0,973
frankenlanguage278.csv_973,0.0,1.0,973
frankenlanguage279.csv_973,0.09090909090909091,1.0,973
frankenlanguage28.csv_973,0.09090909090909091,0.5,973
frankenlanguage281.csv_973,0.2857142857142857,1.0,973
frankenlanguage282.csv_973,1.0,1.0,973
frankenlanguage283.csv_973,0.2857142857142857,1.0,973
frankenlanguage284.csv_973,0.9545454545454546,1.0,973
frankenlanguage285.csv_973,0.9545454545454546,1.0,973
frankenlanguage286.csv_973,0.09090909090909091,1.0,973
frankenlanguage287.csv_973,1.0,1.0,973
frankenlanguage288.csv_973,0.13636363636363635,1.0,973
frankenlanguage29.csv_973,0.0,1.0,973
frankenlanguage291.csv_973,1.0,1.0,973
frankenlanguage292.csv_973,0.09090909090909091,1.0,973
frankenlanguage293.csv_973,0.13636363636363635,1.0,973
frankenlanguage294.csv_973,0.09090909090909091,1.0,973
frankenlanguage296.csv_973,0.09090909090909091,1.0,973
frankenlanguage297.csv_973,0.09090909090909091,1.0,973
frankenlanguage299.csv_973,0.09090909090909091,1.0,973
frankenlanguage30.csv_973,0.09090909090909091,1.0,973
frankenlanguage300.csv_973,0.2857142857142857,1.0,973
frankenlanguage301.csv_973,0.09090909090909091,1.0,973
frankenlanguage303.csv_973,0.0,0.5,973
frankenlanguage304.csv_973,0.09090909090909091,1.0,973
frankenlanguage305.csv_973,1.0,1.0,973
frankenlanguage306.csv_973,0.5,1.0,973
frankenlanguage308.csv_973,0.5,1.0,973
frankenlanguage309.csv_973,0.2857142857142857,1.0,973
frankenlanguage31.csv_973,0.5,1.0,973
frankenlanguage310.csv_973,0.09090909090909091,1.0,973
frankenlanguage312.csv_973,0.13636363636363635,1.0,973
frankenlanguage313.csv_973,1.0,0.5,973
frankenlanguage314.csv_973,1.0,1.0,973
frankenlanguage315.csv_973,0.09090909090909091,1.0,973
frankenlanguage316.csv_973,0.0,1.0,973
frankenlanguage317.csv_973,1.0,1.0,973
frankenlanguage318.csv_973,1.0,1.0,973
frankenlanguage319.csv_973,0.09090909090909091,1.0,973
frankenlanguage32.csv_973,0.045454545454545456,1.0,973
frankenlanguage320.csv_973,0.09090909090909091,1.0,973
frankenlanguage321.csv_973,0.09090909090909091,1.0,973
frankenlanguage322.csv_973,0.09090909090909091,1.0,973
frankenlanguage323.csv_973,0.2857142857142857,1.0,973
frankenlanguage324.csv_973,0.5,1.0,973
frankenlanguage325.csv_973,1.0,1.0,973
frankenlanguage326.csv_973,1.0,1.0,973
frankenlanguage327.csv_973,0.13636363636363635,1.0,973
frankenlanguage328.csv_973,0.09090909090909091,1.0,973
frankenlanguage329.csv_973,0.09090909090909091,1.0,973
frankenlanguage33.csv_973,1.0,1.0,973
frankenlanguage330.csv_973,0.5833333333333334,0.5,973
frankenlanguage332.csv_973,1.0,1.0,973
frankenlanguage333.csv_973,0.09090909090909091,1.0,973
frankenlanguage335.csv_973,1.0,1.0,973
frankenlanguage336.csv_973,1.0,1.0,973
frankenlanguage338.csv_973,1.0,1.0,973
frankenlanguage339.csv_973,0.09090909090909091,1.0,973
frankenlanguage341.csv_973,0.5,1.0,973
frankenlanguage342.csv_973,1.0,1.0,973
frankenlanguage343.csv_973,0.09090909090909091,1.0,973
frankenlanguage348.csv_973,0.9545454545454546,0.5,973
frankenlanguage349.csv_973,1.0,1.0,973
frankenlanguage35.csv_973,0.09090909090909091,1.0,973
frankenlanguage350.csv_973,0.5,1.0,973
frankenlanguage351.csv_973,0.5833333333333334,1.0,973
frankenlanguage352.csv_973,1.0,1.0,973
frankenlanguage353.csv_973,0.09090909090909091,1.0,973
frankenlanguage355.csv_973,0.5833333333333334,1.0,973
frankenlanguage356.csv_973,1.0,1.0,973
frankenlanguage357.csv_973,0.09090909090909091,1.0,973
frankenlanguage358.csv_973,1.0,1.0,973
frankenlanguage360.csv_973,0.2857142857142857,1.0,973
frankenlanguage361.csv_973,0.13636363636363635,1.0,973
frankenlanguage362.csv_973,0.5,1.0,973
frankenlanguage363.csv_973,1.0,1.0,973
frankenlanguage364.csv_973,0.9545454545454546,1.0,973
frankenlanguage365.csv_973,0.09090909090909091,1.0,973
frankenlanguage366.csv_973,0.09090909090909091,1.0,973
frankenlanguage367.csv_973,1.0,1.0,973
frankenlanguage368.csv_973,0.09090909090909091,1.0,973
frankenlanguage369.csv_973,1.0,1.0,973
frankenlanguage37.csv_973,0.09090909090909091,1.0,973
frankenlanguage370.csv_973,0.13636363636363635,1.0,973
frankenlanguage371.csv_973,0.09090909090909091,1.0,973
frankenlanguage372.csv_973,1.0,1.0,973
frankenlanguage373.csv_973,0.09090909090909091,1.0,973
frankenlanguage374.csv_973,0.09090909090909091,1.0,973
frankenlanguage375.csv_973,1.0,1.0,973
frankenlanguage377.csv_973,0.09090909090909091,1.0,973
frankenlanguage379.csv_973,1.0,1.0,973
frankenlanguage38.csv_973,0.9545454545454546,1.0,973
frankenlanguage381.csv_973,0.5,1.0,973
frankenlanguage382.csv_973,0.13636363636363635,0.5,973
frankenlanguage383.csv_973,0.09090909090909091,1.0,973
frankenlanguage385.csv_973,1.0,1.0,973
frankenlanguage387.csv_973,0.045454545454545456,1.0,973
frankenlanguage389.csv_973,0.13636363636363635,1.0,973
frankenlanguage39.csv_973,0.09090909090909091,1.0,973
frankenlanguage390.csv_973,0.09090909090909091,1.0,973
frankenlanguage391.csv_973,0.09090909090909091,1.0,973
frankenlanguage393.csv_973,1.0,1.0,973
frankenlanguage394.csv_973,1.0,1.0,973
frankenlanguage395.csv_973,1.0,1.0,973
frankenlanguage396.csv_973,0.0,1.0,973
frankenlanguage398.csv_973,0.09090909090909091,1.0,973
frankenlanguage4.csv_973,0.5833333333333334,1.0,973
frankenlanguage40.csv_973,1.0,1.0,973
frankenlanguage401.csv_973,0.13636363636363635,1.0,973
frankenlanguage402.csv_973,0.09090909090909091,1.0,973
frankenlanguage403.csv_973,1.0,1.0,973
frankenlanguage404.csv_973,1.0,1.0,973
frankenlanguage406.csv_973,0.5833333333333334,1.0,973
frankenlanguage407.csv_973,0.09090909090909091,1.0,973
frankenlanguage408.csv_973,0.0,1.0,973
frankenlanguage409.csv_973,1.0,1.0,973
frankenlanguage41.csv_973,0.5833333333333334,1.0,973
frankenlanguage410.csv_973,0.09090909090909091,1.0,973
frankenlanguage411.csv_973,0.09090909090909091,1.0,973
frankenlanguage412.csv_973,1.0,0.5,973
frankenlanguage413.csv_973,0.09090909090909091,1.0,973
frankenlanguage414.csv_973,0.09090909090909091,1.0,973
frankenlanguage415.csv_973,0.2857142857142857,1.0,973
frankenlanguage416.csv_973,1.0,1.0,973
frankenlanguage417.csv_973,0.09090909090909091,1.0,973
frankenlanguage418.csv_973,0.045454545454545456,1.0,973
frankenlanguage42.csv_973,0.13636363636363635,1.0,973
frankenlanguage420.csv_973,1.0,1.0,973
frankenlanguage421.csv_973,1.0,1.0,973
frankenlanguage422.csv_973,0.09090909090909091,1.0,973
frankenlanguage424.csv_973,1.0,1.0,973
frankenlanguage428.csv_973,0.13636363636363635,1.0,973
frankenlanguage429.csv_973,1.0,1.0,973
frankenlanguage43.csv_973,0.2857142857142857,1.0,973
frankenlanguage430.csv_973,1.0,1.0,973
frankenlanguage431.csv_973,1.0,1.0,973
frankenlanguage432.csv_973,0.9545454545454546,0.5,973
frankenlanguage433.csv_973,0.5833333333333334,1.0,973
frankenlanguage434.csv_973,0.5833333333333334,1.0,973
frankenlanguage435.csv_973,0.09090909090909091,1.0,973
frankenlanguage436.csv_973,0.5,1.0,973
frankenlanguage437.csv_973,0.13636363636363635,1.0,973
frankenlanguage438.csv_973,0.09090909090909091,1.0,973
frankenlanguage439.csv_973,1.0,1.0,973
frankenlanguage440.csv_973,0.13636363636363635,1.0,973
frankenlanguage441.csv_973,0.9545454545454546,1.0,973
frankenlanguage442.csv_973,1.0,1.0,973
frankenlanguage444.csv_973,0.09090909090909091,1.0,973
frankenlanguage445.csv_973,1.0,1.0,973
frankenlanguage447.csv_973,1.0,1.0,973
frankenlanguage448.csv_973,0.5,0.5,973
frankenlanguage449.csv_973,0.045454545454545456,1.0,973
frankenlanguage45.csv_973,0.13636363636363635,1.0,973
frankenlanguage450.csv_973,1.0,1.0,973
frankenlanguage451.csv_973,1.0,1.0,973
frankenlanguage452.csv_973,0.09090909090909091,1.0,973
frankenlanguage454.csv_973,0.09090909090909091,1.0,973
frankenlanguage455.csv_973,0.9545454545454546,1.0,973
frankenlanguage456.csv_973,1.0,1.0,973
frankenlanguage457.csv_973,0.5833333333333334,1.0,973
frankenlanguage458.csv_973,0.09090909090909091,1.0,973
frankenlanguage459.csv_973,0.09090909090909091,1.0,973
frankenlanguage46.csv_973,0.13636363636363635,0.5,973
frankenlanguage460.csv_973,0.045454545454545456,1.0,973
frankenlanguage461.csv_973,0.09090909090909091,1.0,973
frankenlanguage462.csv_973,0.9545454545454546,1.0,973
frankenlanguage463.csv_973,1.0,1.0,973
frankenlanguage465.csv_973,1.0,1.0,973
frankenlanguage467.csv_973,0.2857142857142857,1.0,973
frankenlanguage468.csv_973,1.0,1.0,973
frankenlanguage47.csv_973,0.5833333333333334,1.0,973
frankenlanguage472.csv_973,0.0,0.5,973
frankenlanguage473.csv_973,1.0,1.0,973
frankenlanguage474.csv_973,1.0,1.0,973
frankenlanguage476.csv_973,0.09090909090909091,1.0,973
frankenlanguage477.csv_973,0.09090909090909091,1.0,973
frankenlanguage478.csv_973,1.0,1.0,973
frankenlanguage479.csv_973,1.0,1.0,973
frankenlanguage48.csv_973,0.5,1.0,973
frankenlanguage480.csv_973,0.045454545454545456,1.0,973
frankenlanguage481.csv_973,0.5833333333333334,1.0,973
frankenlanguage482.csv_973,0.5,0.5,973
frankenlanguage484.csv_973,0.09090909090909091,1.0,973
frankenlanguage485.csv_973,0.9545454545454546,1.0,973
frankenlanguage486.csv_973,0.09090909090909091,1.0,973
frankenlanguage487.csv_973,0.0,1.0,973
frankenlanguage489.csv_973,1.0,0.5,973
frankenlanguage49.csv_973,0.045454545454545456,1.0,973
frankenlanguage490.csv_973,0.5833333333333334,1.0,973
frankenlanguage491.csv_973,1.0,1.0,973
frankenlanguage492.csv_973,0.09090909090909091,1.0,973
frankenlanguage495.csv_973,0.9545454545454546,1.0,973
frankenlanguage496.csv_973,1.0,0.5,973
frankenlanguage497.csv_973,1.0,1.0,973
frankenlanguage499.csv_973,1.0,1.0,973
frankenlanguage5.csv_973,1.0,1.0,973
frankenlanguage50.csv_973,1.0,0.5,973
frankenlanguage500.csv_973,0.5,1.0,973
frankenlanguage503.csv_973,0.09090909090909091,1.0,973
frankenlanguage505.csv_973,0.09090909090909091,1.0,973
frankenlanguage506.csv_973,0.0,1.0,973
frankenlanguage507.csv_973,0.045454545454545456,1.0,973
frankenlanguage508.csv_973,0.09090909090909091,1.0,973
frankenlanguage509.csv_973,1.0,1.0,973
frankenlanguage51.csv_973,0.09090909090909091,1.0,973
frankenlanguage510.csv_973,1.0,1.0,973
frankenlanguage511.csv_973,1.0,1.0,973
frankenlanguage512.csv_973,0.09090909090909091,1.0,973
frankenlanguage513.csv_973,0.5833333333333334,1.0,973
frankenlanguage514.csv_973,0.5,1.0,973
frankenlanguage516.csv_973,0.2857142857142857,1.0,973
frankenlanguage517.csv_973,0.5,1.0,973
frankenlanguage518.csv_973,0.09090909090909091,1.0,973
frankenlanguage519.csv_973,0.09090909090909091,1.0,973
frankenlanguage52.csv_973,0.09090909090909091,0.5,973
frankenlanguage520.csv_973,0.09090909090909091,1.0,973
frankenlanguage521.csv_973,1.0,1.0,973
frankenlanguage522.csv_973,0.09090909090909091,1.0,973
frankenlanguage524.csv_973,1.0,1.0,973
frankenlanguage525.csv_973,1.0,1.0,973
frankenlanguage526.csv_973,0.09090909090909091,1.0,973
frankenlanguage527.csv_973,1.0,1.0,973
frankenlanguage528.csv_973,0.09090909090909091,1.0,973
frankenlanguage529.csv_973,1.0,1.0,973
frankenlanguage53.csv_973,0.09090909090909091,1.0,973
frankenlanguage530.csv_973,0.09090909090909091,1.0,973
frankenlanguage531.csv_973,0.09090909090909091,1.0,973
frankenlanguage532.csv_973,0.13636363636363635,1.0,973
frankenlanguage533.csv_973,0.09090909090909091,1.0,973
frankenlanguage534.csv_973,1.0,1.0,973
frankenlanguage535.csv_973,0.0,1.0,973
frankenlanguage536.csv_973,0.09090909090909091,1.0,973
frankenlanguage537.csv_973,0.2857142857142857,1.0,973
frankenlanguage538.csv_973,0.09090909090909091,1.0,973
frankenlanguage54.csv_973,0.09090909090909091,1.0,973
frankenlanguage540.csv_973,0.045454545454545456,1.0,973
frankenlanguage541.csv_973,0.045454545454545456,1.0,973
frankenlanguage542.csv_973,1.0,1.0,973
frankenlanguage543.csv_973,0.5,1.0,973
frankenlanguage544.csv_973,0.045454545454545456,1.0,973
frankenlanguage545.csv_973,1.0,1.0,973
frankenlanguage546.csv_973,0.2857142857142857,1.0,973
frankenlanguage548.csv_973,0.2857142857142857,1.0,973
frankenlanguage549.csv_973,0.9545454545454546,1.0,973
frankenlanguage55.csv_973,0.09090909090909091,1.0,973
frankenlanguage550.csv_973,1.0,1.0,973
frankenlanguage551.csv_973,0.09090909090909091,1.0,973
frankenlanguage552.csv_973,0.09090909090909091,1.0,973
frankenlanguage554.csv_973,0.09090909090909091,1.0,973
frankenlanguage556.csv_973,0.09090909090909091,1.0,973
frankenlanguage557.csv_973,1.0,1.0,973
frankenlanguage558.csv_973,0.09090909090909091,1.0,973
