LANGUAGE,GEN_0,GEN_1,SET
Bannock,1.0,1.0,Uto-Aztecan
Comanche,0.0,1.0,Uto-Aztecan
Cupen╠âo,1.0,1.0,Uto-Aztecan
Gabrielino,0.0,0.25,Uto-Aztecan
Luisen╠üo,1.0,1.0,Uto-Aztecan
North_Northern_Paiute,1.0,1.0,Uto-Aztecan
Opata,0.0,0.75,Uto-Aztecan
Southeastern_Tepehuano,0.0,1.0,Uto-Aztecan
Southern_Paiute,0.0,0.5,Uto-Aztecan
Southern_Ute,1.0,1.0,Uto-Aztecan
Tarahumara,0.0,1.0,Uto-Aztecan
Tu╠êmpisha_Shoshoni,0.5,1.0,Uto-Aztecan
