LANGUAGE,GENDER,SET
language_1,"[1, 1]",135
language_2,"[1, 1]",135
language_3,"[1, 1]",135
language_5,"[1, 1]",135
language_6,"[1, 1]",135
language_7,"[1, 1]",135
language_8,"[1, 0]",135
language_9,"[1, 1]",135
language_10,"[1, 1]",135
language_11,"[1, 1]",135
language_12,"[0, 1]",135
language_13,"[1, 1]",135
language_14,"[1, 1]",135
language_15,"[1, 1]",135
language_16,"[0, 1]",135
language_17,"[1, 1]",135
language_18,"[1, 1]",135
language_19,"[1, 1]",135
language_20,"[0, 1]",135
language_21,"[1, 1]",135
language_22,"[0, 1]",135
language_23,"[1, 1]",135
language_24,"[1, 1]",135
language_25,"[1, 1]",135
language_26,"[1, 1]",135
language_27,"[0, 1]",135
language_28,"[1, 1]",135
language_30,"[1, 1]",135
language_32,"[0, 1]",135
language_33,"[1, 1]",135
language_34,"[1, 1]",135
language_35,"[1, 1]",135
language_36,"[1, 1]",135
language_38,"[1, 1]",135
language_39,"[1, 1]",135
language_40,"[1, 1]",135
language_41,"[1, 1]",135
language_42,"[1, 1]",135
language_43,"[1, 1]",135
language_44,"[1, 0]",135
language_45,"[1, 1]",135
language_46,"[1, 1]",135
language_47,"[1, 1]",135
language_48,"[1, 1]",135
language_50,"[1, 1]",135
language_51,"[0, 1]",135
language_52,"[1, 1]",135
language_53,"[1, 1]",135
language_54,"[1, 1]",135
language_55,"[1, 1]",135
language_56,"[1, 1]",135
language_57,"[1, 1]",135
language_58,"[1, 0]",135
language_60,"[1, 1]",135
language_61,"[1, 1]",135
language_62,"[1, 1]",135
language_63,"[1, 1]",135
language_64,"[1, 1]",135
language_65,"[1, 1]",135
language_66,"[1, 1]",135
language_67,"[1, 1]",135
language_68,"[1, 1]",135
language_69,"[0, 1]",135
language_70,"[1, 1]",135
language_71,"[1, 1]",135
language_72,"[0, 1]",135
language_73,"[1, 0]",135
language_75,"[1, 1]",135
language_77,"[1, 1]",135
language_79,"[0, 1]",135
language_80,"[1, 1]",135
language_81,"[1, 1]",135
language_82,"[1, 1]",135
language_83,"[1, 1]",135
language_84,"[1, 1]",135
language_85,"[1, 1]",135
language_86,"[1, 0]",135
language_87,"[0, 1]",135
language_88,"[1, 1]",135
