LANGUAGE,GENDER,SET
language_1,"[1, 1]",79
language_2,"[1, 0]",79
language_3,"[1, 1]",79
language_4,"[1, 1]",79
language_5,"[1, 1]",79
language_6,"[1, 0]",79
language_7,"[1, 1]",79
language_9,"[1, 1]",79
language_10,"[1, 1]",79
language_11,"[1, 1]",79
language_12,"[1, 1]",79
language_13,"[0, 1]",79
language_14,"[1, 1]",79
language_15,"[1, 1]",79
language_16,"[0, 1]",79
language_17,"[1, 1]",79
language_18,"[1, 1]",79
language_19,"[1, 1]",79
language_20,"[1, 1]",79
language_21,"[0, 1]",79
language_22,"[1, 1]",79
language_23,"[0, 1]",79
language_24,"[0, 0]",79
language_25,"[1, 1]",79
language_26,"[1, 1]",79
language_27,"[1, 1]",79
language_28,"[1, 1]",79
language_29,"[1, 1]",79
language_30,"[1, 1]",79
language_31,"[1, 1]",79
language_32,"[1, 1]",79
language_33,"[1, 1]",79
language_34,"[1, 1]",79
language_35,"[1, 1]",79
language_36,"[1, 1]",79
language_37,"[1, 0]",79
language_38,"[1, 1]",79
language_39,"[0, 0]",79
language_40,"[1, 1]",79
language_41,"[1, 1]",79
language_42,"[1, 1]",79
language_43,"[1, 1]",79
language_44,"[0, 1]",79
language_45,"[1, 1]",79
language_46,"[1, 1]",79
language_47,"[1, 0]",79
language_48,"[1, 1]",79
language_49,"[1, 1]",79
language_50,"[1, 1]",79
language_51,"[1, 1]",79
language_52,"[1, 1]",79
language_53,"[1, 1]",79
language_55,"[1, 1]",79
language_56,"[1, 1]",79
language_57,"[1, 1]",79
language_58,"[1, 1]",79
language_59,"[1, 1]",79
language_60,"[0, 1]",79
language_61,"[1, 1]",79
language_63,"[0, 1]",79
language_65,"[1, 0]",79
language_66,"[1, 0]",79
language_67,"[1, 1]",79
language_68,"[1, 1]",79
language_69,"[1, 1]",79
language_70,"[1, 0]",79
language_71,"[1, 1]",79
language_72,"[1, 1]",79
language_73,"[1, 1]",79
language_74,"[1, 1]",79
language_75,"[1, 1]",79
language_76,"[1, 1]",79
