LANGUAGE,GENDER,SET
language_1,"[1, 1]",345
language_2,"[1, 1]",345
language_3,"[1, 1]",345
language_4,"[0, 1]",345
language_5,"[1, 1]",345
language_6,"[1, 1]",345
language_7,"[0, 1]",345
language_8,"[1, 1]",345
language_9,"[1, 1]",345
language_10,"[1, 1]",345
language_11,"[1, 0]",345
language_12,"[1, 1]",345
language_13,"[1, 1]",345
language_14,"[1, 1]",345
language_15,"[1, 1]",345
language_16,"[1, 1]",345
language_17,"[1, 1]",345
language_18,"[0, 1]",345
language_19,"[0, 1]",345
language_20,"[1, 1]",345
language_21,"[1, 1]",345
language_22,"[1, 1]",345
language_23,"[1, 1]",345
language_24,"[1, 1]",345
language_25,"[1, 1]",345
language_26,"[1, 0]",345
language_27,"[1, 1]",345
language_28,"[1, 1]",345
language_29,"[1, 1]",345
language_30,"[1, 1]",345
language_31,"[1, 1]",345
language_32,"[1, 1]",345
language_33,"[1, 1]",345
language_34,"[0, 1]",345
language_35,"[1, 1]",345
language_36,"[1, 1]",345
language_37,"[1, 0]",345
language_38,"[1, 1]",345
language_39,"[1, 1]",345
language_40,"[1, 1]",345
language_41,"[1, 1]",345
language_42,"[0, 1]",345
language_44,"[1, 1]",345
language_45,"[1, 1]",345
language_46,"[1, 1]",345
language_47,"[1, 1]",345
language_48,"[1, 1]",345
language_49,"[1, 1]",345
language_50,"[1, 1]",345
language_51,"[1, 1]",345
language_52,"[0, 1]",345
language_54,"[1, 1]",345
language_55,"[1, 1]",345
language_56,"[1, 1]",345
language_57,"[1, 1]",345
language_58,"[1, 1]",345
language_59,"[1, 1]",345
language_60,"[1, 1]",345
language_61,"[1, 1]",345
language_63,"[1, 1]",345
language_64,"[1, 1]",345
language_65,"[1, 1]",345
language_66,"[1, 1]",345
language_67,"[1, 1]",345
language_68,"[1, 1]",345
language_69,"[1, 1]",345
language_70,"[1, 1]",345
language_71,"[1, 1]",345
language_72,"[1, 1]",345
language_73,"[1, 1]",345
language_75,"[1, 1]",345
language_76,"[0, 1]",345
language_77,"[1, 1]",345
language_78,"[1, 1]",345
language_79,"[0, 1]",345
language_80,"[1, 1]",345
language_81,"[1, 1]",345
language_82,"[1, 1]",345
language_83,"[1, 1]",345
language_84,"[1, 1]",345
language_85,"[1, 1]",345
language_87,"[1, 1]",345
language_88,"[1, 1]",345
language_89,"[1, 1]",345
language_90,"[1, 1]",345
language_91,"[1, 1]",345
language_92,"[0, 0]",345
language_93,"[1, 1]",345
language_94,"[1, 1]",345
language_95,"[1, 1]",345
language_96,"[1, 1]",345
language_98,"[1, 1]",345
language_99,"[0, 1]",345
language_100,"[1, 0]",345
language_101,"[1, 1]",345
language_102,"[1, 1]",345
language_104,"[1, 1]",345
language_106,"[1, 1]",345
language_107,"[1, 1]",345
language_108,"[1, 1]",345
language_109,"[1, 1]",345
language_110,"[1, 1]",345
language_111,"[1, 1]",345
language_112,"[1, 1]",345
language_114,"[1, 1]",345
language_115,"[1, 1]",345
language_116,"[1, 0]",345
language_117,"[1, 1]",345
language_118,"[1, 1]",345
language_119,"[0, 0]",345
language_120,"[1, 1]",345
language_121,"[1, 1]",345
language_124,"[1, 1]",345
language_125,"[1, 1]",345
language_126,"[1, 1]",345
language_127,"[0, 1]",345
language_128,"[1, 0]",345
language_129,"[1, 1]",345
language_130,"[1, 1]",345
language_131,"[1, 1]",345
language_132,"[1, 1]",345
language_133,"[1, 1]",345
language_134,"[1, 1]",345
language_135,"[1, 1]",345
language_136,"[1, 1]",345
language_137,"[1, 1]",345
language_138,"[1, 1]",345
language_139,"[1, 1]",345
language_140,"[0, 1]",345
language_141,"[1, 1]",345
language_142,"[1, 1]",345
language_143,"[1, 1]",345
language_144,"[1, 1]",345
language_146,"[1, 1]",345
language_148,"[1, 1]",345
language_149,"[1, 1]",345
language_150,"[1, 1]",345
