LANGUAGE,GENDER,SET
language_2,"[1, 1]",746
language_4,"[0, 1]",746
language_5,"[1, 1]",746
language_6,"[1, 1]",746
language_7,"[1, 1]",746
language_8,"[1, 1]",746
language_9,"[1, 1]",746
language_10,"[1, 1]",746
language_11,"[1, 1]",746
language_12,"[1, 1]",746
language_13,"[1, 1]",746
language_14,"[1, 1]",746
language_15,"[1, 1]",746
language_16,"[1, 1]",746
language_17,"[1, 1]",746
language_18,"[1, 1]",746
language_19,"[1, 1]",746
language_21,"[0, 1]",746
language_22,"[1, 1]",746
language_23,"[1, 1]",746
language_24,"[1, 1]",746
language_25,"[0, 1]",746
language_26,"[1, 1]",746
language_28,"[1, 1]",746
language_29,"[1, 1]",746
language_30,"[1, 1]",746
language_31,"[0, 1]",746
language_32,"[1, 1]",746
language_33,"[1, 1]",746
language_34,"[1, 1]",746
language_35,"[0, 1]",746
language_36,"[1, 1]",746
language_37,"[1, 1]",746
language_38,"[1, 1]",746
language_39,"[1, 1]",746
language_40,"[1, 1]",746
language_41,"[0, 1]",746
language_42,"[1, 1]",746
language_43,"[1, 1]",746
language_44,"[1, 1]",746
language_46,"[1, 1]",746
language_47,"[1, 1]",746
language_48,"[1, 0]",746
language_49,"[1, 1]",746
language_50,"[1, 1]",746
language_51,"[0, 1]",746
language_52,"[1, 1]",746
language_53,"[1, 1]",746
language_54,"[1, 1]",746
language_55,"[1, 1]",746
language_56,"[1, 1]",746
language_57,"[1, 1]",746
language_58,"[1, 1]",746
language_59,"[1, 1]",746
language_60,"[1, 1]",746
language_61,"[1, 1]",746
language_62,"[1, 1]",746
language_63,"[1, 1]",746
language_64,"[1, 1]",746
language_65,"[1, 1]",746
language_67,"[1, 1]",746
language_68,"[1, 1]",746
language_69,"[0, 1]",746
language_71,"[1, 1]",746
language_72,"[1, 1]",746
language_73,"[1, 1]",746
language_75,"[1, 1]",746
language_76,"[1, 1]",746
language_78,"[1, 1]",746
language_79,"[1, 1]",746
language_80,"[0, 1]",746
language_81,"[1, 1]",746
language_82,"[1, 1]",746
language_83,"[1, 0]",746
language_84,"[1, 1]",746
language_85,"[1, 1]",746
language_86,"[1, 1]",746
language_87,"[1, 1]",746
language_88,"[0, 1]",746
language_89,"[1, 1]",746
language_90,"[1, 1]",746
language_91,"[1, 1]",746
language_92,"[1, 1]",746
language_94,"[1, 1]",746
language_96,"[1, 1]",746
language_98,"[1, 1]",746
language_99,"[1, 1]",746
language_100,"[1, 1]",746
language_101,"[1, 1]",746
language_102,"[1, 1]",746
language_103,"[1, 1]",746
language_104,"[1, 1]",746
language_105,"[1, 1]",746
language_106,"[1, 1]",746
language_107,"[1, 1]",746
language_108,"[1, 1]",746
language_109,"[1, 1]",746
language_110,"[1, 1]",746
language_111,"[1, 1]",746
language_112,"[1, 1]",746
language_113,"[1, 1]",746
language_114,"[1, 0]",746
language_116,"[1, 1]",746
language_117,"[1, 1]",746
language_118,"[1, 1]",746
language_120,"[0, 1]",746
language_121,"[1, 1]",746
language_122,"[0, 1]",746
language_123,"[1, 1]",746
language_124,"[1, 1]",746
language_126,"[1, 1]",746
language_127,"[1, 1]",746
language_128,"[1, 1]",746
language_129,"[1, 0]",746
language_130,"[1, 1]",746
language_132,"[1, 1]",746
language_133,"[0, 1]",746
language_134,"[1, 1]",746
language_135,"[1, 1]",746
language_136,"[1, 1]",746
language_137,"[1, 1]",746
language_138,"[1, 1]",746
language_139,"[1, 1]",746
language_140,"[1, 1]",746
language_141,"[1, 1]",746
language_142,"[0, 1]",746
language_143,"[1, 1]",746
language_144,"[1, 1]",746
language_146,"[1, 1]",746
language_147,"[1, 1]",746
language_148,"[1, 1]",746
language_149,"[1, 1]",746
language_150,"[1, 1]",746
language_151,"[1, 1]",746
language_152,"[1, 0]",746
language_153,"[0, 1]",746
language_154,"[1, 1]",746
language_155,"[1, 0]",746
language_156,"[1, 1]",746
language_157,"[1, 1]",746
language_159,"[1, 1]",746
language_160,"[1, 1]",746
language_161,"[1, 1]",746
language_162,"[1, 1]",746
language_163,"[1, 1]",746
language_165,"[1, 1]",746
language_166,"[1, 1]",746
language_167,"[1, 1]",746
language_168,"[0, 1]",746
language_169,"[1, 1]",746
language_170,"[1, 1]",746
language_171,"[1, 1]",746
language_172,"[1, 1]",746
language_173,"[1, 1]",746
language_174,"[1, 1]",746
language_176,"[1, 1]",746
language_177,"[1, 1]",746
language_178,"[1, 1]",746
language_179,"[1, 1]",746
language_180,"[1, 1]",746
language_181,"[0, 1]",746
language_182,"[1, 1]",746
language_183,"[0, 1]",746
language_184,"[1, 1]",746
language_185,"[1, 1]",746
language_186,"[1, 1]",746
language_187,"[1, 0]",746
language_188,"[1, 1]",746
language_189,"[1, 1]",746
language_190,"[1, 1]",746
language_191,"[1, 1]",746
language_192,"[1, 1]",746
language_193,"[0, 1]",746
language_194,"[1, 1]",746
language_195,"[0, 1]",746
language_196,"[1, 1]",746
language_197,"[1, 1]",746
language_198,"[1, 1]",746
language_199,"[0, 1]",746
language_200,"[1, 1]",746
language_201,"[1, 1]",746
language_202,"[1, 1]",746
language_203,"[1, 0]",746
language_204,"[1, 0]",746
language_205,"[1, 1]",746
language_206,"[1, 1]",746
language_207,"[1, 1]",746
language_208,"[1, 1]",746
language_209,"[1, 1]",746
language_210,"[1, 1]",746
language_211,"[1, 1]",746
language_213,"[1, 1]",746
language_214,"[1, 1]",746
language_215,"[1, 1]",746
language_216,"[1, 1]",746
language_217,"[1, 1]",746
language_218,"[1, 1]",746
language_219,"[1, 1]",746
language_220,"[1, 1]",746
language_221,"[1, 1]",746
language_222,"[1, 1]",746
language_223,"[1, 0]",746
language_224,"[1, 1]",746
language_225,"[0, 1]",746
language_226,"[1, 1]",746
language_227,"[1, 1]",746
language_228,"[1, 1]",746
language_229,"[1, 1]",746
language_230,"[1, 1]",746
language_231,"[1, 1]",746
language_232,"[1, 0]",746
language_233,"[1, 1]",746
language_234,"[1, 1]",746
language_235,"[1, 1]",746
language_236,"[1, 1]",746
language_237,"[1, 1]",746
language_238,"[1, 1]",746
language_240,"[0, 1]",746
language_241,"[1, 1]",746
language_242,"[1, 1]",746
language_243,"[1, 1]",746
language_244,"[1, 1]",746
language_246,"[0, 1]",746
language_247,"[1, 1]",746
language_249,"[1, 1]",746
language_250,"[1, 1]",746
language_251,"[1, 1]",746
language_253,"[1, 1]",746
language_254,"[1, 1]",746
language_255,"[1, 1]",746
language_256,"[1, 1]",746
language_257,"[1, 0]",746
language_258,"[1, 0]",746
language_259,"[1, 1]",746
language_260,"[1, 0]",746
language_261,"[1, 1]",746
language_262,"[1, 1]",746
language_263,"[1, 1]",746
language_264,"[1, 0]",746
language_265,"[1, 1]",746
language_266,"[1, 1]",746
language_267,"[1, 1]",746
language_268,"[0, 1]",746
language_269,"[1, 1]",746
language_270,"[1, 1]",746
language_271,"[1, 1]",746
language_272,"[1, 1]",746
language_273,"[1, 1]",746
language_274,"[1, 1]",746
language_275,"[1, 1]",746
language_276,"[1, 1]",746
language_278,"[1, 1]",746
language_279,"[1, 0]",746
language_280,"[0, 0]",746
language_281,"[1, 1]",746
language_282,"[1, 1]",746
language_283,"[1, 1]",746
language_284,"[0, 1]",746
language_285,"[0, 1]",746
language_286,"[1, 1]",746
language_288,"[1, 1]",746
language_289,"[1, 1]",746
language_290,"[1, 1]",746
language_291,"[1, 0]",746
language_292,"[1, 1]",746
language_293,"[1, 1]",746
language_294,"[1, 1]",746
language_295,"[1, 1]",746
language_297,"[1, 1]",746
language_298,"[1, 1]",746
language_299,"[1, 1]",746
language_300,"[1, 1]",746
language_301,"[1, 1]",746
language_302,"[1, 1]",746
language_303,"[1, 1]",746
language_304,"[1, 1]",746
language_305,"[0, 1]",746
language_306,"[1, 1]",746
language_307,"[1, 1]",746
language_308,"[1, 1]",746
language_309,"[1, 1]",746
language_310,"[1, 1]",746
language_311,"[1, 1]",746
language_312,"[1, 1]",746
language_313,"[1, 1]",746
language_314,"[1, 1]",746
language_315,"[1, 1]",746
language_316,"[1, 1]",746
language_317,"[1, 0]",746
language_318,"[1, 1]",746
language_319,"[1, 0]",746
language_320,"[1, 1]",746
language_321,"[1, 1]",746
language_322,"[1, 1]",746
language_323,"[1, 1]",746
language_324,"[1, 1]",746
language_325,"[1, 1]",746
language_326,"[1, 1]",746
language_327,"[1, 1]",746
language_328,"[1, 0]",746
language_329,"[1, 1]",746
language_330,"[1, 0]",746
language_331,"[1, 1]",746
language_332,"[1, 1]",746
language_333,"[1, 1]",746
language_334,"[1, 1]",746
language_335,"[0, 1]",746
language_336,"[0, 1]",746
language_337,"[1, 1]",746
language_338,"[1, 1]",746
language_339,"[0, 1]",746
language_340,"[1, 1]",746
language_341,"[0, 1]",746
language_342,"[1, 1]",746
language_343,"[0, 1]",746
language_344,"[1, 0]",746
language_345,"[1, 1]",746
language_346,"[1, 1]",746
language_347,"[1, 1]",746
language_348,"[1, 1]",746
language_349,"[0, 1]",746
language_350,"[1, 1]",746
language_351,"[1, 0]",746
language_352,"[1, 1]",746
language_353,"[1, 1]",746
language_354,"[1, 1]",746
language_355,"[1, 1]",746
language_356,"[1, 1]",746
language_357,"[0, 1]",746
language_358,"[1, 1]",746
language_359,"[1, 1]",746
language_360,"[1, 1]",746
language_361,"[1, 1]",746
language_363,"[1, 1]",746
language_364,"[1, 1]",746
language_365,"[0, 1]",746
language_366,"[1, 1]",746
language_367,"[1, 1]",746
