LANGUAGE,GENDER,SET
language_1,"[1, 1]",124
language_2,"[1, 1]",124
language_3,"[1, 1]",124
language_4,"[1, 1]",124
language_5,"[1, 1]",124
language_6,"[1, 1]",124
language_7,"[1, 1]",124
language_8,"[1, 1]",124
language_9,"[1, 1]",124
language_10,"[1, 1]",124
language_12,"[1, 0]",124
language_13,"[1, 0]",124
language_14,"[1, 1]",124
language_15,"[1, 1]",124
language_16,"[1, 1]",124
language_18,"[1, 1]",124
language_19,"[1, 1]",124
language_20,"[1, 1]",124
language_22,"[1, 1]",124
language_23,"[1, 1]",124
language_24,"[0, 1]",124
language_25,"[1, 1]",124
language_27,"[1, 1]",124
language_28,"[0, 1]",124
language_29,"[1, 1]",124
language_30,"[0, 1]",124
language_31,"[1, 1]",124
language_32,"[0, 1]",124
language_33,"[1, 1]",124
language_34,"[1, 1]",124
language_35,"[1, 1]",124
language_36,"[1, 1]",124
language_37,"[0, 1]",124
language_38,"[0, 1]",124
language_39,"[1, 1]",124
language_40,"[1, 1]",124
language_41,"[0, 1]",124
language_42,"[1, 1]",124
language_43,"[1, 1]",124
language_44,"[1, 1]",124
language_45,"[1, 1]",124
language_46,"[1, 1]",124
language_47,"[1, 1]",124
language_48,"[1, 1]",124
language_49,"[0, 1]",124
language_50,"[0, 1]",124
language_51,"[1, 1]",124
language_52,"[1, 1]",124
language_53,"[1, 1]",124
language_55,"[1, 1]",124
language_56,"[1, 1]",124
language_60,"[1, 1]",124
language_61,"[1, 1]",124
language_62,"[1, 1]",124
language_63,"[1, 0]",124
language_64,"[1, 1]",124
language_65,"[1, 1]",124
language_66,"[0, 1]",124
language_67,"[1, 1]",124
language_68,"[0, 1]",124
language_69,"[1, 1]",124
language_70,"[1, 1]",124
language_71,"[1, 1]",124
language_72,"[1, 1]",124
language_73,"[1, 1]",124
language_74,"[1, 1]",124
language_75,"[1, 1]",124
language_76,"[1, 1]",124
language_77,"[1, 1]",124
language_78,"[1, 1]",124
language_79,"[1, 1]",124
language_80,"[0, 1]",124
language_81,"[1, 1]",124
language_82,"[1, 1]",124
language_83,"[1, 1]",124
language_84,"[1, 1]",124
language_85,"[1, 1]",124
language_86,"[1, 1]",124
