LANGUAGE,GENDER,SET
language_1,"[1, 1]",881
language_2,"[1, 1]",881
language_3,"[1, 1]",881
language_4,"[1, 1]",881
language_5,"[1, 0]",881
language_6,"[1, 1]",881
language_7,"[1, 1]",881
language_8,"[1, 1]",881
language_9,"[1, 0]",881
language_10,"[1, 1]",881
language_11,"[1, 1]",881
language_12,"[1, 1]",881
language_13,"[1, 1]",881
language_14,"[1, 1]",881
language_15,"[1, 1]",881
language_16,"[1, 1]",881
language_17,"[1, 1]",881
language_18,"[1, 1]",881
language_19,"[1, 1]",881
language_20,"[1, 1]",881
language_22,"[0, 1]",881
language_23,"[1, 1]",881
language_24,"[0, 1]",881
language_25,"[1, 1]",881
language_26,"[0, 1]",881
language_28,"[1, 1]",881
language_29,"[0, 1]",881
language_30,"[1, 1]",881
language_31,"[1, 1]",881
language_32,"[1, 1]",881
language_33,"[1, 1]",881
language_34,"[1, 1]",881
language_36,"[1, 0]",881
language_37,"[1, 1]",881
language_38,"[1, 1]",881
language_39,"[1, 1]",881
language_40,"[1, 1]",881
language_41,"[1, 1]",881
language_42,"[1, 1]",881
language_43,"[1, 1]",881
language_44,"[1, 1]",881
language_45,"[1, 1]",881
language_46,"[1, 1]",881
language_47,"[1, 1]",881
language_48,"[0, 1]",881
language_49,"[1, 1]",881
language_50,"[0, 1]",881
language_51,"[1, 1]",881
language_52,"[1, 1]",881
language_53,"[1, 1]",881
language_54,"[1, 1]",881
language_55,"[1, 1]",881
language_56,"[1, 1]",881
language_57,"[1, 0]",881
language_58,"[1, 1]",881
language_59,"[1, 1]",881
language_60,"[1, 1]",881
language_61,"[1, 1]",881
language_62,"[1, 1]",881
language_63,"[1, 1]",881
language_64,"[1, 1]",881
language_65,"[0, 1]",881
language_66,"[1, 1]",881
language_67,"[1, 1]",881
language_69,"[1, 1]",881
language_70,"[1, 1]",881
language_71,"[1, 1]",881
language_72,"[1, 1]",881
language_73,"[1, 1]",881
language_74,"[0, 1]",881
language_75,"[1, 1]",881
language_76,"[1, 1]",881
language_77,"[1, 1]",881
language_78,"[1, 0]",881
language_79,"[1, 1]",881
language_80,"[1, 1]",881
language_81,"[1, 1]",881
language_82,"[1, 1]",881
language_83,"[1, 0]",881
language_84,"[1, 1]",881
language_85,"[1, 1]",881
language_86,"[1, 1]",881
language_87,"[1, 1]",881
language_88,"[1, 1]",881
language_89,"[1, 1]",881
language_90,"[1, 1]",881
language_91,"[1, 1]",881
language_92,"[1, 1]",881
language_93,"[0, 1]",881
language_94,"[1, 1]",881
language_95,"[1, 1]",881
language_96,"[1, 1]",881
language_97,"[1, 1]",881
language_98,"[0, 1]",881
language_99,"[1, 1]",881
language_100,"[0, 1]",881
language_101,"[1, 1]",881
language_102,"[1, 1]",881
language_103,"[1, 1]",881
language_104,"[1, 1]",881
language_105,"[0, 1]",881
language_106,"[1, 1]",881
language_107,"[1, 1]",881
language_108,"[1, 1]",881
language_109,"[1, 1]",881
language_110,"[1, 1]",881
language_111,"[1, 1]",881
language_112,"[1, 1]",881
language_113,"[1, 1]",881
language_114,"[1, 1]",881
language_115,"[1, 1]",881
language_116,"[1, 1]",881
language_117,"[1, 1]",881
language_118,"[1, 1]",881
language_119,"[1, 1]",881
language_120,"[1, 1]",881
language_121,"[1, 1]",881
language_122,"[1, 1]",881
language_123,"[1, 1]",881
language_124,"[1, 1]",881
language_125,"[1, 1]",881
language_126,"[1, 0]",881
language_127,"[1, 1]",881
language_128,"[1, 1]",881
language_129,"[1, 1]",881
language_130,"[1, 1]",881
language_131,"[1, 1]",881
language_132,"[1, 1]",881
language_133,"[1, 1]",881
language_134,"[1, 0]",881
language_135,"[1, 1]",881
language_137,"[1, 1]",881
language_138,"[1, 1]",881
language_139,"[1, 0]",881
language_142,"[1, 1]",881
language_143,"[1, 1]",881
language_144,"[1, 1]",881
language_146,"[1, 1]",881
language_148,"[1, 1]",881
language_149,"[1, 0]",881
language_150,"[1, 1]",881
language_151,"[1, 1]",881
language_152,"[1, 1]",881
language_154,"[1, 1]",881
language_155,"[0, 1]",881
language_156,"[1, 1]",881
language_157,"[1, 1]",881
language_158,"[1, 1]",881
language_159,"[1, 1]",881
language_160,"[1, 0]",881
language_161,"[1, 1]",881
language_162,"[1, 1]",881
language_163,"[1, 1]",881
language_164,"[1, 1]",881
language_165,"[1, 1]",881
language_166,"[1, 1]",881
language_167,"[1, 1]",881
language_168,"[1, 1]",881
language_169,"[1, 1]",881
language_171,"[1, 1]",881
language_172,"[1, 1]",881
language_174,"[1, 1]",881
language_175,"[1, 1]",881
language_176,"[1, 1]",881
language_177,"[1, 1]",881
language_178,"[1, 1]",881
language_179,"[0, 0]",881
language_180,"[1, 1]",881
language_181,"[1, 1]",881
language_182,"[1, 1]",881
language_184,"[1, 1]",881
language_185,"[1, 1]",881
language_186,"[1, 1]",881
language_187,"[1, 0]",881
language_188,"[0, 1]",881
language_189,"[1, 1]",881
language_190,"[1, 1]",881
language_191,"[1, 1]",881
language_192,"[1, 1]",881
language_193,"[1, 1]",881
language_194,"[1, 1]",881
language_196,"[1, 1]",881
language_198,"[1, 1]",881
language_199,"[1, 1]",881
language_200,"[0, 1]",881
language_201,"[1, 1]",881
language_202,"[1, 1]",881
language_203,"[1, 1]",881
language_204,"[1, 1]",881
language_205,"[1, 1]",881
language_206,"[1, 1]",881
language_207,"[1, 0]",881
language_208,"[1, 1]",881
language_209,"[1, 1]",881
language_210,"[1, 1]",881
language_211,"[1, 1]",881
language_212,"[1, 1]",881
language_213,"[1, 1]",881
language_214,"[0, 1]",881
language_215,"[1, 1]",881
language_216,"[1, 1]",881
language_217,"[1, 1]",881
language_218,"[1, 1]",881
language_219,"[1, 0]",881
language_220,"[0, 1]",881
language_221,"[1, 1]",881
language_222,"[0, 1]",881
language_223,"[1, 1]",881
language_225,"[1, 1]",881
language_226,"[0, 1]",881
language_227,"[1, 1]",881
language_228,"[1, 1]",881
language_229,"[1, 1]",881
language_230,"[1, 1]",881
language_233,"[1, 1]",881
language_234,"[1, 1]",881
language_235,"[1, 1]",881
language_236,"[1, 1]",881
language_237,"[0, 0]",881
language_238,"[1, 1]",881
language_239,"[1, 1]",881
language_240,"[1, 1]",881
language_241,"[1, 1]",881
language_242,"[1, 1]",881
language_243,"[1, 1]",881
language_244,"[0, 0]",881
language_245,"[1, 1]",881
language_246,"[1, 1]",881
language_248,"[1, 1]",881
language_249,"[1, 0]",881
language_250,"[1, 1]",881
language_251,"[1, 1]",881
language_252,"[1, 1]",881
language_253,"[1, 1]",881
language_254,"[1, 1]",881
language_255,"[1, 1]",881
language_256,"[1, 1]",881
language_257,"[1, 1]",881
language_258,"[1, 1]",881
language_259,"[1, 1]",881
language_260,"[0, 1]",881
language_261,"[1, 1]",881
language_262,"[1, 1]",881
language_263,"[1, 1]",881
language_264,"[1, 1]",881
language_265,"[1, 1]",881
language_266,"[1, 1]",881
language_267,"[1, 1]",881
language_268,"[1, 1]",881
language_269,"[1, 1]",881
language_270,"[1, 1]",881
language_271,"[1, 1]",881
language_272,"[0, 1]",881
language_273,"[1, 1]",881
language_274,"[0, 1]",881
language_275,"[1, 1]",881
language_276,"[1, 1]",881
language_277,"[1, 1]",881
language_278,"[1, 1]",881
language_279,"[1, 1]",881
language_280,"[1, 1]",881
language_281,"[1, 1]",881
language_282,"[1, 1]",881
language_284,"[1, 1]",881
language_285,"[1, 1]",881
language_287,"[1, 1]",881
language_288,"[1, 1]",881
language_289,"[1, 1]",881
language_291,"[1, 1]",881
language_292,"[1, 1]",881
language_293,"[0, 1]",881
language_294,"[1, 1]",881
language_295,"[1, 1]",881
language_296,"[1, 1]",881
language_297,"[1, 1]",881
language_299,"[1, 1]",881
language_300,"[1, 1]",881
language_301,"[1, 1]",881
language_302,"[1, 1]",881
language_303,"[1, 0]",881
language_305,"[1, 1]",881
language_306,"[1, 1]",881
language_307,"[1, 1]",881
language_308,"[0, 1]",881
language_309,"[1, 1]",881
language_310,"[1, 1]",881
language_311,"[1, 1]",881
language_312,"[0, 0]",881
language_313,"[1, 0]",881
language_314,"[1, 1]",881
language_315,"[1, 1]",881
language_316,"[1, 1]",881
language_317,"[1, 1]",881
language_319,"[1, 1]",881
language_320,"[1, 1]",881
language_322,"[1, 1]",881
language_323,"[1, 1]",881
language_324,"[1, 0]",881
language_325,"[0, 1]",881
language_327,"[1, 1]",881
language_328,"[0, 1]",881
language_329,"[0, 0]",881
