LANGUAGE,GENDER,SET
language_1,"[1, 1]",972
language_2,"[1, 1]",972
language_3,"[1, 0]",972
language_4,"[1, 1]",972
language_5,"[1, 1]",972
language_7,"[1, 1]",972
language_8,"[1, 1]",972
language_9,"[1, 1]",972
language_10,"[1, 1]",972
language_11,"[1, 1]",972
language_12,"[1, 1]",972
language_13,"[0, 1]",972
language_14,"[1, 1]",972
language_15,"[1, 1]",972
language_16,"[0, 1]",972
language_17,"[1, 1]",972
language_18,"[1, 1]",972
language_19,"[1, 1]",972
language_20,"[1, 1]",972
language_21,"[1, 1]",972
language_22,"[1, 0]",972
language_23,"[1, 0]",972
language_24,"[1, 1]",972
language_26,"[1, 1]",972
language_27,"[0, 1]",972
language_28,"[1, 1]",972
language_29,"[1, 1]",972
language_30,"[1, 1]",972
language_31,"[1, 1]",972
language_32,"[1, 1]",972
language_33,"[1, 1]",972
language_34,"[1, 1]",972
language_35,"[1, 1]",972
language_36,"[1, 1]",972
language_37,"[1, 1]",972
language_38,"[1, 1]",972
language_39,"[0, 1]",972
language_40,"[1, 1]",972
language_41,"[1, 0]",972
language_42,"[1, 1]",972
language_43,"[1, 1]",972
language_44,"[1, 0]",972
language_45,"[1, 1]",972
language_46,"[1, 1]",972
language_47,"[1, 1]",972
language_48,"[1, 1]",972
language_49,"[1, 1]",972
language_50,"[1, 1]",972
language_51,"[1, 1]",972
language_52,"[0, 1]",972
language_53,"[1, 1]",972
language_54,"[0, 1]",972
language_55,"[1, 1]",972
language_56,"[1, 1]",972
language_57,"[1, 1]",972
language_58,"[1, 1]",972
language_59,"[1, 1]",972
language_61,"[1, 1]",972
language_62,"[1, 1]",972
language_63,"[1, 1]",972
language_64,"[1, 1]",972
language_65,"[0, 1]",972
language_66,"[1, 1]",972
language_67,"[1, 1]",972
language_69,"[1, 1]",972
language_70,"[0, 1]",972
language_71,"[1, 1]",972
language_72,"[1, 1]",972
language_73,"[1, 1]",972
language_74,"[1, 1]",972
language_75,"[1, 0]",972
language_76,"[1, 1]",972
language_77,"[1, 1]",972
language_78,"[1, 1]",972
language_79,"[1, 1]",972
language_80,"[1, 1]",972
language_81,"[0, 1]",972
language_82,"[1, 1]",972
language_83,"[1, 1]",972
language_84,"[1, 1]",972
language_85,"[1, 1]",972
language_86,"[1, 1]",972
language_88,"[1, 1]",972
language_89,"[0, 1]",972
language_90,"[1, 1]",972
language_91,"[0, 1]",972
language_92,"[0, 1]",972
language_93,"[0, 1]",972
language_94,"[1, 1]",972
language_95,"[1, 1]",972
language_96,"[1, 1]",972
language_97,"[1, 0]",972
language_98,"[1, 1]",972
language_99,"[1, 1]",972
language_100,"[1, 1]",972
language_102,"[1, 1]",972
language_103,"[1, 1]",972
language_104,"[1, 1]",972
language_105,"[1, 1]",972
language_106,"[1, 1]",972
language_107,"[1, 1]",972
language_108,"[0, 1]",972
language_109,"[1, 1]",972
language_110,"[1, 1]",972
language_111,"[1, 1]",972
language_112,"[1, 1]",972
language_113,"[0, 1]",972
language_114,"[0, 1]",972
language_115,"[1, 1]",972
language_116,"[1, 1]",972
