LANGUAGE,GENDER,SET
language_1,"[1, 1]",923
language_2,"[1, 1]",923
language_3,"[1, 1]",923
language_4,"[0, 1]",923
language_5,"[1, 1]",923
language_6,"[1, 1]",923
language_7,"[1, 1]",923
language_9,"[1, 1]",923
language_10,"[0, 1]",923
language_11,"[1, 0]",923
language_12,"[1, 1]",923
language_13,"[1, 1]",923
language_14,"[1, 1]",923
language_15,"[1, 1]",923
language_16,"[0, 1]",923
language_17,"[1, 1]",923
language_18,"[1, 1]",923
language_19,"[1, 0]",923
language_20,"[1, 1]",923
language_21,"[1, 1]",923
language_24,"[0, 1]",923
language_25,"[1, 1]",923
language_26,"[0, 1]",923
language_27,"[1, 0]",923
language_28,"[1, 1]",923
language_29,"[1, 1]",923
language_30,"[1, 1]",923
language_31,"[1, 1]",923
language_32,"[1, 1]",923
language_33,"[1, 0]",923
language_34,"[1, 1]",923
language_35,"[1, 1]",923
language_36,"[1, 1]",923
language_37,"[1, 1]",923
language_38,"[0, 1]",923
language_39,"[1, 1]",923
language_40,"[1, 1]",923
language_41,"[1, 1]",923
language_42,"[1, 1]",923
language_43,"[1, 1]",923
language_44,"[1, 1]",923
language_45,"[0, 1]",923
language_46,"[1, 1]",923
language_47,"[1, 1]",923
language_48,"[1, 1]",923
language_49,"[1, 1]",923
language_50,"[1, 1]",923
language_51,"[1, 1]",923
language_52,"[1, 1]",923
language_53,"[1, 1]",923
language_54,"[1, 1]",923
language_55,"[1, 1]",923
language_56,"[0, 1]",923
language_57,"[1, 1]",923
language_58,"[1, 1]",923
language_59,"[1, 1]",923
language_60,"[1, 1]",923
language_61,"[1, 1]",923
language_62,"[0, 1]",923
language_63,"[1, 1]",923
language_64,"[1, 1]",923
language_65,"[1, 1]",923
language_66,"[1, 1]",923
language_67,"[0, 0]",923
language_68,"[1, 1]",923
language_69,"[1, 1]",923
language_70,"[1, 1]",923
language_71,"[0, 1]",923
language_72,"[1, 1]",923
language_73,"[1, 1]",923
language_75,"[1, 1]",923
language_76,"[0, 1]",923
language_77,"[1, 1]",923
language_78,"[1, 1]",923
language_79,"[1, 1]",923
language_80,"[1, 1]",923
language_81,"[1, 1]",923
language_82,"[1, 1]",923
language_83,"[1, 1]",923
language_84,"[1, 1]",923
language_85,"[1, 1]",923
language_86,"[1, 1]",923
language_87,"[1, 1]",923
language_88,"[1, 1]",923
language_89,"[1, 1]",923
language_90,"[1, 1]",923
language_91,"[1, 1]",923
language_92,"[1, 1]",923
language_93,"[1, 0]",923
language_94,"[1, 1]",923
language_95,"[1, 1]",923
language_97,"[1, 1]",923
language_98,"[0, 1]",923
language_99,"[1, 0]",923
language_100,"[1, 1]",923
language_101,"[1, 1]",923
language_102,"[0, 1]",923
language_104,"[1, 1]",923
language_105,"[1, 1]",923
language_106,"[1, 1]",923
language_107,"[1, 1]",923
language_108,"[1, 1]",923
language_109,"[1, 1]",923
language_110,"[1, 0]",923
language_111,"[1, 1]",923
language_112,"[1, 1]",923
language_113,"[1, 1]",923
language_114,"[1, 1]",923
language_115,"[1, 1]",923
language_116,"[1, 1]",923
language_117,"[1, 1]",923
language_118,"[1, 1]",923
language_119,"[1, 1]",923
language_120,"[1, 1]",923
language_121,"[1, 1]",923
language_122,"[0, 1]",923
language_123,"[1, 1]",923
language_124,"[1, 1]",923
language_125,"[1, 0]",923
language_126,"[1, 0]",923
language_127,"[1, 1]",923
language_128,"[1, 1]",923
language_129,"[1, 1]",923
language_130,"[1, 1]",923
language_131,"[1, 1]",923
language_132,"[1, 1]",923
language_133,"[1, 1]",923
language_134,"[1, 1]",923
language_135,"[1, 1]",923
language_136,"[1, 1]",923
language_137,"[1, 1]",923
language_138,"[0, 1]",923
language_139,"[1, 1]",923
language_140,"[1, 1]",923
language_141,"[1, 1]",923
language_142,"[0, 1]",923
language_143,"[1, 1]",923
language_144,"[1, 1]",923
language_145,"[0, 1]",923
language_146,"[1, 0]",923
language_147,"[1, 1]",923
language_148,"[1, 1]",923
language_149,"[1, 1]",923
language_150,"[1, 1]",923
language_151,"[1, 1]",923
language_152,"[1, 1]",923
language_153,"[1, 1]",923
language_154,"[1, 1]",923
language_155,"[1, 1]",923
language_156,"[1, 1]",923
language_157,"[1, 1]",923
language_158,"[1, 1]",923
language_159,"[1, 1]",923
language_160,"[1, 1]",923
language_161,"[1, 1]",923
language_162,"[1, 1]",923
language_163,"[1, 1]",923
language_164,"[1, 1]",923
language_165,"[1, 1]",923
language_166,"[1, 1]",923
language_167,"[1, 0]",923
language_168,"[1, 1]",923
language_170,"[1, 1]",923
language_171,"[1, 1]",923
language_172,"[1, 1]",923
language_173,"[1, 1]",923
language_174,"[1, 1]",923
language_175,"[1, 1]",923
language_176,"[1, 1]",923
language_177,"[1, 1]",923
language_178,"[1, 1]",923
language_181,"[1, 1]",923
language_182,"[1, 1]",923
language_183,"[1, 1]",923
language_184,"[0, 1]",923
language_185,"[0, 1]",923
language_186,"[1, 1]",923
language_187,"[1, 1]",923
language_189,"[1, 1]",923
language_190,"[1, 1]",923
language_191,"[1, 1]",923
language_193,"[1, 1]",923
language_194,"[1, 1]",923
language_195,"[1, 1]",923
language_196,"[1, 0]",923
language_198,"[1, 1]",923
language_199,"[0, 1]",923
language_202,"[1, 1]",923
language_203,"[1, 1]",923
language_204,"[1, 1]",923
language_205,"[1, 0]",923
language_207,"[0, 1]",923
language_208,"[1, 1]",923
language_209,"[1, 1]",923
language_210,"[1, 1]",923
language_211,"[1, 1]",923
language_212,"[1, 1]",923
language_213,"[0, 1]",923
language_214,"[1, 1]",923
language_215,"[1, 1]",923
language_216,"[1, 1]",923
language_217,"[1, 1]",923
language_218,"[1, 1]",923
language_219,"[1, 1]",923
language_220,"[1, 1]",923
language_221,"[1, 0]",923
language_222,"[1, 1]",923
language_223,"[1, 1]",923
language_224,"[0, 1]",923
language_225,"[1, 1]",923
language_226,"[1, 1]",923
language_227,"[1, 1]",923
language_228,"[1, 1]",923
language_229,"[1, 1]",923
language_230,"[1, 1]",923
language_231,"[1, 1]",923
language_233,"[1, 0]",923
language_234,"[1, 1]",923
language_235,"[1, 1]",923
language_236,"[1, 1]",923
language_237,"[1, 1]",923
language_238,"[1, 1]",923
language_239,"[1, 1]",923
language_240,"[1, 1]",923
language_241,"[1, 1]",923
language_242,"[1, 1]",923
language_243,"[1, 1]",923
language_244,"[1, 1]",923
language_246,"[0, 1]",923
language_247,"[0, 1]",923
language_248,"[1, 1]",923
language_251,"[0, 1]",923
language_252,"[1, 1]",923
language_253,"[1, 1]",923
language_254,"[1, 1]",923
language_255,"[1, 1]",923
language_256,"[1, 1]",923
language_257,"[1, 1]",923
language_258,"[1, 1]",923
language_259,"[1, 1]",923
language_260,"[1, 1]",923
language_261,"[1, 1]",923
language_262,"[1, 1]",923
language_263,"[1, 1]",923
language_264,"[1, 1]",923
language_265,"[1, 1]",923
language_266,"[1, 1]",923
language_267,"[1, 1]",923
language_268,"[1, 0]",923
language_269,"[1, 1]",923
language_270,"[1, 1]",923
language_271,"[1, 1]",923
language_272,"[1, 1]",923
language_273,"[1, 1]",923
language_274,"[0, 1]",923
language_275,"[1, 1]",923
language_276,"[1, 1]",923
language_277,"[1, 1]",923
language_278,"[1, 1]",923
