LANGUAGE,GENDER,SET
language_1,"[1, 1]",708
language_3,"[1, 1]",708
language_4,"[1, 1]",708
language_7,"[1, 1]",708
language_8,"[1, 1]",708
language_9,"[1, 1]",708
language_10,"[1, 1]",708
language_11,"[1, 1]",708
language_13,"[1, 1]",708
language_14,"[1, 1]",708
language_15,"[1, 1]",708
language_16,"[1, 1]",708
language_17,"[1, 1]",708
language_18,"[1, 0]",708
language_19,"[1, 1]",708
language_23,"[1, 1]",708
language_24,"[0, 1]",708
language_25,"[1, 1]",708
language_26,"[1, 1]",708
language_27,"[1, 1]",708
language_28,"[1, 1]",708
language_29,"[1, 1]",708
language_30,"[1, 1]",708
language_31,"[1, 1]",708
language_32,"[1, 1]",708
language_33,"[1, 1]",708
language_34,"[1, 1]",708
language_35,"[1, 1]",708
language_36,"[1, 1]",708
language_37,"[1, 1]",708
language_38,"[1, 1]",708
language_41,"[1, 1]",708
language_42,"[1, 1]",708
language_43,"[1, 1]",708
language_44,"[1, 1]",708
language_45,"[1, 1]",708
language_46,"[1, 1]",708
language_47,"[0, 1]",708
language_48,"[1, 1]",708
language_49,"[1, 1]",708
language_50,"[1, 1]",708
language_51,"[1, 1]",708
language_52,"[1, 0]",708
language_53,"[1, 1]",708
language_54,"[1, 1]",708
language_55,"[1, 0]",708
language_56,"[1, 1]",708
language_57,"[1, 1]",708
language_58,"[1, 1]",708
language_59,"[1, 1]",708
language_60,"[1, 1]",708
language_61,"[0, 1]",708
language_62,"[1, 1]",708
language_63,"[1, 1]",708
language_64,"[0, 1]",708
language_65,"[1, 1]",708
language_68,"[1, 1]",708
language_69,"[1, 1]",708
language_70,"[0, 1]",708
language_71,"[1, 1]",708
language_72,"[0, 1]",708
language_73,"[1, 1]",708
language_74,"[1, 1]",708
language_75,"[0, 1]",708
language_76,"[1, 1]",708
language_77,"[1, 1]",708
language_78,"[1, 1]",708
language_79,"[1, 0]",708
language_80,"[1, 1]",708
language_81,"[1, 1]",708
language_83,"[1, 1]",708
language_86,"[1, 1]",708
language_87,"[1, 1]",708
language_88,"[1, 1]",708
language_89,"[1, 1]",708
language_90,"[1, 1]",708
language_92,"[1, 1]",708
language_93,"[1, 1]",708
language_94,"[1, 1]",708
language_95,"[1, 1]",708
language_96,"[1, 1]",708
language_97,"[1, 1]",708
language_98,"[1, 1]",708
language_99,"[1, 1]",708
language_100,"[1, 1]",708
language_101,"[1, 1]",708
language_102,"[1, 1]",708
language_103,"[1, 1]",708
language_104,"[1, 1]",708
language_105,"[1, 1]",708
language_106,"[1, 1]",708
language_107,"[0, 1]",708
language_108,"[1, 1]",708
language_109,"[1, 0]",708
language_110,"[1, 1]",708
language_111,"[1, 1]",708
language_112,"[0, 0]",708
language_113,"[1, 1]",708
language_114,"[1, 1]",708
language_115,"[0, 0]",708
language_116,"[0, 1]",708
language_117,"[1, 1]",708
language_118,"[1, 1]",708
language_119,"[1, 1]",708
language_120,"[1, 1]",708
language_121,"[1, 1]",708
language_122,"[0, 1]",708
language_124,"[1, 1]",708
language_125,"[1, 1]",708
language_126,"[0, 1]",708
language_127,"[1, 1]",708
language_128,"[1, 1]",708
language_129,"[0, 1]",708
language_130,"[1, 1]",708
language_131,"[1, 1]",708
language_132,"[1, 1]",708
language_133,"[1, 1]",708
language_134,"[1, 1]",708
language_135,"[1, 0]",708
language_136,"[1, 1]",708
language_137,"[1, 1]",708
language_138,"[1, 1]",708
language_139,"[1, 1]",708
language_140,"[1, 1]",708
language_141,"[1, 1]",708
language_143,"[0, 1]",708
language_144,"[1, 1]",708
language_145,"[1, 1]",708
language_146,"[1, 1]",708
language_147,"[1, 1]",708
language_148,"[1, 1]",708
language_149,"[1, 1]",708
language_150,"[1, 0]",708
language_151,"[1, 0]",708
language_152,"[1, 1]",708
language_153,"[1, 1]",708
language_155,"[1, 0]",708
language_156,"[1, 1]",708
language_157,"[1, 1]",708
language_158,"[1, 1]",708
language_159,"[1, 1]",708
language_160,"[1, 1]",708
language_161,"[1, 1]",708
language_162,"[1, 0]",708
language_164,"[1, 1]",708
language_165,"[1, 1]",708
language_166,"[1, 1]",708
language_167,"[1, 0]",708
language_168,"[1, 1]",708
language_169,"[1, 0]",708
language_170,"[1, 1]",708
language_171,"[1, 1]",708
language_172,"[1, 1]",708
language_173,"[1, 1]",708
language_174,"[0, 1]",708
language_175,"[1, 1]",708
language_176,"[1, 1]",708
language_177,"[1, 1]",708
language_178,"[1, 1]",708
language_179,"[0, 1]",708
language_181,"[1, 1]",708
language_182,"[1, 1]",708
language_183,"[1, 1]",708
language_184,"[1, 0]",708
language_185,"[1, 1]",708
language_186,"[1, 1]",708
language_187,"[1, 1]",708
language_188,"[1, 1]",708
language_189,"[1, 0]",708
language_190,"[1, 1]",708
language_192,"[1, 0]",708
language_193,"[1, 1]",708
language_195,"[1, 1]",708
language_196,"[1, 1]",708
language_197,"[1, 1]",708
language_198,"[1, 1]",708
language_199,"[1, 1]",708
language_200,"[1, 1]",708
language_201,"[1, 1]",708
language_202,"[1, 1]",708
language_203,"[1, 0]",708
language_204,"[1, 1]",708
language_206,"[1, 1]",708
language_207,"[1, 1]",708
language_208,"[1, 1]",708
language_209,"[1, 1]",708
language_210,"[1, 1]",708
language_211,"[1, 1]",708
language_212,"[1, 1]",708
language_213,"[1, 1]",708
language_214,"[1, 1]",708
language_215,"[1, 1]",708
language_216,"[1, 1]",708
language_217,"[1, 1]",708
language_218,"[1, 1]",708
language_219,"[1, 1]",708
language_220,"[1, 1]",708
language_221,"[1, 1]",708
language_222,"[1, 1]",708
language_225,"[0, 1]",708
language_226,"[1, 1]",708
language_227,"[1, 0]",708
language_228,"[1, 1]",708
language_229,"[1, 1]",708
language_230,"[1, 1]",708
language_231,"[1, 1]",708
language_232,"[1, 1]",708
language_233,"[1, 1]",708
language_234,"[1, 1]",708
language_235,"[1, 1]",708
language_236,"[1, 1]",708
language_237,"[1, 1]",708
language_238,"[0, 0]",708
language_239,"[1, 1]",708
language_240,"[1, 1]",708
language_241,"[1, 1]",708
language_242,"[1, 1]",708
language_243,"[1, 1]",708
language_244,"[1, 1]",708
language_245,"[0, 1]",708
language_246,"[1, 1]",708
language_247,"[1, 1]",708
language_248,"[1, 0]",708
language_249,"[1, 1]",708
language_250,"[1, 1]",708
language_251,"[1, 1]",708
language_252,"[1, 1]",708
language_253,"[1, 1]",708
language_254,"[1, 1]",708
language_255,"[1, 1]",708
language_257,"[1, 1]",708
language_258,"[0, 1]",708
language_259,"[0, 1]",708
language_262,"[1, 1]",708
language_263,"[1, 1]",708
language_264,"[1, 1]",708
language_265,"[1, 0]",708
language_266,"[1, 1]",708
language_267,"[0, 1]",708
language_268,"[0, 1]",708
language_269,"[1, 1]",708
language_270,"[1, 1]",708
language_271,"[1, 1]",708
language_272,"[1, 1]",708
language_273,"[1, 1]",708
language_274,"[1, 1]",708
language_275,"[1, 1]",708
language_276,"[1, 1]",708
language_278,"[1, 1]",708
language_279,"[1, 1]",708
language_281,"[1, 1]",708
language_283,"[1, 1]",708
language_284,"[1, 1]",708
language_285,"[1, 1]",708
language_286,"[1, 1]",708
language_287,"[1, 1]",708
language_288,"[1, 1]",708
language_289,"[1, 1]",708
language_290,"[1, 1]",708
language_291,"[1, 1]",708
language_292,"[1, 1]",708
language_293,"[1, 1]",708
language_294,"[1, 1]",708
language_296,"[1, 1]",708
language_297,"[1, 1]",708
language_298,"[1, 1]",708
language_299,"[1, 1]",708
language_300,"[1, 1]",708
language_301,"[1, 1]",708
language_302,"[1, 1]",708
language_303,"[1, 1]",708
language_304,"[1, 1]",708
language_305,"[1, 1]",708
language_307,"[1, 1]",708
language_308,"[1, 1]",708
language_309,"[1, 1]",708
language_310,"[1, 1]",708
language_311,"[1, 1]",708
language_312,"[1, 1]",708
language_313,"[1, 1]",708
language_314,"[1, 1]",708
language_315,"[1, 1]",708
language_316,"[1, 1]",708
language_317,"[1, 1]",708
language_318,"[1, 1]",708
language_319,"[1, 1]",708
language_320,"[1, 1]",708
language_321,"[1, 1]",708
language_322,"[1, 1]",708
language_323,"[1, 1]",708
language_324,"[1, 1]",708
language_325,"[1, 1]",708
language_326,"[1, 1]",708
language_327,"[1, 0]",708
language_328,"[1, 1]",708
language_330,"[1, 1]",708
language_331,"[1, 1]",708
language_332,"[1, 1]",708
language_333,"[1, 1]",708
language_334,"[1, 1]",708
language_335,"[1, 1]",708
language_336,"[1, 1]",708
language_337,"[1, 1]",708
language_338,"[1, 1]",708
language_339,"[1, 1]",708
language_340,"[1, 0]",708
language_342,"[1, 1]",708
language_343,"[1, 0]",708
language_344,"[1, 1]",708
language_345,"[1, 1]",708
language_346,"[1, 1]",708
language_347,"[1, 1]",708
language_348,"[1, 0]",708
language_349,"[0, 0]",708
language_350,"[1, 1]",708
language_351,"[1, 1]",708
language_352,"[1, 1]",708
language_353,"[1, 1]",708
language_354,"[1, 1]",708
language_355,"[1, 1]",708
language_356,"[1, 1]",708
language_357,"[1, 0]",708
language_358,"[1, 1]",708
language_359,"[1, 1]",708
language_360,"[1, 1]",708
language_361,"[1, 1]",708
language_362,"[1, 1]",708
language_364,"[1, 1]",708
language_365,"[1, 1]",708
language_366,"[1, 1]",708
language_367,"[1, 1]",708
language_368,"[1, 1]",708
language_369,"[1, 1]",708
language_370,"[1, 1]",708
language_372,"[1, 1]",708
language_373,"[1, 1]",708
language_374,"[1, 1]",708
language_375,"[1, 1]",708
language_376,"[1, 1]",708
language_377,"[0, 1]",708
language_378,"[1, 1]",708
language_379,"[1, 1]",708
language_380,"[1, 1]",708
language_381,"[1, 1]",708
language_382,"[1, 1]",708
language_383,"[1, 0]",708
language_384,"[1, 1]",708
language_385,"[1, 1]",708
language_386,"[0, 1]",708
language_387,"[1, 1]",708
language_388,"[1, 1]",708
language_389,"[1, 1]",708
language_391,"[1, 1]",708
language_392,"[1, 1]",708
language_393,"[1, 1]",708
language_394,"[1, 1]",708
language_395,"[1, 1]",708
language_396,"[1, 1]",708
language_397,"[1, 1]",708
language_398,"[0, 1]",708
language_399,"[1, 1]",708
language_400,"[1, 1]",708
language_401,"[1, 1]",708
language_402,"[1, 1]",708
language_403,"[1, 0]",708
language_404,"[1, 1]",708
language_406,"[1, 1]",708
language_407,"[1, 1]",708
language_408,"[1, 1]",708
language_409,"[1, 1]",708
language_410,"[1, 1]",708
language_411,"[1, 1]",708
language_412,"[1, 1]",708
language_414,"[1, 1]",708
language_415,"[1, 1]",708
language_417,"[1, 0]",708
language_418,"[1, 1]",708
language_419,"[1, 1]",708
language_420,"[1, 1]",708
language_421,"[1, 1]",708
language_422,"[1, 1]",708
language_423,"[1, 1]",708
language_424,"[1, 1]",708
language_425,"[1, 1]",708
language_426,"[1, 1]",708
language_427,"[1, 1]",708
language_428,"[1, 1]",708
language_429,"[1, 1]",708
language_430,"[1, 1]",708
language_431,"[1, 1]",708
language_432,"[1, 1]",708
language_434,"[1, 1]",708
language_435,"[1, 1]",708
language_436,"[1, 1]",708
language_437,"[1, 1]",708
language_438,"[1, 1]",708
language_439,"[1, 1]",708
language_440,"[1, 1]",708
language_441,"[1, 1]",708
language_442,"[1, 1]",708
language_443,"[1, 1]",708
language_444,"[1, 1]",708
language_445,"[1, 1]",708
language_446,"[1, 1]",708
language_447,"[1, 1]",708
language_448,"[1, 1]",708
language_449,"[1, 1]",708
language_450,"[1, 1]",708
language_451,"[1, 1]",708
language_452,"[1, 1]",708
language_453,"[1, 1]",708
language_454,"[0, 1]",708
language_455,"[1, 1]",708
language_456,"[1, 1]",708
language_457,"[1, 1]",708
language_458,"[1, 1]",708
language_459,"[1, 1]",708
language_460,"[1, 1]",708
language_461,"[1, 1]",708
language_462,"[1, 1]",708
language_463,"[1, 1]",708
language_464,"[1, 1]",708
language_465,"[1, 1]",708
language_466,"[1, 1]",708
language_467,"[1, 1]",708
language_468,"[1, 0]",708
language_469,"[1, 1]",708
language_470,"[1, 1]",708
language_471,"[1, 1]",708
language_472,"[0, 1]",708
language_473,"[0, 1]",708
language_474,"[1, 1]",708
language_475,"[0, 1]",708
language_476,"[1, 1]",708
language_477,"[1, 1]",708
language_479,"[1, 1]",708
language_480,"[1, 1]",708
language_481,"[1, 1]",708
language_482,"[1, 1]",708
language_483,"[1, 1]",708
language_484,"[1, 1]",708
language_485,"[0, 1]",708
language_487,"[1, 1]",708
language_488,"[1, 1]",708
language_489,"[1, 1]",708
language_490,"[0, 1]",708
language_491,"[1, 1]",708
language_492,"[1, 1]",708
language_494,"[1, 1]",708
language_495,"[1, 1]",708
language_497,"[1, 1]",708
language_498,"[1, 1]",708
language_499,"[1, 1]",708
language_500,"[0, 1]",708
language_501,"[1, 1]",708
language_502,"[1, 1]",708
language_503,"[1, 1]",708
language_504,"[1, 1]",708
language_505,"[1, 1]",708
language_506,"[0, 1]",708
language_507,"[1, 1]",708
language_508,"[0, 1]",708
language_509,"[1, 1]",708
language_510,"[1, 1]",708
language_511,"[1, 1]",708
language_512,"[1, 1]",708
language_513,"[1, 1]",708
language_514,"[1, 1]",708
language_515,"[1, 1]",708
language_516,"[1, 1]",708
language_517,"[1, 1]",708
language_518,"[1, 1]",708
language_519,"[1, 1]",708
language_520,"[1, 1]",708
language_521,"[1, 1]",708
language_522,"[1, 1]",708
language_523,"[1, 1]",708
language_524,"[1, 1]",708
language_525,"[1, 1]",708
language_526,"[1, 1]",708
language_527,"[1, 1]",708
language_528,"[1, 1]",708
language_529,"[0, 1]",708
language_530,"[1, 1]",708
language_531,"[1, 1]",708
language_532,"[1, 1]",708
language_533,"[1, 1]",708
language_534,"[1, 1]",708
language_535,"[1, 1]",708
language_536,"[1, 1]",708
language_537,"[1, 1]",708
language_538,"[1, 1]",708
language_539,"[1, 1]",708
language_540,"[0, 1]",708
language_541,"[1, 0]",708
language_542,"[1, 1]",708
language_543,"[1, 1]",708
language_544,"[1, 1]",708
language_545,"[0, 1]",708
language_546,"[1, 1]",708
language_547,"[0, 1]",708
language_549,"[1, 1]",708
language_551,"[1, 1]",708
language_552,"[1, 1]",708
language_553,"[1, 1]",708
language_554,"[1, 1]",708
language_555,"[1, 1]",708
language_556,"[1, 1]",708
language_557,"[1, 1]",708
language_558,"[0, 1]",708
language_559,"[1, 1]",708
language_560,"[1, 1]",708
language_561,"[1, 1]",708
language_562,"[1, 1]",708
language_564,"[1, 1]",708
language_565,"[1, 1]",708
language_566,"[1, 1]",708
language_567,"[1, 1]",708
language_568,"[1, 1]",708
language_569,"[1, 1]",708
language_570,"[1, 1]",708
language_571,"[0, 1]",708
language_572,"[1, 1]",708
language_573,"[1, 0]",708
language_574,"[1, 1]",708
language_576,"[1, 0]",708
language_577,"[1, 1]",708
language_578,"[1, 1]",708
language_579,"[1, 1]",708
language_580,"[1, 1]",708
language_581,"[1, 1]",708
language_582,"[1, 1]",708
language_583,"[1, 1]",708
language_585,"[1, 1]",708
language_586,"[1, 1]",708
language_587,"[0, 1]",708
language_588,"[1, 1]",708
language_589,"[1, 1]",708
language_590,"[0, 1]",708
language_591,"[1, 1]",708
language_592,"[1, 1]",708
language_593,"[1, 1]",708
language_595,"[1, 1]",708
language_596,"[1, 0]",708
language_597,"[1, 1]",708
language_598,"[1, 1]",708
language_599,"[1, 1]",708
language_600,"[1, 1]",708
language_601,"[1, 1]",708
language_602,"[1, 1]",708
language_603,"[1, 1]",708
language_604,"[1, 1]",708
language_605,"[1, 1]",708
language_606,"[1, 1]",708
language_607,"[1, 1]",708
language_610,"[1, 1]",708
language_611,"[1, 1]",708
language_613,"[1, 1]",708
language_614,"[1, 1]",708
language_616,"[1, 1]",708
language_617,"[1, 1]",708
language_618,"[1, 1]",708
language_619,"[1, 1]",708
language_620,"[1, 1]",708
language_621,"[1, 1]",708
language_622,"[1, 1]",708
language_623,"[1, 0]",708
language_624,"[1, 1]",708
language_625,"[0, 1]",708
language_626,"[1, 1]",708
language_627,"[1, 1]",708
language_628,"[1, 1]",708
language_629,"[0, 1]",708
language_630,"[1, 1]",708
language_631,"[1, 1]",708
language_632,"[1, 0]",708
language_633,"[1, 1]",708
language_634,"[1, 1]",708
language_635,"[1, 1]",708
language_636,"[1, 1]",708
language_637,"[0, 1]",708
language_638,"[1, 1]",708
language_639,"[1, 1]",708
language_640,"[1, 1]",708
