LANGUAGE,GENDER,SET
language_1,"[1, 1]",806
language_2,"[1, 1]",806
language_3,"[1, 1]",806
language_4,"[1, 1]",806
language_5,"[1, 1]",806
language_6,"[1, 1]",806
language_7,"[1, 1]",806
language_8,"[1, 1]",806
language_9,"[1, 1]",806
language_10,"[1, 1]",806
language_11,"[1, 1]",806
language_12,"[0, 1]",806
language_13,"[1, 1]",806
language_15,"[1, 1]",806
language_16,"[1, 1]",806
language_17,"[1, 1]",806
language_18,"[1, 1]",806
language_19,"[1, 1]",806
language_20,"[1, 0]",806
language_21,"[0, 1]",806
language_22,"[1, 1]",806
language_23,"[1, 1]",806
language_24,"[0, 1]",806
language_25,"[1, 1]",806
language_26,"[1, 1]",806
language_27,"[0, 1]",806
language_28,"[1, 1]",806
language_29,"[0, 1]",806
language_30,"[1, 0]",806
language_31,"[1, 1]",806
language_32,"[1, 1]",806
language_34,"[1, 1]",806
language_35,"[1, 1]",806
language_36,"[1, 1]",806
language_39,"[1, 1]",806
language_40,"[1, 1]",806
language_41,"[1, 0]",806
language_42,"[1, 1]",806
language_43,"[1, 1]",806
language_44,"[1, 1]",806
language_45,"[1, 1]",806
language_47,"[1, 1]",806
language_49,"[1, 1]",806
language_50,"[1, 1]",806
language_51,"[1, 1]",806
language_52,"[0, 1]",806
language_53,"[1, 1]",806
language_54,"[1, 1]",806
language_55,"[0, 1]",806
language_56,"[1, 1]",806
language_57,"[1, 1]",806
language_58,"[0, 1]",806
language_59,"[1, 1]",806
language_60,"[1, 1]",806
language_61,"[1, 1]",806
language_62,"[1, 1]",806
language_64,"[1, 1]",806
language_65,"[1, 1]",806
language_66,"[1, 1]",806
language_67,"[1, 1]",806
language_68,"[1, 1]",806
language_69,"[1, 1]",806
language_70,"[1, 1]",806
language_71,"[1, 1]",806
language_72,"[1, 1]",806
language_74,"[1, 1]",806
language_75,"[1, 1]",806
language_76,"[1, 1]",806
language_77,"[1, 1]",806
language_78,"[1, 1]",806
language_79,"[1, 1]",806
language_80,"[1, 1]",806
language_81,"[1, 1]",806
language_82,"[1, 0]",806
language_83,"[1, 1]",806
language_84,"[1, 1]",806
language_86,"[1, 1]",806
language_87,"[1, 1]",806
language_88,"[1, 0]",806
language_89,"[1, 1]",806
language_90,"[0, 1]",806
language_91,"[1, 1]",806
language_93,"[1, 1]",806
language_94,"[1, 1]",806
language_96,"[1, 0]",806
language_97,"[1, 1]",806
language_98,"[1, 1]",806
language_99,"[1, 1]",806
language_100,"[1, 0]",806
language_101,"[0, 1]",806
language_102,"[1, 1]",806
language_103,"[1, 1]",806
language_104,"[1, 1]",806
language_105,"[1, 1]",806
language_106,"[1, 1]",806
language_107,"[1, 1]",806
language_108,"[1, 1]",806
language_110,"[1, 1]",806
language_111,"[1, 1]",806
language_112,"[0, 1]",806
language_113,"[1, 1]",806
language_114,"[1, 1]",806
language_115,"[1, 1]",806
language_116,"[1, 1]",806
language_117,"[1, 1]",806
language_118,"[1, 1]",806
language_119,"[1, 1]",806
language_120,"[1, 1]",806
language_121,"[1, 1]",806
language_122,"[1, 1]",806
