LANGUAGE,GENDER,SET
language_2,"[1, 1]",247
language_3,"[1, 1]",247
language_4,"[1, 1]",247
language_5,"[1, 1]",247
language_6,"[1, 1]",247
language_7,"[1, 1]",247
language_8,"[1, 1]",247
language_9,"[1, 1]",247
language_10,"[1, 1]",247
language_11,"[0, 0]",247
language_12,"[1, 1]",247
language_13,"[1, 1]",247
language_14,"[1, 1]",247
language_16,"[1, 1]",247
language_17,"[1, 0]",247
language_18,"[1, 1]",247
language_19,"[1, 1]",247
language_22,"[1, 1]",247
language_23,"[0, 1]",247
language_24,"[1, 0]",247
language_25,"[1, 1]",247
language_26,"[1, 0]",247
language_27,"[0, 1]",247
language_28,"[1, 1]",247
language_29,"[0, 1]",247
language_30,"[0, 1]",247
language_31,"[0, 1]",247
language_32,"[1, 1]",247
language_33,"[1, 1]",247
language_34,"[1, 1]",247
language_35,"[1, 1]",247
language_36,"[1, 1]",247
language_37,"[1, 1]",247
language_38,"[1, 1]",247
language_40,"[1, 1]",247
language_41,"[1, 1]",247
language_42,"[1, 1]",247
language_44,"[1, 1]",247
language_46,"[1, 1]",247
language_47,"[1, 1]",247
language_48,"[1, 1]",247
language_49,"[1, 1]",247
language_50,"[1, 0]",247
language_51,"[1, 1]",247
language_52,"[1, 1]",247
language_53,"[1, 1]",247
language_54,"[1, 1]",247
language_55,"[1, 1]",247
language_56,"[1, 1]",247
language_57,"[1, 1]",247
language_58,"[1, 1]",247
language_59,"[1, 1]",247
language_61,"[1, 1]",247
language_63,"[1, 1]",247
language_64,"[1, 1]",247
language_68,"[1, 1]",247
language_70,"[1, 1]",247
language_71,"[1, 1]",247
language_72,"[1, 1]",247
language_73,"[1, 1]",247
language_74,"[1, 1]",247
language_75,"[1, 1]",247
language_76,"[0, 1]",247
language_77,"[1, 1]",247
language_78,"[1, 1]",247
language_79,"[1, 1]",247
language_80,"[1, 1]",247
language_81,"[1, 1]",247
language_82,"[1, 1]",247
language_83,"[0, 1]",247
language_84,"[1, 1]",247
language_87,"[1, 1]",247
language_88,"[1, 1]",247
language_89,"[1, 1]",247
language_90,"[1, 1]",247
language_91,"[1, 0]",247
language_92,"[1, 1]",247
language_94,"[1, 1]",247
language_95,"[1, 0]",247
language_96,"[1, 1]",247
language_97,"[1, 1]",247
language_98,"[1, 1]",247
language_99,"[1, 1]",247
language_101,"[0, 1]",247
language_102,"[1, 1]",247
language_103,"[1, 1]",247
language_104,"[1, 1]",247
language_106,"[1, 1]",247
language_107,"[1, 1]",247
language_108,"[1, 1]",247
language_110,"[1, 1]",247
language_111,"[0, 1]",247
language_112,"[0, 1]",247
language_113,"[1, 1]",247
language_114,"[1, 0]",247
language_115,"[1, 1]",247
language_116,"[1, 1]",247
language_117,"[1, 1]",247
language_118,"[1, 1]",247
language_119,"[1, 1]",247
language_120,"[0, 1]",247
language_121,"[1, 1]",247
language_123,"[1, 1]",247
language_124,"[1, 1]",247
language_125,"[1, 1]",247
language_126,"[0, 1]",247
language_127,"[1, 1]",247
language_128,"[1, 1]",247
language_129,"[1, 1]",247
language_130,"[1, 1]",247
language_131,"[1, 1]",247
language_132,"[1, 1]",247
language_133,"[1, 1]",247
language_134,"[1, 1]",247
language_135,"[1, 1]",247
language_136,"[1, 1]",247
language_137,"[1, 1]",247
language_138,"[1, 1]",247
language_139,"[1, 0]",247
language_140,"[1, 1]",247
language_141,"[1, 1]",247
language_142,"[1, 1]",247
language_143,"[1, 1]",247
language_144,"[0, 1]",247
language_145,"[0, 1]",247
language_146,"[1, 1]",247
language_147,"[1, 1]",247
language_148,"[1, 1]",247
language_149,"[1, 1]",247
language_150,"[1, 0]",247
language_151,"[0, 1]",247
language_152,"[1, 1]",247
language_153,"[1, 1]",247
language_154,"[1, 1]",247
language_155,"[1, 1]",247
language_156,"[0, 1]",247
language_157,"[0, 1]",247
language_158,"[0, 1]",247
language_160,"[1, 1]",247
language_162,"[1, 1]",247
language_163,"[1, 1]",247
language_164,"[0, 1]",247
language_165,"[1, 1]",247
language_166,"[1, 1]",247
language_167,"[1, 1]",247
language_168,"[1, 1]",247
language_169,"[1, 1]",247
language_170,"[0, 1]",247
language_171,"[1, 1]",247
language_172,"[1, 0]",247
language_173,"[1, 1]",247
language_174,"[1, 1]",247
language_175,"[0, 1]",247
language_176,"[1, 1]",247
language_177,"[1, 1]",247
language_179,"[1, 1]",247
language_180,"[1, 1]",247
language_181,"[1, 1]",247
language_182,"[1, 1]",247
language_183,"[1, 1]",247
language_184,"[1, 1]",247
language_185,"[1, 1]",247
language_186,"[1, 1]",247
language_187,"[1, 1]",247
language_188,"[1, 1]",247
language_189,"[1, 1]",247
language_190,"[1, 1]",247
language_191,"[1, 1]",247
language_192,"[1, 0]",247
language_193,"[1, 1]",247
language_194,"[1, 1]",247
language_195,"[1, 1]",247
language_196,"[1, 1]",247
language_197,"[1, 1]",247
language_198,"[1, 1]",247
language_200,"[1, 1]",247
language_201,"[1, 1]",247
language_202,"[1, 0]",247
language_203,"[1, 0]",247
language_204,"[1, 1]",247
language_205,"[1, 1]",247
language_206,"[1, 1]",247
language_207,"[1, 1]",247
language_208,"[1, 1]",247
language_209,"[1, 1]",247
language_210,"[1, 1]",247
language_211,"[1, 1]",247
language_212,"[0, 1]",247
language_213,"[1, 1]",247
language_215,"[1, 1]",247
language_216,"[1, 1]",247
language_217,"[1, 1]",247
language_218,"[1, 1]",247
language_219,"[1, 1]",247
language_220,"[1, 1]",247
language_221,"[1, 1]",247
language_222,"[1, 1]",247
language_223,"[1, 1]",247
language_224,"[1, 1]",247
language_225,"[1, 1]",247
language_227,"[1, 1]",247
language_228,"[1, 1]",247
language_229,"[1, 1]",247
language_231,"[1, 1]",247
language_232,"[1, 0]",247
language_233,"[0, 1]",247
language_234,"[1, 1]",247
language_235,"[1, 1]",247
language_236,"[0, 0]",247
language_237,"[1, 1]",247
