LANGUAGE,GENDER,SET
language_2,"[1, 0]",706
language_3,"[1, 1]",706
language_4,"[1, 1]",706
language_5,"[1, 1]",706
language_6,"[0, 1]",706
language_8,"[1, 0]",706
language_9,"[1, 1]",706
language_10,"[0, 1]",706
language_11,"[1, 1]",706
language_12,"[1, 0]",706
language_13,"[1, 1]",706
language_14,"[1, 1]",706
language_15,"[0, 1]",706
language_16,"[1, 1]",706
language_17,"[1, 1]",706
language_18,"[1, 1]",706
language_19,"[1, 1]",706
language_20,"[1, 1]",706
language_21,"[1, 1]",706
language_22,"[1, 1]",706
language_23,"[1, 1]",706
language_24,"[1, 1]",706
language_26,"[1, 1]",706
language_28,"[1, 1]",706
language_29,"[0, 1]",706
language_30,"[1, 1]",706
language_31,"[1, 0]",706
language_32,"[1, 0]",706
language_33,"[1, 1]",706
language_34,"[1, 1]",706
language_35,"[1, 1]",706
language_36,"[1, 1]",706
language_37,"[1, 1]",706
language_38,"[1, 0]",706
language_39,"[0, 1]",706
language_40,"[1, 1]",706
language_41,"[1, 1]",706
language_42,"[1, 1]",706
language_43,"[1, 0]",706
language_44,"[1, 1]",706
language_45,"[1, 1]",706
language_46,"[1, 1]",706
language_48,"[1, 0]",706
language_49,"[0, 1]",706
language_50,"[1, 1]",706
language_51,"[1, 1]",706
language_52,"[1, 1]",706
language_53,"[1, 1]",706
language_55,"[1, 1]",706
language_57,"[1, 1]",706
language_59,"[0, 1]",706
language_60,"[0, 1]",706
language_61,"[1, 1]",706
language_62,"[1, 1]",706
language_63,"[1, 1]",706
language_64,"[1, 1]",706
language_65,"[1, 1]",706
language_66,"[1, 1]",706
language_67,"[1, 1]",706
language_68,"[1, 1]",706
language_70,"[1, 1]",706
language_71,"[1, 1]",706
language_72,"[0, 1]",706
language_73,"[1, 1]",706
language_74,"[1, 1]",706
language_75,"[1, 1]",706
language_76,"[1, 1]",706
language_77,"[1, 1]",706
language_78,"[1, 1]",706
language_79,"[1, 1]",706
language_80,"[1, 1]",706
language_81,"[1, 1]",706
language_82,"[1, 1]",706
language_83,"[1, 1]",706
language_84,"[1, 1]",706
language_85,"[1, 1]",706
language_86,"[1, 1]",706
language_87,"[1, 0]",706
language_88,"[1, 1]",706
language_89,"[1, 1]",706
language_90,"[1, 0]",706
language_91,"[1, 1]",706
language_92,"[1, 1]",706
language_93,"[1, 1]",706
language_94,"[1, 1]",706
language_95,"[1, 1]",706
language_96,"[1, 1]",706
language_97,"[1, 1]",706
language_98,"[1, 1]",706
language_99,"[1, 1]",706
language_100,"[1, 1]",706
language_101,"[1, 1]",706
language_103,"[1, 1]",706
language_104,"[1, 1]",706
language_105,"[0, 1]",706
language_106,"[1, 1]",706
language_108,"[1, 1]",706
language_109,"[1, 1]",706
language_110,"[0, 1]",706
language_111,"[1, 1]",706
language_112,"[1, 1]",706
language_113,"[1, 1]",706
language_114,"[1, 1]",706
language_115,"[1, 1]",706
language_117,"[1, 1]",706
language_118,"[1, 1]",706
language_119,"[1, 1]",706
language_120,"[1, 1]",706
language_121,"[1, 1]",706
language_122,"[1, 1]",706
language_123,"[1, 0]",706
language_124,"[0, 1]",706
language_125,"[0, 1]",706
language_126,"[1, 1]",706
language_127,"[1, 0]",706
language_128,"[1, 1]",706
language_129,"[1, 1]",706
language_130,"[1, 1]",706
language_131,"[1, 1]",706
language_132,"[0, 1]",706
language_133,"[1, 1]",706
language_134,"[1, 1]",706
language_135,"[1, 1]",706
language_136,"[1, 1]",706
language_137,"[0, 1]",706
language_138,"[1, 1]",706
language_139,"[1, 1]",706
language_140,"[1, 1]",706
language_141,"[1, 1]",706
language_142,"[1, 1]",706
language_143,"[1, 1]",706
language_144,"[1, 1]",706
language_145,"[1, 0]",706
language_146,"[1, 1]",706
language_147,"[1, 1]",706
language_148,"[1, 1]",706
language_149,"[1, 1]",706
language_150,"[1, 1]",706
language_151,"[1, 1]",706
language_152,"[1, 1]",706
language_153,"[1, 1]",706
language_154,"[1, 1]",706
language_155,"[1, 1]",706
language_157,"[0, 0]",706
language_158,"[1, 0]",706
language_159,"[0, 1]",706
language_160,"[1, 1]",706
language_161,"[1, 1]",706
language_162,"[1, 1]",706
language_163,"[1, 1]",706
language_164,"[1, 0]",706
language_165,"[1, 1]",706
language_166,"[1, 1]",706
language_167,"[1, 1]",706
language_168,"[1, 1]",706
language_169,"[1, 1]",706
language_170,"[0, 1]",706
language_171,"[1, 1]",706
language_173,"[1, 1]",706
language_175,"[1, 1]",706
language_176,"[1, 1]",706
language_177,"[1, 1]",706
language_178,"[1, 1]",706
language_179,"[1, 1]",706
language_180,"[1, 1]",706
language_181,"[1, 1]",706
language_182,"[1, 1]",706
language_184,"[1, 1]",706
language_186,"[0, 1]",706
language_187,"[1, 1]",706
language_189,"[1, 1]",706
language_190,"[1, 1]",706
language_191,"[1, 1]",706
language_193,"[0, 1]",706
language_194,"[1, 1]",706
language_195,"[1, 1]",706
language_196,"[1, 1]",706
language_197,"[0, 1]",706
