LANGUAGE,GENDER,SET
language_1,"[1, 1]",615
language_2,"[1, 1]",615
language_3,"[1, 1]",615
language_4,"[1, 1]",615
language_5,"[1, 1]",615
language_6,"[1, 1]",615
language_7,"[1, 1]",615
language_8,"[0, 1]",615
language_9,"[1, 1]",615
language_10,"[1, 1]",615
language_11,"[1, 1]",615
language_12,"[0, 1]",615
language_13,"[1, 1]",615
language_14,"[0, 1]",615
language_15,"[1, 1]",615
language_16,"[1, 1]",615
language_17,"[0, 1]",615
language_18,"[1, 1]",615
language_20,"[1, 1]",615
language_21,"[1, 1]",615
language_22,"[1, 1]",615
language_23,"[1, 1]",615
language_24,"[1, 1]",615
language_25,"[1, 1]",615
language_26,"[1, 1]",615
language_27,"[1, 1]",615
language_28,"[1, 1]",615
language_29,"[1, 1]",615
language_30,"[1, 1]",615
language_31,"[0, 1]",615
language_32,"[1, 1]",615
language_33,"[1, 1]",615
language_34,"[1, 1]",615
language_35,"[1, 1]",615
language_36,"[1, 1]",615
language_37,"[1, 1]",615
language_38,"[0, 1]",615
language_39,"[1, 1]",615
language_40,"[1, 1]",615
language_41,"[1, 1]",615
language_43,"[1, 1]",615
language_44,"[1, 1]",615
language_45,"[1, 1]",615
language_47,"[1, 1]",615
language_48,"[1, 1]",615
language_49,"[1, 1]",615
language_50,"[1, 1]",615
language_51,"[1, 1]",615
language_52,"[1, 1]",615
language_53,"[0, 1]",615
language_54,"[1, 1]",615
language_55,"[1, 1]",615
language_56,"[1, 1]",615
language_57,"[1, 1]",615
language_58,"[1, 1]",615
language_59,"[1, 1]",615
language_60,"[1, 1]",615
language_61,"[1, 1]",615
language_62,"[1, 1]",615
language_63,"[1, 1]",615
language_64,"[1, 1]",615
language_65,"[1, 1]",615
language_66,"[1, 0]",615
language_67,"[1, 1]",615
language_68,"[0, 1]",615
language_69,"[1, 1]",615
language_70,"[1, 1]",615
language_72,"[1, 1]",615
language_73,"[1, 1]",615
language_74,"[1, 1]",615
language_75,"[1, 1]",615
language_76,"[1, 1]",615
language_77,"[1, 1]",615
language_78,"[1, 1]",615
language_79,"[0, 0]",615
language_81,"[1, 1]",615
language_82,"[1, 1]",615
language_83,"[1, 1]",615
language_85,"[1, 1]",615
language_86,"[1, 1]",615
language_87,"[1, 1]",615
language_88,"[0, 1]",615
language_89,"[1, 0]",615
language_91,"[1, 1]",615
language_92,"[1, 1]",615
language_93,"[1, 1]",615
language_94,"[0, 0]",615
language_95,"[1, 1]",615
language_96,"[1, 1]",615
language_98,"[1, 1]",615
language_99,"[1, 1]",615
language_100,"[1, 1]",615
language_101,"[1, 1]",615
language_102,"[0, 1]",615
language_103,"[1, 1]",615
language_104,"[1, 1]",615
language_105,"[0, 1]",615
language_106,"[1, 1]",615
language_107,"[1, 1]",615
language_109,"[1, 1]",615
language_111,"[1, 1]",615
language_112,"[1, 0]",615
language_113,"[1, 1]",615
language_114,"[1, 1]",615
language_115,"[1, 1]",615
language_116,"[1, 1]",615
language_117,"[1, 1]",615
language_118,"[1, 1]",615
language_119,"[1, 1]",615
language_120,"[1, 1]",615
language_121,"[1, 1]",615
language_122,"[1, 0]",615
language_123,"[1, 1]",615
language_124,"[1, 1]",615
language_125,"[1, 1]",615
language_126,"[1, 1]",615
language_127,"[1, 1]",615
language_128,"[1, 1]",615
language_129,"[1, 1]",615
language_130,"[1, 1]",615
language_131,"[1, 1]",615
language_132,"[1, 1]",615
language_133,"[1, 1]",615
language_134,"[1, 1]",615
language_135,"[1, 1]",615
language_136,"[1, 1]",615
language_137,"[0, 1]",615
language_138,"[1, 0]",615
language_139,"[1, 1]",615
language_140,"[1, 1]",615
language_141,"[1, 1]",615
language_142,"[1, 1]",615
language_144,"[1, 1]",615
language_145,"[1, 1]",615
language_146,"[1, 1]",615
language_147,"[1, 1]",615
language_148,"[1, 1]",615
language_149,"[1, 1]",615
language_150,"[0, 1]",615
language_151,"[0, 1]",615
language_152,"[1, 1]",615
language_153,"[1, 1]",615
language_154,"[0, 1]",615
language_156,"[0, 1]",615
language_157,"[1, 1]",615
language_158,"[1, 1]",615
language_159,"[1, 1]",615
language_160,"[1, 1]",615
language_161,"[0, 1]",615
language_162,"[1, 1]",615
language_163,"[1, 1]",615
language_164,"[1, 1]",615
language_166,"[1, 0]",615
language_167,"[1, 0]",615
language_169,"[1, 1]",615
language_170,"[1, 1]",615
language_171,"[1, 1]",615
language_172,"[1, 1]",615
language_173,"[1, 1]",615
language_174,"[1, 1]",615
language_175,"[1, 1]",615
language_176,"[1, 1]",615
language_177,"[1, 0]",615
language_178,"[0, 1]",615
language_179,"[0, 1]",615
language_180,"[0, 1]",615
language_181,"[1, 1]",615
language_182,"[1, 1]",615
language_183,"[1, 1]",615
language_184,"[0, 1]",615
language_185,"[1, 0]",615
language_186,"[1, 1]",615
language_187,"[1, 1]",615
language_188,"[0, 1]",615
language_189,"[1, 1]",615
language_190,"[1, 1]",615
language_191,"[0, 0]",615
language_192,"[1, 1]",615
language_193,"[1, 1]",615
language_194,"[1, 1]",615
language_195,"[0, 1]",615
language_196,"[1, 0]",615
language_197,"[1, 1]",615
language_198,"[1, 1]",615
language_199,"[1, 1]",615
language_201,"[1, 1]",615
language_202,"[1, 1]",615
language_203,"[0, 1]",615
language_204,"[1, 1]",615
language_205,"[1, 1]",615
language_206,"[1, 1]",615
language_207,"[1, 1]",615
language_208,"[1, 1]",615
language_209,"[1, 1]",615
language_210,"[0, 1]",615
language_211,"[1, 1]",615
language_212,"[1, 1]",615
language_213,"[1, 1]",615
language_214,"[0, 1]",615
language_215,"[1, 1]",615
language_216,"[1, 1]",615
language_217,"[1, 1]",615
language_218,"[1, 1]",615
language_219,"[1, 1]",615
language_220,"[1, 1]",615
language_221,"[1, 1]",615
language_222,"[1, 1]",615
language_223,"[1, 1]",615
language_224,"[0, 1]",615
language_225,"[1, 1]",615
language_226,"[1, 1]",615
language_228,"[1, 1]",615
language_229,"[1, 1]",615
language_230,"[1, 1]",615
language_231,"[1, 1]",615
language_232,"[1, 1]",615
language_233,"[1, 1]",615
language_234,"[1, 0]",615
language_235,"[1, 1]",615
