LANGUAGE,GENDER,SET
language_1,"[1, 0]",778
language_2,"[0, 1]",778
language_4,"[1, 1]",778
language_5,"[0, 1]",778
language_6,"[1, 1]",778
language_7,"[1, 1]",778
language_8,"[0, 1]",778
language_11,"[1, 1]",778
language_12,"[0, 1]",778
language_14,"[0, 1]",778
language_15,"[1, 1]",778
language_16,"[1, 1]",778
language_17,"[1, 1]",778
language_18,"[1, 1]",778
language_19,"[1, 1]",778
language_20,"[0, 1]",778
language_21,"[0, 1]",778
language_22,"[1, 1]",778
language_23,"[0, 1]",778
language_24,"[1, 1]",778
language_25,"[1, 1]",778
language_26,"[1, 1]",778
language_27,"[1, 1]",778
language_28,"[1, 1]",778
language_29,"[1, 1]",778
language_30,"[0, 1]",778
language_31,"[1, 1]",778
language_32,"[1, 1]",778
language_33,"[1, 0]",778
language_34,"[1, 1]",778
language_35,"[1, 1]",778
language_36,"[1, 1]",778
language_37,"[1, 1]",778
language_40,"[1, 1]",778
language_41,"[1, 1]",778
language_42,"[1, 1]",778
language_43,"[1, 1]",778
language_44,"[1, 1]",778
language_45,"[1, 1]",778
language_46,"[1, 1]",778
language_47,"[1, 1]",778
language_48,"[0, 1]",778
language_49,"[1, 1]",778
language_50,"[1, 1]",778
language_51,"[1, 0]",778
language_52,"[1, 1]",778
language_53,"[1, 1]",778
language_54,"[0, 1]",778
language_55,"[1, 1]",778
language_56,"[1, 1]",778
language_57,"[1, 1]",778
language_58,"[1, 1]",778
language_59,"[1, 1]",778
language_60,"[1, 1]",778
language_63,"[1, 1]",778
language_64,"[1, 0]",778
language_65,"[0, 1]",778
language_66,"[1, 1]",778
language_67,"[1, 1]",778
language_68,"[1, 1]",778
language_69,"[1, 1]",778
language_71,"[1, 1]",778
language_72,"[1, 0]",778
language_73,"[0, 1]",778
language_74,"[1, 1]",778
language_75,"[0, 1]",778
language_76,"[1, 1]",778
language_77,"[1, 1]",778
language_78,"[1, 0]",778
language_79,"[1, 1]",778
language_80,"[1, 1]",778
language_81,"[1, 1]",778
language_82,"[1, 1]",778
language_83,"[1, 1]",778
language_84,"[0, 1]",778
language_85,"[0, 1]",778
language_86,"[1, 1]",778
language_87,"[1, 1]",778
language_88,"[0, 1]",778
language_89,"[1, 1]",778
language_90,"[1, 1]",778
language_91,"[0, 1]",778
language_92,"[1, 0]",778
language_93,"[1, 1]",778
language_94,"[1, 1]",778
language_95,"[1, 1]",778
language_96,"[0, 0]",778
language_97,"[1, 1]",778
language_98,"[1, 1]",778
language_99,"[1, 1]",778
language_100,"[1, 1]",778
language_101,"[1, 1]",778
language_102,"[1, 1]",778
language_104,"[1, 1]",778
language_105,"[1, 1]",778
language_106,"[1, 1]",778
language_107,"[1, 1]",778
language_108,"[1, 1]",778
language_109,"[0, 1]",778
language_110,"[1, 1]",778
language_111,"[1, 1]",778
language_112,"[1, 1]",778
language_113,"[1, 1]",778
language_114,"[0, 1]",778
language_115,"[1, 1]",778
language_116,"[1, 1]",778
language_117,"[1, 1]",778
language_118,"[1, 1]",778
language_119,"[1, 1]",778
language_120,"[1, 1]",778
language_121,"[1, 1]",778
language_122,"[1, 1]",778
language_123,"[1, 1]",778
language_124,"[0, 1]",778
language_125,"[1, 1]",778
language_126,"[1, 1]",778
language_127,"[1, 1]",778
language_128,"[1, 1]",778
language_129,"[1, 1]",778
language_130,"[0, 1]",778
language_131,"[1, 1]",778
language_132,"[1, 1]",778
language_133,"[1, 1]",778
language_134,"[1, 1]",778
language_135,"[1, 1]",778
language_136,"[1, 1]",778
language_137,"[1, 1]",778
language_138,"[1, 1]",778
language_139,"[1, 1]",778
language_140,"[1, 1]",778
language_141,"[1, 1]",778
language_142,"[1, 0]",778
language_143,"[1, 1]",778
language_145,"[1, 1]",778
language_146,"[1, 1]",778
language_147,"[1, 1]",778
language_148,"[1, 1]",778
language_149,"[1, 1]",778
language_150,"[1, 1]",778
language_151,"[1, 0]",778
language_152,"[0, 1]",778
language_153,"[1, 1]",778
language_154,"[1, 1]",778
language_155,"[1, 1]",778
language_156,"[0, 1]",778
language_157,"[1, 1]",778
language_158,"[1, 1]",778
language_159,"[1, 0]",778
language_160,"[1, 1]",778
language_161,"[1, 1]",778
language_162,"[1, 1]",778
language_163,"[0, 1]",778
language_165,"[1, 1]",778
language_166,"[1, 1]",778
language_167,"[0, 1]",778
language_168,"[1, 0]",778
language_169,"[1, 1]",778
language_170,"[1, 1]",778
language_171,"[1, 1]",778
language_172,"[1, 1]",778
language_173,"[1, 1]",778
language_174,"[1, 1]",778
language_175,"[1, 1]",778
language_176,"[0, 1]",778
language_177,"[1, 1]",778
language_178,"[1, 1]",778
language_179,"[1, 1]",778
language_181,"[1, 1]",778
language_182,"[1, 1]",778
language_183,"[1, 1]",778
language_184,"[1, 1]",778
language_185,"[1, 1]",778
language_186,"[1, 1]",778
language_187,"[1, 1]",778
language_188,"[1, 1]",778
language_189,"[1, 1]",778
language_190,"[1, 1]",778
language_191,"[0, 1]",778
language_192,"[1, 1]",778
language_193,"[1, 1]",778
language_194,"[1, 1]",778
language_196,"[1, 1]",778
language_198,"[1, 1]",778
language_200,"[1, 1]",778
language_201,"[0, 1]",778
language_202,"[1, 0]",778
language_203,"[1, 1]",778
language_204,"[1, 1]",778
language_205,"[0, 1]",778
language_206,"[0, 1]",778
language_207,"[1, 1]",778
language_208,"[1, 1]",778
language_209,"[1, 1]",778
language_210,"[1, 1]",778
language_211,"[1, 1]",778
language_212,"[1, 1]",778
language_213,"[0, 0]",778
language_214,"[1, 1]",778
language_215,"[1, 1]",778
language_216,"[0, 1]",778
language_218,"[1, 1]",778
language_219,"[1, 1]",778
language_220,"[0, 0]",778
language_223,"[1, 1]",778
language_224,"[1, 1]",778
language_225,"[1, 1]",778
language_226,"[1, 1]",778
language_227,"[1, 0]",778
language_229,"[1, 1]",778
language_230,"[1, 1]",778
language_231,"[1, 1]",778
language_232,"[1, 1]",778
language_233,"[1, 1]",778
language_234,"[1, 1]",778
language_235,"[1, 1]",778
language_236,"[1, 1]",778
language_237,"[1, 1]",778
language_238,"[1, 1]",778
language_239,"[1, 1]",778
language_240,"[1, 1]",778
language_241,"[1, 1]",778
language_242,"[1, 1]",778
language_243,"[1, 1]",778
language_244,"[0, 1]",778
language_245,"[1, 1]",778
language_247,"[1, 1]",778
language_248,"[1, 1]",778
language_250,"[1, 1]",778
language_251,"[1, 1]",778
language_252,"[1, 1]",778
language_253,"[1, 1]",778
language_255,"[1, 1]",778
language_256,"[1, 1]",778
language_257,"[0, 1]",778
language_258,"[1, 1]",778
language_259,"[0, 1]",778
language_260,"[1, 0]",778
language_261,"[1, 1]",778
language_262,"[1, 1]",778
language_263,"[1, 1]",778
language_264,"[1, 1]",778
language_265,"[1, 1]",778
language_266,"[1, 1]",778
language_267,"[1, 0]",778
language_268,"[1, 1]",778
language_269,"[1, 1]",778
language_270,"[1, 1]",778
language_271,"[1, 1]",778
language_272,"[1, 1]",778
language_273,"[1, 1]",778
language_274,"[1, 1]",778
language_275,"[1, 1]",778
language_276,"[1, 1]",778
language_277,"[0, 1]",778
language_278,"[1, 1]",778
language_279,"[0, 1]",778
language_280,"[1, 1]",778
language_281,"[1, 1]",778
language_282,"[1, 1]",778
language_283,"[0, 1]",778
language_284,"[1, 1]",778
language_285,"[1, 1]",778
language_286,"[1, 0]",778
language_287,"[0, 1]",778
language_288,"[1, 1]",778
language_289,"[1, 1]",778
language_290,"[1, 1]",778
language_292,"[1, 1]",778
language_293,"[1, 1]",778
language_294,"[1, 1]",778
language_295,"[1, 1]",778
language_296,"[1, 1]",778
language_297,"[0, 1]",778
language_298,"[1, 1]",778
language_299,"[1, 1]",778
language_300,"[1, 1]",778
language_301,"[0, 1]",778
language_302,"[1, 1]",778
language_303,"[1, 1]",778
language_304,"[1, 1]",778
language_305,"[1, 1]",778
language_306,"[1, 1]",778
language_307,"[1, 1]",778
language_308,"[1, 1]",778
language_309,"[1, 1]",778
language_310,"[1, 0]",778
language_311,"[1, 1]",778
language_312,"[1, 1]",778
language_313,"[1, 0]",778
language_315,"[1, 1]",778
language_316,"[1, 1]",778
language_317,"[1, 1]",778
language_319,"[1, 1]",778
language_320,"[0, 1]",778
language_321,"[1, 1]",778
language_324,"[1, 1]",778
language_325,"[0, 1]",778
language_326,"[1, 1]",778
language_327,"[1, 1]",778
language_328,"[1, 1]",778
language_329,"[1, 1]",778
language_330,"[1, 1]",778
language_331,"[1, 1]",778
language_332,"[1, 1]",778
language_333,"[1, 1]",778
language_334,"[0, 1]",778
language_335,"[1, 1]",778
language_336,"[1, 1]",778
language_337,"[0, 1]",778
language_338,"[1, 1]",778
language_339,"[1, 1]",778
language_341,"[1, 1]",778
language_342,"[1, 0]",778
language_343,"[0, 1]",778
language_344,"[1, 1]",778
language_345,"[1, 1]",778
language_346,"[1, 1]",778
language_347,"[1, 1]",778
language_348,"[0, 1]",778
language_349,"[1, 1]",778
language_350,"[1, 1]",778
language_351,"[1, 1]",778
language_352,"[1, 1]",778
language_353,"[1, 1]",778
language_354,"[1, 1]",778
language_355,"[1, 1]",778
language_356,"[1, 1]",778
language_357,"[1, 1]",778
language_358,"[0, 1]",778
language_359,"[1, 1]",778
language_360,"[1, 1]",778
language_361,"[1, 1]",778
language_362,"[0, 1]",778
language_363,"[0, 1]",778
language_364,"[1, 1]",778
language_365,"[1, 1]",778
language_366,"[1, 1]",778
language_367,"[0, 1]",778
language_368,"[1, 1]",778
language_369,"[1, 1]",778
language_370,"[1, 1]",778
language_371,"[1, 1]",778
language_372,"[1, 1]",778
language_376,"[1, 1]",778
language_377,"[1, 1]",778
language_378,"[1, 1]",778
language_379,"[0, 1]",778
language_380,"[1, 0]",778
language_381,"[1, 1]",778
language_383,"[1, 1]",778
language_384,"[1, 1]",778
language_385,"[1, 1]",778
language_386,"[1, 1]",778
language_387,"[1, 1]",778
language_388,"[1, 1]",778
language_389,"[1, 1]",778
language_390,"[1, 1]",778
language_391,"[1, 1]",778
language_392,"[1, 1]",778
language_393,"[1, 1]",778
language_395,"[0, 1]",778
language_396,"[1, 1]",778
language_397,"[0, 1]",778
language_398,"[1, 1]",778
language_399,"[1, 1]",778
