LANGUAGE,GENDER,SET
language_1,"[1, 1]",601
language_2,"[1, 1]",601
language_3,"[1, 1]",601
language_4,"[1, 1]",601
language_5,"[1, 1]",601
language_6,"[1, 1]",601
language_7,"[0, 1]",601
language_8,"[1, 1]",601
language_9,"[0, 1]",601
language_10,"[1, 1]",601
language_11,"[1, 1]",601
language_12,"[1, 1]",601
language_13,"[1, 1]",601
language_14,"[1, 1]",601
language_15,"[1, 1]",601
language_16,"[1, 1]",601
language_17,"[1, 1]",601
language_18,"[1, 1]",601
language_19,"[1, 1]",601
language_20,"[1, 1]",601
language_21,"[1, 1]",601
language_22,"[1, 1]",601
language_24,"[1, 1]",601
language_25,"[1, 1]",601
language_26,"[0, 1]",601
language_27,"[1, 1]",601
language_28,"[0, 1]",601
language_29,"[0, 1]",601
language_30,"[1, 1]",601
language_31,"[1, 1]",601
language_32,"[1, 1]",601
language_33,"[1, 1]",601
language_34,"[1, 1]",601
language_35,"[1, 1]",601
language_36,"[1, 1]",601
language_38,"[1, 0]",601
language_39,"[1, 1]",601
language_40,"[1, 1]",601
language_41,"[1, 1]",601
language_42,"[1, 1]",601
language_43,"[1, 1]",601
language_44,"[1, 1]",601
language_45,"[1, 1]",601
language_46,"[1, 1]",601
language_47,"[1, 1]",601
language_48,"[1, 1]",601
language_49,"[1, 1]",601
language_50,"[1, 1]",601
language_51,"[1, 1]",601
language_52,"[1, 1]",601
language_53,"[1, 1]",601
language_54,"[1, 1]",601
language_55,"[1, 1]",601
language_56,"[0, 1]",601
language_57,"[1, 1]",601
language_58,"[1, 1]",601
language_59,"[1, 1]",601
language_60,"[1, 1]",601
language_61,"[1, 1]",601
language_62,"[1, 1]",601
language_63,"[1, 1]",601
language_64,"[1, 1]",601
language_65,"[1, 0]",601
language_66,"[0, 1]",601
language_67,"[1, 1]",601
language_68,"[1, 0]",601
language_70,"[1, 1]",601
language_71,"[1, 1]",601
language_72,"[1, 1]",601
language_73,"[1, 0]",601
language_75,"[1, 1]",601
language_76,"[1, 1]",601
language_77,"[1, 1]",601
language_78,"[1, 1]",601
language_79,"[1, 1]",601
language_80,"[1, 1]",601
language_81,"[1, 1]",601
language_82,"[1, 1]",601
language_83,"[1, 1]",601
language_84,"[1, 1]",601
language_85,"[1, 1]",601
language_86,"[1, 1]",601
language_87,"[1, 1]",601
language_91,"[1, 0]",601
language_92,"[1, 1]",601
language_93,"[1, 1]",601
language_94,"[0, 1]",601
language_95,"[1, 1]",601
language_96,"[1, 0]",601
language_97,"[1, 1]",601
language_98,"[1, 1]",601
language_99,"[1, 1]",601
language_100,"[0, 1]",601
language_102,"[1, 1]",601
language_103,"[1, 1]",601
language_105,"[1, 1]",601
language_106,"[1, 1]",601
language_107,"[1, 1]",601
language_108,"[1, 1]",601
language_109,"[1, 1]",601
language_110,"[1, 1]",601
language_111,"[1, 1]",601
language_112,"[1, 1]",601
language_113,"[1, 1]",601
language_114,"[1, 1]",601
language_115,"[0, 1]",601
language_116,"[1, 1]",601
language_117,"[1, 1]",601
language_118,"[1, 1]",601
language_119,"[1, 1]",601
language_120,"[0, 1]",601
language_121,"[1, 1]",601
language_122,"[1, 1]",601
language_123,"[1, 1]",601
language_124,"[1, 1]",601
language_125,"[1, 1]",601
language_126,"[1, 1]",601
language_127,"[1, 1]",601
language_129,"[0, 1]",601
language_130,"[1, 1]",601
language_131,"[1, 0]",601
language_132,"[1, 1]",601
language_133,"[1, 1]",601
language_134,"[1, 1]",601
language_136,"[1, 1]",601
language_137,"[1, 1]",601
language_138,"[1, 1]",601
language_139,"[1, 1]",601
language_140,"[0, 0]",601
language_141,"[0, 0]",601
language_143,"[1, 1]",601
language_144,"[1, 1]",601
language_145,"[1, 1]",601
language_146,"[1, 1]",601
language_147,"[1, 1]",601
language_148,"[1, 1]",601
language_149,"[1, 1]",601
language_150,"[1, 1]",601
language_151,"[1, 1]",601
language_152,"[1, 1]",601
language_153,"[1, 1]",601
language_154,"[1, 1]",601
language_155,"[1, 1]",601
language_156,"[1, 1]",601
language_157,"[1, 1]",601
language_158,"[1, 1]",601
language_159,"[1, 1]",601
language_161,"[1, 1]",601
language_162,"[1, 1]",601
language_163,"[1, 0]",601
language_164,"[1, 1]",601
language_165,"[1, 1]",601
language_166,"[0, 1]",601
language_167,"[0, 1]",601
language_168,"[1, 1]",601
language_169,"[1, 1]",601
language_170,"[1, 1]",601
language_171,"[1, 1]",601
language_172,"[1, 1]",601
language_173,"[1, 1]",601
language_174,"[1, 1]",601
language_176,"[1, 1]",601
language_177,"[1, 1]",601
language_178,"[1, 1]",601
language_179,"[1, 1]",601
language_180,"[1, 1]",601
language_181,"[1, 0]",601
language_182,"[1, 1]",601
language_183,"[1, 1]",601
language_184,"[0, 1]",601
language_185,"[1, 1]",601
language_186,"[1, 1]",601
language_187,"[1, 1]",601
language_188,"[1, 1]",601
language_189,"[1, 1]",601
language_190,"[1, 1]",601
language_191,"[0, 1]",601
language_192,"[1, 1]",601
language_193,"[1, 1]",601
language_194,"[1, 0]",601
language_195,"[1, 1]",601
language_196,"[1, 1]",601
language_197,"[1, 1]",601
language_198,"[1, 1]",601
language_199,"[1, 1]",601
language_200,"[1, 1]",601
language_201,"[1, 1]",601
language_202,"[1, 1]",601
language_203,"[1, 1]",601
language_204,"[1, 1]",601
language_205,"[1, 1]",601
language_206,"[1, 1]",601
language_208,"[1, 1]",601
language_209,"[1, 1]",601
language_210,"[1, 1]",601
language_211,"[1, 1]",601
language_212,"[1, 1]",601
language_213,"[1, 1]",601
language_214,"[1, 1]",601
language_215,"[1, 1]",601
language_216,"[1, 0]",601
language_218,"[1, 1]",601
language_219,"[1, 1]",601
language_220,"[1, 1]",601
language_221,"[1, 1]",601
language_222,"[1, 0]",601
language_223,"[0, 1]",601
language_224,"[1, 1]",601
language_225,"[1, 0]",601
language_226,"[1, 1]",601
language_227,"[1, 0]",601
language_230,"[1, 1]",601
language_231,"[1, 1]",601
language_232,"[1, 1]",601
language_233,"[1, 1]",601
language_234,"[1, 1]",601
language_235,"[1, 1]",601
language_236,"[1, 1]",601
language_237,"[1, 1]",601
language_238,"[1, 1]",601
language_239,"[1, 1]",601
language_240,"[1, 1]",601
language_241,"[1, 1]",601
language_242,"[1, 1]",601
language_244,"[1, 0]",601
language_245,"[0, 1]",601
language_246,"[1, 1]",601
language_247,"[1, 1]",601
language_248,"[1, 1]",601
language_249,"[1, 1]",601
language_250,"[1, 1]",601
language_251,"[1, 1]",601
language_252,"[0, 1]",601
language_254,"[0, 1]",601
language_255,"[1, 1]",601
language_256,"[1, 1]",601
language_257,"[1, 1]",601
language_258,"[1, 1]",601
language_259,"[1, 1]",601
language_261,"[1, 0]",601
language_262,"[0, 0]",601
language_263,"[1, 1]",601
language_264,"[0, 1]",601
language_265,"[1, 0]",601
language_266,"[1, 1]",601
language_267,"[0, 1]",601
language_268,"[1, 1]",601
language_269,"[1, 1]",601
language_270,"[1, 0]",601
language_271,"[1, 1]",601
language_272,"[1, 1]",601
language_274,"[1, 1]",601
language_275,"[0, 1]",601
language_276,"[1, 1]",601
language_277,"[1, 1]",601
language_278,"[1, 1]",601
language_279,"[1, 1]",601
language_280,"[1, 1]",601
language_281,"[1, 0]",601
language_282,"[0, 1]",601
language_283,"[1, 1]",601
language_284,"[1, 1]",601
language_286,"[1, 0]",601
language_288,"[0, 1]",601
language_289,"[1, 1]",601
language_290,"[1, 1]",601
language_291,"[1, 1]",601
language_292,"[0, 1]",601
language_293,"[1, 1]",601
language_294,"[1, 1]",601
language_295,"[1, 1]",601
language_296,"[0, 1]",601
language_298,"[1, 1]",601
language_299,"[1, 1]",601
language_300,"[1, 1]",601
language_301,"[1, 1]",601
language_302,"[1, 1]",601
language_303,"[1, 1]",601
language_304,"[1, 1]",601
language_305,"[1, 1]",601
language_307,"[1, 1]",601
language_308,"[1, 1]",601
language_309,"[0, 1]",601
language_310,"[1, 1]",601
language_312,"[1, 1]",601
language_313,"[1, 1]",601
language_314,"[0, 1]",601
language_315,"[1, 1]",601
language_316,"[1, 1]",601
language_317,"[1, 1]",601
language_319,"[1, 1]",601
language_320,"[1, 1]",601
language_321,"[1, 1]",601
language_322,"[1, 1]",601
language_323,"[1, 1]",601
language_324,"[1, 1]",601
language_325,"[1, 1]",601
language_326,"[1, 1]",601
language_327,"[1, 1]",601
language_328,"[0, 1]",601
language_329,"[1, 1]",601
language_330,"[1, 1]",601
language_331,"[1, 1]",601
language_332,"[1, 1]",601
language_333,"[0, 1]",601
language_334,"[1, 0]",601
language_335,"[1, 1]",601
language_336,"[1, 1]",601
language_337,"[0, 1]",601
language_338,"[1, 1]",601
language_340,"[1, 1]",601
language_341,"[1, 1]",601
language_342,"[1, 1]",601
language_343,"[1, 1]",601
language_344,"[1, 1]",601
language_345,"[1, 1]",601
language_346,"[1, 1]",601
language_347,"[0, 1]",601
language_348,"[1, 1]",601
language_349,"[1, 1]",601
language_350,"[1, 1]",601
language_351,"[1, 0]",601
language_352,"[1, 1]",601
language_353,"[1, 1]",601
language_355,"[1, 1]",601
language_356,"[1, 1]",601
language_357,"[1, 1]",601
language_358,"[1, 1]",601
language_359,"[1, 1]",601
language_360,"[0, 1]",601
language_361,"[1, 1]",601
language_362,"[1, 1]",601
language_363,"[1, 1]",601
language_364,"[1, 1]",601
language_365,"[1, 1]",601
language_366,"[0, 1]",601
language_367,"[1, 1]",601
language_368,"[0, 1]",601
language_369,"[1, 1]",601
language_370,"[1, 1]",601
language_371,"[1, 1]",601
language_372,"[1, 1]",601
language_373,"[1, 1]",601
language_374,"[1, 1]",601
language_375,"[1, 1]",601
language_376,"[1, 1]",601
language_377,"[1, 1]",601
language_378,"[1, 1]",601
language_379,"[1, 1]",601
language_380,"[1, 1]",601
language_381,"[1, 1]",601
language_382,"[1, 1]",601
language_383,"[1, 1]",601
language_384,"[1, 1]",601
language_385,"[1, 1]",601
language_387,"[1, 1]",601
language_388,"[1, 1]",601
language_389,"[1, 1]",601
language_390,"[1, 1]",601
language_391,"[1, 1]",601
language_392,"[1, 1]",601
language_393,"[1, 1]",601
language_394,"[1, 1]",601
language_395,"[1, 1]",601
language_396,"[1, 1]",601
language_397,"[1, 0]",601
language_398,"[1, 1]",601
language_399,"[1, 1]",601
language_400,"[1, 1]",601
language_401,"[1, 1]",601
language_402,"[0, 0]",601
language_403,"[1, 1]",601
language_404,"[1, 1]",601
language_405,"[1, 1]",601
language_407,"[1, 1]",601
language_408,"[1, 1]",601
language_409,"[1, 1]",601
language_410,"[1, 1]",601
language_411,"[1, 1]",601
language_412,"[1, 1]",601
language_414,"[1, 1]",601
language_415,"[1, 1]",601
language_416,"[1, 1]",601
language_419,"[1, 1]",601
language_420,"[0, 1]",601
language_421,"[1, 1]",601
language_422,"[1, 1]",601
language_423,"[1, 1]",601
language_424,"[1, 1]",601
language_425,"[1, 1]",601
language_426,"[1, 1]",601
language_427,"[1, 1]",601
language_428,"[1, 1]",601
language_429,"[1, 1]",601
language_430,"[1, 1]",601
language_431,"[1, 1]",601
language_432,"[1, 1]",601
language_434,"[1, 0]",601
language_435,"[1, 1]",601
language_436,"[1, 1]",601
language_437,"[1, 1]",601
language_438,"[1, 1]",601
language_439,"[1, 1]",601
language_440,"[1, 1]",601
language_441,"[1, 1]",601
language_442,"[0, 1]",601
language_443,"[1, 1]",601
language_445,"[1, 0]",601
language_446,"[1, 1]",601
language_447,"[1, 1]",601
language_448,"[1, 1]",601
language_449,"[1, 1]",601
language_450,"[1, 1]",601
language_451,"[1, 1]",601
language_453,"[1, 1]",601
language_454,"[1, 1]",601
language_455,"[1, 1]",601
language_456,"[1, 1]",601
language_457,"[1, 1]",601
language_458,"[0, 1]",601
language_459,"[1, 1]",601
language_460,"[1, 1]",601
language_461,"[1, 1]",601
language_463,"[1, 1]",601
language_464,"[1, 1]",601
language_465,"[1, 1]",601
language_466,"[1, 1]",601
language_467,"[1, 1]",601
language_468,"[1, 1]",601
language_469,"[1, 1]",601
language_470,"[1, 1]",601
language_471,"[1, 1]",601
language_472,"[1, 1]",601
language_473,"[1, 1]",601
language_474,"[1, 1]",601
language_475,"[1, 1]",601
language_476,"[1, 1]",601
language_477,"[1, 1]",601
language_478,"[1, 1]",601
language_479,"[1, 1]",601
language_480,"[0, 1]",601
language_481,"[1, 1]",601
language_482,"[1, 1]",601
language_483,"[1, 1]",601
language_484,"[1, 1]",601
language_485,"[1, 1]",601
language_486,"[1, 1]",601
language_487,"[1, 0]",601
language_488,"[1, 1]",601
language_489,"[1, 1]",601
language_490,"[1, 1]",601
language_491,"[0, 1]",601
language_492,"[1, 1]",601
language_493,"[1, 1]",601
language_494,"[1, 1]",601
language_495,"[0, 1]",601
language_496,"[1, 1]",601
language_497,"[1, 1]",601
language_498,"[1, 1]",601
language_499,"[1, 1]",601
language_500,"[1, 1]",601
language_501,"[1, 1]",601
language_502,"[1, 1]",601
language_503,"[1, 1]",601
language_504,"[1, 1]",601
language_505,"[1, 1]",601
language_507,"[1, 1]",601
language_508,"[1, 1]",601
language_509,"[1, 1]",601
language_510,"[1, 1]",601
language_511,"[1, 1]",601
language_512,"[1, 1]",601
language_513,"[1, 1]",601
language_514,"[1, 1]",601
language_515,"[1, 1]",601
language_516,"[0, 1]",601
language_517,"[1, 1]",601
language_518,"[1, 1]",601
language_519,"[1, 1]",601
language_520,"[1, 1]",601
language_521,"[1, 1]",601
language_522,"[1, 1]",601
language_523,"[1, 1]",601
language_524,"[1, 1]",601
language_525,"[1, 1]",601
language_526,"[1, 1]",601
language_527,"[1, 1]",601
language_528,"[1, 1]",601
language_530,"[1, 1]",601
language_531,"[1, 1]",601
language_532,"[1, 1]",601
language_533,"[0, 1]",601
language_534,"[1, 1]",601
language_535,"[1, 1]",601
language_537,"[0, 1]",601
language_538,"[1, 1]",601
language_539,"[1, 0]",601
language_540,"[1, 1]",601
language_541,"[1, 1]",601
language_542,"[1, 1]",601
language_543,"[0, 1]",601
language_544,"[1, 1]",601
language_546,"[1, 1]",601
language_547,"[1, 1]",601
language_548,"[1, 1]",601
language_549,"[1, 1]",601
language_551,"[1, 1]",601
language_553,"[1, 1]",601
language_554,"[1, 1]",601
language_555,"[1, 1]",601
language_556,"[1, 1]",601
language_557,"[1, 1]",601
