LANGUAGE,GENDER,SET
language_2,"[1, 1]",138
language_3,"[1, 1]",138
language_4,"[1, 1]",138
language_6,"[1, 1]",138
language_7,"[1, 1]",138
language_8,"[0, 1]",138
language_9,"[1, 1]",138
language_10,"[1, 1]",138
language_11,"[1, 1]",138
language_12,"[1, 1]",138
language_13,"[1, 1]",138
language_14,"[1, 1]",138
language_15,"[1, 1]",138
language_16,"[1, 1]",138
language_17,"[1, 1]",138
language_18,"[1, 1]",138
language_19,"[1, 1]",138
language_20,"[1, 1]",138
language_21,"[1, 0]",138
language_22,"[1, 1]",138
language_23,"[1, 1]",138
language_24,"[1, 1]",138
language_25,"[1, 0]",138
language_26,"[1, 1]",138
language_27,"[1, 1]",138
language_28,"[1, 1]",138
language_29,"[0, 1]",138
language_30,"[1, 1]",138
language_31,"[1, 1]",138
language_32,"[0, 1]",138
language_33,"[1, 1]",138
language_34,"[1, 1]",138
language_35,"[1, 1]",138
language_36,"[1, 1]",138
language_37,"[1, 1]",138
language_38,"[1, 1]",138
language_39,"[1, 1]",138
language_40,"[1, 1]",138
language_41,"[1, 1]",138
language_42,"[1, 1]",138
language_43,"[1, 1]",138
language_44,"[1, 1]",138
language_45,"[1, 1]",138
language_47,"[1, 1]",138
language_48,"[1, 0]",138
language_49,"[1, 1]",138
language_50,"[1, 1]",138
language_51,"[1, 1]",138
language_52,"[1, 1]",138
language_53,"[0, 1]",138
language_54,"[1, 1]",138
language_55,"[1, 1]",138
language_56,"[1, 1]",138
language_57,"[0, 1]",138
language_58,"[1, 1]",138
language_59,"[1, 1]",138
language_60,"[1, 1]",138
language_61,"[1, 1]",138
language_62,"[1, 1]",138
language_63,"[1, 1]",138
language_64,"[0, 1]",138
language_67,"[1, 0]",138
language_68,"[1, 1]",138
language_69,"[1, 1]",138
language_70,"[1, 1]",138
language_71,"[1, 1]",138
language_72,"[1, 1]",138
language_73,"[1, 1]",138
language_74,"[1, 1]",138
language_75,"[1, 1]",138
language_76,"[1, 1]",138
language_78,"[1, 1]",138
language_79,"[1, 1]",138
language_80,"[1, 1]",138
language_81,"[1, 1]",138
language_82,"[1, 1]",138
language_83,"[1, 1]",138
language_85,"[1, 1]",138
language_86,"[1, 1]",138
language_87,"[1, 1]",138
language_88,"[1, 1]",138
language_89,"[1, 1]",138
language_90,"[1, 1]",138
language_91,"[1, 1]",138
language_92,"[1, 1]",138
language_93,"[1, 1]",138
language_94,"[1, 1]",138
language_95,"[1, 1]",138
language_96,"[1, 1]",138
language_97,"[1, 1]",138
language_99,"[1, 1]",138
language_100,"[1, 1]",138
language_102,"[1, 1]",138
language_103,"[1, 1]",138
