LANGUAGE,GENDER,SET
language_2,"[1, 1]",512
language_3,"[1, 1]",512
language_4,"[1, 1]",512
language_5,"[1, 1]",512
language_6,"[1, 1]",512
language_7,"[0, 1]",512
language_8,"[1, 0]",512
language_9,"[1, 1]",512
language_10,"[1, 0]",512
language_11,"[1, 1]",512
language_12,"[0, 1]",512
language_13,"[1, 1]",512
language_14,"[1, 1]",512
language_15,"[1, 0]",512
language_16,"[1, 1]",512
language_17,"[0, 1]",512
language_19,"[1, 1]",512
language_20,"[1, 1]",512
language_21,"[1, 1]",512
language_22,"[1, 1]",512
language_23,"[1, 1]",512
language_24,"[0, 1]",512
language_25,"[0, 1]",512
language_26,"[1, 1]",512
language_27,"[1, 1]",512
language_29,"[1, 1]",512
language_30,"[1, 1]",512
language_31,"[1, 0]",512
language_33,"[1, 1]",512
language_34,"[1, 0]",512
language_36,"[1, 1]",512
language_37,"[1, 1]",512
language_38,"[1, 1]",512
language_39,"[1, 1]",512
language_40,"[0, 1]",512
language_41,"[1, 0]",512
language_42,"[1, 1]",512
language_44,"[1, 1]",512
language_45,"[1, 1]",512
language_46,"[1, 1]",512
language_47,"[1, 1]",512
language_48,"[1, 1]",512
language_49,"[1, 1]",512
language_50,"[1, 1]",512
language_51,"[1, 1]",512
language_52,"[1, 1]",512
language_53,"[1, 1]",512
language_54,"[1, 1]",512
language_55,"[1, 1]",512
language_56,"[1, 1]",512
language_57,"[1, 1]",512
language_58,"[1, 1]",512
language_59,"[1, 1]",512
language_61,"[1, 1]",512
language_62,"[1, 1]",512
language_64,"[1, 1]",512
language_66,"[1, 1]",512
language_67,"[1, 1]",512
language_68,"[1, 1]",512
language_69,"[1, 1]",512
language_70,"[1, 0]",512
language_71,"[0, 1]",512
language_72,"[1, 1]",512
language_73,"[0, 1]",512
language_74,"[1, 1]",512
language_75,"[1, 1]",512
language_76,"[0, 1]",512
language_77,"[1, 1]",512
language_78,"[1, 1]",512
language_79,"[1, 1]",512
language_80,"[0, 1]",512
language_82,"[1, 1]",512
language_83,"[1, 1]",512
language_84,"[1, 1]",512
language_85,"[1, 1]",512
language_86,"[1, 1]",512
language_87,"[1, 1]",512
language_88,"[1, 1]",512
language_89,"[1, 1]",512
language_90,"[0, 1]",512
language_91,"[1, 0]",512
language_92,"[1, 1]",512
language_93,"[1, 1]",512
language_94,"[1, 1]",512
language_97,"[1, 0]",512
language_98,"[1, 1]",512
language_99,"[1, 1]",512
language_100,"[1, 1]",512
language_101,"[1, 1]",512
language_102,"[1, 1]",512
language_103,"[1, 0]",512
language_104,"[1, 1]",512
language_105,"[1, 1]",512
language_107,"[1, 1]",512
language_108,"[0, 1]",512
language_109,"[1, 1]",512
language_110,"[1, 1]",512
language_111,"[1, 1]",512
language_112,"[1, 1]",512
language_113,"[0, 1]",512
language_114,"[1, 1]",512
language_115,"[1, 1]",512
language_116,"[1, 1]",512
language_117,"[1, 0]",512
language_118,"[1, 1]",512
language_119,"[1, 1]",512
language_120,"[1, 1]",512
language_121,"[1, 1]",512
language_122,"[1, 1]",512
language_123,"[1, 0]",512
language_124,"[1, 1]",512
language_125,"[1, 1]",512
language_126,"[1, 1]",512
language_127,"[1, 1]",512
language_128,"[1, 1]",512
language_129,"[0, 1]",512
language_130,"[1, 1]",512
language_131,"[1, 1]",512
language_132,"[1, 1]",512
language_133,"[1, 1]",512
language_134,"[0, 1]",512
language_135,"[1, 1]",512
language_136,"[1, 1]",512
language_137,"[1, 1]",512
language_138,"[1, 1]",512
language_139,"[1, 1]",512
language_140,"[1, 1]",512
language_141,"[1, 1]",512
language_142,"[1, 1]",512
language_143,"[1, 1]",512
language_144,"[1, 1]",512
language_145,"[1, 1]",512
language_146,"[1, 1]",512
language_147,"[1, 1]",512
language_149,"[1, 1]",512
language_150,"[1, 1]",512
language_151,"[1, 1]",512
language_152,"[1, 1]",512
language_154,"[0, 1]",512
language_155,"[0, 1]",512
language_156,"[1, 1]",512
language_157,"[1, 1]",512
language_158,"[1, 1]",512
language_160,"[1, 1]",512
language_161,"[1, 1]",512
language_162,"[1, 1]",512
language_163,"[1, 1]",512
language_164,"[1, 1]",512
language_165,"[1, 1]",512
language_166,"[1, 1]",512
language_167,"[1, 1]",512
language_168,"[1, 1]",512
language_169,"[1, 1]",512
language_171,"[1, 1]",512
language_172,"[1, 1]",512
language_173,"[1, 1]",512
language_174,"[1, 1]",512
language_175,"[0, 1]",512
language_176,"[1, 1]",512
language_177,"[1, 1]",512
language_178,"[1, 0]",512
language_179,"[1, 0]",512
