LANGUAGE,GENDER,SET
language_1,"[1, 1]",668
language_2,"[1, 1]",668
language_3,"[1, 1]",668
language_4,"[1, 1]",668
language_5,"[1, 1]",668
language_6,"[1, 1]",668
language_7,"[1, 1]",668
language_8,"[1, 1]",668
language_9,"[1, 1]",668
language_10,"[1, 1]",668
language_12,"[1, 1]",668
language_13,"[1, 1]",668
language_14,"[1, 1]",668
language_16,"[1, 0]",668
language_17,"[1, 1]",668
language_19,"[1, 0]",668
language_20,"[1, 1]",668
language_21,"[1, 1]",668
language_22,"[1, 1]",668
language_23,"[1, 1]",668
language_24,"[1, 1]",668
language_25,"[0, 1]",668
language_26,"[1, 1]",668
language_27,"[0, 1]",668
language_28,"[0, 1]",668
language_29,"[1, 1]",668
language_30,"[1, 1]",668
language_31,"[1, 0]",668
language_32,"[1, 1]",668
language_33,"[1, 1]",668
language_34,"[0, 1]",668
language_35,"[1, 1]",668
language_36,"[1, 1]",668
language_37,"[1, 1]",668
language_38,"[1, 1]",668
language_39,"[1, 1]",668
language_40,"[1, 0]",668
language_41,"[0, 1]",668
language_42,"[1, 1]",668
language_43,"[1, 1]",668
language_44,"[1, 1]",668
language_45,"[1, 1]",668
language_46,"[1, 0]",668
language_47,"[1, 1]",668
language_49,"[0, 1]",668
language_50,"[1, 0]",668
language_51,"[1, 1]",668
language_53,"[1, 1]",668
language_54,"[1, 1]",668
language_55,"[1, 1]",668
language_56,"[1, 1]",668
language_57,"[0, 1]",668
language_58,"[1, 1]",668
language_59,"[1, 1]",668
language_60,"[0, 1]",668
language_61,"[0, 1]",668
language_62,"[1, 1]",668
language_63,"[1, 1]",668
language_64,"[1, 1]",668
language_65,"[1, 1]",668
language_66,"[1, 1]",668
language_67,"[1, 1]",668
language_68,"[1, 1]",668
language_69,"[1, 1]",668
language_70,"[1, 1]",668
language_71,"[1, 1]",668
language_73,"[1, 1]",668
language_74,"[1, 0]",668
language_75,"[1, 1]",668
language_76,"[1, 1]",668
language_77,"[1, 1]",668
language_78,"[1, 1]",668
language_79,"[1, 1]",668
language_80,"[0, 1]",668
language_81,"[1, 1]",668
language_82,"[1, 1]",668
language_83,"[1, 1]",668
language_84,"[1, 1]",668
language_85,"[0, 1]",668
language_86,"[1, 1]",668
language_87,"[1, 1]",668
language_89,"[1, 1]",668
language_90,"[1, 1]",668
language_91,"[1, 1]",668
language_92,"[1, 1]",668
language_93,"[1, 1]",668
language_94,"[1, 1]",668
language_95,"[1, 1]",668
language_96,"[1, 1]",668
language_97,"[1, 1]",668
language_98,"[1, 0]",668
language_99,"[1, 1]",668
language_100,"[0, 1]",668
language_101,"[1, 1]",668
language_102,"[1, 1]",668
language_103,"[1, 1]",668
language_104,"[1, 1]",668
language_105,"[1, 1]",668
language_106,"[1, 1]",668
language_107,"[1, 1]",668
language_108,"[1, 1]",668
language_109,"[1, 1]",668
language_110,"[0, 1]",668
language_112,"[1, 1]",668
language_113,"[1, 1]",668
language_114,"[0, 1]",668
language_115,"[1, 1]",668
language_116,"[1, 1]",668
language_117,"[1, 1]",668
language_121,"[1, 1]",668
language_122,"[1, 1]",668
language_123,"[1, 1]",668
language_125,"[1, 1]",668
language_126,"[1, 1]",668
language_127,"[1, 1]",668
language_128,"[1, 1]",668
language_129,"[1, 0]",668
language_130,"[1, 1]",668
language_133,"[1, 1]",668
language_134,"[1, 1]",668
language_137,"[1, 1]",668
language_138,"[1, 1]",668
language_139,"[1, 1]",668
language_140,"[1, 1]",668
language_141,"[1, 1]",668
language_142,"[1, 1]",668
language_143,"[1, 1]",668
language_144,"[1, 1]",668
language_145,"[1, 1]",668
language_146,"[1, 1]",668
language_147,"[0, 1]",668
language_148,"[1, 1]",668
language_149,"[1, 1]",668
language_150,"[1, 1]",668
language_152,"[1, 1]",668
language_153,"[1, 1]",668
language_154,"[1, 1]",668
language_155,"[1, 1]",668
language_156,"[1, 1]",668
language_157,"[1, 1]",668
language_158,"[1, 1]",668
language_159,"[1, 1]",668
language_160,"[1, 1]",668
language_161,"[1, 1]",668
language_162,"[0, 0]",668
language_163,"[1, 1]",668
language_164,"[1, 1]",668
language_165,"[0, 1]",668
language_166,"[1, 0]",668
language_167,"[1, 1]",668
language_168,"[1, 1]",668
language_169,"[1, 1]",668
language_170,"[1, 1]",668
language_171,"[0, 0]",668
language_172,"[1, 1]",668
language_173,"[1, 1]",668
language_175,"[1, 1]",668
language_176,"[1, 1]",668
language_177,"[0, 1]",668
language_178,"[1, 1]",668
language_179,"[1, 1]",668
language_180,"[1, 1]",668
language_181,"[1, 1]",668
language_182,"[1, 1]",668
language_184,"[1, 1]",668
language_185,"[1, 1]",668
language_186,"[1, 1]",668
language_187,"[0, 1]",668
language_188,"[1, 1]",668
language_189,"[1, 1]",668
language_190,"[1, 1]",668
language_191,"[1, 1]",668
language_192,"[0, 1]",668
language_194,"[1, 1]",668
language_195,"[1, 1]",668
language_196,"[0, 1]",668
language_197,"[1, 1]",668
language_198,"[1, 1]",668
language_199,"[1, 1]",668
language_200,"[1, 1]",668
language_201,"[0, 1]",668
language_202,"[1, 1]",668
language_203,"[1, 1]",668
language_204,"[1, 1]",668
language_205,"[1, 1]",668
language_206,"[1, 1]",668
language_207,"[1, 1]",668
language_208,"[1, 1]",668
language_209,"[1, 1]",668
language_210,"[1, 1]",668
language_211,"[1, 1]",668
language_213,"[0, 1]",668
language_214,"[1, 1]",668
language_215,"[1, 1]",668
language_216,"[1, 1]",668
language_217,"[1, 1]",668
language_218,"[1, 1]",668
language_219,"[1, 1]",668
language_220,"[1, 1]",668
language_221,"[0, 1]",668
language_222,"[1, 1]",668
language_223,"[1, 1]",668
language_224,"[1, 1]",668
language_225,"[1, 1]",668
language_226,"[0, 0]",668
language_227,"[1, 1]",668
language_228,"[1, 1]",668
language_229,"[1, 1]",668
language_230,"[1, 1]",668
language_232,"[1, 1]",668
language_233,"[1, 1]",668
language_235,"[1, 1]",668
language_236,"[1, 1]",668
language_237,"[1, 1]",668
language_238,"[1, 1]",668
language_239,"[1, 1]",668
language_240,"[1, 1]",668
language_241,"[1, 1]",668
language_242,"[1, 1]",668
language_243,"[1, 1]",668
language_244,"[1, 1]",668
language_245,"[1, 1]",668
language_246,"[1, 1]",668
language_247,"[1, 1]",668
language_248,"[1, 1]",668
language_249,"[1, 1]",668
language_251,"[1, 1]",668
language_252,"[1, 1]",668
language_253,"[1, 1]",668
language_254,"[1, 1]",668
language_255,"[1, 1]",668
language_257,"[1, 1]",668
language_258,"[0, 0]",668
language_259,"[1, 1]",668
language_260,"[1, 1]",668
language_261,"[1, 1]",668
language_262,"[1, 1]",668
language_263,"[1, 1]",668
language_264,"[1, 1]",668
language_265,"[1, 1]",668
language_266,"[1, 1]",668
language_267,"[1, 1]",668
language_268,"[0, 1]",668
language_269,"[1, 1]",668
language_270,"[1, 1]",668
language_271,"[1, 0]",668
language_272,"[1, 1]",668
language_273,"[1, 1]",668
language_274,"[1, 1]",668
language_275,"[1, 1]",668
language_276,"[0, 0]",668
language_277,"[1, 1]",668
language_278,"[1, 1]",668
language_279,"[0, 1]",668
language_280,"[1, 1]",668
language_281,"[1, 1]",668
language_282,"[1, 1]",668
language_285,"[1, 1]",668
language_286,"[0, 0]",668
language_287,"[1, 1]",668
language_288,"[1, 1]",668
language_289,"[1, 1]",668
language_290,"[1, 1]",668
language_291,"[1, 1]",668
language_292,"[0, 1]",668
language_293,"[1, 1]",668
language_294,"[0, 1]",668
language_295,"[1, 1]",668
language_296,"[0, 1]",668
language_297,"[1, 1]",668
language_298,"[1, 1]",668
language_299,"[1, 1]",668
language_300,"[1, 1]",668
language_302,"[1, 1]",668
language_303,"[1, 0]",668
language_305,"[1, 1]",668
language_306,"[1, 1]",668
language_308,"[1, 1]",668
language_309,"[1, 1]",668
language_310,"[0, 1]",668
language_311,"[1, 1]",668
language_312,"[1, 1]",668
language_314,"[1, 1]",668
language_315,"[1, 1]",668
language_316,"[1, 1]",668
language_318,"[1, 1]",668
language_320,"[1, 1]",668
language_321,"[1, 1]",668
language_322,"[1, 0]",668
language_323,"[1, 1]",668
language_324,"[1, 1]",668
language_325,"[1, 1]",668
language_326,"[1, 1]",668
language_327,"[1, 1]",668
language_328,"[1, 0]",668
language_330,"[1, 1]",668
language_331,"[0, 1]",668
language_332,"[1, 1]",668
language_333,"[1, 1]",668
language_334,"[1, 1]",668
language_335,"[1, 1]",668
language_337,"[1, 1]",668
language_338,"[1, 1]",668
language_339,"[1, 1]",668
language_340,"[1, 1]",668
language_341,"[1, 1]",668
language_342,"[0, 1]",668
language_343,"[1, 1]",668
language_344,"[0, 1]",668
language_345,"[1, 1]",668
language_346,"[1, 1]",668
language_347,"[1, 1]",668
language_348,"[1, 1]",668
language_349,"[1, 1]",668
language_350,"[1, 1]",668
language_351,"[1, 1]",668
language_352,"[1, 1]",668
language_353,"[1, 1]",668
language_354,"[0, 1]",668
language_355,"[1, 0]",668
language_356,"[1, 1]",668
language_357,"[1, 1]",668
language_359,"[0, 1]",668
language_360,"[1, 1]",668
language_361,"[1, 1]",668
language_362,"[1, 1]",668
language_363,"[1, 1]",668
language_364,"[0, 1]",668
