LANGUAGE,GENDER,SET
language_1,"[0, 1]",816
language_2,"[1, 1]",816
language_3,"[1, 0]",816
language_4,"[0, 0]",816
language_5,"[1, 1]",816
language_6,"[1, 1]",816
language_7,"[1, 1]",816
language_8,"[1, 1]",816
language_9,"[1, 1]",816
language_10,"[0, 1]",816
language_11,"[1, 1]",816
language_12,"[0, 1]",816
language_13,"[0, 1]",816
language_14,"[1, 1]",816
language_15,"[1, 1]",816
language_16,"[1, 1]",816
language_17,"[1, 1]",816
language_18,"[1, 1]",816
language_19,"[1, 1]",816
language_20,"[1, 1]",816
language_21,"[1, 1]",816
language_22,"[1, 1]",816
language_23,"[0, 1]",816
language_24,"[0, 1]",816
language_25,"[1, 1]",816
language_26,"[1, 1]",816
language_27,"[1, 1]",816
language_28,"[1, 1]",816
language_29,"[1, 1]",816
language_30,"[1, 1]",816
language_31,"[1, 1]",816
language_32,"[1, 1]",816
language_33,"[1, 1]",816
language_35,"[0, 1]",816
language_36,"[1, 0]",816
language_37,"[1, 1]",816
language_38,"[0, 1]",816
language_39,"[1, 1]",816
language_40,"[1, 1]",816
language_41,"[1, 0]",816
language_42,"[1, 1]",816
language_43,"[0, 1]",816
language_44,"[1, 1]",816
language_45,"[1, 1]",816
language_46,"[1, 1]",816
language_47,"[1, 1]",816
language_48,"[1, 1]",816
language_49,"[1, 1]",816
language_50,"[1, 1]",816
language_51,"[1, 1]",816
language_52,"[1, 1]",816
language_53,"[1, 1]",816
language_54,"[1, 0]",816
language_55,"[1, 1]",816
language_56,"[1, 1]",816
language_57,"[1, 1]",816
language_58,"[1, 1]",816
language_59,"[1, 1]",816
language_60,"[1, 1]",816
language_61,"[1, 1]",816
language_63,"[1, 1]",816
language_64,"[1, 1]",816
language_65,"[0, 1]",816
language_66,"[1, 1]",816
language_67,"[0, 1]",816
language_68,"[1, 1]",816
language_69,"[1, 1]",816
language_70,"[1, 1]",816
language_71,"[0, 0]",816
language_72,"[0, 1]",816
language_73,"[1, 1]",816
language_74,"[1, 1]",816
language_75,"[0, 0]",816
language_76,"[1, 1]",816
language_78,"[1, 1]",816
language_79,"[1, 1]",816
language_80,"[1, 1]",816
language_81,"[1, 1]",816
language_82,"[1, 1]",816
language_83,"[0, 1]",816
language_84,"[1, 1]",816
language_85,"[1, 1]",816
language_86,"[1, 1]",816
language_87,"[0, 1]",816
language_88,"[1, 1]",816
language_89,"[1, 1]",816
language_90,"[1, 1]",816
language_91,"[1, 1]",816
language_94,"[1, 1]",816
language_95,"[1, 1]",816
language_96,"[1, 1]",816
language_97,"[0, 1]",816
language_98,"[1, 1]",816
language_100,"[1, 1]",816
language_101,"[0, 1]",816
language_102,"[1, 1]",816
language_103,"[1, 1]",816
language_104,"[1, 1]",816
language_105,"[1, 1]",816
language_106,"[1, 1]",816
language_107,"[1, 1]",816
language_108,"[1, 1]",816
language_109,"[1, 1]",816
language_110,"[1, 1]",816
language_111,"[0, 1]",816
language_112,"[1, 1]",816
language_113,"[1, 1]",816
language_114,"[1, 1]",816
language_115,"[1, 1]",816
language_116,"[1, 1]",816
language_117,"[1, 1]",816
language_118,"[1, 1]",816
language_119,"[1, 1]",816
language_120,"[1, 1]",816
language_121,"[1, 1]",816
language_122,"[1, 1]",816
language_123,"[1, 1]",816
language_125,"[1, 0]",816
language_126,"[1, 1]",816
language_127,"[1, 0]",816
language_129,"[1, 1]",816
language_130,"[1, 1]",816
language_131,"[1, 1]",816
language_132,"[1, 0]",816
language_133,"[1, 1]",816
language_134,"[1, 1]",816
language_135,"[1, 1]",816
language_136,"[1, 1]",816
language_137,"[1, 1]",816
language_138,"[1, 1]",816
language_139,"[1, 1]",816
language_140,"[1, 1]",816
language_141,"[1, 1]",816
language_142,"[1, 1]",816
language_143,"[1, 1]",816
language_144,"[1, 1]",816
language_145,"[1, 1]",816
language_146,"[1, 1]",816
language_148,"[0, 1]",816
language_149,"[0, 1]",816
language_150,"[1, 1]",816
language_151,"[0, 1]",816
language_152,"[1, 1]",816
language_153,"[1, 1]",816
language_154,"[1, 1]",816
language_155,"[1, 1]",816
language_156,"[1, 1]",816
language_157,"[1, 1]",816
language_158,"[1, 1]",816
language_159,"[1, 1]",816
language_160,"[1, 1]",816
language_162,"[0, 1]",816
language_163,"[1, 1]",816
language_164,"[1, 1]",816
language_165,"[1, 1]",816
language_166,"[1, 1]",816
language_167,"[1, 1]",816
language_168,"[1, 1]",816
language_169,"[1, 1]",816
language_170,"[1, 1]",816
language_171,"[1, 1]",816
language_172,"[0, 1]",816
language_173,"[1, 1]",816
language_174,"[1, 1]",816
language_175,"[1, 0]",816
language_176,"[1, 1]",816
