LANGUAGE,GENDER,SET
language_1,"[1, 1]",260
language_2,"[0, 1]",260
language_3,"[1, 1]",260
language_4,"[1, 1]",260
language_5,"[1, 1]",260
language_6,"[0, 1]",260
language_8,"[1, 1]",260
language_9,"[1, 1]",260
language_11,"[1, 1]",260
language_13,"[1, 1]",260
language_14,"[1, 1]",260
language_15,"[1, 1]",260
language_17,"[1, 1]",260
language_18,"[1, 1]",260
language_19,"[1, 0]",260
language_20,"[1, 1]",260
language_22,"[1, 1]",260
language_23,"[1, 1]",260
language_24,"[1, 1]",260
language_25,"[1, 1]",260
language_26,"[1, 1]",260
language_27,"[1, 1]",260
language_28,"[1, 1]",260
language_29,"[1, 1]",260
language_30,"[1, 1]",260
language_31,"[1, 1]",260
language_32,"[1, 1]",260
language_33,"[1, 1]",260
language_34,"[1, 1]",260
language_35,"[1, 1]",260
language_36,"[1, 1]",260
language_37,"[1, 1]",260
language_38,"[1, 0]",260
language_39,"[1, 0]",260
language_40,"[1, 1]",260
language_41,"[1, 1]",260
language_42,"[1, 1]",260
language_43,"[1, 0]",260
language_44,"[1, 0]",260
language_45,"[1, 1]",260
language_46,"[1, 1]",260
language_47,"[0, 1]",260
language_48,"[1, 1]",260
language_50,"[1, 1]",260
language_51,"[1, 1]",260
language_52,"[1, 1]",260
language_53,"[1, 1]",260
language_54,"[1, 1]",260
language_55,"[1, 1]",260
language_56,"[1, 1]",260
language_57,"[1, 1]",260
language_58,"[1, 1]",260
language_59,"[1, 1]",260
language_60,"[1, 0]",260
language_61,"[1, 1]",260
language_62,"[0, 1]",260
language_63,"[1, 1]",260
language_64,"[1, 1]",260
language_65,"[0, 1]",260
language_66,"[1, 1]",260
language_67,"[1, 1]",260
language_68,"[1, 1]",260
language_69,"[1, 1]",260
language_70,"[1, 1]",260
language_71,"[1, 1]",260
language_72,"[1, 1]",260
language_73,"[1, 1]",260
language_75,"[1, 1]",260
language_76,"[1, 1]",260
language_77,"[1, 1]",260
language_78,"[1, 1]",260
language_79,"[0, 1]",260
language_80,"[1, 1]",260
language_81,"[1, 1]",260
language_82,"[1, 1]",260
language_83,"[1, 0]",260
language_84,"[1, 1]",260
language_85,"[1, 1]",260
language_86,"[1, 1]",260
language_87,"[1, 1]",260
language_88,"[1, 1]",260
language_89,"[1, 1]",260
language_90,"[1, 1]",260
language_91,"[1, 0]",260
language_92,"[0, 1]",260
language_94,"[1, 1]",260
language_95,"[1, 1]",260
language_96,"[1, 1]",260
language_97,"[0, 1]",260
language_99,"[1, 1]",260
language_100,"[1, 1]",260
language_101,"[1, 1]",260
language_102,"[1, 1]",260
language_103,"[1, 1]",260
language_104,"[1, 1]",260
language_105,"[1, 1]",260
language_106,"[1, 1]",260
language_107,"[1, 0]",260
language_108,"[1, 0]",260
language_109,"[1, 1]",260
language_110,"[1, 1]",260
language_111,"[1, 1]",260
language_112,"[1, 1]",260
language_113,"[1, 1]",260
language_115,"[1, 1]",260
language_117,"[1, 1]",260
language_118,"[1, 1]",260
language_119,"[1, 0]",260
language_121,"[1, 1]",260
language_122,"[1, 1]",260
language_123,"[1, 1]",260
language_124,"[0, 1]",260
language_126,"[1, 1]",260
language_127,"[1, 1]",260
language_128,"[1, 1]",260
language_129,"[1, 1]",260
language_130,"[1, 1]",260
language_131,"[0, 1]",260
language_132,"[1, 1]",260
language_133,"[0, 1]",260
language_134,"[1, 1]",260
language_135,"[0, 1]",260
language_136,"[1, 1]",260
language_137,"[1, 1]",260
language_138,"[0, 0]",260
language_139,"[1, 1]",260
language_140,"[1, 1]",260
language_141,"[0, 1]",260
language_142,"[1, 1]",260
language_143,"[1, 1]",260
language_144,"[1, 1]",260
language_145,"[1, 1]",260
language_146,"[0, 1]",260
language_147,"[1, 1]",260
language_149,"[0, 1]",260
language_150,"[1, 1]",260
language_151,"[1, 1]",260
