LANGUAGE,GENDER,SET
language_1,"[1, 1]",893
language_2,"[0, 1]",893
language_3,"[1, 1]",893
language_4,"[1, 1]",893
language_5,"[1, 1]",893
language_6,"[1, 1]",893
language_7,"[1, 1]",893
language_8,"[1, 1]",893
language_9,"[1, 1]",893
language_10,"[1, 1]",893
language_11,"[1, 1]",893
language_12,"[1, 1]",893
language_14,"[1, 1]",893
language_15,"[1, 1]",893
language_16,"[1, 1]",893
language_17,"[1, 1]",893
language_18,"[1, 1]",893
language_19,"[1, 1]",893
language_20,"[0, 1]",893
language_21,"[1, 1]",893
language_22,"[1, 1]",893
language_23,"[1, 1]",893
language_24,"[1, 1]",893
language_25,"[1, 1]",893
language_26,"[1, 0]",893
language_27,"[1, 1]",893
language_28,"[1, 1]",893
language_29,"[0, 1]",893
language_30,"[1, 1]",893
language_31,"[1, 1]",893
language_32,"[1, 1]",893
language_33,"[1, 1]",893
language_34,"[1, 1]",893
language_36,"[1, 1]",893
language_37,"[1, 1]",893
language_38,"[1, 1]",893
language_39,"[1, 1]",893
language_40,"[1, 1]",893
language_41,"[1, 1]",893
language_42,"[1, 0]",893
language_43,"[1, 1]",893
language_44,"[1, 0]",893
language_45,"[1, 1]",893
language_46,"[1, 1]",893
language_47,"[1, 1]",893
language_48,"[1, 1]",893
language_49,"[1, 1]",893
language_50,"[1, 1]",893
language_51,"[1, 1]",893
language_52,"[1, 1]",893
language_53,"[1, 1]",893
language_56,"[1, 1]",893
language_57,"[1, 1]",893
language_59,"[0, 1]",893
language_60,"[1, 1]",893
language_61,"[1, 1]",893
language_62,"[0, 1]",893
language_63,"[1, 1]",893
language_64,"[0, 0]",893
language_65,"[1, 1]",893
language_66,"[1, 1]",893
language_67,"[1, 1]",893
language_68,"[1, 1]",893
language_69,"[1, 1]",893
language_71,"[1, 1]",893
language_72,"[1, 1]",893
language_73,"[1, 1]",893
language_74,"[1, 1]",893
language_75,"[0, 1]",893
language_76,"[1, 1]",893
language_77,"[1, 1]",893
language_79,"[1, 1]",893
language_80,"[1, 1]",893
language_82,"[1, 1]",893
language_83,"[1, 1]",893
language_84,"[1, 1]",893
language_85,"[1, 1]",893
language_86,"[1, 0]",893
language_87,"[1, 1]",893
language_88,"[1, 1]",893
language_89,"[1, 1]",893
language_90,"[1, 1]",893
language_91,"[1, 1]",893
language_92,"[1, 1]",893
language_93,"[0, 1]",893
language_94,"[1, 1]",893
language_95,"[1, 1]",893
language_96,"[1, 1]",893
language_97,"[1, 0]",893
language_98,"[1, 0]",893
language_99,"[1, 1]",893
language_100,"[1, 1]",893
language_102,"[1, 1]",893
language_103,"[1, 1]",893
language_104,"[1, 0]",893
language_105,"[1, 0]",893
language_106,"[1, 1]",893
language_107,"[1, 1]",893
language_108,"[1, 1]",893
language_109,"[1, 1]",893
language_110,"[1, 1]",893
language_111,"[1, 1]",893
language_112,"[1, 1]",893
language_113,"[1, 1]",893
language_114,"[1, 1]",893
language_117,"[1, 1]",893
language_118,"[1, 1]",893
language_119,"[0, 1]",893
language_120,"[1, 1]",893
language_121,"[1, 1]",893
language_122,"[1, 1]",893
language_123,"[1, 1]",893
language_124,"[1, 1]",893
language_125,"[0, 1]",893
language_126,"[1, 1]",893
language_127,"[0, 0]",893
language_128,"[0, 1]",893
language_130,"[1, 1]",893
language_131,"[1, 1]",893
language_132,"[1, 1]",893
language_133,"[1, 1]",893
language_134,"[1, 1]",893
language_135,"[1, 1]",893
language_136,"[1, 1]",893
