LANGUAGE,GENDER,SET
language_1,"[1, 1]",671
language_3,"[1, 1]",671
language_4,"[1, 0]",671
language_5,"[1, 1]",671
language_6,"[1, 1]",671
language_7,"[1, 0]",671
language_8,"[1, 1]",671
language_10,"[1, 1]",671
language_11,"[1, 1]",671
language_12,"[1, 1]",671
language_13,"[0, 1]",671
language_14,"[1, 1]",671
language_15,"[1, 1]",671
language_16,"[1, 1]",671
language_17,"[1, 1]",671
language_18,"[1, 1]",671
language_19,"[0, 1]",671
language_20,"[1, 1]",671
language_21,"[1, 1]",671
language_22,"[1, 0]",671
language_23,"[0, 0]",671
language_24,"[1, 1]",671
language_25,"[1, 1]",671
language_26,"[1, 1]",671
language_27,"[1, 1]",671
language_28,"[1, 1]",671
language_29,"[1, 1]",671
language_30,"[1, 1]",671
language_31,"[1, 0]",671
language_32,"[1, 1]",671
language_33,"[1, 1]",671
language_34,"[1, 1]",671
language_35,"[1, 1]",671
language_36,"[1, 1]",671
language_37,"[1, 1]",671
language_38,"[1, 1]",671
language_39,"[0, 1]",671
language_40,"[1, 1]",671
language_41,"[1, 1]",671
language_42,"[1, 0]",671
language_43,"[1, 1]",671
language_44,"[0, 1]",671
language_45,"[1, 1]",671
language_46,"[1, 1]",671
language_47,"[1, 1]",671
language_48,"[1, 1]",671
language_49,"[1, 1]",671
language_50,"[1, 1]",671
language_51,"[0, 1]",671
language_52,"[1, 1]",671
language_53,"[1, 1]",671
language_54,"[1, 1]",671
language_55,"[1, 1]",671
language_56,"[1, 1]",671
language_58,"[1, 1]",671
language_59,"[1, 1]",671
language_60,"[1, 1]",671
language_61,"[1, 1]",671
language_62,"[1, 1]",671
language_63,"[1, 1]",671
language_64,"[1, 1]",671
language_65,"[1, 1]",671
language_66,"[1, 1]",671
language_67,"[1, 1]",671
language_68,"[1, 1]",671
language_69,"[1, 1]",671
language_70,"[1, 1]",671
language_71,"[1, 1]",671
language_72,"[1, 1]",671
language_73,"[1, 1]",671
language_74,"[1, 1]",671
language_76,"[0, 1]",671
language_77,"[1, 1]",671
language_78,"[1, 1]",671
language_79,"[0, 1]",671
language_81,"[1, 1]",671
language_82,"[1, 1]",671
language_83,"[1, 1]",671
language_84,"[1, 1]",671
language_85,"[1, 1]",671
language_86,"[1, 1]",671
language_87,"[1, 1]",671
language_88,"[0, 1]",671
language_89,"[1, 1]",671
language_90,"[1, 1]",671
language_91,"[1, 1]",671
language_92,"[1, 1]",671
language_94,"[1, 1]",671
language_95,"[1, 1]",671
language_96,"[0, 1]",671
language_97,"[1, 1]",671
language_98,"[1, 1]",671
language_99,"[1, 0]",671
language_100,"[1, 1]",671
language_101,"[1, 1]",671
language_102,"[1, 1]",671
language_103,"[1, 1]",671
language_104,"[1, 1]",671
language_105,"[1, 1]",671
language_106,"[0, 1]",671
language_108,"[1, 1]",671
language_109,"[0, 1]",671
language_111,"[1, 1]",671
language_112,"[1, 1]",671
language_113,"[1, 1]",671
language_114,"[1, 1]",671
language_115,"[1, 1]",671
language_116,"[1, 1]",671
language_117,"[1, 1]",671
language_118,"[1, 1]",671
language_119,"[1, 0]",671
language_120,"[1, 1]",671
language_121,"[1, 1]",671
language_122,"[1, 1]",671
language_123,"[1, 1]",671
language_124,"[0, 1]",671
language_126,"[1, 1]",671
language_127,"[0, 1]",671
language_128,"[1, 1]",671
language_129,"[1, 1]",671
language_130,"[1, 1]",671
language_131,"[0, 1]",671
language_132,"[1, 1]",671
language_133,"[1, 0]",671
language_134,"[1, 1]",671
language_136,"[0, 1]",671
language_137,"[1, 1]",671
language_138,"[1, 1]",671
language_139,"[1, 1]",671
language_140,"[0, 1]",671
language_141,"[1, 1]",671
language_142,"[1, 1]",671
language_143,"[1, 0]",671
language_144,"[1, 1]",671
language_145,"[1, 1]",671
language_146,"[1, 1]",671
language_147,"[0, 1]",671
language_149,"[1, 1]",671
language_150,"[1, 1]",671
language_151,"[1, 1]",671
language_152,"[1, 0]",671
language_153,"[1, 1]",671
language_155,"[1, 1]",671
language_156,"[1, 1]",671
language_157,"[1, 1]",671
language_158,"[1, 1]",671
language_159,"[0, 1]",671
language_160,"[1, 1]",671
language_161,"[1, 1]",671
language_162,"[1, 1]",671
language_163,"[1, 1]",671
language_164,"[1, 1]",671
language_165,"[1, 1]",671
language_166,"[1, 1]",671
language_167,"[1, 1]",671
language_168,"[1, 1]",671
language_169,"[1, 1]",671
language_170,"[1, 1]",671
language_171,"[1, 1]",671
language_172,"[1, 1]",671
language_173,"[1, 1]",671
language_174,"[1, 1]",671
language_175,"[1, 1]",671
language_176,"[1, 1]",671
language_178,"[1, 1]",671
language_179,"[1, 1]",671
language_180,"[1, 1]",671
language_181,"[1, 1]",671
language_183,"[1, 1]",671
language_184,"[1, 1]",671
language_185,"[1, 1]",671
language_186,"[1, 1]",671
language_187,"[1, 1]",671
language_189,"[0, 1]",671
language_190,"[1, 1]",671
language_191,"[1, 1]",671
language_192,"[1, 1]",671
language_193,"[1, 1]",671
language_194,"[1, 1]",671
language_195,"[0, 1]",671
language_196,"[1, 1]",671
language_197,"[1, 1]",671
language_198,"[1, 1]",671
language_199,"[1, 1]",671
language_200,"[1, 1]",671
language_201,"[1, 1]",671
language_202,"[1, 1]",671
language_203,"[1, 0]",671
language_204,"[1, 1]",671
language_205,"[1, 1]",671
language_206,"[1, 1]",671
language_207,"[1, 1]",671
language_208,"[1, 1]",671
language_209,"[1, 0]",671
language_210,"[1, 1]",671
language_211,"[1, 1]",671
language_212,"[1, 0]",671
language_213,"[0, 1]",671
language_214,"[1, 1]",671
language_215,"[1, 1]",671
language_216,"[1, 1]",671
language_217,"[1, 1]",671
language_218,"[1, 1]",671
language_219,"[0, 1]",671
language_220,"[1, 1]",671
language_222,"[1, 1]",671
language_223,"[1, 1]",671
language_224,"[1, 1]",671
language_225,"[1, 1]",671
language_226,"[1, 1]",671
language_227,"[1, 1]",671
language_229,"[1, 1]",671
language_230,"[1, 0]",671
language_231,"[1, 1]",671
language_232,"[1, 1]",671
language_233,"[1, 1]",671
language_234,"[1, 1]",671
language_235,"[1, 1]",671
language_236,"[1, 1]",671
language_237,"[1, 1]",671
language_238,"[1, 1]",671
language_239,"[1, 1]",671
language_240,"[1, 1]",671
language_241,"[1, 1]",671
language_242,"[1, 1]",671
language_244,"[0, 1]",671
language_245,"[1, 1]",671
language_246,"[1, 1]",671
language_247,"[1, 1]",671
language_248,"[1, 1]",671
language_249,"[0, 0]",671
language_250,"[1, 1]",671
language_251,"[1, 1]",671
language_252,"[1, 1]",671
language_254,"[0, 1]",671
language_255,"[1, 1]",671
language_256,"[1, 1]",671
language_257,"[1, 1]",671
language_258,"[1, 1]",671
language_259,"[1, 1]",671
language_262,"[1, 1]",671
language_263,"[1, 1]",671
language_264,"[1, 0]",671
language_265,"[1, 1]",671
language_266,"[1, 1]",671
language_267,"[1, 1]",671
language_268,"[1, 1]",671
language_269,"[1, 1]",671
language_271,"[1, 1]",671
language_272,"[1, 1]",671
language_273,"[1, 1]",671
language_274,"[0, 1]",671
language_275,"[1, 1]",671
language_276,"[1, 1]",671
language_278,"[1, 1]",671
language_279,"[1, 1]",671
language_280,"[0, 1]",671
language_281,"[1, 1]",671
language_282,"[1, 1]",671
language_283,"[1, 1]",671
language_284,"[1, 1]",671
language_286,"[1, 1]",671
language_287,"[1, 1]",671
language_288,"[1, 1]",671
language_289,"[1, 1]",671
language_290,"[1, 1]",671
language_291,"[1, 1]",671
language_292,"[1, 1]",671
language_293,"[1, 1]",671
language_294,"[0, 1]",671
language_295,"[1, 1]",671
language_296,"[1, 1]",671
language_297,"[1, 1]",671
language_298,"[1, 1]",671
language_300,"[1, 1]",671
language_301,"[1, 1]",671
language_302,"[1, 1]",671
language_303,"[1, 1]",671
language_304,"[1, 0]",671
language_305,"[0, 1]",671
language_306,"[1, 1]",671
language_307,"[1, 1]",671
language_309,"[1, 1]",671
language_312,"[1, 1]",671
language_314,"[1, 1]",671
language_315,"[0, 1]",671
language_316,"[1, 1]",671
language_317,"[1, 1]",671
language_318,"[1, 1]",671
language_319,"[1, 1]",671
language_320,"[1, 1]",671
language_321,"[1, 1]",671
language_322,"[0, 1]",671
language_323,"[1, 1]",671
language_324,"[1, 1]",671
language_325,"[1, 1]",671
language_326,"[1, 1]",671
language_327,"[1, 1]",671
language_328,"[1, 1]",671
language_329,"[0, 1]",671
language_330,"[1, 1]",671
language_331,"[1, 1]",671
language_332,"[1, 1]",671
language_333,"[1, 1]",671
language_334,"[0, 1]",671
language_335,"[1, 1]",671
language_336,"[1, 1]",671
language_337,"[1, 1]",671
language_338,"[1, 0]",671
language_339,"[1, 1]",671
language_340,"[0, 1]",671
language_341,"[1, 1]",671
language_342,"[1, 1]",671
language_344,"[1, 1]",671
language_345,"[1, 1]",671
language_346,"[1, 1]",671
language_347,"[1, 1]",671
language_348,"[1, 1]",671
language_349,"[1, 1]",671
language_350,"[0, 1]",671
language_351,"[1, 1]",671
language_352,"[1, 1]",671
language_353,"[1, 1]",671
language_355,"[1, 1]",671
language_356,"[1, 1]",671
language_357,"[1, 1]",671
language_359,"[1, 1]",671
language_360,"[1, 1]",671
language_361,"[1, 1]",671
language_362,"[1, 0]",671
language_363,"[1, 1]",671
language_364,"[0, 1]",671
language_365,"[1, 1]",671
language_366,"[0, 1]",671
language_367,"[1, 0]",671
language_368,"[1, 1]",671
language_369,"[1, 1]",671
language_370,"[0, 1]",671
language_371,"[1, 1]",671
language_372,"[1, 1]",671
language_373,"[1, 1]",671
language_374,"[1, 1]",671
language_375,"[1, 1]",671
language_376,"[1, 1]",671
language_377,"[1, 1]",671
language_378,"[1, 1]",671
language_379,"[1, 1]",671
language_382,"[1, 1]",671
language_383,"[1, 1]",671
language_384,"[1, 1]",671
language_385,"[1, 1]",671
language_386,"[1, 1]",671
language_387,"[1, 1]",671
language_389,"[1, 1]",671
language_390,"[1, 1]",671
language_391,"[1, 1]",671
language_392,"[1, 1]",671
language_394,"[1, 1]",671
language_395,"[1, 1]",671
language_396,"[1, 1]",671
language_397,"[1, 1]",671
language_398,"[1, 1]",671
language_399,"[0, 1]",671
language_400,"[0, 1]",671
language_401,"[1, 1]",671
language_402,"[1, 1]",671
language_403,"[1, 0]",671
language_404,"[1, 1]",671
language_405,"[1, 1]",671
language_406,"[1, 1]",671
language_408,"[1, 1]",671
language_409,"[1, 1]",671
language_410,"[1, 1]",671
language_411,"[1, 1]",671
language_413,"[1, 1]",671
language_414,"[1, 1]",671
language_415,"[1, 1]",671
language_416,"[1, 1]",671
language_417,"[1, 1]",671
language_418,"[1, 1]",671
language_419,"[1, 1]",671
language_420,"[1, 1]",671
language_421,"[1, 1]",671
language_422,"[1, 1]",671
language_423,"[1, 1]",671
language_424,"[1, 1]",671
language_425,"[1, 1]",671
language_426,"[1, 1]",671
language_428,"[1, 1]",671
language_429,"[1, 1]",671
language_430,"[1, 1]",671
language_431,"[1, 1]",671
language_432,"[1, 1]",671
language_433,"[1, 1]",671
language_435,"[1, 1]",671
language_437,"[1, 1]",671
language_438,"[1, 1]",671
language_439,"[1, 1]",671
language_440,"[1, 1]",671
language_441,"[1, 1]",671
language_443,"[1, 1]",671
language_444,"[1, 1]",671
language_445,"[1, 1]",671
language_446,"[0, 1]",671
language_447,"[1, 0]",671
language_448,"[1, 1]",671
language_449,"[1, 1]",671
language_450,"[1, 1]",671
language_451,"[1, 1]",671
language_453,"[0, 1]",671
language_454,"[0, 0]",671
language_455,"[1, 1]",671
language_456,"[1, 1]",671
language_457,"[1, 1]",671
language_458,"[1, 1]",671
language_459,"[1, 1]",671
language_460,"[1, 1]",671
language_461,"[0, 1]",671
language_462,"[1, 1]",671
language_463,"[1, 1]",671
language_464,"[1, 1]",671
language_465,"[1, 1]",671
language_466,"[1, 1]",671
language_467,"[1, 1]",671
language_468,"[1, 1]",671
language_469,"[1, 1]",671
language_470,"[1, 1]",671
language_471,"[1, 1]",671
language_472,"[1, 1]",671
language_473,"[1, 1]",671
language_475,"[1, 1]",671
language_476,"[1, 1]",671
language_477,"[1, 1]",671
language_478,"[1, 1]",671
language_479,"[1, 1]",671
language_480,"[0, 1]",671
language_481,"[1, 1]",671
language_482,"[1, 1]",671
language_483,"[1, 1]",671
language_484,"[1, 1]",671
language_486,"[1, 1]",671
language_487,"[1, 1]",671
language_488,"[1, 1]",671
language_489,"[1, 1]",671
language_490,"[1, 1]",671
language_491,"[1, 1]",671
language_492,"[1, 1]",671
language_493,"[1, 1]",671
language_494,"[1, 1]",671
language_495,"[1, 1]",671
language_496,"[1, 1]",671
language_497,"[1, 1]",671
language_498,"[1, 1]",671
language_499,"[1, 1]",671
language_501,"[1, 1]",671
language_502,"[0, 1]",671
language_503,"[1, 1]",671
language_504,"[1, 1]",671
language_505,"[1, 1]",671
language_506,"[1, 1]",671
language_508,"[1, 1]",671
language_509,"[1, 1]",671
language_511,"[1, 1]",671
language_512,"[1, 1]",671
language_513,"[1, 1]",671
language_514,"[1, 1]",671
language_515,"[1, 1]",671
language_516,"[1, 1]",671
language_517,"[1, 0]",671
language_518,"[1, 1]",671
language_519,"[1, 1]",671
language_520,"[1, 1]",671
language_521,"[1, 1]",671
language_522,"[1, 1]",671
language_523,"[1, 1]",671
language_524,"[1, 1]",671
language_525,"[1, 1]",671
language_526,"[1, 1]",671
language_527,"[1, 1]",671
language_528,"[1, 1]",671
language_529,"[1, 1]",671
language_530,"[1, 1]",671
language_531,"[1, 1]",671
language_532,"[0, 1]",671
language_533,"[1, 1]",671
language_534,"[1, 1]",671
language_536,"[1, 1]",671
language_537,"[1, 1]",671
language_538,"[1, 1]",671
language_539,"[1, 1]",671
language_540,"[1, 1]",671
language_541,"[1, 1]",671
language_542,"[1, 1]",671
language_543,"[1, 1]",671
language_544,"[0, 1]",671
language_545,"[1, 1]",671
language_546,"[1, 1]",671
language_547,"[0, 1]",671
language_548,"[1, 1]",671
language_549,"[0, 1]",671
language_550,"[0, 1]",671
language_552,"[1, 1]",671
language_553,"[1, 1]",671
language_554,"[1, 1]",671
language_555,"[1, 1]",671
language_556,"[1, 1]",671
language_557,"[1, 1]",671
language_558,"[0, 1]",671
language_559,"[1, 1]",671
language_560,"[1, 1]",671
language_561,"[1, 1]",671
language_562,"[0, 1]",671
language_563,"[1, 1]",671
language_564,"[1, 1]",671
language_565,"[1, 1]",671
language_567,"[1, 1]",671
language_568,"[0, 1]",671
language_569,"[0, 1]",671
language_570,"[0, 1]",671
language_571,"[1, 1]",671
language_572,"[1, 1]",671
language_573,"[1, 1]",671
language_574,"[1, 1]",671
language_575,"[1, 1]",671
language_576,"[0, 1]",671
language_577,"[1, 1]",671
language_579,"[1, 1]",671
language_580,"[1, 1]",671
language_581,"[1, 1]",671
language_582,"[0, 1]",671
language_584,"[1, 0]",671
language_585,"[1, 1]",671
language_586,"[1, 1]",671
language_587,"[1, 1]",671
language_588,"[0, 1]",671
language_589,"[1, 1]",671
language_590,"[1, 1]",671
language_591,"[1, 1]",671
language_592,"[1, 1]",671
language_593,"[1, 1]",671
language_594,"[1, 1]",671
language_595,"[1, 0]",671
language_596,"[1, 1]",671
language_597,"[1, 1]",671
language_598,"[1, 1]",671
language_599,"[0, 0]",671
language_600,"[1, 0]",671
language_602,"[1, 0]",671
language_603,"[0, 1]",671
language_604,"[1, 1]",671
language_605,"[1, 1]",671
language_607,"[1, 1]",671
language_608,"[1, 1]",671
language_611,"[1, 1]",671
language_612,"[1, 1]",671
language_613,"[1, 1]",671
language_614,"[1, 1]",671
language_615,"[1, 1]",671
language_616,"[0, 1]",671
language_618,"[1, 1]",671
language_619,"[1, 1]",671
language_620,"[0, 1]",671
language_621,"[1, 1]",671
language_622,"[1, 1]",671
language_623,"[1, 1]",671
language_624,"[1, 1]",671
language_625,"[1, 1]",671
language_626,"[1, 1]",671
language_628,"[1, 1]",671
language_629,"[1, 1]",671
language_630,"[0, 1]",671
language_632,"[1, 1]",671
language_633,"[1, 1]",671
language_634,"[1, 1]",671
language_635,"[1, 0]",671
language_636,"[1, 1]",671
language_638,"[1, 1]",671
language_639,"[0, 1]",671
language_640,"[1, 1]",671
language_641,"[1, 1]",671
language_642,"[0, 1]",671
language_643,"[1, 1]",671
language_644,"[1, 1]",671
language_645,"[1, 1]",671
language_646,"[1, 1]",671
language_648,"[1, 1]",671
language_649,"[1, 1]",671
language_651,"[1, 1]",671
language_652,"[1, 0]",671
language_653,"[1, 1]",671
language_654,"[0, 1]",671
language_656,"[1, 1]",671
language_657,"[1, 1]",671
language_658,"[1, 1]",671
language_659,"[0, 1]",671
language_660,"[0, 1]",671
language_661,"[0, 1]",671
language_662,"[1, 1]",671
language_663,"[1, 1]",671
language_664,"[0, 1]",671
language_665,"[1, 1]",671
language_666,"[1, 1]",671
language_667,"[1, 1]",671
language_668,"[1, 1]",671
language_669,"[1, 1]",671
language_670,"[1, 1]",671
language_671,"[1, 1]",671
language_672,"[1, 1]",671
language_674,"[1, 1]",671
language_675,"[1, 0]",671
language_676,"[1, 0]",671
language_677,"[1, 1]",671
language_678,"[1, 1]",671
language_679,"[1, 1]",671
language_680,"[1, 1]",671
language_681,"[1, 1]",671
language_682,"[1, 1]",671
language_684,"[1, 0]",671
language_685,"[1, 1]",671
language_687,"[1, 1]",671
language_688,"[1, 1]",671
language_689,"[0, 1]",671
language_690,"[1, 1]",671
language_691,"[1, 1]",671
language_692,"[1, 1]",671
language_693,"[1, 1]",671
language_694,"[1, 1]",671
language_695,"[1, 0]",671
language_696,"[1, 1]",671
language_698,"[1, 1]",671
language_699,"[1, 1]",671
language_700,"[1, 1]",671
language_702,"[1, 1]",671
language_703,"[1, 1]",671
language_704,"[0, 1]",671
language_705,"[0, 1]",671
language_707,"[1, 1]",671
language_708,"[1, 1]",671
language_709,"[1, 1]",671
language_710,"[1, 1]",671
language_711,"[1, 1]",671
language_712,"[1, 1]",671
language_713,"[1, 1]",671
language_714,"[1, 1]",671
language_715,"[1, 1]",671
language_716,"[1, 1]",671
language_717,"[1, 1]",671
language_718,"[1, 1]",671
language_719,"[1, 1]",671
language_720,"[1, 1]",671
language_721,"[1, 1]",671
language_722,"[1, 1]",671
language_723,"[1, 1]",671
language_724,"[1, 1]",671
language_725,"[1, 1]",671
language_726,"[1, 1]",671
language_727,"[0, 1]",671
language_728,"[0, 1]",671
language_729,"[1, 1]",671
language_730,"[1, 1]",671
language_731,"[1, 1]",671
language_732,"[1, 1]",671
language_733,"[1, 1]",671
language_734,"[1, 1]",671
language_735,"[1, 1]",671
language_736,"[1, 1]",671
language_737,"[1, 1]",671
language_738,"[1, 1]",671
language_739,"[1, 1]",671
language_740,"[1, 1]",671
language_741,"[0, 1]",671
language_742,"[1, 1]",671
language_743,"[1, 1]",671
language_744,"[1, 1]",671
language_745,"[1, 1]",671
language_746,"[1, 1]",671
language_747,"[1, 1]",671
language_748,"[1, 1]",671
language_749,"[1, 1]",671
language_750,"[1, 1]",671
language_751,"[1, 1]",671
language_752,"[1, 1]",671
language_753,"[1, 1]",671
language_754,"[1, 0]",671
language_755,"[1, 1]",671
language_756,"[1, 1]",671
language_757,"[1, 1]",671
language_758,"[0, 1]",671
language_759,"[1, 1]",671
language_760,"[0, 1]",671
language_761,"[1, 1]",671
language_762,"[1, 1]",671
language_763,"[1, 1]",671
language_764,"[1, 1]",671
language_765,"[1, 1]",671
language_766,"[1, 1]",671
language_767,"[1, 1]",671
language_768,"[1, 1]",671
language_770,"[1, 1]",671
language_771,"[1, 1]",671
language_772,"[0, 1]",671
language_773,"[1, 1]",671
language_774,"[1, 1]",671
language_775,"[1, 1]",671
language_776,"[1, 1]",671
language_777,"[1, 1]",671
language_778,"[1, 1]",671
language_779,"[1, 1]",671
language_780,"[1, 1]",671
language_781,"[1, 1]",671
language_783,"[1, 1]",671
language_784,"[1, 1]",671
language_785,"[1, 1]",671
language_787,"[1, 1]",671
language_789,"[0, 1]",671
language_790,"[1, 1]",671
language_791,"[1, 1]",671
language_792,"[0, 1]",671
language_793,"[1, 1]",671
language_794,"[1, 1]",671
language_796,"[1, 1]",671
language_797,"[1, 1]",671
language_798,"[1, 1]",671
language_799,"[1, 1]",671
language_800,"[1, 1]",671
language_801,"[1, 1]",671
language_802,"[1, 1]",671
language_803,"[1, 1]",671
language_804,"[1, 1]",671
language_805,"[1, 1]",671
language_806,"[1, 0]",671
language_807,"[1, 1]",671
language_808,"[1, 1]",671
language_809,"[1, 1]",671
language_810,"[1, 1]",671
language_811,"[1, 1]",671
language_812,"[1, 1]",671
language_813,"[1, 1]",671
language_814,"[1, 1]",671
language_815,"[1, 1]",671
language_816,"[0, 1]",671
language_818,"[0, 0]",671
language_820,"[1, 1]",671
language_822,"[1, 1]",671
language_823,"[1, 1]",671
language_824,"[1, 1]",671
language_825,"[0, 1]",671
language_826,"[1, 1]",671
language_827,"[1, 1]",671
language_828,"[0, 1]",671
language_829,"[1, 1]",671
language_830,"[0, 0]",671
language_831,"[1, 1]",671
language_832,"[1, 1]",671
language_833,"[1, 1]",671
language_834,"[1, 1]",671
language_835,"[1, 1]",671
language_836,"[1, 1]",671
language_837,"[1, 1]",671
language_838,"[1, 1]",671
language_839,"[1, 1]",671
language_840,"[1, 1]",671
language_841,"[1, 1]",671
language_842,"[1, 1]",671
language_843,"[1, 1]",671
language_844,"[1, 1]",671
language_845,"[1, 1]",671
language_846,"[1, 1]",671
language_847,"[1, 0]",671
language_848,"[1, 1]",671
language_849,"[1, 1]",671
language_850,"[1, 1]",671
language_852,"[1, 1]",671
language_853,"[1, 1]",671
language_854,"[1, 1]",671
language_855,"[1, 1]",671
language_856,"[1, 1]",671
language_857,"[1, 1]",671
language_858,"[1, 1]",671
language_859,"[1, 1]",671
language_860,"[1, 1]",671
language_861,"[1, 1]",671
language_863,"[1, 1]",671
language_864,"[1, 1]",671
language_865,"[1, 1]",671
language_866,"[0, 1]",671
language_867,"[1, 1]",671
language_868,"[1, 1]",671
language_869,"[1, 1]",671
language_870,"[1, 1]",671
language_872,"[1, 1]",671
language_873,"[1, 1]",671
language_874,"[1, 1]",671
language_876,"[1, 1]",671
language_877,"[1, 1]",671
language_878,"[1, 0]",671
language_879,"[1, 0]",671
language_881,"[1, 1]",671
language_882,"[1, 1]",671
language_883,"[1, 1]",671
language_884,"[1, 1]",671
language_885,"[1, 1]",671
language_886,"[1, 1]",671
language_887,"[1, 1]",671
language_888,"[1, 1]",671
language_889,"[1, 1]",671
language_890,"[1, 1]",671
language_892,"[1, 1]",671
language_893,"[1, 0]",671
language_894,"[1, 1]",671
language_895,"[1, 1]",671
language_896,"[1, 1]",671
language_897,"[1, 1]",671
language_898,"[1, 1]",671
language_899,"[1, 1]",671
language_900,"[0, 1]",671
language_901,"[1, 1]",671
language_902,"[1, 1]",671
language_903,"[0, 1]",671
language_905,"[1, 1]",671
language_906,"[1, 1]",671
language_907,"[1, 1]",671
language_908,"[1, 1]",671
language_909,"[0, 1]",671
language_910,"[1, 1]",671
language_911,"[1, 1]",671
language_912,"[1, 1]",671
language_913,"[1, 1]",671
language_916,"[1, 1]",671
language_917,"[1, 1]",671
language_918,"[1, 1]",671
language_919,"[1, 1]",671
language_920,"[1, 1]",671
language_921,"[1, 1]",671
language_922,"[1, 0]",671
language_923,"[1, 1]",671
language_924,"[0, 1]",671
language_925,"[1, 0]",671
language_926,"[1, 1]",671
language_927,"[1, 1]",671
language_928,"[1, 1]",671
language_929,"[0, 1]",671
language_930,"[1, 1]",671
language_931,"[1, 0]",671
language_932,"[1, 1]",671
language_933,"[0, 1]",671
language_934,"[1, 0]",671
language_935,"[1, 1]",671
language_936,"[1, 1]",671
language_937,"[1, 1]",671
language_938,"[1, 1]",671
language_939,"[0, 1]",671
language_940,"[1, 1]",671
language_941,"[0, 0]",671
language_942,"[0, 1]",671
language_943,"[1, 1]",671
language_944,"[1, 1]",671
language_945,"[1, 1]",671
language_947,"[1, 1]",671
language_948,"[0, 0]",671
language_949,"[1, 0]",671
language_950,"[1, 1]",671
language_951,"[1, 1]",671
language_952,"[1, 1]",671
language_953,"[1, 1]",671
language_954,"[0, 0]",671
language_955,"[1, 1]",671
language_956,"[0, 1]",671
language_957,"[1, 1]",671
language_959,"[1, 1]",671
language_960,"[1, 1]",671
language_961,"[1, 1]",671
language_962,"[1, 1]",671
language_963,"[1, 1]",671
language_964,"[1, 1]",671
language_965,"[1, 1]",671
language_967,"[1, 0]",671
language_969,"[0, 0]",671
language_970,"[1, 1]",671
language_971,"[1, 0]",671
language_972,"[1, 1]",671
language_973,"[1, 1]",671
language_974,"[0, 1]",671
language_975,"[1, 1]",671
language_976,"[1, 1]",671
language_977,"[1, 1]",671
language_978,"[1, 1]",671
language_979,"[1, 1]",671
language_980,"[1, 1]",671
language_981,"[1, 1]",671
language_982,"[1, 1]",671
language_983,"[1, 1]",671
language_984,"[1, 1]",671
language_985,"[0, 1]",671
language_986,"[1, 1]",671
language_987,"[1, 1]",671
language_988,"[1, 0]",671
language_989,"[1, 1]",671
language_990,"[1, 1]",671
language_991,"[1, 1]",671
language_992,"[1, 1]",671
language_993,"[1, 1]",671
language_994,"[1, 1]",671
language_995,"[1, 1]",671
language_996,"[1, 1]",671
language_997,"[1, 1]",671
language_998,"[1, 1]",671
language_999,"[1, 1]",671
language_1000,"[1, 1]",671
