LANGUAGE,GENDER,SET
language_1,"[1, 1]",665
language_2,"[1, 1]",665
language_3,"[1, 1]",665
language_4,"[1, 1]",665
language_5,"[1, 1]",665
language_6,"[1, 1]",665
language_7,"[1, 1]",665
language_8,"[1, 1]",665
language_9,"[1, 1]",665
language_10,"[1, 1]",665
language_11,"[1, 1]",665
language_12,"[1, 1]",665
language_13,"[0, 1]",665
language_14,"[1, 1]",665
language_15,"[1, 1]",665
language_16,"[1, 1]",665
language_17,"[1, 1]",665
language_18,"[1, 1]",665
language_19,"[1, 1]",665
language_20,"[1, 0]",665
language_21,"[1, 1]",665
language_22,"[1, 1]",665
language_23,"[0, 1]",665
language_24,"[1, 1]",665
language_25,"[1, 1]",665
language_26,"[1, 1]",665
language_27,"[1, 1]",665
language_28,"[0, 1]",665
language_29,"[1, 1]",665
language_30,"[1, 1]",665
language_31,"[1, 1]",665
language_32,"[1, 1]",665
language_33,"[1, 1]",665
language_34,"[1, 0]",665
language_35,"[1, 1]",665
language_36,"[1, 1]",665
language_37,"[1, 0]",665
language_38,"[1, 1]",665
language_39,"[1, 1]",665
language_40,"[1, 1]",665
language_41,"[1, 1]",665
language_42,"[1, 1]",665
language_43,"[1, 1]",665
language_44,"[1, 1]",665
language_45,"[1, 1]",665
language_46,"[1, 1]",665
language_47,"[1, 1]",665
language_48,"[1, 0]",665
language_49,"[1, 0]",665
language_50,"[1, 1]",665
language_51,"[1, 1]",665
language_52,"[1, 1]",665
language_53,"[0, 1]",665
language_54,"[1, 0]",665
language_55,"[1, 1]",665
language_56,"[1, 1]",665
language_57,"[1, 1]",665
language_59,"[1, 1]",665
language_60,"[1, 1]",665
language_61,"[1, 1]",665
language_62,"[1, 0]",665
language_63,"[1, 1]",665
language_64,"[1, 1]",665
language_65,"[1, 1]",665
language_66,"[1, 1]",665
language_67,"[1, 1]",665
language_68,"[1, 1]",665
language_69,"[1, 1]",665
language_70,"[1, 1]",665
language_71,"[1, 1]",665
language_72,"[1, 1]",665
language_73,"[1, 1]",665
language_74,"[1, 1]",665
language_75,"[1, 1]",665
language_76,"[1, 1]",665
language_78,"[1, 1]",665
language_79,"[1, 0]",665
