LANGUAGE,GENDER,SET
language_1,"[1, 1]",552
language_2,"[1, 1]",552
language_3,"[1, 1]",552
language_4,"[1, 1]",552
language_5,"[1, 1]",552
language_6,"[1, 1]",552
language_7,"[1, 1]",552
language_8,"[0, 1]",552
language_10,"[1, 1]",552
language_11,"[1, 1]",552
language_12,"[1, 1]",552
language_13,"[1, 1]",552
language_14,"[1, 1]",552
language_17,"[1, 1]",552
language_18,"[1, 1]",552
language_19,"[1, 1]",552
language_20,"[1, 1]",552
language_21,"[1, 0]",552
language_22,"[1, 0]",552
language_23,"[1, 1]",552
language_24,"[1, 1]",552
language_25,"[1, 1]",552
language_26,"[1, 1]",552
language_27,"[1, 0]",552
language_28,"[1, 1]",552
language_30,"[0, 1]",552
language_32,"[1, 1]",552
language_33,"[1, 1]",552
language_34,"[1, 1]",552
language_35,"[1, 0]",552
language_36,"[1, 1]",552
language_37,"[1, 1]",552
language_38,"[1, 1]",552
language_39,"[1, 1]",552
language_40,"[1, 1]",552
language_41,"[1, 1]",552
language_42,"[1, 1]",552
language_43,"[1, 1]",552
language_45,"[1, 1]",552
language_46,"[1, 1]",552
language_47,"[1, 1]",552
language_48,"[1, 1]",552
language_49,"[1, 1]",552
language_50,"[1, 1]",552
language_51,"[1, 1]",552
language_52,"[1, 1]",552
language_54,"[1, 0]",552
language_55,"[1, 1]",552
language_56,"[1, 1]",552
language_58,"[1, 1]",552
language_59,"[1, 1]",552
language_60,"[1, 1]",552
language_61,"[1, 1]",552
language_62,"[1, 1]",552
language_63,"[1, 1]",552
language_64,"[1, 1]",552
language_65,"[0, 0]",552
language_66,"[1, 1]",552
language_67,"[1, 1]",552
language_68,"[1, 1]",552
language_69,"[1, 1]",552
language_70,"[1, 1]",552
language_71,"[1, 1]",552
language_72,"[1, 1]",552
language_73,"[0, 1]",552
language_74,"[1, 1]",552
language_75,"[1, 1]",552
language_76,"[0, 1]",552
language_77,"[1, 0]",552
language_78,"[1, 1]",552
language_79,"[1, 1]",552
language_80,"[1, 1]",552
language_81,"[1, 1]",552
language_82,"[1, 1]",552
language_83,"[1, 1]",552
language_84,"[1, 1]",552
language_85,"[1, 0]",552
language_86,"[1, 1]",552
language_88,"[1, 1]",552
language_89,"[1, 1]",552
language_90,"[1, 1]",552
language_91,"[1, 1]",552
language_92,"[1, 1]",552
language_93,"[0, 1]",552
language_94,"[1, 1]",552
language_96,"[1, 1]",552
language_97,"[1, 1]",552
language_98,"[1, 1]",552
language_99,"[1, 0]",552
language_100,"[1, 1]",552
language_101,"[1, 1]",552
language_102,"[1, 1]",552
language_103,"[1, 1]",552
language_104,"[1, 1]",552
language_105,"[0, 1]",552
language_106,"[0, 1]",552
language_107,"[1, 1]",552
language_108,"[1, 1]",552
language_109,"[1, 1]",552
language_110,"[1, 1]",552
language_111,"[1, 0]",552
language_112,"[1, 1]",552
language_113,"[1, 1]",552
language_114,"[1, 1]",552
language_116,"[1, 1]",552
language_117,"[1, 1]",552
language_118,"[1, 1]",552
language_119,"[1, 1]",552
language_121,"[0, 1]",552
language_122,"[1, 0]",552
language_123,"[1, 0]",552
language_124,"[1, 1]",552
language_125,"[1, 1]",552
language_126,"[1, 0]",552
language_127,"[1, 1]",552
language_128,"[1, 1]",552
language_129,"[1, 1]",552
language_130,"[1, 1]",552
language_132,"[0, 0]",552
language_133,"[1, 1]",552
language_134,"[1, 1]",552
language_135,"[1, 1]",552
language_136,"[1, 1]",552
language_137,"[1, 1]",552
language_138,"[1, 1]",552
language_139,"[1, 1]",552
language_140,"[1, 1]",552
language_141,"[1, 1]",552
language_142,"[1, 1]",552
language_143,"[1, 1]",552
language_144,"[1, 1]",552
language_145,"[0, 1]",552
language_146,"[1, 1]",552
language_147,"[0, 1]",552
language_149,"[1, 1]",552
language_150,"[1, 1]",552
language_151,"[1, 1]",552
language_152,"[1, 1]",552
language_153,"[1, 1]",552
language_154,"[1, 1]",552
language_155,"[1, 1]",552
language_156,"[1, 1]",552
language_157,"[1, 1]",552
language_159,"[1, 1]",552
language_161,"[1, 1]",552
language_162,"[1, 1]",552
language_163,"[1, 0]",552
language_164,"[0, 1]",552
language_165,"[1, 1]",552
language_166,"[1, 1]",552
language_167,"[1, 1]",552
language_169,"[0, 1]",552
language_170,"[1, 1]",552
language_171,"[1, 1]",552
language_172,"[1, 1]",552
language_173,"[0, 1]",552
language_174,"[1, 1]",552
language_175,"[1, 1]",552
language_176,"[1, 1]",552
language_177,"[1, 1]",552
language_178,"[1, 1]",552
language_179,"[1, 1]",552
language_180,"[0, 1]",552
language_181,"[1, 1]",552
language_182,"[1, 1]",552
language_183,"[1, 1]",552
language_184,"[1, 1]",552
language_185,"[1, 1]",552
language_186,"[0, 1]",552
language_187,"[1, 1]",552
language_189,"[1, 1]",552
language_190,"[1, 1]",552
language_191,"[1, 1]",552
language_192,"[1, 1]",552
language_193,"[1, 1]",552
language_194,"[1, 1]",552
language_195,"[1, 1]",552
language_196,"[1, 1]",552
language_197,"[1, 1]",552
language_198,"[1, 1]",552
language_199,"[1, 1]",552
language_200,"[1, 1]",552
language_201,"[0, 0]",552
language_202,"[0, 1]",552
language_203,"[1, 1]",552
language_204,"[1, 1]",552
language_205,"[1, 1]",552
language_206,"[1, 1]",552
language_207,"[1, 1]",552
