LANGUAGE,GENDER,SET
language_1,"[1, 1]",40
language_2,"[1, 1]",40
language_3,"[1, 1]",40
language_4,"[1, 1]",40
language_5,"[1, 1]",40
language_6,"[1, 1]",40
language_7,"[1, 1]",40
language_8,"[1, 1]",40
language_9,"[1, 0]",40
language_10,"[1, 1]",40
language_11,"[1, 1]",40
language_12,"[1, 1]",40
language_13,"[1, 1]",40
language_14,"[0, 1]",40
language_15,"[1, 1]",40
language_16,"[1, 1]",40
language_17,"[1, 0]",40
language_18,"[1, 1]",40
language_19,"[0, 1]",40
language_20,"[1, 1]",40
language_21,"[1, 1]",40
language_22,"[1, 1]",40
language_23,"[1, 1]",40
language_24,"[0, 1]",40
language_26,"[1, 1]",40
language_27,"[1, 1]",40
language_28,"[0, 1]",40
language_29,"[1, 1]",40
language_30,"[1, 1]",40
language_31,"[1, 1]",40
language_32,"[1, 1]",40
language_33,"[0, 1]",40
language_34,"[1, 1]",40
language_35,"[1, 1]",40
language_36,"[1, 1]",40
language_37,"[0, 1]",40
language_38,"[1, 1]",40
language_39,"[1, 0]",40
language_40,"[1, 0]",40
language_41,"[1, 1]",40
language_42,"[0, 1]",40
language_43,"[1, 1]",40
language_44,"[1, 1]",40
language_45,"[1, 1]",40
language_46,"[1, 1]",40
language_47,"[1, 0]",40
language_48,"[1, 1]",40
language_49,"[1, 1]",40
language_50,"[1, 1]",40
language_51,"[1, 1]",40
language_53,"[1, 1]",40
language_54,"[1, 1]",40
language_55,"[1, 1]",40
language_56,"[1, 1]",40
language_57,"[0, 0]",40
language_58,"[1, 1]",40
language_59,"[1, 1]",40
language_60,"[1, 1]",40
language_61,"[1, 1]",40
language_62,"[1, 1]",40
language_63,"[1, 1]",40
language_64,"[1, 1]",40
language_65,"[0, 1]",40
language_66,"[1, 0]",40
language_67,"[0, 1]",40
language_68,"[1, 1]",40
language_69,"[1, 1]",40
language_70,"[1, 1]",40
language_71,"[1, 1]",40
language_73,"[1, 1]",40
language_74,"[1, 1]",40
language_75,"[1, 1]",40
language_76,"[1, 1]",40
language_77,"[1, 1]",40
language_78,"[1, 1]",40
language_80,"[1, 1]",40
language_81,"[1, 1]",40
language_82,"[1, 1]",40
language_84,"[1, 1]",40
language_86,"[1, 1]",40
language_87,"[1, 1]",40
language_89,"[1, 1]",40
language_91,"[1, 1]",40
language_92,"[1, 1]",40
language_93,"[1, 1]",40
language_94,"[1, 1]",40
language_95,"[1, 1]",40
language_96,"[1, 1]",40
language_97,"[1, 1]",40
language_98,"[0, 1]",40
language_99,"[1, 1]",40
language_101,"[1, 1]",40
language_102,"[1, 1]",40
language_103,"[1, 1]",40
language_104,"[1, 1]",40
language_105,"[1, 1]",40
language_106,"[1, 1]",40
language_107,"[1, 1]",40
language_108,"[1, 1]",40
language_109,"[1, 1]",40
language_111,"[1, 1]",40
language_112,"[1, 1]",40
language_113,"[1, 1]",40
language_115,"[1, 1]",40
language_116,"[1, 1]",40
language_117,"[1, 1]",40
language_118,"[0, 1]",40
language_119,"[1, 1]",40
language_120,"[1, 1]",40
language_121,"[1, 1]",40
language_122,"[1, 1]",40
language_123,"[1, 1]",40
language_124,"[1, 1]",40
language_125,"[1, 1]",40
language_126,"[1, 0]",40
language_127,"[1, 1]",40
language_128,"[1, 1]",40
language_129,"[1, 1]",40
language_130,"[1, 1]",40
language_131,"[1, 1]",40
language_132,"[1, 1]",40
language_133,"[1, 1]",40
language_134,"[1, 1]",40
language_135,"[1, 1]",40
language_136,"[1, 1]",40
language_137,"[1, 1]",40
language_138,"[1, 1]",40
language_139,"[1, 1]",40
language_140,"[0, 1]",40
language_141,"[1, 1]",40
language_144,"[1, 1]",40
language_145,"[1, 1]",40
language_146,"[1, 0]",40
language_147,"[1, 1]",40
language_148,"[1, 1]",40
language_150,"[1, 1]",40
language_151,"[1, 1]",40
language_152,"[1, 1]",40
language_153,"[1, 1]",40
language_154,"[1, 1]",40
language_155,"[1, 1]",40
language_156,"[1, 1]",40
