LANGUAGE,GENDER,SET
language_3,"[1, 1]",484
language_4,"[1, 1]",484
language_5,"[0, 1]",484
language_6,"[1, 1]",484
language_7,"[1, 1]",484
language_8,"[1, 1]",484
language_9,"[1, 1]",484
language_10,"[1, 1]",484
language_11,"[1, 1]",484
language_12,"[1, 1]",484
language_13,"[1, 1]",484
language_14,"[1, 1]",484
language_15,"[1, 1]",484
language_16,"[1, 1]",484
language_17,"[1, 1]",484
language_18,"[1, 1]",484
language_19,"[1, 1]",484
language_20,"[1, 1]",484
language_21,"[0, 1]",484
language_22,"[1, 0]",484
language_23,"[1, 1]",484
language_24,"[1, 1]",484
language_25,"[1, 1]",484
language_26,"[1, 1]",484
language_28,"[1, 1]",484
language_30,"[1, 1]",484
language_31,"[1, 1]",484
language_32,"[1, 1]",484
language_33,"[1, 1]",484
language_34,"[1, 1]",484
language_35,"[1, 1]",484
language_36,"[1, 1]",484
language_37,"[1, 1]",484
language_38,"[1, 1]",484
language_39,"[1, 1]",484
language_40,"[1, 1]",484
language_41,"[1, 1]",484
language_42,"[0, 1]",484
language_43,"[1, 1]",484
language_44,"[1, 1]",484
language_45,"[1, 1]",484
language_46,"[0, 1]",484
language_47,"[1, 1]",484
language_48,"[1, 1]",484
language_49,"[1, 1]",484
language_50,"[1, 1]",484
language_52,"[0, 1]",484
language_53,"[1, 1]",484
language_54,"[0, 1]",484
language_56,"[1, 1]",484
language_57,"[0, 1]",484
language_58,"[1, 1]",484
language_59,"[1, 1]",484
language_60,"[1, 1]",484
language_61,"[1, 1]",484
language_63,"[0, 1]",484
language_64,"[1, 0]",484
language_66,"[1, 1]",484
language_67,"[1, 1]",484
language_68,"[1, 1]",484
language_69,"[1, 1]",484
language_71,"[1, 1]",484
language_72,"[1, 0]",484
language_74,"[1, 1]",484
language_75,"[1, 1]",484
language_76,"[1, 1]",484
language_77,"[1, 1]",484
language_78,"[1, 1]",484
language_79,"[1, 1]",484
language_80,"[1, 1]",484
language_81,"[1, 1]",484
language_82,"[1, 1]",484
language_83,"[1, 1]",484
language_84,"[1, 1]",484
language_85,"[1, 1]",484
language_86,"[1, 1]",484
language_87,"[1, 1]",484
language_88,"[1, 1]",484
language_89,"[1, 1]",484
language_90,"[1, 1]",484
language_91,"[0, 1]",484
language_93,"[1, 1]",484
language_94,"[0, 1]",484
language_95,"[1, 1]",484
language_96,"[1, 1]",484
language_97,"[1, 1]",484
language_98,"[1, 1]",484
language_100,"[1, 1]",484
language_101,"[1, 1]",484
language_102,"[1, 1]",484
language_103,"[1, 1]",484
language_104,"[1, 1]",484
language_105,"[1, 1]",484
language_106,"[1, 1]",484
language_107,"[1, 1]",484
language_108,"[1, 1]",484
language_109,"[1, 1]",484
language_110,"[1, 1]",484
language_111,"[1, 1]",484
language_112,"[1, 1]",484
language_113,"[1, 1]",484
language_114,"[1, 1]",484
language_115,"[0, 1]",484
language_117,"[0, 1]",484
language_118,"[1, 1]",484
language_119,"[1, 1]",484
language_120,"[1, 1]",484
language_121,"[1, 1]",484
language_122,"[1, 1]",484
language_123,"[1, 1]",484
language_124,"[1, 1]",484
language_125,"[0, 1]",484
language_126,"[1, 1]",484
language_127,"[1, 1]",484
language_128,"[1, 1]",484
language_129,"[1, 1]",484
language_130,"[1, 1]",484
language_131,"[1, 1]",484
language_132,"[1, 1]",484
language_133,"[1, 1]",484
language_134,"[1, 1]",484
language_135,"[1, 1]",484
language_136,"[1, 1]",484
language_137,"[1, 1]",484
language_140,"[1, 1]",484
language_141,"[1, 1]",484
language_142,"[1, 1]",484
