LANGUAGE,GENDER,SET
language_1,"[1, 1]",175
language_2,"[1, 1]",175
language_3,"[1, 1]",175
language_4,"[1, 1]",175
language_5,"[1, 1]",175
language_6,"[1, 1]",175
language_7,"[1, 0]",175
language_8,"[1, 1]",175
language_9,"[1, 1]",175
language_10,"[1, 1]",175
language_11,"[1, 1]",175
language_12,"[1, 1]",175
language_13,"[1, 1]",175
language_14,"[1, 1]",175
language_15,"[1, 1]",175
language_16,"[1, 1]",175
language_17,"[1, 1]",175
language_18,"[1, 1]",175
language_19,"[1, 1]",175
language_20,"[1, 1]",175
language_21,"[1, 1]",175
language_22,"[1, 1]",175
language_23,"[1, 0]",175
language_24,"[1, 1]",175
language_25,"[1, 1]",175
language_26,"[1, 1]",175
language_27,"[1, 1]",175
language_28,"[1, 1]",175
language_29,"[1, 1]",175
language_30,"[0, 1]",175
language_31,"[1, 1]",175
language_32,"[1, 1]",175
language_33,"[1, 1]",175
language_34,"[1, 1]",175
language_35,"[1, 1]",175
language_36,"[1, 1]",175
language_37,"[1, 1]",175
language_38,"[1, 1]",175
language_39,"[0, 1]",175
language_40,"[1, 1]",175
language_41,"[1, 1]",175
language_42,"[1, 1]",175
language_43,"[1, 1]",175
language_44,"[1, 1]",175
language_45,"[1, 0]",175
language_46,"[1, 1]",175
language_47,"[1, 0]",175
language_48,"[1, 1]",175
language_49,"[1, 1]",175
language_50,"[1, 1]",175
language_51,"[0, 1]",175
language_52,"[1, 1]",175
language_54,"[1, 1]",175
language_55,"[1, 1]",175
language_56,"[1, 1]",175
language_57,"[1, 1]",175
language_58,"[1, 1]",175
language_59,"[1, 0]",175
language_60,"[1, 1]",175
language_61,"[0, 1]",175
language_63,"[1, 1]",175
language_64,"[1, 1]",175
language_65,"[1, 1]",175
language_68,"[1, 1]",175
language_69,"[1, 1]",175
language_70,"[0, 1]",175
language_71,"[1, 1]",175
language_72,"[1, 0]",175
language_73,"[1, 1]",175
language_74,"[1, 1]",175
language_75,"[1, 1]",175
language_76,"[1, 1]",175
language_77,"[1, 1]",175
language_78,"[1, 1]",175
language_79,"[1, 1]",175
language_80,"[0, 1]",175
language_81,"[0, 1]",175
language_82,"[0, 0]",175
language_83,"[1, 1]",175
language_84,"[1, 1]",175
language_85,"[1, 1]",175
language_86,"[1, 1]",175
language_87,"[1, 1]",175
language_88,"[1, 1]",175
language_89,"[1, 1]",175
language_90,"[1, 1]",175
language_92,"[1, 0]",175
language_93,"[1, 1]",175
language_94,"[1, 1]",175
language_95,"[1, 1]",175
language_96,"[0, 1]",175
language_97,"[1, 1]",175
language_98,"[1, 1]",175
language_99,"[1, 1]",175
language_101,"[1, 1]",175
language_102,"[1, 1]",175
language_103,"[1, 1]",175
language_104,"[1, 1]",175
language_105,"[1, 1]",175
language_106,"[1, 1]",175
language_107,"[0, 1]",175
language_108,"[1, 1]",175
language_109,"[0, 1]",175
language_110,"[1, 1]",175
language_111,"[1, 1]",175
language_112,"[1, 1]",175
language_113,"[1, 1]",175
language_114,"[1, 1]",175
language_115,"[1, 1]",175
language_116,"[1, 1]",175
language_117,"[1, 1]",175
language_119,"[1, 1]",175
language_120,"[1, 1]",175
language_121,"[1, 1]",175
language_122,"[1, 1]",175
language_123,"[1, 0]",175
language_124,"[1, 1]",175
language_125,"[1, 1]",175
language_126,"[1, 1]",175
language_127,"[1, 1]",175
language_129,"[1, 1]",175
language_130,"[1, 1]",175
language_132,"[1, 0]",175
language_133,"[1, 1]",175
language_134,"[0, 1]",175
language_135,"[1, 1]",175
language_136,"[1, 1]",175
language_137,"[1, 1]",175
language_138,"[1, 1]",175
language_139,"[1, 1]",175
language_140,"[1, 1]",175
language_141,"[1, 1]",175
language_142,"[1, 1]",175
language_143,"[1, 1]",175
language_144,"[1, 1]",175
language_146,"[1, 1]",175
language_147,"[1, 1]",175
language_148,"[1, 1]",175
language_149,"[1, 1]",175
language_150,"[1, 1]",175
language_151,"[1, 0]",175
language_152,"[1, 1]",175
language_154,"[1, 1]",175
language_155,"[0, 1]",175
language_156,"[1, 1]",175
language_157,"[1, 1]",175
language_158,"[1, 1]",175
language_159,"[1, 1]",175
language_160,"[1, 1]",175
language_161,"[1, 1]",175
language_162,"[1, 1]",175
language_163,"[1, 1]",175
language_164,"[1, 1]",175
language_166,"[1, 1]",175
language_167,"[1, 1]",175
language_168,"[1, 1]",175
language_169,"[1, 0]",175
language_170,"[1, 1]",175
language_171,"[1, 1]",175
language_172,"[1, 1]",175
language_174,"[1, 1]",175
language_175,"[0, 1]",175
language_176,"[1, 1]",175
language_178,"[0, 1]",175
language_180,"[1, 0]",175
language_181,"[1, 1]",175
language_182,"[1, 1]",175
language_183,"[1, 1]",175
language_184,"[0, 1]",175
language_185,"[1, 1]",175
language_186,"[1, 1]",175
language_187,"[1, 1]",175
language_188,"[1, 1]",175
language_189,"[1, 1]",175
language_190,"[1, 1]",175
language_191,"[1, 1]",175
language_192,"[1, 1]",175
language_193,"[1, 1]",175
language_194,"[1, 1]",175
language_195,"[1, 1]",175
language_196,"[1, 1]",175
language_197,"[1, 1]",175
language_198,"[1, 1]",175
language_199,"[1, 1]",175
language_200,"[1, 0]",175
language_201,"[1, 1]",175
language_202,"[1, 1]",175
language_203,"[1, 1]",175
language_204,"[1, 1]",175
language_205,"[1, 1]",175
language_206,"[1, 1]",175
language_207,"[1, 1]",175
language_208,"[1, 1]",175
language_209,"[1, 1]",175
language_210,"[1, 1]",175
language_211,"[1, 1]",175
language_212,"[1, 1]",175
language_213,"[1, 1]",175
language_214,"[1, 0]",175
language_215,"[1, 1]",175
language_216,"[1, 1]",175
language_217,"[1, 1]",175
language_218,"[1, 1]",175
language_219,"[1, 1]",175
language_220,"[1, 1]",175
language_221,"[1, 1]",175
language_222,"[1, 1]",175
language_223,"[1, 1]",175
language_224,"[1, 1]",175
language_225,"[0, 1]",175
language_226,"[1, 1]",175
language_227,"[0, 1]",175
language_228,"[1, 1]",175
language_229,"[0, 1]",175
language_230,"[1, 1]",175
language_231,"[1, 1]",175
language_232,"[1, 1]",175
language_233,"[1, 1]",175
language_234,"[1, 0]",175
language_235,"[1, 1]",175
language_237,"[0, 1]",175
language_238,"[1, 1]",175
language_239,"[1, 1]",175
language_240,"[1, 1]",175
language_241,"[1, 1]",175
language_242,"[1, 0]",175
language_243,"[1, 1]",175
language_245,"[1, 1]",175
language_246,"[1, 1]",175
language_248,"[1, 1]",175
language_249,"[1, 0]",175
language_250,"[1, 1]",175
language_251,"[1, 1]",175
language_252,"[1, 1]",175
language_253,"[1, 1]",175
language_254,"[1, 1]",175
language_255,"[1, 1]",175
language_256,"[1, 1]",175
language_257,"[1, 1]",175
language_258,"[1, 0]",175
language_259,"[1, 1]",175
language_260,"[1, 1]",175
language_261,"[1, 1]",175
language_262,"[0, 1]",175
language_263,"[1, 1]",175
language_264,"[1, 1]",175
language_265,"[1, 1]",175
language_266,"[1, 1]",175
language_267,"[1, 1]",175
language_268,"[1, 1]",175
language_269,"[1, 1]",175
language_270,"[1, 1]",175
language_272,"[1, 1]",175
language_273,"[1, 1]",175
language_274,"[0, 1]",175
language_275,"[1, 0]",175
language_276,"[1, 1]",175
language_277,"[1, 1]",175
language_278,"[1, 1]",175
language_279,"[1, 1]",175
language_280,"[0, 1]",175
language_281,"[1, 1]",175
language_282,"[1, 1]",175
language_284,"[1, 1]",175
language_285,"[1, 1]",175
language_286,"[1, 1]",175
language_287,"[1, 1]",175
language_288,"[1, 1]",175
language_289,"[1, 1]",175
language_290,"[1, 1]",175
language_291,"[0, 1]",175
language_292,"[0, 1]",175
language_293,"[1, 1]",175
language_294,"[1, 1]",175
language_295,"[1, 1]",175
language_296,"[1, 1]",175
language_297,"[1, 1]",175
language_298,"[1, 1]",175
language_299,"[1, 1]",175
language_300,"[1, 1]",175
language_301,"[1, 1]",175
language_302,"[1, 1]",175
language_303,"[1, 1]",175
language_304,"[1, 1]",175
language_305,"[1, 1]",175
language_306,"[1, 1]",175
language_307,"[1, 1]",175
language_308,"[1, 1]",175
language_309,"[1, 1]",175
language_310,"[1, 1]",175
language_312,"[0, 1]",175
language_313,"[1, 0]",175
language_314,"[1, 1]",175
language_315,"[1, 1]",175
language_316,"[1, 1]",175
language_317,"[1, 1]",175
language_318,"[0, 1]",175
language_319,"[1, 1]",175
language_320,"[1, 1]",175
language_322,"[1, 1]",175
language_323,"[1, 1]",175
language_324,"[0, 1]",175
language_325,"[1, 1]",175
language_327,"[1, 1]",175
language_328,"[1, 1]",175
language_330,"[1, 1]",175
language_331,"[1, 1]",175
language_332,"[1, 1]",175
language_333,"[1, 1]",175
language_334,"[1, 1]",175
language_335,"[1, 1]",175
language_336,"[1, 1]",175
language_337,"[1, 1]",175
language_338,"[1, 1]",175
language_339,"[1, 0]",175
language_340,"[1, 1]",175
language_341,"[1, 1]",175
language_342,"[1, 1]",175
language_343,"[1, 1]",175
language_344,"[1, 1]",175
language_345,"[1, 1]",175
language_346,"[1, 1]",175
language_347,"[1, 1]",175
