LANGUAGE,GENDER,SET
language_1,"[1, 1]",384
language_3,"[1, 0]",384
language_4,"[1, 1]",384
language_6,"[1, 1]",384
language_7,"[1, 1]",384
language_8,"[0, 1]",384
language_9,"[0, 1]",384
language_10,"[1, 1]",384
language_11,"[1, 1]",384
language_12,"[1, 1]",384
language_13,"[1, 1]",384
language_14,"[1, 1]",384
language_15,"[1, 1]",384
language_16,"[1, 1]",384
language_17,"[1, 1]",384
language_19,"[1, 1]",384
language_20,"[1, 1]",384
language_21,"[1, 1]",384
language_22,"[1, 1]",384
language_23,"[1, 1]",384
language_24,"[0, 0]",384
language_25,"[1, 1]",384
language_28,"[1, 1]",384
language_29,"[1, 1]",384
language_30,"[1, 1]",384
language_31,"[0, 1]",384
language_33,"[1, 1]",384
language_35,"[1, 1]",384
language_37,"[1, 1]",384
language_38,"[1, 0]",384
language_39,"[1, 1]",384
language_40,"[1, 1]",384
language_41,"[1, 1]",384
language_42,"[1, 1]",384
language_43,"[1, 1]",384
language_44,"[1, 1]",384
language_45,"[1, 1]",384
language_46,"[1, 1]",384
language_47,"[1, 1]",384
language_48,"[1, 1]",384
language_49,"[0, 1]",384
language_50,"[0, 1]",384
language_51,"[1, 1]",384
language_52,"[1, 1]",384
language_53,"[1, 1]",384
language_54,"[1, 1]",384
language_55,"[1, 0]",384
language_57,"[1, 1]",384
language_58,"[1, 1]",384
language_60,"[1, 1]",384
language_61,"[1, 0]",384
language_62,"[1, 1]",384
language_63,"[1, 1]",384
language_64,"[1, 1]",384
language_65,"[1, 1]",384
language_66,"[1, 0]",384
language_67,"[1, 1]",384
language_68,"[1, 1]",384
language_69,"[1, 1]",384
language_70,"[1, 1]",384
language_71,"[0, 1]",384
language_72,"[1, 1]",384
language_74,"[1, 1]",384
language_75,"[1, 1]",384
language_76,"[1, 1]",384
language_77,"[1, 0]",384
language_78,"[0, 1]",384
language_79,"[1, 1]",384
language_80,"[1, 1]",384
language_81,"[0, 1]",384
language_82,"[1, 1]",384
language_83,"[1, 1]",384
language_84,"[1, 1]",384
language_85,"[1, 1]",384
language_86,"[1, 1]",384
language_88,"[1, 1]",384
language_90,"[1, 1]",384
language_91,"[0, 1]",384
language_92,"[1, 1]",384
language_93,"[1, 1]",384
language_94,"[1, 1]",384
language_96,"[1, 1]",384
language_97,"[1, 1]",384
language_98,"[1, 1]",384
language_99,"[1, 1]",384
language_100,"[1, 1]",384
language_103,"[1, 1]",384
language_104,"[1, 1]",384
language_105,"[1, 1]",384
language_106,"[1, 1]",384
language_109,"[1, 1]",384
language_110,"[1, 1]",384
language_111,"[1, 1]",384
language_112,"[1, 1]",384
