LANGUAGE,GENDER,SET
language_1,"[1, 0]",998
language_2,"[1, 1]",998
language_3,"[1, 1]",998
language_4,"[1, 1]",998
language_5,"[1, 1]",998
language_6,"[1, 1]",998
language_8,"[1, 1]",998
language_9,"[1, 1]",998
language_11,"[1, 1]",998
language_12,"[1, 1]",998
language_13,"[1, 1]",998
language_14,"[1, 1]",998
language_15,"[0, 1]",998
language_16,"[1, 1]",998
language_18,"[1, 1]",998
language_19,"[1, 1]",998
language_20,"[1, 1]",998
language_21,"[1, 1]",998
language_22,"[1, 1]",998
language_23,"[1, 1]",998
language_24,"[1, 1]",998
language_25,"[1, 1]",998
language_26,"[1, 1]",998
language_27,"[1, 1]",998
language_29,"[1, 1]",998
language_30,"[1, 1]",998
language_31,"[1, 1]",998
language_34,"[1, 1]",998
language_35,"[0, 1]",998
language_36,"[1, 1]",998
language_37,"[1, 1]",998
language_38,"[1, 1]",998
language_39,"[0, 1]",998
language_41,"[1, 1]",998
language_42,"[1, 1]",998
language_43,"[1, 1]",998
language_44,"[1, 1]",998
language_45,"[1, 1]",998
language_46,"[1, 1]",998
language_47,"[0, 1]",998
language_48,"[1, 1]",998
language_49,"[1, 1]",998
language_50,"[0, 1]",998
language_51,"[1, 0]",998
language_52,"[1, 0]",998
language_53,"[1, 1]",998
language_54,"[1, 1]",998
language_55,"[1, 1]",998
language_56,"[1, 1]",998
language_57,"[1, 1]",998
language_58,"[1, 1]",998
language_59,"[1, 1]",998
language_60,"[1, 1]",998
language_61,"[1, 1]",998
language_62,"[1, 1]",998
language_63,"[1, 1]",998
language_64,"[1, 1]",998
language_65,"[1, 1]",998
language_66,"[1, 1]",998
language_67,"[1, 1]",998
language_68,"[1, 1]",998
language_69,"[0, 1]",998
language_70,"[1, 1]",998
language_71,"[1, 1]",998
language_72,"[1, 1]",998
language_73,"[1, 1]",998
language_74,"[1, 1]",998
language_75,"[1, 1]",998
language_76,"[1, 1]",998
language_77,"[1, 1]",998
language_78,"[0, 1]",998
language_79,"[1, 1]",998
language_80,"[1, 1]",998
