LANGUAGE,GENDER,SET
language_1,"[1, 1]",132
language_2,"[1, 0]",132
language_3,"[1, 1]",132
language_4,"[1, 1]",132
language_5,"[1, 1]",132
language_6,"[1, 1]",132
language_7,"[1, 1]",132
language_8,"[1, 1]",132
language_9,"[1, 1]",132
language_11,"[1, 1]",132
language_12,"[0, 1]",132
language_14,"[1, 1]",132
language_15,"[1, 1]",132
language_16,"[1, 1]",132
language_17,"[1, 1]",132
language_18,"[0, 1]",132
language_19,"[1, 1]",132
language_20,"[1, 1]",132
language_23,"[1, 1]",132
language_24,"[1, 1]",132
language_25,"[1, 1]",132
language_26,"[0, 1]",132
language_27,"[1, 1]",132
language_28,"[1, 1]",132
language_29,"[1, 1]",132
language_30,"[0, 1]",132
language_31,"[1, 1]",132
language_33,"[1, 1]",132
language_34,"[1, 1]",132
language_35,"[1, 1]",132
language_36,"[1, 1]",132
language_37,"[1, 1]",132
language_38,"[1, 1]",132
language_39,"[1, 1]",132
language_41,"[1, 1]",132
language_42,"[1, 1]",132
language_43,"[1, 1]",132
language_44,"[1, 1]",132
language_45,"[1, 1]",132
language_46,"[1, 1]",132
language_48,"[1, 1]",132
language_49,"[1, 1]",132
language_50,"[1, 0]",132
language_51,"[1, 1]",132
language_52,"[1, 1]",132
language_53,"[1, 1]",132
language_54,"[0, 1]",132
language_55,"[1, 1]",132
language_56,"[1, 1]",132
language_57,"[1, 1]",132
language_58,"[1, 1]",132
language_59,"[1, 1]",132
language_60,"[1, 1]",132
language_61,"[0, 1]",132
language_62,"[1, 1]",132
language_63,"[1, 0]",132
language_64,"[1, 1]",132
language_65,"[1, 0]",132
language_66,"[1, 1]",132
language_67,"[1, 1]",132
language_70,"[1, 1]",132
language_71,"[1, 1]",132
language_72,"[1, 1]",132
language_73,"[1, 1]",132
language_74,"[1, 0]",132
language_75,"[1, 1]",132
language_76,"[1, 1]",132
language_77,"[1, 1]",132
language_79,"[1, 1]",132
language_80,"[1, 1]",132
language_81,"[1, 1]",132
