LANGUAGE,GENDER,SET
language_1,"[1, 1]",396
language_2,"[0, 1]",396
language_3,"[1, 1]",396
language_4,"[1, 1]",396
language_5,"[1, 1]",396
language_7,"[1, 1]",396
language_8,"[1, 1]",396
language_9,"[1, 1]",396
language_10,"[1, 1]",396
language_11,"[1, 1]",396
language_12,"[1, 1]",396
language_13,"[1, 1]",396
language_14,"[1, 1]",396
language_15,"[1, 1]",396
language_16,"[1, 1]",396
language_17,"[1, 1]",396
language_18,"[1, 1]",396
language_19,"[1, 1]",396
language_20,"[1, 1]",396
language_21,"[1, 1]",396
language_22,"[1, 1]",396
language_23,"[1, 1]",396
language_24,"[1, 1]",396
language_27,"[1, 1]",396
language_29,"[1, 1]",396
language_30,"[1, 1]",396
language_32,"[1, 1]",396
language_33,"[0, 1]",396
language_34,"[1, 1]",396
language_36,"[1, 0]",396
language_37,"[1, 1]",396
language_38,"[1, 1]",396
language_39,"[1, 1]",396
language_40,"[1, 1]",396
language_41,"[1, 1]",396
language_42,"[1, 1]",396
language_43,"[1, 1]",396
language_44,"[0, 1]",396
language_45,"[1, 1]",396
language_46,"[1, 1]",396
language_47,"[1, 1]",396
language_49,"[1, 1]",396
language_50,"[0, 1]",396
language_51,"[1, 1]",396
language_52,"[1, 1]",396
language_53,"[1, 1]",396
language_54,"[1, 1]",396
language_55,"[1, 1]",396
language_56,"[1, 1]",396
language_57,"[0, 1]",396
language_58,"[1, 1]",396
language_59,"[1, 1]",396
language_60,"[1, 1]",396
language_61,"[0, 1]",396
language_62,"[1, 1]",396
language_63,"[1, 0]",396
language_65,"[1, 1]",396
language_66,"[0, 1]",396
language_67,"[1, 1]",396
language_68,"[1, 1]",396
language_69,"[1, 1]",396
language_70,"[1, 1]",396
language_71,"[1, 1]",396
language_72,"[0, 1]",396
language_73,"[1, 1]",396
language_74,"[1, 1]",396
language_75,"[1, 1]",396
language_76,"[1, 1]",396
language_77,"[0, 1]",396
language_78,"[1, 1]",396
language_79,"[1, 1]",396
language_80,"[1, 1]",396
language_81,"[1, 1]",396
language_82,"[1, 1]",396
language_83,"[1, 1]",396
