LANGUAGE,GENDER,SET
language_1,"[1, 1]",624
language_2,"[0, 1]",624
language_3,"[1, 1]",624
language_4,"[1, 1]",624
language_7,"[1, 0]",624
language_8,"[1, 1]",624
language_9,"[1, 1]",624
language_10,"[1, 1]",624
language_11,"[1, 1]",624
language_13,"[1, 1]",624
language_14,"[1, 1]",624
language_15,"[1, 1]",624
language_16,"[1, 1]",624
language_18,"[1, 1]",624
language_19,"[1, 1]",624
language_21,"[1, 1]",624
language_22,"[1, 1]",624
language_23,"[1, 1]",624
language_24,"[1, 1]",624
language_25,"[0, 1]",624
language_26,"[0, 1]",624
language_27,"[1, 1]",624
language_28,"[1, 1]",624
language_29,"[1, 1]",624
language_30,"[1, 1]",624
language_31,"[0, 1]",624
language_32,"[0, 1]",624
language_33,"[1, 1]",624
language_34,"[1, 1]",624
language_36,"[1, 1]",624
language_37,"[0, 1]",624
language_38,"[1, 1]",624
language_39,"[0, 1]",624
language_40,"[1, 1]",624
language_41,"[1, 1]",624
language_42,"[1, 1]",624
language_43,"[1, 1]",624
language_44,"[1, 1]",624
language_45,"[1, 1]",624
language_46,"[1, 0]",624
language_47,"[0, 1]",624
language_49,"[1, 1]",624
language_50,"[1, 1]",624
language_51,"[1, 1]",624
language_52,"[1, 1]",624
language_53,"[1, 1]",624
language_54,"[1, 1]",624
language_55,"[1, 1]",624
language_57,"[1, 1]",624
language_58,"[1, 1]",624
language_60,"[1, 1]",624
language_61,"[1, 1]",624
language_62,"[1, 0]",624
language_63,"[1, 1]",624
language_64,"[1, 1]",624
language_65,"[1, 1]",624
language_66,"[1, 0]",624
language_67,"[0, 1]",624
language_68,"[1, 1]",624
language_69,"[0, 1]",624
language_70,"[1, 1]",624
language_71,"[1, 1]",624
language_73,"[1, 1]",624
language_74,"[1, 1]",624
language_75,"[1, 1]",624
language_76,"[1, 1]",624
language_77,"[1, 1]",624
language_78,"[1, 1]",624
language_79,"[1, 1]",624
language_80,"[1, 1]",624
language_81,"[1, 1]",624
language_82,"[1, 1]",624
language_83,"[1, 0]",624
language_84,"[1, 1]",624
language_85,"[1, 1]",624
language_86,"[1, 1]",624
language_87,"[0, 1]",624
language_88,"[1, 1]",624
language_89,"[1, 0]",624
language_90,"[1, 1]",624
language_91,"[0, 1]",624
language_92,"[1, 1]",624
language_93,"[0, 1]",624
language_94,"[1, 1]",624
language_95,"[1, 1]",624
language_96,"[1, 1]",624
language_97,"[0, 1]",624
language_98,"[0, 0]",624
language_99,"[0, 1]",624
language_101,"[1, 1]",624
language_102,"[1, 1]",624
language_103,"[1, 1]",624
language_104,"[1, 1]",624
language_105,"[1, 1]",624
language_107,"[1, 1]",624
language_108,"[1, 1]",624
language_109,"[1, 0]",624
language_110,"[1, 1]",624
language_111,"[1, 1]",624
language_112,"[1, 1]",624
language_113,"[1, 1]",624
language_115,"[1, 1]",624
language_116,"[1, 1]",624
language_117,"[1, 1]",624
language_118,"[1, 1]",624
language_119,"[1, 1]",624
language_120,"[1, 1]",624
language_121,"[0, 1]",624
language_122,"[1, 1]",624
language_123,"[1, 1]",624
language_124,"[1, 1]",624
language_125,"[1, 0]",624
language_127,"[1, 1]",624
language_128,"[1, 1]",624
language_129,"[1, 1]",624
language_130,"[1, 1]",624
language_131,"[1, 1]",624
language_133,"[1, 1]",624
language_134,"[1, 1]",624
language_135,"[1, 1]",624
language_136,"[1, 1]",624
language_137,"[1, 1]",624
language_138,"[1, 1]",624
language_139,"[1, 0]",624
language_141,"[1, 1]",624
language_142,"[1, 1]",624
language_143,"[1, 1]",624
language_144,"[1, 1]",624
language_145,"[1, 1]",624
language_146,"[1, 1]",624
language_147,"[1, 1]",624
language_149,"[1, 1]",624
language_150,"[1, 1]",624
language_151,"[1, 1]",624
language_152,"[1, 1]",624
language_153,"[1, 1]",624
language_154,"[1, 1]",624
language_155,"[1, 1]",624
language_156,"[1, 1]",624
language_158,"[1, 1]",624
language_159,"[1, 1]",624
language_160,"[1, 1]",624
language_161,"[1, 1]",624
language_162,"[1, 1]",624
language_163,"[1, 1]",624
language_164,"[0, 1]",624
language_165,"[1, 1]",624
language_166,"[1, 1]",624
language_168,"[1, 1]",624
language_169,"[1, 1]",624
language_170,"[1, 1]",624
language_171,"[0, 1]",624
language_172,"[1, 1]",624
language_173,"[0, 1]",624
language_174,"[1, 1]",624
language_175,"[1, 1]",624
language_176,"[1, 1]",624
language_177,"[1, 1]",624
language_178,"[0, 1]",624
language_180,"[1, 1]",624
language_181,"[1, 1]",624
language_182,"[1, 1]",624
language_183,"[1, 1]",624
