LANGUAGE,GENDER,SET
language_1,"[1, 1]",325
language_2,"[1, 1]",325
language_3,"[1, 1]",325
language_4,"[1, 1]",325
language_5,"[1, 1]",325
language_6,"[1, 1]",325
language_7,"[1, 1]",325
language_8,"[1, 1]",325
language_9,"[0, 1]",325
language_10,"[1, 1]",325
language_11,"[1, 1]",325
language_12,"[1, 1]",325
language_13,"[1, 1]",325
language_14,"[1, 1]",325
language_15,"[1, 1]",325
language_16,"[1, 1]",325
language_17,"[1, 1]",325
language_18,"[1, 0]",325
language_19,"[0, 1]",325
language_21,"[1, 1]",325
language_22,"[1, 1]",325
language_23,"[1, 1]",325
language_24,"[1, 1]",325
language_25,"[1, 1]",325
language_26,"[1, 1]",325
language_27,"[1, 1]",325
language_28,"[1, 1]",325
language_29,"[1, 0]",325
language_30,"[1, 1]",325
language_32,"[1, 1]",325
language_33,"[1, 1]",325
language_34,"[1, 0]",325
language_35,"[1, 1]",325
language_36,"[1, 1]",325
language_37,"[1, 1]",325
language_38,"[1, 1]",325
language_39,"[1, 1]",325
language_40,"[1, 1]",325
language_41,"[1, 0]",325
language_42,"[0, 0]",325
language_43,"[1, 1]",325
language_44,"[1, 1]",325
language_45,"[1, 1]",325
language_46,"[1, 1]",325
language_47,"[1, 1]",325
language_48,"[1, 1]",325
language_49,"[1, 0]",325
language_50,"[1, 0]",325
language_51,"[0, 1]",325
language_52,"[1, 1]",325
language_54,"[1, 1]",325
language_55,"[1, 1]",325
language_56,"[1, 1]",325
language_57,"[1, 1]",325
language_58,"[1, 1]",325
language_59,"[1, 1]",325
language_60,"[1, 1]",325
language_61,"[1, 1]",325
language_62,"[1, 1]",325
language_63,"[1, 0]",325
language_64,"[1, 1]",325
language_65,"[1, 0]",325
language_66,"[1, 1]",325
language_67,"[1, 1]",325
language_68,"[1, 0]",325
language_69,"[1, 1]",325
language_70,"[1, 1]",325
language_71,"[1, 1]",325
language_73,"[1, 1]",325
language_74,"[1, 1]",325
language_75,"[1, 1]",325
language_76,"[1, 1]",325
language_77,"[1, 1]",325
language_78,"[1, 1]",325
language_79,"[1, 1]",325
language_80,"[0, 1]",325
language_82,"[1, 1]",325
language_83,"[1, 1]",325
language_84,"[1, 1]",325
language_85,"[1, 1]",325
language_87,"[1, 1]",325
language_88,"[1, 1]",325
language_90,"[1, 1]",325
language_91,"[0, 1]",325
language_92,"[1, 1]",325
language_93,"[1, 1]",325
language_94,"[1, 1]",325
language_95,"[1, 1]",325
language_96,"[1, 1]",325
language_97,"[1, 1]",325
language_98,"[1, 1]",325
language_99,"[1, 1]",325
language_100,"[1, 1]",325
language_102,"[1, 1]",325
language_103,"[0, 1]",325
language_104,"[1, 1]",325
language_105,"[1, 1]",325
language_106,"[1, 1]",325
language_107,"[1, 1]",325
language_108,"[0, 0]",325
language_111,"[1, 1]",325
language_112,"[1, 1]",325
language_113,"[1, 1]",325
language_114,"[1, 1]",325
language_115,"[1, 1]",325
language_116,"[1, 1]",325
language_117,"[1, 1]",325
language_118,"[1, 1]",325
language_119,"[1, 1]",325
language_120,"[1, 1]",325
language_121,"[1, 1]",325
language_122,"[0, 1]",325
language_123,"[1, 1]",325
language_125,"[1, 1]",325
language_126,"[0, 1]",325
language_127,"[1, 1]",325
language_128,"[1, 1]",325
language_129,"[0, 1]",325
language_130,"[1, 1]",325
language_131,"[1, 1]",325
language_132,"[1, 1]",325
language_133,"[1, 1]",325
language_134,"[1, 1]",325
language_135,"[1, 1]",325
language_136,"[1, 1]",325
language_137,"[1, 1]",325
language_138,"[1, 1]",325
language_139,"[1, 1]",325
language_140,"[1, 1]",325
language_141,"[1, 1]",325
language_142,"[1, 1]",325
language_143,"[1, 1]",325
language_144,"[1, 1]",325
language_145,"[1, 1]",325
language_146,"[1, 1]",325
language_147,"[1, 1]",325
language_148,"[1, 1]",325
language_149,"[0, 1]",325
language_150,"[1, 1]",325
language_151,"[1, 1]",325
language_152,"[1, 1]",325
language_153,"[1, 1]",325
language_154,"[1, 0]",325
language_155,"[1, 1]",325
language_156,"[1, 1]",325
language_157,"[1, 1]",325
language_158,"[1, 1]",325
language_159,"[0, 1]",325
language_160,"[0, 1]",325
language_161,"[1, 1]",325
language_162,"[1, 0]",325
language_163,"[1, 1]",325
language_164,"[1, 1]",325
language_165,"[1, 1]",325
language_166,"[0, 1]",325
language_167,"[1, 1]",325
language_168,"[1, 0]",325
language_169,"[1, 0]",325
language_171,"[1, 1]",325
