LANGUAGE,GENDER,SET
language_1,"[1, 1]",182
language_2,"[1, 1]",182
language_3,"[0, 1]",182
language_4,"[1, 1]",182
language_6,"[1, 1]",182
language_7,"[1, 1]",182
language_8,"[1, 1]",182
language_9,"[1, 1]",182
language_10,"[0, 0]",182
language_11,"[1, 1]",182
language_12,"[1, 1]",182
language_13,"[1, 1]",182
language_15,"[1, 1]",182
language_16,"[1, 1]",182
language_17,"[1, 1]",182
language_18,"[1, 1]",182
language_19,"[1, 1]",182
language_20,"[1, 1]",182
language_21,"[1, 1]",182
language_22,"[1, 1]",182
language_23,"[1, 0]",182
language_24,"[1, 1]",182
language_25,"[1, 1]",182
language_26,"[1, 1]",182
language_27,"[1, 0]",182
language_28,"[1, 1]",182
language_29,"[1, 1]",182
language_30,"[0, 1]",182
language_31,"[1, 0]",182
language_32,"[1, 1]",182
language_33,"[1, 1]",182
language_35,"[1, 1]",182
language_36,"[1, 1]",182
language_37,"[0, 1]",182
language_38,"[1, 1]",182
language_39,"[0, 1]",182
language_41,"[1, 1]",182
language_42,"[1, 1]",182
language_43,"[1, 1]",182
language_44,"[1, 1]",182
language_45,"[0, 1]",182
language_46,"[0, 1]",182
language_47,"[1, 1]",182
language_48,"[1, 1]",182
language_49,"[0, 1]",182
language_50,"[1, 1]",182
language_51,"[1, 1]",182
language_52,"[1, 1]",182
language_53,"[1, 1]",182
language_54,"[1, 1]",182
language_55,"[0, 1]",182
language_56,"[1, 1]",182
language_58,"[1, 1]",182
language_59,"[1, 1]",182
language_60,"[0, 1]",182
language_61,"[1, 1]",182
language_62,"[1, 1]",182
language_63,"[1, 1]",182
language_64,"[0, 1]",182
language_65,"[1, 1]",182
language_66,"[1, 1]",182
language_67,"[1, 1]",182
language_68,"[1, 1]",182
language_69,"[1, 1]",182
language_73,"[1, 0]",182
language_74,"[1, 1]",182
language_75,"[1, 1]",182
language_77,"[0, 1]",182
language_78,"[1, 1]",182
language_79,"[1, 1]",182
language_80,"[1, 1]",182
language_81,"[1, 1]",182
language_82,"[1, 1]",182
language_83,"[1, 1]",182
language_84,"[1, 1]",182
language_85,"[0, 1]",182
language_86,"[0, 1]",182
language_87,"[0, 1]",182
language_88,"[1, 1]",182
language_89,"[1, 1]",182
language_90,"[1, 0]",182
language_91,"[0, 1]",182
language_92,"[1, 1]",182
language_93,"[1, 1]",182
language_94,"[1, 1]",182
language_95,"[1, 1]",182
language_96,"[1, 1]",182
language_98,"[1, 1]",182
language_99,"[0, 1]",182
language_100,"[1, 0]",182
language_101,"[1, 1]",182
language_102,"[1, 0]",182
language_103,"[1, 1]",182
language_104,"[1, 1]",182
language_105,"[1, 1]",182
language_106,"[1, 1]",182
language_107,"[1, 1]",182
language_108,"[1, 1]",182
language_109,"[1, 1]",182
language_110,"[0, 1]",182
language_111,"[1, 1]",182
language_112,"[1, 1]",182
language_113,"[1, 1]",182
language_114,"[1, 1]",182
language_115,"[1, 1]",182
language_116,"[1, 1]",182
language_117,"[1, 1]",182
language_118,"[1, 1]",182
language_119,"[1, 1]",182
language_120,"[1, 1]",182
language_121,"[1, 1]",182
language_122,"[1, 1]",182
language_123,"[1, 1]",182
language_124,"[0, 1]",182
language_125,"[0, 1]",182
language_126,"[1, 1]",182
language_128,"[0, 1]",182
language_129,"[1, 1]",182
language_130,"[1, 1]",182
language_131,"[1, 1]",182
language_132,"[1, 1]",182
language_133,"[0, 1]",182
language_134,"[1, 1]",182
language_135,"[1, 1]",182
language_136,"[0, 0]",182
language_137,"[1, 1]",182
language_138,"[0, 1]",182
language_139,"[1, 1]",182
language_140,"[0, 1]",182
language_141,"[1, 1]",182
language_142,"[1, 1]",182
language_143,"[1, 1]",182
language_144,"[1, 1]",182
language_145,"[1, 1]",182
language_148,"[1, 1]",182
language_149,"[1, 1]",182
language_150,"[1, 0]",182
language_151,"[1, 1]",182
language_152,"[1, 1]",182
language_153,"[1, 1]",182
language_154,"[1, 1]",182
language_155,"[1, 1]",182
language_156,"[1, 1]",182
language_158,"[1, 1]",182
language_159,"[1, 1]",182
language_160,"[1, 1]",182
language_161,"[1, 1]",182
language_162,"[1, 1]",182
language_163,"[1, 1]",182
language_165,"[1, 1]",182
language_166,"[1, 1]",182
language_167,"[1, 0]",182
language_168,"[1, 1]",182
language_169,"[1, 1]",182
language_170,"[1, 1]",182
language_171,"[1, 1]",182
language_172,"[1, 1]",182
language_173,"[1, 1]",182
language_174,"[0, 1]",182
language_175,"[0, 1]",182
language_176,"[1, 1]",182
language_177,"[1, 1]",182
language_178,"[1, 1]",182
language_179,"[1, 1]",182
language_180,"[1, 1]",182
language_181,"[1, 1]",182
language_182,"[1, 1]",182
language_183,"[1, 1]",182
language_184,"[1, 1]",182
language_185,"[1, 1]",182
language_186,"[1, 1]",182
language_187,"[1, 0]",182
language_188,"[1, 1]",182
language_189,"[0, 0]",182
language_190,"[1, 1]",182
language_191,"[1, 1]",182
language_192,"[1, 1]",182
language_194,"[1, 1]",182
language_195,"[0, 1]",182
language_196,"[0, 0]",182
language_197,"[1, 1]",182
language_198,"[1, 1]",182
language_199,"[1, 1]",182
language_200,"[1, 1]",182
language_201,"[1, 1]",182
language_202,"[1, 1]",182
language_203,"[1, 1]",182
language_204,"[1, 1]",182
language_206,"[1, 1]",182
language_207,"[1, 1]",182
language_208,"[1, 1]",182
language_209,"[1, 1]",182
language_210,"[1, 1]",182
language_211,"[0, 1]",182
language_213,"[1, 1]",182
language_214,"[1, 1]",182
language_215,"[1, 1]",182
language_216,"[1, 1]",182
language_217,"[1, 1]",182
language_218,"[1, 1]",182
language_219,"[1, 1]",182
language_220,"[1, 1]",182
language_221,"[1, 1]",182
language_223,"[1, 1]",182
language_224,"[1, 0]",182
language_225,"[1, 1]",182
language_226,"[1, 1]",182
language_227,"[1, 1]",182
language_229,"[1, 1]",182
language_230,"[1, 1]",182
language_231,"[1, 1]",182
language_232,"[0, 1]",182
language_233,"[1, 1]",182
language_234,"[1, 1]",182
language_235,"[0, 1]",182
language_236,"[1, 1]",182
language_237,"[1, 0]",182
language_238,"[1, 1]",182
language_239,"[0, 1]",182
language_240,"[1, 1]",182
language_241,"[1, 1]",182
language_242,"[1, 0]",182
language_243,"[1, 1]",182
language_244,"[1, 1]",182
language_245,"[1, 1]",182
language_246,"[1, 1]",182
language_248,"[0, 1]",182
language_249,"[1, 0]",182
language_250,"[1, 1]",182
language_252,"[1, 1]",182
language_253,"[1, 1]",182
language_254,"[1, 1]",182
language_255,"[0, 1]",182
language_256,"[1, 1]",182
language_257,"[1, 1]",182
language_258,"[1, 1]",182
language_259,"[1, 1]",182
language_260,"[1, 1]",182
language_261,"[0, 0]",182
language_262,"[1, 1]",182
language_263,"[0, 1]",182
language_264,"[1, 1]",182
language_265,"[1, 1]",182
language_266,"[1, 1]",182
language_267,"[1, 1]",182
language_268,"[1, 1]",182
language_269,"[1, 0]",182
language_271,"[1, 1]",182
language_272,"[1, 1]",182
language_273,"[1, 1]",182
language_274,"[1, 1]",182
language_275,"[1, 0]",182
language_276,"[1, 1]",182
language_278,"[1, 1]",182
language_279,"[1, 1]",182
language_280,"[1, 1]",182
