LANGUAGE,GENDER,SET
language_1,"[1, 1]",486
language_2,"[1, 1]",486
language_3,"[1, 1]",486
language_4,"[1, 1]",486
language_5,"[1, 1]",486
language_6,"[1, 1]",486
language_7,"[1, 1]",486
language_8,"[1, 1]",486
language_9,"[1, 1]",486
language_10,"[0, 1]",486
language_11,"[1, 1]",486
language_13,"[1, 0]",486
language_14,"[1, 1]",486
language_15,"[1, 1]",486
language_16,"[1, 1]",486
language_17,"[1, 1]",486
language_18,"[1, 1]",486
language_19,"[1, 1]",486
language_20,"[1, 0]",486
language_21,"[1, 1]",486
language_22,"[1, 1]",486
language_23,"[0, 1]",486
language_24,"[0, 1]",486
language_25,"[1, 1]",486
language_26,"[1, 1]",486
language_27,"[1, 1]",486
language_28,"[1, 1]",486
language_29,"[1, 1]",486
language_30,"[0, 1]",486
language_31,"[1, 1]",486
language_32,"[0, 1]",486
language_33,"[1, 1]",486
language_34,"[1, 1]",486
language_35,"[1, 1]",486
language_36,"[0, 1]",486
language_39,"[1, 1]",486
language_40,"[1, 0]",486
language_41,"[1, 1]",486
language_42,"[1, 1]",486
language_43,"[1, 1]",486
language_44,"[1, 0]",486
language_46,"[1, 1]",486
language_47,"[1, 1]",486
language_48,"[1, 1]",486
language_49,"[1, 1]",486
language_50,"[0, 1]",486
language_51,"[1, 1]",486
language_52,"[1, 1]",486
language_53,"[1, 1]",486
language_54,"[1, 1]",486
language_55,"[1, 1]",486
language_56,"[1, 0]",486
language_57,"[1, 1]",486
language_58,"[1, 1]",486
language_59,"[1, 1]",486
language_60,"[1, 1]",486
language_61,"[1, 1]",486
language_62,"[1, 1]",486
language_63,"[1, 1]",486
language_64,"[1, 1]",486
language_65,"[0, 1]",486
language_67,"[1, 1]",486
language_68,"[1, 1]",486
language_69,"[1, 1]",486
language_71,"[1, 1]",486
language_72,"[1, 1]",486
language_73,"[1, 1]",486
language_74,"[1, 1]",486
language_75,"[1, 0]",486
language_76,"[1, 1]",486
language_77,"[1, 1]",486
language_78,"[1, 1]",486
language_79,"[1, 1]",486
language_80,"[1, 1]",486
language_81,"[0, 1]",486
language_82,"[1, 0]",486
language_83,"[1, 1]",486
language_85,"[0, 1]",486
language_86,"[1, 1]",486
language_87,"[1, 1]",486
language_88,"[1, 1]",486
language_89,"[0, 1]",486
language_92,"[1, 1]",486
language_93,"[1, 1]",486
language_94,"[1, 1]",486
language_95,"[1, 1]",486
language_96,"[1, 1]",486
language_97,"[1, 1]",486
language_98,"[1, 1]",486
language_99,"[1, 1]",486
language_100,"[1, 0]",486
language_101,"[1, 0]",486
language_102,"[1, 1]",486
language_103,"[1, 1]",486
language_104,"[0, 0]",486
language_105,"[0, 1]",486
language_106,"[1, 1]",486
language_107,"[1, 1]",486
language_108,"[1, 1]",486
language_109,"[1, 0]",486
language_110,"[1, 1]",486
language_112,"[1, 1]",486
language_113,"[1, 0]",486
language_114,"[1, 1]",486
language_115,"[1, 1]",486
language_116,"[1, 1]",486
language_117,"[1, 1]",486
language_119,"[1, 1]",486
language_120,"[1, 1]",486
language_121,"[1, 1]",486
language_122,"[1, 1]",486
language_123,"[1, 1]",486
language_124,"[1, 1]",486
language_125,"[1, 1]",486
language_127,"[1, 1]",486
language_128,"[1, 1]",486
language_129,"[1, 1]",486
language_130,"[1, 1]",486
language_131,"[0, 1]",486
language_132,"[1, 1]",486
language_133,"[1, 1]",486
language_134,"[1, 1]",486
language_135,"[1, 1]",486
language_136,"[1, 0]",486
language_137,"[1, 1]",486
language_138,"[1, 1]",486
language_139,"[0, 1]",486
language_140,"[1, 1]",486
language_141,"[0, 1]",486
language_142,"[0, 1]",486
language_143,"[0, 1]",486
language_144,"[0, 1]",486
language_145,"[0, 1]",486
language_146,"[1, 1]",486
language_147,"[1, 1]",486
language_148,"[1, 1]",486
language_149,"[1, 1]",486
language_150,"[1, 1]",486
language_151,"[1, 1]",486
language_152,"[0, 1]",486
language_153,"[1, 1]",486
language_154,"[1, 1]",486
language_156,"[1, 1]",486
language_157,"[1, 1]",486
language_158,"[1, 1]",486
language_159,"[1, 1]",486
language_160,"[1, 1]",486
language_161,"[1, 1]",486
language_162,"[1, 1]",486
language_164,"[1, 1]",486
language_165,"[1, 1]",486
language_166,"[1, 1]",486
language_167,"[1, 1]",486
language_170,"[0, 1]",486
language_171,"[1, 1]",486
language_173,"[1, 1]",486
language_174,"[1, 1]",486
language_175,"[1, 1]",486
