LANGUAGE,GENDER,SET
language_1,"[1, 1]",818
language_3,"[1, 1]",818
language_4,"[1, 1]",818
language_5,"[1, 1]",818
language_6,"[1, 1]",818
language_7,"[1, 0]",818
language_8,"[1, 1]",818
language_9,"[1, 1]",818
language_10,"[0, 1]",818
language_11,"[1, 1]",818
language_12,"[1, 1]",818
language_13,"[1, 0]",818
language_14,"[1, 1]",818
language_15,"[1, 0]",818
language_16,"[1, 1]",818
language_17,"[1, 1]",818
language_18,"[1, 1]",818
language_19,"[1, 1]",818
language_20,"[1, 1]",818
language_21,"[1, 1]",818
language_22,"[1, 1]",818
language_24,"[0, 0]",818
language_25,"[0, 1]",818
language_26,"[1, 1]",818
language_27,"[1, 1]",818
language_28,"[1, 1]",818
language_29,"[1, 1]",818
language_30,"[0, 1]",818
language_31,"[1, 0]",818
language_32,"[1, 1]",818
language_33,"[1, 1]",818
language_34,"[1, 0]",818
language_35,"[0, 1]",818
language_36,"[1, 1]",818
language_37,"[1, 1]",818
language_38,"[0, 0]",818
language_39,"[1, 1]",818
language_40,"[0, 1]",818
language_41,"[1, 1]",818
language_42,"[1, 1]",818
language_43,"[1, 1]",818
language_44,"[1, 1]",818
language_45,"[1, 1]",818
language_46,"[1, 1]",818
language_47,"[1, 1]",818
language_48,"[1, 1]",818
language_49,"[1, 1]",818
language_50,"[1, 1]",818
language_51,"[1, 1]",818
language_52,"[1, 0]",818
language_53,"[0, 1]",818
language_54,"[0, 1]",818
language_55,"[1, 1]",818
language_56,"[1, 1]",818
language_57,"[1, 0]",818
language_58,"[1, 0]",818
language_59,"[1, 1]",818
language_60,"[1, 1]",818
language_61,"[1, 1]",818
language_62,"[0, 1]",818
language_63,"[1, 0]",818
language_64,"[1, 1]",818
language_65,"[1, 1]",818
language_66,"[1, 1]",818
language_67,"[1, 1]",818
language_68,"[1, 1]",818
language_70,"[1, 1]",818
language_72,"[1, 1]",818
language_73,"[1, 1]",818
language_74,"[1, 1]",818
language_75,"[1, 1]",818
language_76,"[1, 1]",818
language_77,"[1, 1]",818
language_78,"[1, 1]",818
language_79,"[1, 1]",818
language_80,"[1, 1]",818
language_81,"[1, 1]",818
language_83,"[0, 1]",818
language_84,"[1, 1]",818
language_85,"[1, 1]",818
language_86,"[1, 1]",818
language_87,"[1, 1]",818
language_89,"[1, 1]",818
language_90,"[1, 1]",818
language_91,"[1, 1]",818
language_93,"[1, 1]",818
language_94,"[1, 1]",818
language_95,"[1, 1]",818
language_96,"[1, 1]",818
language_98,"[1, 1]",818
language_99,"[1, 1]",818
language_100,"[1, 1]",818
language_101,"[1, 1]",818
language_102,"[1, 1]",818
language_103,"[1, 1]",818
language_104,"[1, 1]",818
language_105,"[1, 1]",818
language_106,"[1, 1]",818
language_107,"[1, 1]",818
language_108,"[1, 1]",818
language_109,"[1, 1]",818
language_110,"[1, 1]",818
language_111,"[1, 1]",818
language_112,"[0, 1]",818
language_113,"[1, 1]",818
language_114,"[1, 1]",818
language_115,"[1, 1]",818
language_116,"[1, 1]",818
language_118,"[1, 1]",818
language_119,"[0, 1]",818
language_120,"[1, 1]",818
language_121,"[1, 1]",818
language_122,"[1, 1]",818
language_123,"[0, 1]",818
language_124,"[1, 1]",818
language_125,"[1, 1]",818
language_126,"[0, 1]",818
language_127,"[0, 1]",818
language_128,"[1, 1]",818
language_129,"[1, 1]",818
language_130,"[1, 1]",818
language_131,"[0, 1]",818
language_132,"[1, 1]",818
language_133,"[1, 1]",818
language_134,"[1, 1]",818
language_135,"[0, 1]",818
language_136,"[1, 1]",818
language_137,"[1, 1]",818
language_139,"[1, 1]",818
language_140,"[1, 1]",818
language_141,"[1, 1]",818
language_142,"[1, 1]",818
language_143,"[0, 1]",818
language_144,"[1, 1]",818
language_145,"[1, 1]",818
language_146,"[1, 1]",818
language_147,"[1, 1]",818
language_148,"[1, 1]",818
language_149,"[1, 1]",818
language_150,"[1, 1]",818
language_151,"[1, 0]",818
language_152,"[1, 1]",818
language_153,"[1, 1]",818
language_154,"[1, 1]",818
language_155,"[1, 1]",818
language_156,"[1, 1]",818
language_157,"[1, 1]",818
language_158,"[1, 1]",818
language_159,"[1, 1]",818
language_160,"[1, 0]",818
language_161,"[1, 1]",818
language_162,"[1, 1]",818
language_164,"[1, 1]",818
language_165,"[1, 1]",818
language_166,"[1, 1]",818
language_167,"[1, 1]",818
language_168,"[1, 1]",818
language_169,"[1, 1]",818
language_170,"[1, 1]",818
language_171,"[0, 1]",818
language_172,"[1, 1]",818
language_173,"[1, 1]",818
language_174,"[1, 1]",818
language_176,"[1, 1]",818
language_178,"[1, 1]",818
language_179,"[1, 1]",818
language_180,"[1, 1]",818
language_181,"[1, 1]",818
language_182,"[1, 1]",818
language_183,"[0, 1]",818
language_184,"[1, 1]",818
language_186,"[1, 1]",818
language_187,"[1, 1]",818
language_188,"[1, 1]",818
language_189,"[1, 1]",818
language_191,"[1, 1]",818
language_192,"[0, 1]",818
language_194,"[1, 1]",818
language_195,"[1, 1]",818
language_196,"[1, 1]",818
language_197,"[1, 1]",818
language_198,"[1, 1]",818
language_199,"[1, 1]",818
language_200,"[1, 1]",818
language_202,"[1, 0]",818
language_203,"[1, 1]",818
language_204,"[1, 1]",818
language_205,"[1, 1]",818
language_206,"[1, 1]",818
language_207,"[1, 1]",818
language_208,"[1, 1]",818
language_209,"[1, 1]",818
language_210,"[1, 1]",818
language_211,"[1, 1]",818
language_212,"[1, 1]",818
language_213,"[1, 1]",818
language_215,"[1, 1]",818
language_216,"[1, 1]",818
language_217,"[1, 1]",818
language_218,"[1, 1]",818
language_220,"[0, 1]",818
language_222,"[1, 1]",818
language_223,"[1, 1]",818
language_224,"[0, 1]",818
language_225,"[1, 1]",818
language_226,"[1, 1]",818
language_227,"[1, 1]",818
language_228,"[1, 1]",818
language_229,"[1, 1]",818
language_230,"[1, 1]",818
language_231,"[1, 1]",818
language_232,"[1, 1]",818
language_233,"[1, 1]",818
language_234,"[1, 1]",818
language_235,"[1, 1]",818
language_236,"[1, 1]",818
language_237,"[1, 1]",818
language_238,"[1, 1]",818
language_240,"[0, 1]",818
language_241,"[1, 1]",818
language_242,"[1, 1]",818
language_243,"[1, 1]",818
language_244,"[1, 1]",818
language_245,"[1, 1]",818
language_246,"[1, 1]",818
language_247,"[1, 1]",818
language_248,"[1, 1]",818
language_249,"[1, 1]",818
language_250,"[1, 1]",818
language_251,"[1, 1]",818
language_252,"[1, 1]",818
language_253,"[1, 1]",818
language_254,"[1, 1]",818
language_255,"[1, 0]",818
language_256,"[1, 1]",818
language_257,"[1, 1]",818
language_258,"[1, 1]",818
language_259,"[1, 1]",818
language_260,"[1, 1]",818
language_261,"[1, 1]",818
language_262,"[1, 1]",818
language_263,"[1, 1]",818
language_264,"[1, 1]",818
language_265,"[1, 1]",818
