LANGUAGE,GENDER,SET
language_1,"[1, 0]",244
language_2,"[1, 0]",244
language_3,"[1, 1]",244
language_4,"[1, 1]",244
language_5,"[1, 1]",244
language_6,"[0, 1]",244
language_7,"[1, 1]",244
language_9,"[1, 1]",244
language_10,"[1, 1]",244
language_11,"[1, 1]",244
language_12,"[1, 1]",244
language_13,"[1, 1]",244
language_14,"[0, 1]",244
language_15,"[1, 1]",244
language_16,"[1, 1]",244
language_18,"[1, 1]",244
language_19,"[1, 0]",244
language_20,"[1, 1]",244
language_21,"[1, 1]",244
language_23,"[1, 1]",244
language_24,"[1, 1]",244
language_25,"[1, 1]",244
language_26,"[1, 1]",244
language_27,"[1, 1]",244
language_29,"[0, 1]",244
language_31,"[1, 0]",244
language_32,"[1, 1]",244
language_33,"[1, 1]",244
language_34,"[0, 1]",244
language_36,"[1, 1]",244
language_37,"[1, 1]",244
language_38,"[1, 1]",244
language_39,"[1, 0]",244
language_40,"[1, 1]",244
language_41,"[1, 1]",244
language_42,"[1, 1]",244
language_43,"[1, 0]",244
language_44,"[1, 1]",244
language_45,"[1, 1]",244
language_46,"[1, 1]",244
language_47,"[1, 1]",244
language_48,"[1, 1]",244
language_49,"[1, 1]",244
language_50,"[1, 1]",244
language_51,"[1, 1]",244
language_53,"[1, 1]",244
language_54,"[1, 1]",244
language_55,"[1, 1]",244
language_57,"[1, 1]",244
language_58,"[1, 1]",244
language_59,"[1, 1]",244
language_61,"[1, 1]",244
language_62,"[1, 1]",244
language_63,"[1, 1]",244
language_64,"[1, 1]",244
language_65,"[1, 1]",244
language_66,"[0, 1]",244
language_67,"[1, 0]",244
language_68,"[1, 1]",244
language_69,"[1, 1]",244
language_70,"[1, 1]",244
language_71,"[1, 1]",244
language_72,"[1, 1]",244
language_73,"[1, 1]",244
language_74,"[1, 1]",244
language_75,"[1, 1]",244
language_77,"[1, 1]",244
language_78,"[1, 1]",244
language_79,"[1, 1]",244
language_80,"[1, 1]",244
language_81,"[1, 1]",244
language_82,"[1, 1]",244
language_83,"[1, 0]",244
language_84,"[1, 1]",244
language_85,"[1, 1]",244
language_88,"[1, 1]",244
language_89,"[1, 1]",244
language_91,"[1, 1]",244
language_92,"[1, 0]",244
language_93,"[1, 0]",244
language_94,"[1, 1]",244
language_95,"[1, 1]",244
language_96,"[1, 1]",244
language_97,"[0, 1]",244
language_98,"[1, 1]",244
language_99,"[0, 1]",244
language_100,"[1, 1]",244
language_101,"[0, 1]",244
language_102,"[1, 1]",244
language_103,"[0, 0]",244
language_104,"[1, 1]",244
language_105,"[1, 1]",244
language_107,"[1, 1]",244
language_108,"[0, 0]",244
language_109,"[1, 1]",244
language_110,"[1, 1]",244
language_111,"[1, 1]",244
language_112,"[1, 1]",244
language_113,"[1, 1]",244
language_114,"[1, 0]",244
language_115,"[0, 0]",244
language_116,"[1, 1]",244
language_117,"[1, 1]",244
language_118,"[1, 1]",244
language_119,"[1, 1]",244
language_120,"[1, 1]",244
language_121,"[1, 1]",244
language_122,"[1, 1]",244
language_123,"[1, 1]",244
language_124,"[0, 1]",244
language_125,"[1, 1]",244
language_126,"[1, 1]",244
language_127,"[1, 1]",244
language_128,"[1, 1]",244
language_129,"[1, 1]",244
language_130,"[1, 1]",244
language_131,"[1, 1]",244
language_132,"[1, 0]",244
language_133,"[1, 1]",244
language_134,"[1, 1]",244
language_135,"[1, 1]",244
language_136,"[1, 1]",244
language_137,"[1, 1]",244
language_138,"[1, 1]",244
language_139,"[1, 1]",244
language_140,"[1, 1]",244
language_141,"[1, 1]",244
language_142,"[1, 1]",244
language_143,"[1, 1]",244
language_144,"[1, 1]",244
language_145,"[1, 1]",244
language_146,"[1, 1]",244
language_147,"[1, 1]",244
language_148,"[1, 1]",244
language_149,"[1, 1]",244
language_150,"[1, 0]",244
language_151,"[1, 1]",244
language_152,"[1, 1]",244
language_153,"[1, 0]",244
language_154,"[1, 1]",244
language_155,"[1, 1]",244
language_156,"[1, 1]",244
language_158,"[0, 0]",244
language_159,"[1, 1]",244
language_161,"[1, 0]",244
language_162,"[1, 0]",244
language_163,"[1, 1]",244
language_164,"[1, 1]",244
language_166,"[1, 1]",244
language_167,"[0, 1]",244
language_168,"[1, 1]",244
language_169,"[1, 1]",244
language_170,"[1, 1]",244
language_171,"[1, 1]",244
language_172,"[1, 1]",244
language_173,"[1, 1]",244
language_174,"[1, 1]",244
language_175,"[1, 1]",244
language_176,"[1, 1]",244
language_177,"[1, 1]",244
language_178,"[1, 1]",244
language_179,"[1, 1]",244
language_180,"[1, 1]",244
language_181,"[1, 1]",244
language_182,"[1, 1]",244
language_183,"[1, 1]",244
language_184,"[1, 1]",244
language_185,"[1, 1]",244
language_186,"[1, 1]",244
language_188,"[1, 1]",244
language_189,"[0, 1]",244
language_190,"[1, 1]",244
language_191,"[1, 1]",244
language_192,"[1, 1]",244
language_193,"[1, 1]",244
language_194,"[1, 1]",244
language_195,"[1, 1]",244
language_196,"[1, 1]",244
language_197,"[1, 1]",244
language_198,"[0, 1]",244
language_199,"[1, 1]",244
language_200,"[1, 1]",244
language_201,"[1, 1]",244
language_202,"[1, 1]",244
language_203,"[0, 1]",244
language_204,"[1, 1]",244
language_205,"[0, 1]",244
language_206,"[1, 1]",244
language_207,"[1, 1]",244
language_208,"[1, 1]",244
language_209,"[1, 1]",244
language_210,"[0, 1]",244
language_211,"[1, 1]",244
language_212,"[1, 1]",244
language_214,"[1, 1]",244
language_215,"[0, 1]",244
language_216,"[1, 1]",244
language_217,"[1, 1]",244
language_218,"[1, 1]",244
language_219,"[1, 1]",244
language_220,"[1, 1]",244
language_223,"[1, 0]",244
language_224,"[1, 1]",244
language_225,"[1, 1]",244
language_226,"[1, 1]",244
language_227,"[1, 1]",244
language_228,"[1, 1]",244
language_229,"[1, 1]",244
language_230,"[1, 1]",244
language_231,"[1, 1]",244
language_232,"[1, 1]",244
language_233,"[1, 1]",244
language_234,"[1, 1]",244
language_235,"[1, 1]",244
language_236,"[1, 1]",244
language_237,"[1, 1]",244
language_238,"[1, 1]",244
language_239,"[1, 1]",244
language_240,"[1, 1]",244
language_241,"[1, 1]",244
language_243,"[1, 1]",244
language_244,"[1, 1]",244
language_245,"[1, 1]",244
language_246,"[1, 1]",244
language_247,"[1, 0]",244
language_248,"[1, 1]",244
language_249,"[1, 1]",244
language_250,"[1, 1]",244
language_251,"[1, 0]",244
language_252,"[1, 1]",244
language_253,"[1, 1]",244
language_254,"[1, 1]",244
language_255,"[1, 1]",244
language_256,"[1, 1]",244
language_257,"[1, 1]",244
language_258,"[1, 1]",244
