LANGUAGE,GENDER,SET
language_1,"[1, 1]",650
language_2,"[1, 1]",650
language_3,"[1, 1]",650
language_4,"[1, 1]",650
language_5,"[1, 1]",650
language_6,"[1, 0]",650
language_7,"[1, 1]",650
language_8,"[1, 1]",650
language_9,"[1, 1]",650
language_10,"[1, 1]",650
language_11,"[1, 1]",650
language_12,"[0, 1]",650
language_13,"[1, 1]",650
language_14,"[1, 0]",650
language_15,"[1, 1]",650
language_16,"[1, 1]",650
language_17,"[1, 1]",650
language_18,"[1, 1]",650
language_19,"[1, 1]",650
language_20,"[1, 0]",650
language_21,"[1, 1]",650
language_22,"[1, 1]",650
language_23,"[1, 1]",650
language_24,"[1, 1]",650
language_25,"[1, 1]",650
language_26,"[1, 1]",650
language_27,"[0, 1]",650
language_28,"[1, 0]",650
language_29,"[1, 1]",650
language_30,"[1, 1]",650
language_31,"[1, 1]",650
language_32,"[1, 1]",650
language_33,"[1, 1]",650
language_34,"[1, 0]",650
language_35,"[1, 1]",650
language_36,"[1, 1]",650
language_37,"[1, 1]",650
language_38,"[1, 1]",650
language_39,"[1, 1]",650
language_40,"[0, 1]",650
language_41,"[1, 1]",650
language_42,"[1, 1]",650
language_43,"[1, 1]",650
language_44,"[1, 1]",650
language_45,"[1, 1]",650
language_46,"[1, 0]",650
language_47,"[1, 1]",650
language_48,"[1, 1]",650
language_49,"[1, 1]",650
language_50,"[1, 1]",650
language_51,"[1, 1]",650
language_52,"[1, 1]",650
language_53,"[1, 1]",650
language_54,"[1, 1]",650
language_55,"[1, 1]",650
language_56,"[1, 1]",650
language_57,"[1, 1]",650
language_58,"[1, 1]",650
language_59,"[1, 1]",650
language_61,"[1, 1]",650
language_62,"[1, 1]",650
language_63,"[1, 1]",650
language_64,"[1, 1]",650
language_65,"[1, 1]",650
language_66,"[1, 0]",650
language_67,"[0, 1]",650
language_68,"[1, 1]",650
language_69,"[1, 1]",650
language_70,"[1, 1]",650
language_71,"[1, 1]",650
language_72,"[1, 1]",650
language_73,"[1, 1]",650
language_74,"[1, 0]",650
language_75,"[1, 1]",650
language_76,"[1, 1]",650
language_77,"[1, 0]",650
language_78,"[1, 1]",650
language_79,"[1, 1]",650
language_80,"[1, 1]",650
language_81,"[0, 0]",650
language_82,"[1, 0]",650
language_83,"[1, 1]",650
language_84,"[1, 1]",650
language_86,"[1, 1]",650
language_87,"[1, 1]",650
language_88,"[1, 1]",650
language_89,"[1, 1]",650
language_90,"[1, 1]",650
language_91,"[1, 1]",650
language_92,"[1, 1]",650
language_93,"[1, 1]",650
language_94,"[1, 1]",650
language_95,"[1, 1]",650
language_96,"[1, 1]",650
language_97,"[1, 1]",650
language_98,"[1, 1]",650
language_99,"[1, 1]",650
language_100,"[0, 1]",650
language_101,"[1, 1]",650
language_102,"[1, 0]",650
language_103,"[1, 1]",650
language_104,"[1, 1]",650
language_105,"[1, 1]",650
language_106,"[1, 1]",650
language_107,"[0, 1]",650
language_108,"[1, 1]",650
language_109,"[1, 1]",650
language_110,"[0, 1]",650
language_112,"[1, 1]",650
language_113,"[1, 1]",650
language_114,"[0, 1]",650
language_115,"[1, 1]",650
language_116,"[1, 1]",650
language_117,"[1, 1]",650
language_118,"[1, 1]",650
language_119,"[1, 1]",650
language_120,"[1, 0]",650
language_121,"[0, 1]",650
language_122,"[1, 1]",650
language_123,"[0, 1]",650
language_124,"[1, 1]",650
language_125,"[1, 1]",650
language_126,"[0, 1]",650
language_127,"[1, 1]",650
language_128,"[1, 1]",650
language_129,"[0, 1]",650
language_130,"[1, 1]",650
language_131,"[0, 1]",650
language_132,"[1, 1]",650
language_133,"[1, 1]",650
language_134,"[1, 1]",650
language_135,"[1, 1]",650
language_136,"[1, 1]",650
language_137,"[1, 1]",650
language_139,"[0, 1]",650
language_140,"[1, 0]",650
language_141,"[1, 1]",650
language_142,"[1, 0]",650
language_143,"[1, 1]",650
language_144,"[1, 1]",650
language_145,"[1, 1]",650
language_146,"[1, 1]",650
language_147,"[1, 1]",650
language_148,"[1, 0]",650
language_149,"[0, 1]",650
language_150,"[1, 1]",650
language_151,"[1, 1]",650
language_153,"[1, 1]",650
language_155,"[1, 1]",650
language_158,"[1, 1]",650
language_159,"[0, 1]",650
language_160,"[1, 1]",650
language_161,"[1, 1]",650
language_162,"[1, 1]",650
language_163,"[1, 1]",650
language_164,"[1, 1]",650
language_166,"[1, 1]",650
language_167,"[1, 1]",650
language_168,"[1, 0]",650
language_169,"[1, 1]",650
language_170,"[1, 1]",650
language_171,"[1, 1]",650
language_172,"[1, 1]",650
language_173,"[1, 1]",650
language_174,"[1, 1]",650
language_175,"[1, 1]",650
language_176,"[1, 1]",650
language_177,"[1, 1]",650
language_178,"[1, 1]",650
language_179,"[1, 1]",650
language_180,"[0, 1]",650
language_181,"[1, 1]",650
language_182,"[1, 1]",650
language_183,"[1, 1]",650
language_184,"[1, 1]",650
language_185,"[0, 1]",650
language_186,"[1, 1]",650
language_187,"[1, 0]",650
language_189,"[1, 1]",650
language_191,"[1, 0]",650
language_193,"[0, 1]",650
language_194,"[1, 1]",650
language_195,"[1, 1]",650
language_197,"[1, 1]",650
language_199,"[1, 1]",650
language_202,"[1, 1]",650
language_203,"[1, 1]",650
language_205,"[1, 1]",650
language_206,"[1, 1]",650
language_207,"[1, 1]",650
language_208,"[0, 1]",650
language_209,"[1, 1]",650
language_210,"[1, 1]",650
language_211,"[1, 1]",650
language_212,"[1, 1]",650
language_213,"[1, 1]",650
language_214,"[1, 1]",650
language_215,"[1, 0]",650
language_216,"[1, 1]",650
language_217,"[1, 1]",650
language_218,"[1, 1]",650
language_219,"[1, 1]",650
language_220,"[1, 0]",650
language_221,"[1, 1]",650
language_222,"[1, 1]",650
language_223,"[1, 1]",650
language_224,"[1, 1]",650
language_225,"[1, 1]",650
language_226,"[0, 1]",650
language_227,"[1, 1]",650
language_228,"[1, 1]",650
language_229,"[1, 1]",650
language_230,"[1, 1]",650
language_231,"[0, 1]",650
language_232,"[1, 1]",650
language_233,"[1, 0]",650
language_234,"[1, 1]",650
language_235,"[1, 1]",650
language_236,"[1, 1]",650
language_237,"[1, 1]",650
language_238,"[0, 0]",650
language_239,"[1, 1]",650
language_241,"[1, 1]",650
language_242,"[0, 1]",650
language_244,"[1, 1]",650
language_245,"[1, 1]",650
language_246,"[0, 1]",650
language_247,"[1, 1]",650
language_248,"[1, 1]",650
language_249,"[1, 1]",650
language_250,"[1, 1]",650
language_251,"[1, 1]",650
language_252,"[1, 1]",650
language_253,"[0, 1]",650
language_254,"[1, 1]",650
language_255,"[1, 1]",650
language_256,"[1, 1]",650
language_257,"[1, 1]",650
language_258,"[1, 1]",650
language_259,"[1, 0]",650
language_260,"[1, 1]",650
language_261,"[1, 1]",650
language_262,"[1, 1]",650
language_263,"[1, 1]",650
language_264,"[1, 1]",650
language_265,"[1, 0]",650
language_266,"[0, 0]",650
language_267,"[1, 1]",650
language_268,"[1, 1]",650
language_269,"[1, 1]",650
language_270,"[1, 1]",650
language_272,"[1, 0]",650
language_274,"[0, 0]",650
language_275,"[1, 1]",650
language_276,"[0, 0]",650
language_277,"[0, 1]",650
language_278,"[1, 1]",650
language_279,"[1, 1]",650
language_280,"[1, 1]",650
language_281,"[1, 1]",650
language_282,"[1, 0]",650
language_283,"[1, 0]",650
language_284,"[0, 1]",650
language_285,"[1, 1]",650
language_286,"[1, 1]",650
language_288,"[1, 1]",650
language_289,"[1, 1]",650
language_290,"[0, 1]",650
language_292,"[1, 1]",650
language_293,"[1, 1]",650
language_294,"[1, 1]",650
language_295,"[1, 1]",650
language_296,"[1, 1]",650
language_298,"[1, 1]",650
language_299,"[1, 1]",650
language_301,"[1, 1]",650
language_302,"[1, 1]",650
language_303,"[1, 1]",650
language_304,"[1, 1]",650
language_305,"[1, 1]",650
language_306,"[1, 1]",650
language_308,"[1, 1]",650
language_309,"[1, 1]",650
language_310,"[1, 1]",650
language_311,"[1, 1]",650
language_312,"[0, 1]",650
language_314,"[1, 1]",650
language_315,"[1, 1]",650
language_316,"[1, 1]",650
language_317,"[1, 1]",650
language_318,"[1, 1]",650
language_319,"[1, 1]",650
language_320,"[1, 1]",650
language_321,"[1, 1]",650
language_322,"[1, 1]",650
language_323,"[1, 1]",650
language_324,"[1, 1]",650
language_325,"[1, 1]",650
language_326,"[1, 1]",650
language_327,"[0, 1]",650
language_329,"[0, 1]",650
language_330,"[1, 1]",650
language_331,"[1, 0]",650
language_332,"[1, 1]",650
language_333,"[0, 1]",650
language_334,"[1, 1]",650
language_335,"[1, 1]",650
language_336,"[1, 1]",650
language_337,"[1, 1]",650
language_338,"[1, 1]",650
language_339,"[1, 1]",650
language_340,"[1, 1]",650
language_341,"[1, 1]",650
language_342,"[1, 1]",650
language_343,"[1, 1]",650
language_344,"[1, 1]",650
language_345,"[1, 1]",650
language_346,"[1, 1]",650
language_347,"[1, 1]",650
language_348,"[1, 1]",650
language_349,"[1, 1]",650
language_350,"[1, 1]",650
language_351,"[1, 1]",650
language_352,"[1, 1]",650
language_354,"[1, 1]",650
language_355,"[0, 1]",650
language_356,"[1, 1]",650
language_357,"[1, 1]",650
language_358,"[1, 1]",650
language_359,"[1, 1]",650
language_360,"[1, 1]",650
language_361,"[1, 1]",650
language_362,"[1, 1]",650
language_363,"[1, 1]",650
language_365,"[1, 1]",650
language_366,"[1, 1]",650
language_367,"[1, 0]",650
language_368,"[1, 0]",650
language_369,"[0, 1]",650
language_370,"[1, 1]",650
