LANGUAGE,GENDER,SET
language_2,"[1, 1]",378
language_4,"[1, 1]",378
language_5,"[0, 1]",378
language_6,"[1, 0]",378
language_7,"[1, 1]",378
language_8,"[0, 1]",378
language_9,"[1, 1]",378
language_10,"[1, 1]",378
language_11,"[1, 1]",378
language_12,"[1, 1]",378
language_13,"[1, 1]",378
language_14,"[1, 1]",378
language_15,"[1, 1]",378
language_16,"[1, 1]",378
language_17,"[1, 1]",378
language_18,"[1, 1]",378
language_19,"[1, 1]",378
language_20,"[1, 1]",378
language_21,"[1, 1]",378
language_22,"[1, 1]",378
language_24,"[1, 0]",378
language_25,"[1, 1]",378
language_26,"[1, 1]",378
language_27,"[1, 1]",378
language_28,"[1, 1]",378
language_29,"[1, 1]",378
language_30,"[1, 1]",378
language_31,"[1, 0]",378
language_33,"[1, 1]",378
language_34,"[1, 1]",378
language_35,"[1, 1]",378
language_36,"[1, 1]",378
language_37,"[1, 1]",378
language_38,"[1, 1]",378
language_39,"[1, 1]",378
language_40,"[1, 1]",378
language_41,"[1, 1]",378
language_44,"[1, 1]",378
language_45,"[1, 0]",378
language_46,"[1, 1]",378
language_47,"[1, 1]",378
language_48,"[1, 1]",378
language_49,"[1, 1]",378
language_50,"[1, 1]",378
language_51,"[1, 1]",378
language_52,"[1, 1]",378
language_53,"[1, 1]",378
language_54,"[1, 1]",378
language_55,"[1, 1]",378
language_56,"[0, 1]",378
language_57,"[1, 1]",378
language_58,"[1, 1]",378
language_59,"[1, 1]",378
language_61,"[1, 1]",378
language_62,"[0, 1]",378
language_63,"[1, 1]",378
language_64,"[1, 1]",378
language_65,"[1, 1]",378
language_66,"[1, 1]",378
language_67,"[1, 0]",378
language_68,"[1, 1]",378
language_69,"[1, 1]",378
language_70,"[1, 1]",378
language_72,"[0, 1]",378
language_73,"[0, 1]",378
language_74,"[1, 1]",378
language_75,"[1, 1]",378
language_76,"[1, 1]",378
language_77,"[1, 1]",378
language_78,"[1, 1]",378
language_81,"[1, 1]",378
language_82,"[1, 1]",378
language_83,"[0, 1]",378
language_84,"[1, 1]",378
language_85,"[1, 1]",378
language_86,"[1, 1]",378
language_87,"[1, 1]",378
language_88,"[1, 1]",378
language_89,"[0, 0]",378
language_90,"[1, 1]",378
language_91,"[1, 1]",378
language_92,"[0, 1]",378
language_93,"[0, 1]",378
language_94,"[1, 1]",378
language_95,"[1, 1]",378
language_96,"[1, 1]",378
language_97,"[1, 1]",378
language_98,"[1, 1]",378
language_99,"[1, 1]",378
language_100,"[1, 0]",378
language_101,"[0, 1]",378
language_102,"[1, 1]",378
language_103,"[1, 1]",378
language_104,"[1, 1]",378
language_105,"[1, 1]",378
language_106,"[1, 1]",378
language_107,"[1, 1]",378
language_108,"[1, 1]",378
language_109,"[1, 1]",378
language_110,"[1, 1]",378
language_111,"[1, 1]",378
language_112,"[1, 1]",378
language_114,"[1, 1]",378
language_115,"[1, 1]",378
language_116,"[0, 1]",378
language_117,"[1, 1]",378
language_118,"[1, 0]",378
language_119,"[1, 1]",378
language_120,"[1, 1]",378
language_121,"[0, 1]",378
language_122,"[1, 1]",378
language_123,"[1, 1]",378
language_124,"[1, 1]",378
language_125,"[1, 1]",378
language_126,"[1, 1]",378
language_127,"[1, 0]",378
language_128,"[1, 1]",378
language_129,"[1, 1]",378
language_130,"[1, 1]",378
language_131,"[1, 1]",378
language_132,"[1, 1]",378
language_133,"[0, 1]",378
language_134,"[1, 1]",378
language_135,"[1, 1]",378
language_136,"[1, 1]",378
language_137,"[1, 1]",378
language_138,"[1, 1]",378
language_139,"[1, 1]",378
language_140,"[1, 1]",378
language_141,"[1, 1]",378
language_142,"[1, 1]",378
language_143,"[1, 1]",378
language_144,"[1, 1]",378
language_145,"[1, 0]",378
language_146,"[1, 1]",378
language_147,"[1, 1]",378
language_148,"[1, 1]",378
language_149,"[1, 1]",378
language_150,"[1, 0]",378
language_151,"[0, 1]",378
language_152,"[0, 0]",378
language_153,"[1, 1]",378
language_154,"[0, 1]",378
language_155,"[0, 1]",378
language_156,"[0, 0]",378
language_157,"[1, 0]",378
language_158,"[1, 1]",378
language_159,"[1, 1]",378
language_160,"[1, 1]",378
language_161,"[1, 1]",378
language_162,"[1, 1]",378
language_164,"[0, 1]",378
language_166,"[0, 1]",378
language_168,"[1, 1]",378
language_169,"[1, 1]",378
language_170,"[1, 1]",378
language_171,"[1, 1]",378
language_172,"[1, 1]",378
language_173,"[1, 1]",378
language_174,"[0, 1]",378
language_175,"[1, 1]",378
language_176,"[0, 1]",378
language_177,"[1, 1]",378
language_178,"[1, 1]",378
language_179,"[1, 1]",378
language_180,"[1, 1]",378
language_181,"[1, 0]",378
language_182,"[1, 1]",378
language_183,"[1, 1]",378
language_184,"[1, 1]",378
language_185,"[1, 1]",378
language_186,"[1, 1]",378
language_187,"[1, 1]",378
language_188,"[1, 1]",378
language_189,"[1, 1]",378
language_190,"[1, 1]",378
language_191,"[1, 1]",378
language_192,"[0, 1]",378
language_193,"[1, 1]",378
language_194,"[1, 1]",378
language_195,"[1, 1]",378
language_196,"[1, 0]",378
language_197,"[1, 1]",378
language_198,"[1, 1]",378
language_199,"[1, 1]",378
language_200,"[1, 1]",378
language_201,"[1, 1]",378
language_202,"[0, 1]",378
language_203,"[1, 1]",378
language_204,"[1, 1]",378
language_205,"[1, 1]",378
language_206,"[1, 1]",378
language_207,"[1, 1]",378
language_208,"[1, 1]",378
language_209,"[0, 1]",378
language_210,"[1, 1]",378
language_211,"[0, 1]",378
language_212,"[1, 1]",378
language_213,"[1, 1]",378
language_214,"[1, 1]",378
language_215,"[1, 1]",378
language_216,"[1, 1]",378
language_217,"[1, 1]",378
language_218,"[1, 1]",378
language_219,"[1, 1]",378
language_220,"[1, 1]",378
language_221,"[1, 1]",378
language_222,"[1, 1]",378
language_223,"[1, 1]",378
language_224,"[1, 1]",378
language_225,"[1, 1]",378
language_226,"[1, 1]",378
language_227,"[1, 1]",378
language_228,"[1, 1]",378
language_229,"[1, 1]",378
language_230,"[0, 1]",378
language_231,"[1, 1]",378
language_232,"[1, 1]",378
language_233,"[1, 1]",378
language_234,"[1, 1]",378
language_235,"[1, 1]",378
language_236,"[1, 1]",378
language_237,"[0, 1]",378
language_238,"[1, 1]",378
language_239,"[1, 1]",378
language_240,"[1, 1]",378
language_241,"[1, 1]",378
language_242,"[1, 1]",378
language_244,"[1, 1]",378
language_246,"[1, 1]",378
language_247,"[1, 1]",378
language_248,"[1, 1]",378
