LANGUAGE,GENDER,SET
language_1,"[1, 1]",303
language_2,"[1, 1]",303
language_4,"[1, 1]",303
language_5,"[1, 1]",303
language_8,"[1, 1]",303
language_9,"[1, 1]",303
language_10,"[1, 1]",303
language_12,"[1, 1]",303
language_13,"[1, 0]",303
language_14,"[0, 1]",303
language_15,"[1, 1]",303
language_16,"[1, 0]",303
language_18,"[1, 1]",303
language_20,"[1, 1]",303
language_21,"[1, 1]",303
language_22,"[1, 1]",303
language_23,"[1, 1]",303
language_24,"[1, 1]",303
language_25,"[1, 1]",303
language_26,"[1, 1]",303
language_27,"[1, 1]",303
language_28,"[1, 1]",303
language_29,"[1, 0]",303
language_30,"[1, 1]",303
language_31,"[1, 1]",303
language_32,"[1, 1]",303
language_33,"[1, 1]",303
language_34,"[1, 1]",303
language_35,"[1, 1]",303
language_36,"[1, 1]",303
language_37,"[1, 1]",303
language_38,"[1, 1]",303
language_39,"[1, 1]",303
language_40,"[1, 1]",303
language_41,"[1, 1]",303
language_42,"[1, 1]",303
language_43,"[1, 1]",303
language_45,"[0, 1]",303
language_46,"[1, 1]",303
language_47,"[1, 1]",303
language_48,"[1, 1]",303
language_49,"[1, 1]",303
language_50,"[0, 1]",303
language_51,"[1, 1]",303
language_53,"[1, 1]",303
language_54,"[1, 1]",303
language_55,"[1, 1]",303
language_56,"[1, 1]",303
language_57,"[1, 1]",303
language_58,"[1, 1]",303
language_59,"[0, 1]",303
language_60,"[1, 1]",303
language_61,"[1, 1]",303
language_62,"[0, 1]",303
language_63,"[0, 1]",303
language_64,"[1, 1]",303
language_65,"[1, 1]",303
language_66,"[1, 1]",303
language_67,"[1, 1]",303
language_68,"[0, 1]",303
language_69,"[1, 1]",303
language_71,"[0, 1]",303
language_73,"[1, 1]",303
language_74,"[1, 1]",303
language_75,"[1, 1]",303
language_76,"[0, 1]",303
language_77,"[1, 1]",303
language_79,"[0, 1]",303
language_80,"[1, 1]",303
language_81,"[1, 1]",303
language_82,"[1, 1]",303
language_83,"[1, 1]",303
language_84,"[1, 1]",303
language_85,"[1, 1]",303
language_86,"[1, 1]",303
language_87,"[1, 1]",303
language_88,"[1, 1]",303
language_89,"[1, 1]",303
language_90,"[0, 1]",303
language_92,"[1, 1]",303
language_93,"[1, 1]",303
language_94,"[1, 1]",303
language_95,"[1, 1]",303
language_96,"[0, 1]",303
language_97,"[1, 1]",303
language_98,"[1, 1]",303
language_99,"[1, 1]",303
language_100,"[1, 1]",303
language_101,"[1, 1]",303
language_102,"[1, 0]",303
language_103,"[1, 1]",303
language_104,"[1, 1]",303
language_106,"[1, 1]",303
language_108,"[1, 1]",303
language_109,"[1, 1]",303
language_110,"[1, 1]",303
language_112,"[1, 1]",303
language_113,"[1, 0]",303
language_114,"[0, 1]",303
language_115,"[1, 1]",303
language_116,"[1, 1]",303
language_117,"[1, 1]",303
language_118,"[1, 1]",303
language_119,"[1, 1]",303
language_120,"[1, 1]",303
language_121,"[1, 0]",303
language_122,"[1, 1]",303
language_123,"[1, 0]",303
language_124,"[1, 1]",303
language_125,"[1, 1]",303
language_126,"[1, 1]",303
language_127,"[1, 1]",303
language_128,"[1, 1]",303
language_129,"[1, 0]",303
language_130,"[1, 1]",303
language_131,"[1, 1]",303
language_132,"[0, 1]",303
language_133,"[1, 1]",303
language_134,"[1, 1]",303
language_135,"[1, 1]",303
language_136,"[1, 1]",303
language_137,"[1, 1]",303
language_138,"[1, 0]",303
language_139,"[0, 1]",303
language_140,"[1, 1]",303
language_141,"[1, 1]",303
language_142,"[1, 0]",303
language_143,"[1, 0]",303
language_144,"[0, 1]",303
language_145,"[1, 0]",303
language_146,"[1, 1]",303
language_147,"[1, 1]",303
language_149,"[1, 1]",303
language_150,"[1, 1]",303
language_151,"[1, 1]",303
language_152,"[1, 1]",303
language_153,"[1, 1]",303
language_154,"[1, 0]",303
language_155,"[1, 1]",303
language_156,"[0, 1]",303
language_157,"[1, 0]",303
language_158,"[1, 1]",303
language_159,"[1, 1]",303
language_160,"[1, 1]",303
language_161,"[1, 1]",303
language_163,"[1, 1]",303
language_164,"[1, 1]",303
language_165,"[1, 1]",303
language_167,"[1, 1]",303
language_169,"[1, 1]",303
language_170,"[1, 1]",303
language_171,"[1, 1]",303
language_172,"[1, 1]",303
language_173,"[1, 1]",303
language_174,"[0, 1]",303
language_175,"[1, 1]",303
language_177,"[1, 1]",303
language_178,"[1, 1]",303
language_179,"[0, 1]",303
language_180,"[1, 1]",303
language_181,"[1, 1]",303
language_182,"[1, 1]",303
language_183,"[1, 1]",303
language_184,"[1, 1]",303
language_185,"[1, 0]",303
language_186,"[1, 1]",303
language_187,"[1, 1]",303
language_188,"[1, 1]",303
language_189,"[1, 1]",303
language_190,"[1, 1]",303
language_191,"[1, 1]",303
language_192,"[1, 1]",303
language_193,"[1, 1]",303
language_194,"[1, 1]",303
language_195,"[0, 1]",303
language_196,"[1, 1]",303
language_198,"[1, 1]",303
language_199,"[1, 1]",303
language_200,"[1, 1]",303
language_201,"[1, 1]",303
language_202,"[1, 1]",303
language_203,"[0, 1]",303
language_204,"[1, 1]",303
language_205,"[1, 1]",303
language_206,"[1, 1]",303
language_207,"[1, 1]",303
language_208,"[1, 1]",303
language_209,"[1, 1]",303
language_210,"[1, 1]",303
language_211,"[1, 1]",303
language_212,"[1, 1]",303
language_213,"[1, 1]",303
language_214,"[1, 1]",303
language_215,"[1, 1]",303
language_217,"[1, 1]",303
language_218,"[0, 1]",303
language_219,"[1, 1]",303
language_220,"[1, 1]",303
language_221,"[1, 1]",303
language_222,"[0, 1]",303
language_224,"[1, 1]",303
language_225,"[0, 1]",303
language_226,"[1, 1]",303
language_227,"[1, 1]",303
language_229,"[1, 1]",303
language_230,"[1, 1]",303
language_231,"[1, 1]",303
language_232,"[1, 1]",303
language_233,"[1, 1]",303
language_235,"[1, 1]",303
language_236,"[1, 1]",303
language_237,"[1, 0]",303
language_238,"[1, 1]",303
language_239,"[1, 1]",303
language_240,"[1, 1]",303
language_241,"[1, 1]",303
language_242,"[1, 0]",303
language_244,"[1, 0]",303
language_245,"[1, 0]",303
language_246,"[1, 1]",303
language_248,"[1, 1]",303
language_249,"[1, 1]",303
language_250,"[1, 1]",303
language_251,"[1, 1]",303
language_252,"[1, 1]",303
language_253,"[1, 1]",303
language_254,"[1, 1]",303
language_256,"[1, 1]",303
language_257,"[1, 1]",303
language_258,"[1, 1]",303
language_259,"[1, 1]",303
language_260,"[1, 1]",303
language_261,"[1, 1]",303
language_262,"[1, 1]",303
language_263,"[1, 1]",303
language_264,"[1, 0]",303
language_265,"[1, 1]",303
language_266,"[1, 1]",303
language_267,"[0, 1]",303
language_268,"[1, 1]",303
language_269,"[1, 0]",303
language_270,"[1, 1]",303
language_271,"[1, 1]",303
language_272,"[1, 1]",303
language_273,"[0, 1]",303
language_274,"[1, 1]",303
language_275,"[1, 1]",303
language_276,"[1, 1]",303
language_277,"[1, 1]",303
language_278,"[0, 1]",303
language_279,"[1, 1]",303
language_280,"[1, 1]",303
language_281,"[1, 1]",303
language_282,"[1, 1]",303
language_283,"[1, 1]",303
language_284,"[1, 1]",303
language_285,"[1, 1]",303
language_286,"[1, 1]",303
language_287,"[1, 1]",303
language_288,"[0, 1]",303
language_289,"[1, 1]",303
language_290,"[1, 1]",303
language_291,"[0, 1]",303
language_292,"[1, 1]",303
language_293,"[1, 1]",303
language_294,"[1, 1]",303
language_295,"[1, 1]",303
language_296,"[1, 1]",303
language_297,"[1, 1]",303
language_298,"[0, 1]",303
language_299,"[1, 1]",303
language_300,"[1, 1]",303
language_301,"[1, 1]",303
language_302,"[1, 1]",303
language_303,"[0, 1]",303
language_304,"[1, 1]",303
language_305,"[1, 1]",303
language_306,"[1, 1]",303
language_307,"[1, 1]",303
language_310,"[1, 1]",303
language_311,"[1, 1]",303
language_312,"[1, 1]",303
language_313,"[1, 1]",303
language_314,"[1, 1]",303
language_315,"[0, 1]",303
language_317,"[1, 1]",303
language_318,"[1, 1]",303
language_319,"[1, 1]",303
language_320,"[1, 1]",303
language_321,"[1, 1]",303
language_322,"[1, 1]",303
language_323,"[1, 0]",303
language_324,"[1, 1]",303
language_325,"[0, 1]",303
language_326,"[0, 1]",303
language_327,"[0, 1]",303
language_328,"[1, 1]",303
language_329,"[1, 1]",303
language_331,"[1, 1]",303
language_332,"[0, 1]",303
language_333,"[1, 1]",303
language_334,"[1, 1]",303
language_335,"[1, 1]",303
language_336,"[1, 1]",303
language_337,"[0, 1]",303
language_338,"[1, 1]",303
language_340,"[0, 1]",303
language_342,"[0, 1]",303
language_343,"[1, 1]",303
language_344,"[1, 1]",303
language_345,"[1, 1]",303
language_346,"[1, 1]",303
language_347,"[1, 1]",303
language_348,"[1, 1]",303
