LANGUAGE,GENDER,SET
language_1,"[1, 1]",87
language_2,"[1, 1]",87
language_3,"[1, 1]",87
language_4,"[1, 1]",87
language_5,"[1, 1]",87
language_6,"[1, 1]",87
language_7,"[1, 1]",87
language_8,"[1, 1]",87
language_9,"[1, 1]",87
language_12,"[1, 1]",87
language_13,"[1, 1]",87
language_14,"[1, 1]",87
language_15,"[1, 1]",87
language_16,"[0, 1]",87
language_17,"[1, 1]",87
language_18,"[0, 1]",87
language_19,"[1, 1]",87
language_20,"[1, 1]",87
language_21,"[1, 1]",87
language_23,"[1, 1]",87
language_24,"[1, 1]",87
language_25,"[0, 0]",87
language_26,"[1, 1]",87
language_27,"[1, 1]",87
language_28,"[1, 1]",87
language_29,"[1, 1]",87
language_30,"[1, 0]",87
language_31,"[1, 1]",87
language_32,"[1, 1]",87
language_33,"[1, 1]",87
language_34,"[1, 1]",87
language_35,"[1, 1]",87
language_36,"[1, 1]",87
language_37,"[1, 0]",87
language_38,"[1, 1]",87
language_39,"[1, 1]",87
language_40,"[1, 1]",87
language_41,"[1, 1]",87
language_42,"[1, 1]",87
language_43,"[1, 1]",87
language_44,"[1, 1]",87
language_45,"[1, 1]",87
language_46,"[1, 1]",87
language_47,"[1, 1]",87
language_48,"[1, 1]",87
language_49,"[1, 1]",87
language_50,"[0, 1]",87
language_51,"[1, 0]",87
language_52,"[0, 1]",87
language_53,"[1, 1]",87
language_54,"[1, 1]",87
language_55,"[0, 0]",87
language_56,"[1, 1]",87
language_57,"[1, 1]",87
language_58,"[1, 1]",87
language_59,"[1, 1]",87
language_60,"[0, 1]",87
language_61,"[0, 1]",87
language_62,"[1, 1]",87
language_63,"[1, 1]",87
language_64,"[1, 1]",87
language_65,"[1, 1]",87
language_66,"[1, 1]",87
language_67,"[1, 1]",87
language_70,"[1, 1]",87
language_71,"[0, 1]",87
language_72,"[1, 1]",87
language_73,"[1, 1]",87
language_74,"[1, 1]",87
language_75,"[1, 1]",87
language_76,"[1, 1]",87
language_77,"[1, 1]",87
language_78,"[1, 1]",87
language_79,"[0, 1]",87
language_80,"[1, 1]",87
language_81,"[1, 1]",87
language_82,"[1, 1]",87
language_83,"[1, 1]",87
language_84,"[1, 1]",87
language_85,"[1, 1]",87
language_87,"[1, 1]",87
language_88,"[1, 1]",87
language_89,"[1, 1]",87
language_90,"[0, 1]",87
language_91,"[1, 1]",87
language_92,"[1, 1]",87
language_94,"[1, 1]",87
language_95,"[1, 1]",87
language_96,"[1, 1]",87
language_97,"[1, 1]",87
language_98,"[1, 1]",87
language_99,"[1, 1]",87
language_100,"[1, 1]",87
language_101,"[1, 1]",87
language_102,"[0, 1]",87
language_103,"[1, 1]",87
language_104,"[0, 1]",87
language_105,"[0, 1]",87
language_106,"[1, 1]",87
language_107,"[1, 1]",87
language_108,"[1, 1]",87
language_109,"[1, 1]",87
language_110,"[0, 1]",87
language_111,"[1, 1]",87
language_112,"[1, 1]",87
language_113,"[1, 1]",87
language_114,"[0, 1]",87
language_115,"[1, 1]",87
language_116,"[1, 1]",87
language_118,"[1, 1]",87
language_119,"[1, 0]",87
language_120,"[1, 1]",87
language_121,"[1, 1]",87
language_122,"[1, 1]",87
language_123,"[1, 1]",87
language_124,"[1, 1]",87
language_125,"[1, 1]",87
language_126,"[1, 1]",87
language_127,"[0, 1]",87
language_128,"[1, 0]",87
language_129,"[1, 1]",87
language_131,"[1, 1]",87
language_132,"[1, 1]",87
language_133,"[1, 1]",87
language_134,"[1, 1]",87
language_135,"[1, 1]",87
language_136,"[1, 1]",87
language_137,"[1, 1]",87
language_138,"[1, 1]",87
language_139,"[1, 1]",87
language_140,"[0, 1]",87
language_141,"[0, 1]",87
language_142,"[1, 1]",87
language_143,"[1, 1]",87
language_144,"[1, 1]",87
language_145,"[1, 1]",87
language_146,"[1, 1]",87
language_147,"[1, 1]",87
language_148,"[1, 1]",87
language_149,"[1, 1]",87
language_150,"[1, 1]",87
language_151,"[1, 1]",87
language_152,"[1, 1]",87
language_153,"[1, 1]",87
language_155,"[1, 1]",87
language_156,"[1, 1]",87
language_157,"[1, 1]",87
language_158,"[1, 1]",87
language_159,"[0, 1]",87
language_160,"[1, 1]",87
language_162,"[0, 1]",87
language_163,"[1, 1]",87
language_164,"[1, 1]",87
language_165,"[1, 1]",87
language_167,"[1, 1]",87
language_168,"[1, 1]",87
language_169,"[1, 1]",87
language_170,"[1, 1]",87
language_171,"[1, 1]",87
language_172,"[1, 1]",87
language_173,"[1, 1]",87
language_174,"[1, 1]",87
language_175,"[1, 1]",87
language_176,"[1, 0]",87
language_177,"[0, 0]",87
language_178,"[1, 1]",87
language_179,"[1, 1]",87
language_180,"[1, 1]",87
language_181,"[1, 1]",87
language_182,"[1, 1]",87
language_183,"[1, 1]",87
language_184,"[0, 1]",87
language_185,"[1, 1]",87
language_186,"[1, 1]",87
language_187,"[1, 1]",87
language_188,"[1, 1]",87
language_190,"[1, 1]",87
language_191,"[1, 1]",87
language_192,"[1, 0]",87
language_193,"[1, 1]",87
language_194,"[1, 1]",87
language_195,"[1, 1]",87
language_196,"[1, 1]",87
language_197,"[1, 1]",87
language_198,"[1, 1]",87
language_199,"[1, 1]",87
language_200,"[1, 1]",87
language_201,"[1, 1]",87
language_202,"[1, 1]",87
language_203,"[1, 1]",87
language_204,"[1, 1]",87
language_205,"[1, 1]",87
language_206,"[1, 1]",87
language_207,"[1, 1]",87
language_208,"[1, 1]",87
language_209,"[0, 1]",87
language_210,"[1, 1]",87
language_211,"[1, 1]",87
language_212,"[1, 1]",87
language_213,"[1, 1]",87
language_214,"[1, 1]",87
language_215,"[1, 1]",87
language_216,"[1, 1]",87
language_217,"[1, 1]",87
language_218,"[1, 1]",87
language_219,"[1, 1]",87
language_220,"[1, 1]",87
language_222,"[1, 1]",87
language_223,"[1, 1]",87
language_224,"[1, 1]",87
language_225,"[1, 1]",87
language_226,"[1, 1]",87
language_227,"[1, 1]",87
language_228,"[1, 1]",87
language_229,"[0, 1]",87
language_230,"[1, 0]",87
language_231,"[1, 0]",87
language_233,"[1, 1]",87
language_234,"[0, 1]",87
language_235,"[1, 1]",87
language_236,"[1, 1]",87
language_237,"[1, 1]",87
language_238,"[1, 1]",87
language_240,"[1, 1]",87
language_241,"[1, 1]",87
language_242,"[1, 1]",87
language_243,"[0, 1]",87
language_244,"[1, 1]",87
language_245,"[0, 1]",87
language_246,"[1, 1]",87
language_247,"[1, 1]",87
language_248,"[1, 1]",87
language_249,"[1, 1]",87
language_250,"[0, 1]",87
language_251,"[1, 1]",87
language_252,"[1, 1]",87
language_253,"[1, 1]",87
language_254,"[1, 0]",87
language_255,"[0, 0]",87
language_256,"[0, 1]",87
language_257,"[1, 1]",87
language_258,"[1, 1]",87
language_259,"[0, 1]",87
language_260,"[1, 1]",87
language_262,"[1, 1]",87
language_263,"[1, 1]",87
language_264,"[1, 1]",87
language_265,"[1, 1]",87
language_266,"[1, 0]",87
language_267,"[1, 1]",87
language_269,"[1, 1]",87
language_270,"[1, 1]",87
language_271,"[1, 1]",87
language_272,"[1, 1]",87
language_273,"[1, 1]",87
language_274,"[1, 1]",87
language_275,"[1, 1]",87
language_276,"[1, 1]",87
language_277,"[1, 1]",87
language_278,"[1, 1]",87
language_279,"[1, 1]",87
language_280,"[1, 1]",87
language_281,"[1, 1]",87
language_282,"[1, 1]",87
language_283,"[1, 1]",87
language_284,"[1, 1]",87
language_285,"[1, 1]",87
language_286,"[1, 1]",87
language_287,"[1, 1]",87
language_288,"[1, 1]",87
language_289,"[1, 1]",87
language_291,"[0, 1]",87
language_292,"[0, 1]",87
language_293,"[1, 0]",87
language_294,"[1, 1]",87
language_295,"[1, 0]",87
language_296,"[1, 0]",87
language_297,"[1, 1]",87
language_298,"[1, 1]",87
language_299,"[1, 1]",87
language_300,"[1, 1]",87
language_301,"[1, 1]",87
language_302,"[1, 1]",87
language_303,"[1, 1]",87
language_305,"[1, 1]",87
language_306,"[1, 1]",87
language_307,"[1, 1]",87
language_308,"[0, 1]",87
language_309,"[1, 1]",87
language_310,"[1, 0]",87
language_312,"[1, 1]",87
language_313,"[1, 1]",87
language_314,"[1, 1]",87
language_315,"[1, 1]",87
language_316,"[1, 1]",87
language_317,"[1, 1]",87
language_318,"[1, 1]",87
language_319,"[1, 1]",87
language_320,"[1, 1]",87
language_321,"[1, 1]",87
language_323,"[1, 1]",87
language_324,"[1, 1]",87
language_325,"[0, 1]",87
language_326,"[1, 0]",87
language_327,"[1, 1]",87
language_328,"[0, 0]",87
language_329,"[1, 1]",87
language_330,"[1, 1]",87
language_331,"[1, 1]",87
language_332,"[1, 1]",87
language_333,"[1, 1]",87
language_334,"[1, 1]",87
language_335,"[1, 1]",87
language_336,"[1, 1]",87
language_337,"[1, 1]",87
language_339,"[1, 0]",87
language_340,"[1, 1]",87
language_341,"[1, 1]",87
language_342,"[1, 1]",87
language_343,"[1, 1]",87
language_344,"[1, 1]",87
language_345,"[1, 0]",87
language_346,"[1, 1]",87
language_347,"[1, 1]",87
