LANGUAGE,GENDER,SET
language_1,"[1, 1]",386
language_2,"[0, 1]",386
language_4,"[1, 1]",386
language_6,"[1, 1]",386
language_7,"[1, 0]",386
language_8,"[0, 1]",386
language_9,"[1, 1]",386
language_10,"[1, 1]",386
language_11,"[0, 1]",386
language_12,"[1, 1]",386
language_13,"[1, 1]",386
language_14,"[1, 0]",386
language_15,"[1, 1]",386
language_16,"[1, 1]",386
language_17,"[1, 1]",386
language_18,"[1, 1]",386
language_19,"[1, 1]",386
language_21,"[1, 1]",386
language_22,"[1, 1]",386
language_23,"[1, 1]",386
language_24,"[1, 1]",386
language_25,"[1, 1]",386
language_26,"[0, 1]",386
language_27,"[1, 1]",386
language_28,"[1, 1]",386
language_29,"[1, 1]",386
language_30,"[1, 1]",386
language_32,"[1, 1]",386
language_33,"[1, 1]",386
language_34,"[1, 1]",386
language_35,"[1, 1]",386
language_36,"[1, 1]",386
language_37,"[1, 1]",386
language_38,"[1, 1]",386
language_39,"[1, 1]",386
language_40,"[1, 1]",386
language_41,"[1, 1]",386
language_42,"[1, 1]",386
language_43,"[1, 1]",386
language_44,"[1, 0]",386
language_45,"[1, 1]",386
language_46,"[1, 1]",386
language_47,"[1, 1]",386
language_48,"[1, 1]",386
language_49,"[1, 1]",386
language_50,"[1, 0]",386
language_51,"[1, 1]",386
language_52,"[1, 1]",386
language_53,"[1, 1]",386
language_54,"[1, 1]",386
language_55,"[1, 1]",386
language_56,"[1, 1]",386
language_57,"[1, 1]",386
language_58,"[1, 1]",386
language_59,"[1, 1]",386
language_60,"[1, 1]",386
language_61,"[1, 1]",386
language_62,"[1, 1]",386
language_63,"[1, 1]",386
language_64,"[1, 1]",386
language_65,"[0, 1]",386
language_66,"[1, 1]",386
language_67,"[1, 1]",386
language_68,"[1, 1]",386
language_69,"[1, 1]",386
language_70,"[1, 1]",386
language_71,"[1, 1]",386
language_72,"[1, 1]",386
language_73,"[1, 1]",386
language_74,"[1, 1]",386
language_75,"[1, 1]",386
language_76,"[1, 1]",386
language_77,"[0, 1]",386
language_78,"[1, 1]",386
language_79,"[1, 1]",386
language_80,"[1, 0]",386
language_81,"[1, 1]",386
language_82,"[1, 1]",386
language_83,"[1, 0]",386
language_84,"[1, 0]",386
language_85,"[0, 1]",386
language_86,"[1, 0]",386
language_88,"[1, 1]",386
language_89,"[0, 1]",386
language_91,"[1, 1]",386
language_92,"[1, 1]",386
language_93,"[1, 1]",386
language_94,"[1, 1]",386
language_96,"[1, 1]",386
language_97,"[1, 1]",386
language_98,"[0, 1]",386
language_99,"[1, 1]",386
language_100,"[1, 1]",386
language_101,"[1, 1]",386
language_102,"[0, 1]",386
language_103,"[1, 1]",386
language_104,"[1, 1]",386
language_105,"[1, 1]",386
language_106,"[1, 1]",386
language_107,"[1, 1]",386
language_108,"[1, 1]",386
language_109,"[1, 1]",386
language_110,"[1, 1]",386
language_111,"[1, 1]",386
language_112,"[1, 1]",386
language_113,"[1, 0]",386
language_114,"[1, 1]",386
language_115,"[1, 1]",386
language_116,"[1, 1]",386
language_117,"[1, 1]",386
language_118,"[1, 1]",386
language_119,"[1, 1]",386
language_120,"[1, 1]",386
language_121,"[1, 1]",386
language_122,"[1, 1]",386
