LANGUAGE,GENDER,SET
language_1,"[1, 1]",254
language_3,"[1, 1]",254
language_4,"[1, 1]",254
language_5,"[1, 1]",254
language_6,"[1, 1]",254
language_7,"[1, 1]",254
language_9,"[1, 1]",254
language_10,"[1, 1]",254
language_11,"[1, 1]",254
language_12,"[1, 1]",254
language_14,"[0, 1]",254
language_15,"[1, 1]",254
language_16,"[1, 1]",254
language_17,"[1, 1]",254
language_19,"[1, 1]",254
language_20,"[0, 1]",254
language_21,"[1, 1]",254
language_22,"[1, 1]",254
language_23,"[1, 1]",254
language_24,"[1, 1]",254
language_25,"[1, 1]",254
language_26,"[1, 1]",254
language_27,"[1, 1]",254
language_28,"[1, 1]",254
language_29,"[1, 1]",254
language_30,"[1, 1]",254
language_32,"[1, 1]",254
language_33,"[1, 1]",254
language_34,"[1, 1]",254
language_35,"[1, 1]",254
language_36,"[1, 0]",254
language_37,"[1, 1]",254
language_38,"[1, 1]",254
language_39,"[0, 1]",254
language_40,"[1, 1]",254
language_41,"[0, 1]",254
language_42,"[0, 1]",254
language_43,"[1, 1]",254
language_44,"[1, 1]",254
language_46,"[1, 1]",254
language_47,"[1, 1]",254
language_48,"[1, 1]",254
language_49,"[1, 1]",254
language_50,"[1, 1]",254
language_51,"[1, 1]",254
language_52,"[1, 1]",254
language_54,"[0, 1]",254
language_55,"[1, 1]",254
language_56,"[1, 1]",254
language_57,"[0, 1]",254
language_58,"[1, 1]",254
language_60,"[1, 1]",254
language_62,"[1, 1]",254
language_63,"[1, 1]",254
language_64,"[1, 1]",254
language_65,"[1, 1]",254
language_66,"[1, 1]",254
language_67,"[1, 1]",254
language_68,"[1, 1]",254
language_69,"[1, 1]",254
language_70,"[1, 1]",254
language_71,"[1, 1]",254
language_72,"[0, 1]",254
language_73,"[1, 1]",254
language_74,"[1, 0]",254
language_75,"[0, 1]",254
language_76,"[1, 1]",254
language_77,"[1, 1]",254
language_78,"[1, 1]",254
language_79,"[1, 1]",254
language_80,"[1, 1]",254
language_81,"[1, 1]",254
language_83,"[1, 1]",254
language_84,"[1, 1]",254
language_85,"[1, 1]",254
language_87,"[1, 1]",254
language_88,"[0, 1]",254
language_89,"[1, 1]",254
language_90,"[1, 1]",254
language_92,"[0, 1]",254
language_93,"[0, 1]",254
language_94,"[1, 1]",254
language_95,"[1, 0]",254
language_96,"[1, 1]",254
language_97,"[1, 1]",254
language_98,"[1, 1]",254
language_99,"[1, 1]",254
language_100,"[1, 1]",254
language_101,"[1, 1]",254
language_102,"[1, 1]",254
language_104,"[1, 1]",254
language_105,"[1, 0]",254
language_106,"[1, 1]",254
language_107,"[1, 1]",254
language_108,"[0, 1]",254
language_109,"[1, 1]",254
language_111,"[1, 1]",254
language_112,"[1, 1]",254
language_113,"[1, 1]",254
language_114,"[1, 1]",254
language_115,"[1, 1]",254
language_117,"[1, 1]",254
language_118,"[1, 1]",254
language_119,"[1, 1]",254
language_120,"[1, 1]",254
language_121,"[1, 0]",254
language_122,"[1, 1]",254
language_123,"[1, 1]",254
language_124,"[1, 1]",254
language_126,"[1, 1]",254
language_127,"[1, 0]",254
language_128,"[1, 1]",254
language_129,"[1, 1]",254
language_130,"[1, 1]",254
language_131,"[1, 1]",254
language_132,"[1, 1]",254
language_133,"[1, 1]",254
language_134,"[1, 1]",254
language_135,"[1, 1]",254
language_136,"[0, 1]",254
language_137,"[1, 1]",254
language_138,"[1, 1]",254
language_139,"[0, 1]",254
language_140,"[1, 1]",254
language_141,"[1, 1]",254
language_142,"[0, 1]",254
language_143,"[1, 1]",254
language_144,"[1, 1]",254
language_145,"[1, 1]",254
language_146,"[1, 1]",254
language_147,"[0, 1]",254
language_148,"[1, 0]",254
language_149,"[1, 1]",254
language_150,"[1, 1]",254
language_151,"[1, 1]",254
language_152,"[1, 1]",254
language_153,"[1, 0]",254
language_154,"[1, 1]",254
language_155,"[1, 1]",254
language_157,"[1, 1]",254
language_158,"[1, 1]",254
language_159,"[1, 1]",254
language_160,"[1, 1]",254
language_161,"[1, 1]",254
language_162,"[1, 1]",254
language_163,"[1, 0]",254
language_164,"[1, 1]",254
language_165,"[1, 1]",254
language_167,"[1, 1]",254
language_168,"[1, 1]",254
language_169,"[1, 0]",254
language_170,"[1, 1]",254
language_171,"[1, 1]",254
language_172,"[0, 1]",254
language_173,"[1, 1]",254
language_174,"[1, 1]",254
language_175,"[1, 0]",254
language_176,"[0, 1]",254
language_177,"[1, 1]",254
language_178,"[1, 1]",254
language_180,"[1, 1]",254
language_181,"[1, 1]",254
language_182,"[1, 1]",254
language_183,"[1, 1]",254
language_184,"[0, 1]",254
language_185,"[1, 1]",254
language_186,"[1, 1]",254
language_187,"[1, 1]",254
language_189,"[0, 1]",254
language_190,"[1, 1]",254
language_191,"[1, 1]",254
language_192,"[1, 1]",254
language_193,"[1, 1]",254
language_194,"[1, 1]",254
language_195,"[1, 1]",254
language_196,"[1, 0]",254
language_197,"[1, 1]",254
language_198,"[1, 1]",254
language_200,"[1, 1]",254
language_201,"[1, 1]",254
language_203,"[1, 0]",254
language_204,"[1, 1]",254
language_205,"[1, 1]",254
language_206,"[1, 1]",254
language_207,"[1, 1]",254
language_208,"[1, 1]",254
language_209,"[1, 1]",254
language_210,"[1, 1]",254
language_211,"[1, 1]",254
language_212,"[1, 1]",254
language_213,"[1, 1]",254
language_214,"[1, 1]",254
language_215,"[0, 1]",254
language_216,"[1, 1]",254
language_217,"[1, 1]",254
language_218,"[1, 1]",254
language_219,"[1, 1]",254
language_222,"[1, 1]",254
language_223,"[1, 1]",254
language_224,"[1, 1]",254
language_225,"[1, 1]",254
language_226,"[1, 1]",254
language_227,"[1, 1]",254
language_228,"[1, 1]",254
language_229,"[1, 1]",254
language_230,"[1, 1]",254
language_231,"[1, 1]",254
language_232,"[1, 1]",254
language_233,"[1, 1]",254
language_234,"[1, 1]",254
language_235,"[1, 1]",254
language_236,"[1, 1]",254
language_237,"[1, 1]",254
language_238,"[1, 1]",254
language_239,"[1, 1]",254
language_240,"[1, 1]",254
language_241,"[1, 1]",254
language_242,"[1, 1]",254
language_243,"[1, 1]",254
