LANGUAGE,GENDER,SET
language_1,"[0, 1]",605
language_2,"[1, 1]",605
language_3,"[1, 1]",605
language_4,"[1, 1]",605
language_5,"[1, 1]",605
language_6,"[1, 1]",605
language_7,"[1, 0]",605
language_8,"[0, 1]",605
language_9,"[1, 1]",605
language_10,"[1, 1]",605
language_11,"[1, 1]",605
language_12,"[1, 1]",605
language_13,"[1, 1]",605
language_14,"[1, 1]",605
language_15,"[1, 1]",605
language_16,"[1, 1]",605
language_17,"[1, 1]",605
language_18,"[1, 1]",605
language_19,"[1, 1]",605
language_20,"[1, 1]",605
language_22,"[1, 1]",605
language_23,"[1, 1]",605
language_24,"[1, 1]",605
language_25,"[0, 1]",605
language_26,"[1, 1]",605
language_27,"[1, 1]",605
language_28,"[0, 1]",605
language_29,"[1, 1]",605
language_30,"[1, 1]",605
language_31,"[1, 1]",605
language_32,"[1, 1]",605
language_33,"[1, 1]",605
language_34,"[1, 1]",605
language_35,"[1, 0]",605
language_36,"[1, 1]",605
language_37,"[1, 1]",605
language_38,"[1, 1]",605
language_39,"[1, 1]",605
language_40,"[1, 1]",605
language_41,"[0, 1]",605
language_42,"[1, 1]",605
language_43,"[1, 1]",605
language_44,"[1, 1]",605
language_45,"[1, 1]",605
language_46,"[1, 1]",605
language_47,"[1, 1]",605
language_48,"[1, 1]",605
language_49,"[1, 1]",605
language_51,"[1, 0]",605
language_52,"[0, 1]",605
language_53,"[1, 1]",605
language_54,"[1, 1]",605
language_55,"[1, 1]",605
language_56,"[1, 1]",605
language_57,"[1, 1]",605
language_58,"[1, 1]",605
language_59,"[1, 1]",605
language_61,"[1, 1]",605
language_62,"[1, 1]",605
language_63,"[1, 1]",605
language_64,"[1, 1]",605
language_65,"[1, 1]",605
language_66,"[1, 0]",605
language_67,"[1, 1]",605
language_68,"[1, 1]",605
language_70,"[0, 1]",605
language_71,"[0, 1]",605
language_72,"[1, 1]",605
language_73,"[0, 1]",605
language_74,"[0, 1]",605
language_75,"[0, 1]",605
language_76,"[1, 1]",605
language_77,"[1, 1]",605
language_78,"[1, 1]",605
language_79,"[1, 1]",605
language_80,"[1, 1]",605
language_81,"[1, 1]",605
language_82,"[1, 1]",605
language_83,"[1, 1]",605
language_84,"[1, 1]",605
language_85,"[1, 1]",605
language_86,"[1, 1]",605
language_87,"[1, 1]",605
language_88,"[1, 1]",605
language_89,"[1, 1]",605
language_90,"[1, 1]",605
language_91,"[0, 1]",605
language_92,"[1, 1]",605
language_93,"[1, 1]",605
language_94,"[1, 0]",605
language_95,"[1, 1]",605
language_96,"[1, 1]",605
language_97,"[1, 1]",605
language_98,"[1, 1]",605
language_99,"[1, 1]",605
language_100,"[0, 1]",605
language_101,"[1, 1]",605
language_102,"[1, 1]",605
language_103,"[1, 1]",605
